horizon,endpoint,comparison,slice_type,slice,n,absolute_gain
30,log_future_sigma,X_vs_L,slot,650,970,0.0003990036360433616
30,log_future_sigma,X_vs_L,slot,655,970,-0.00010494754612701457
30,log_future_sigma,X_vs_L,slot,660,970,0.00038535823710059955
30,log_future_sigma,X_vs_L,slot,785,970,0.0009375988334714305
30,log_future_sigma,X_vs_L,slot,790,970,0.00014487345813436796
30,log_future_sigma,X_vs_L,slot,795,970,-0.00011734229781935527
30,log_future_sigma,X_vs_L,slot,800,970,0.00016378961035693257
30,log_future_sigma,X_vs_L,slot,805,970,-0.0002399315016962062
30,log_future_sigma,X_vs_L,slot,810,970,-1.7654412062986764e-05
30,log_future_sigma,X_vs_L,slot,815,970,0.0002786533267312207
30,log_future_sigma,X_vs_L,slot,820,970,-0.0002945183415555317
30,log_future_sigma,X_vs_L,slot,825,970,0.000224130076771415
30,log_future_sigma,X_vs_L,slot,830,970,0.0005810047568915683
30,log_future_sigma,X_vs_L,slot,835,970,-0.0003125541348853109
30,log_future_sigma,X_vs_L,slot,840,970,0.0005484546797049071
30,log_future_sigma,X_vs_L,slot,845,970,-0.0003366046513528786
30,log_future_sigma,X_vs_L,slot,850,970,0.00032872408203853544
30,log_future_sigma,X_vs_L,slot,855,970,0.0004954113471856147
30,log_future_sigma,X_vs_L,slot,860,970,-3.608025344576325e-05
30,log_future_sigma,X_vs_L,slot,865,970,0.0002726896344549928
30,log_future_sigma,X_vs_L,slot,870,970,0.0002326954073473515
30,future_tail,X_vs_C,symbol,000688.SH,16975,4.714334067848924e-05
30,future_tail,X_vs_C,symbol,000852.SH,16975,2.833799280237996e-05
30,future_tail,X_vs_C,year,2024,16940,0.00010604826265918601
30,future_tail,X_vs_C,year,2025,17010,-3.0285827960544142e-05
30,future_tail,X_vs_C,previous_state,NORMAL,29140,2.4126289813690145e-05
30,future_tail,X_vs_C,previous_state,RECOVERING,3194,0.00014347818326420137
30,future_tail,X_vs_C,previous_state,UNSAFE,1616,7.424890675802248e-05
30,future_tail,X_vs_C,slot,580,970,0.0001897589202094136
30,future_tail,X_vs_C,slot,585,970,-0.0003197812635491718
30,future_tail,X_vs_C,slot,590,970,8.026320364207594e-05
30,future_tail,X_vs_C,slot,595,970,-9.787414637033315e-05
30,future_tail,X_vs_C,slot,600,970,-8.323781226056776e-06
30,future_tail,X_vs_C,slot,605,970,6.936902816943654e-06
30,future_tail,X_vs_C,slot,610,970,0.0002827873656754287
30,future_tail,X_vs_C,slot,615,970,0.00022114312168183687
30,future_tail,X_vs_C,slot,620,970,3.890663560155399e-05
30,future_tail,X_vs_C,slot,625,970,0.00014544444828103875
30,future_tail,X_vs_C,slot,630,970,3.302578653984226e-05
30,future_tail,X_vs_C,slot,635,970,7.555652303422829e-06
30,future_tail,X_vs_C,slot,640,970,3.093180725345795e-05
30,future_tail,X_vs_C,slot,645,970,-0.00012135067933114892
30,future_tail,X_vs_C,slot,650,970,1.8675333959239714e-05
30,future_tail,X_vs_C,slot,655,970,-4.0407758418824577e-05
30,future_tail,X_vs_C,slot,660,970,-3.261564527412827e-05
30,future_tail,X_vs_C,slot,785,970,0.0002255323742627004
30,future_tail,X_vs_C,slot,790,970,0.00011101140646816198
30,future_tail,X_vs_C,slot,795,970,6.85877605373011e-05
30,future_tail,X_vs_C,slot,800,970,5.8414595185862936e-05
30,future_tail,X_vs_C,slot,805,970,4.245557454204054e-07
30,future_tail,X_vs_C,slot,810,970,-2.9185798066580885e-05
30,future_tail,X_vs_C,slot,815,970,8.202196644071477e-05
30,future_tail,X_vs_C,slot,820,970,4.4014101506788166e-05
30,future_tail,X_vs_C,slot,825,970,0.0001387390442602415
30,future_tail,X_vs_C,slot,830,970,7.496067517693613e-05
30,future_tail,X_vs_C,slot,835,970,7.220211175523741e-05
30,future_tail,X_vs_C,slot,840,970,8.031177389243906e-05
30,future_tail,X_vs_C,slot,845,970,-1.7174228770881255e-05
30,future_tail,X_vs_C,slot,850,970,-5.623793939245276e-05
30,future_tail,X_vs_C,slot,855,970,-2.6636883778255958e-05
30,future_tail,X_vs_C,slot,860,970,-5.365087700649772e-05
30,future_tail,X_vs_C,slot,865,970,3.728285089004117e-05
30,future_tail,X_vs_C,slot,870,970,7.522994301344382e-05
30,future_tail,X_vs_L,symbol,000688.SH,16975,-5.050407715585488e-06
30,future_tail,X_vs_L,symbol,000852.SH,16975,2.0143795981967574e-05
30,future_tail,X_vs_L,year,2024,16940,4.241437000554409e-05
30,future_tail,X_vs_L,year,2025,17010,-2.7177493361086482e-05
30,future_tail,X_vs_L,previous_state,NORMAL,29140,9.083894080175405e-06
30,future_tail,X_vs_L,previous_state,RECOVERING,3194,8.639507800444523e-05
30,future_tail,X_vs_L,previous_state,UNSAFE,1616,-0.00017601502897318907
30,future_tail,X_vs_L,slot,580,970,0.0003746359585098473
30,future_tail,X_vs_L,slot,585,970,-0.0004633617302371354
30,future_tail,X_vs_L,slot,590,970,5.619458231491138e-05
30,future_tail,X_vs_L,slot,595,970,-0.0003262646612320625
30,future_tail,X_vs_L,slot,600,970,-0.00011632652933541354
30,future_tail,X_vs_L,slot,605,970,-7.490629898583753e-05
30,future_tail,X_vs_L,slot,610,970,0.00017488063178433587
30,future_tail,X_vs_L,slot,615,970,9.082513317418468e-05
30,future_tail,X_vs_L,slot,620,970,-1.9982076862050518e-06
30,future_tail,X_vs_L,slot,625,970,0.00018562845269983085
30,future_tail,X_vs_L,slot,630,970,-3.152646384728321e-05
30,future_tail,X_vs_L,slot,635,970,5.7416202705671334e-05
30,future_tail,X_vs_L,slot,640,970,0.00016253082997433986
30,future_tail,X_vs_L,slot,645,970,-6.329292048839132e-05
30,future_tail,X_vs_L,slot,650,970,0.00015093547950241753
30,future_tail,X_vs_L,slot,655,970,-7.904958452290806e-05
30,future_tail,X_vs_L,slot,660,970,1.7825597702408837e-05
30,future_tail,X_vs_L,slot,785,970,0.00024452639041330245
30,future_tail,X_vs_L,slot,790,970,-6.199942786364047e-06
30,future_tail,X_vs_L,slot,795,970,8.183831087762907e-06
30,future_tail,X_vs_L,slot,800,970,2.361849122983695e-05
30,future_tail,X_vs_L,slot,805,970,-4.549583487961629e-05
30,future_tail,X_vs_L,slot,810,970,-4.217609587824931e-05
30,future_tail,X_vs_L,slot,815,970,-3.5891263168255037e-06
30,future_tail,X_vs_L,slot,820,970,-1.3005951809657884e-05
30,future_tail,X_vs_L,slot,825,970,7.367111977687568e-05
30,future_tail,X_vs_L,slot,830,970,2.575300320463578e-05
30,future_tail,X_vs_L,slot,835,970,-1.782526845783347e-05
30,future_tail,X_vs_L,slot,840,970,-1.4030137083750728e-05
30,future_tail,X_vs_L,slot,845,970,-3.0816095812403175e-05
30,future_tail,X_vs_L,slot,850,970,-3.465482716138718e-05
30,future_tail,X_vs_L,slot,855,970,-2.424691344874283e-05
30,future_tail,X_vs_L,slot,860,970,-5.1063662813125534e-05
30,future_tail,X_vs_L,slot,865,970,2.7159744027551536e-05
30,future_tail,X_vs_L,slot,870,970,3.017909933696618e-05
