horizon,endpoint,comparison,slice_type,slice,n,absolute_gain
30,log_future_sigma,T_vs_O,slot,840,970,-6.699214829057281e-05
30,log_future_sigma,T_vs_O,slot,845,970,0.0017372369370428308
30,log_future_sigma,T_vs_O,slot,850,970,-0.00027479542611264456
30,log_future_sigma,T_vs_O,slot,855,970,-0.00052264982197454
30,log_future_sigma,T_vs_O,slot,860,970,0.0011116387673416343
30,log_future_sigma,T_vs_O,slot,865,970,0.00041226741480795693
30,log_future_sigma,T_vs_O,slot,870,970,0.0008698217740058906
30,future_tail,T_vs_C,symbol,000688.SH,16975,2.5499256255158184e-05
30,future_tail,T_vs_C,symbol,000852.SH,16975,1.2915893224384456e-05
30,future_tail,T_vs_C,year,2024,16940,4.154713358256561e-06
30,future_tail,T_vs_C,year,2025,17010,3.419849018967491e-05
30,future_tail,T_vs_C,previous_state,NORMAL,29140,1.6904526050666877e-05
30,future_tail,T_vs_C,previous_state,RECOVERING,3194,1.3465537497356614e-05
30,future_tail,T_vs_C,previous_state,UNSAFE,1616,7.20856104778754e-05
30,future_tail,T_vs_C,slot,580,970,9.562398853948538e-05
30,future_tail,T_vs_C,slot,585,970,0.00020137397969192922
30,future_tail,T_vs_C,slot,590,970,-6.53225649207009e-05
30,future_tail,T_vs_C,slot,595,970,0.00017407641843993069
30,future_tail,T_vs_C,slot,600,970,0.00013527403937782444
30,future_tail,T_vs_C,slot,605,970,-6.489605252146696e-05
30,future_tail,T_vs_C,slot,610,970,-0.00012468039960660156
30,future_tail,T_vs_C,slot,615,970,4.5405883999199325e-05
30,future_tail,T_vs_C,slot,620,970,-3.4043300325743555e-05
30,future_tail,T_vs_C,slot,625,970,1.6924284031650327e-05
30,future_tail,T_vs_C,slot,630,970,3.1412283688430125e-05
30,future_tail,T_vs_C,slot,635,970,2.2919176223444784e-05
30,future_tail,T_vs_C,slot,640,970,-4.627720179435885e-05
30,future_tail,T_vs_C,slot,645,970,1.6515194521272723e-05
30,future_tail,T_vs_C,slot,650,970,1.6656434530135013e-05
30,future_tail,T_vs_C,slot,655,970,0.0001459730512809904
30,future_tail,T_vs_C,slot,660,970,-4.8382718075897665e-05
30,future_tail,T_vs_C,slot,785,970,3.0978898263678378e-06
30,future_tail,T_vs_C,slot,790,970,1.8616965903706962e-05
30,future_tail,T_vs_C,slot,795,970,4.28292556464672e-05
30,future_tail,T_vs_C,slot,800,970,6.528827230250997e-05
30,future_tail,T_vs_C,slot,805,970,3.5075304030547034e-05
30,future_tail,T_vs_C,slot,810,970,6.595829054072122e-05
30,future_tail,T_vs_C,slot,815,970,-5.6157493362020865e-05
30,future_tail,T_vs_C,slot,820,970,-8.331673514688693e-05
30,future_tail,T_vs_C,slot,825,970,2.104275340198391e-05
30,future_tail,T_vs_C,slot,830,970,-8.434991945708916e-05
30,future_tail,T_vs_C,slot,835,970,-5.3331471824690776e-05
30,future_tail,T_vs_C,slot,840,970,-2.3952197748772124e-05
30,future_tail,T_vs_C,slot,845,970,5.3797825284905905e-05
30,future_tail,T_vs_C,slot,850,970,-4.740588553168686e-06
30,future_tail,T_vs_C,slot,855,970,5.7188823273129216e-05
30,future_tail,T_vs_C,slot,860,970,4.229094565716487e-05
30,future_tail,T_vs_C,slot,865,970,4.7372421492343394e-05
30,future_tail,T_vs_C,slot,870,970,7.002277545254192e-06
30,future_tail,T_vs_O,symbol,000688.SH,16975,9.39873061531617e-06
30,future_tail,T_vs_O,symbol,000852.SH,16975,-4.547683933243712e-05
30,future_tail,T_vs_O,year,2024,16940,-6.122205220902828e-05
30,future_tail,T_vs_O,year,2025,17010,2.4966235681823112e-05
30,future_tail,T_vs_O,previous_state,NORMAL,29140,6.23507019829925e-06
30,future_tail,T_vs_O,previous_state,RECOVERING,3194,-0.00022067820233495237
30,future_tail,T_vs_O,previous_state,UNSAFE,1616,-5.524112796641756e-05
30,future_tail,T_vs_O,slot,580,970,-0.00010714773857235602
30,future_tail,T_vs_O,slot,585,970,0.000509489465189667
30,future_tail,T_vs_O,slot,590,970,-0.0003972198381607719
30,future_tail,T_vs_O,slot,595,970,2.3163477143028225e-05
30,future_tail,T_vs_O,slot,600,970,-0.0001425197701134533
30,future_tail,T_vs_O,slot,605,970,-4.637267696275018e-05
30,future_tail,T_vs_O,slot,610,970,0.00010868672463372397
30,future_tail,T_vs_O,slot,615,970,8.355134210812456e-05
30,future_tail,T_vs_O,slot,620,970,-0.00013196057735356115
30,future_tail,T_vs_O,slot,625,970,-0.00010972732484809438
30,future_tail,T_vs_O,slot,630,970,-4.8181982017103924e-05
30,future_tail,T_vs_O,slot,635,970,0.00016438500032189943
30,future_tail,T_vs_O,slot,640,970,-7.830760728722971e-05
30,future_tail,T_vs_O,slot,645,970,-6.005899827836061e-05
30,future_tail,T_vs_O,slot,650,970,0.00012932855510260988
30,future_tail,T_vs_O,slot,655,970,3.381312849018801e-05
30,future_tail,T_vs_O,slot,660,970,-0.00012310762931983456
30,future_tail,T_vs_O,slot,785,970,7.540437035615011e-05
30,future_tail,T_vs_O,slot,790,970,9.382160119542649e-05
30,future_tail,T_vs_O,slot,795,970,-3.853172086182708e-05
30,future_tail,T_vs_O,slot,800,970,-3.17056188741128e-05
30,future_tail,T_vs_O,slot,805,970,-0.00010773411772527722
30,future_tail,T_vs_O,slot,810,970,5.594342598152642e-05
30,future_tail,T_vs_O,slot,815,970,-6.993111934504049e-05
30,future_tail,T_vs_O,slot,820,970,-7.962416743423142e-05
30,future_tail,T_vs_O,slot,825,970,-5.210848257153848e-05
30,future_tail,T_vs_O,slot,830,970,-0.0001775714753711946
30,future_tail,T_vs_O,slot,835,970,2.8930198939278563e-05
30,future_tail,T_vs_O,slot,840,970,-2.194930872977968e-05
30,future_tail,T_vs_O,slot,845,970,4.209270001745202e-06
30,future_tail,T_vs_O,slot,850,970,-1.598957631771637e-05
30,future_tail,T_vs_O,slot,855,970,-6.149455586221591e-05
30,future_tail,T_vs_O,slot,860,970,8.425059915665784e-06
30,future_tail,T_vs_O,slot,865,970,-0.00012589326320248202
30,future_tail,T_vs_O,slot,870,970,7.661902728028143e-05
