day,symbol,session,field,delta,grid_points,valid_points,mean_age_seconds
2024-07-12,588080.SSE,pm,last,30,241,241,0.024896265560165973
2024-07-12,588080.SSE,pm,last,60,121,121,0.024793388429752067
2024-07-12,588080.SSE,pm,last,300,25,25,0.0
2024-07-15,588000.SSE,am,mid,3,2401,2400,2.0
2024-07-15,588000.SSE,am,mid,15,481,480,2.0
2024-07-15,588000.SSE,am,mid,30,241,240,2.0
2024-07-15,588000.SSE,am,mid,60,121,120,2.0
2024-07-15,588000.SSE,am,mid,300,25,24,2.0
2024-07-15,588000.SSE,am,last,3,2401,2400,2.0
2024-07-15,588000.SSE,am,last,15,481,480,2.0
2024-07-15,588000.SSE,am,last,30,241,240,2.0
2024-07-15,588000.SSE,am,last,60,121,120,2.0
2024-07-15,588000.SSE,am,last,300,25,24,2.0
2024-07-15,588000.SSE,pm,mid,3,2401,2398,2.0
2024-07-15,588000.SSE,pm,mid,15,481,478,2.0
2024-07-15,588000.SSE,pm,mid,30,241,239,2.0
2024-07-15,588000.SSE,pm,mid,60,121,120,2.0
2024-07-15,588000.SSE,pm,mid,300,25,24,2.0
2024-07-15,588000.SSE,pm,last,3,2401,2398,2.0
2024-07-15,588000.SSE,pm,last,15,481,478,2.0
2024-07-15,588000.SSE,pm,last,30,241,239,2.0
2024-07-15,588000.SSE,pm,last,60,121,120,2.0
2024-07-15,588000.SSE,pm,last,300,25,24,2.0
2024-07-15,588080.SSE,am,mid,3,2401,2355,1.0
2024-07-15,588080.SSE,am,mid,15,481,472,1.0
2024-07-15,588080.SSE,am,mid,30,241,238,1.0
2024-07-15,588080.SSE,am,mid,60,121,119,1.0
2024-07-15,588080.SSE,am,mid,300,25,24,1.0
2024-07-15,588080.SSE,am,last,3,2401,2355,1.0
2024-07-15,588080.SSE,am,last,15,481,472,1.0
2024-07-15,588080.SSE,am,last,30,241,238,1.0
2024-07-15,588080.SSE,am,last,60,121,119,1.0
2024-07-15,588080.SSE,am,last,300,25,24,1.0
2024-07-15,588080.SSE,pm,mid,3,2401,2268,1.0
2024-07-15,588080.SSE,pm,mid,15,481,463,1.0
2024-07-15,588080.SSE,pm,mid,30,241,233,1.0
2024-07-15,588080.SSE,pm,mid,60,121,116,1.0
2024-07-15,588080.SSE,pm,mid,300,25,24,1.0
2024-07-15,588080.SSE,pm,last,3,2401,2268,1.0
2024-07-15,588080.SSE,pm,last,15,481,463,1.0
2024-07-15,588080.SSE,pm,last,30,241,233,1.0
2024-07-15,588080.SSE,pm,last,60,121,116,1.0
2024-07-15,588080.SSE,pm,last,300,25,24,1.0
2024-07-16,588000.SSE,am,mid,3,2401,2400,1.0
2024-07-16,588000.SSE,am,mid,15,481,480,1.0
2024-07-16,588000.SSE,am,mid,30,241,240,1.0
2024-07-16,588000.SSE,am,mid,60,121,120,1.0
2024-07-16,588000.SSE,am,mid,300,25,24,1.0
2024-07-16,588000.SSE,am,last,3,2401,2400,1.0
2024-07-16,588000.SSE,am,last,15,481,480,1.0
2024-07-16,588000.SSE,am,last,30,241,240,1.0
2024-07-16,588000.SSE,am,last,60,121,120,1.0
2024-07-16,588000.SSE,am,last,300,25,24,1.0
2024-07-16,588000.SSE,pm,mid,3,2401,2400,1.0
2024-07-16,588000.SSE,pm,mid,15,481,480,1.0
2024-07-16,588000.SSE,pm,mid,30,241,240,1.0
2024-07-16,588000.SSE,pm,mid,60,121,120,1.0
2024-07-16,588000.SSE,pm,mid,300,25,24,1.0
2024-07-16,588000.SSE,pm,last,3,2401,2400,1.0
2024-07-16,588000.SSE,pm,last,15,481,480,1.0
2024-07-16,588000.SSE,pm,last,30,241,240,1.0
2024-07-16,588000.SSE,pm,last,60,121,120,1.0
2024-07-16,588000.SSE,pm,last,300,25,24,1.0
2024-07-16,588080.SSE,am,mid,3,2401,2387,0.82865521575199
2024-07-16,588080.SSE,am,mid,15,481,478,0.8200836820083682
2024-07-16,588080.SSE,am,mid,30,241,238,0.7941176470588235
2024-07-16,588080.SSE,am,mid,60,121,119,0.7563025210084033
2024-07-16,588080.SSE,am,mid,300,25,23,0.8260869565217391
2024-07-16,588080.SSE,am,last,3,2401,2387,0.82865521575199
2024-07-16,588080.SSE,am,last,15,481,478,0.8200836820083682
2024-07-16,588080.SSE,am,last,30,241,238,0.7941176470588235
2024-07-16,588080.SSE,am,last,60,121,119,0.7563025210084033
2024-07-16,588080.SSE,am,last,300,25,23,0.8260869565217391
2024-07-16,588080.SSE,pm,mid,3,2401,2395,0.8772442588726513
2024-07-16,588080.SSE,pm,mid,15,481,479,0.8914405010438413
2024-07-16,588080.SSE,pm,mid,30,241,239,0.9163179916317992
2024-07-16,588080.SSE,pm,mid,60,121,119,0.9243697478991597
2024-07-16,588080.SSE,pm,mid,300,25,24,0.9166666666666666
2024-07-16,588080.SSE,pm,last,3,2401,2395,0.8772442588726513
2024-07-16,588080.SSE,pm,last,15,481,479,0.8914405010438413
2024-07-16,588080.SSE,pm,last,30,241,239,0.9163179916317992
2024-07-16,588080.SSE,pm,last,60,121,119,0.9243697478991597
2024-07-16,588080.SSE,pm,last,300,25,24,0.9166666666666666
2024-07-17,588000.SSE,am,mid,3,2401,2400,2.0
2024-07-17,588000.SSE,am,mid,15,481,480,2.0
2024-07-17,588000.SSE,am,mid,30,241,240,2.0
2024-07-17,588000.SSE,am,mid,60,121,120,2.0
2024-07-17,588000.SSE,am,mid,300,25,24,2.0
2024-07-17,588000.SSE,am,last,3,2401,2400,2.0
2024-07-17,588000.SSE,am,last,15,481,480,2.0
2024-07-17,588000.SSE,am,last,30,241,240,2.0
2024-07-17,588000.SSE,am,last,60,121,120,2.0
2024-07-17,588000.SSE,am,last,300,25,24,2.0
2024-07-17,588000.SSE,pm,mid,3,2401,2400,2.0
2024-07-17,588000.SSE,pm,mid,15,481,480,2.0
2024-07-17,588000.SSE,pm,mid,30,241,240,2.0
2024-07-17,588000.SSE,pm,mid,60,121,120,2.0
2024-07-17,588000.SSE,pm,mid,300,25,24,2.0
2024-07-17,588000.SSE,pm,last,3,2401,2400,2.0
2024-07-17,588000.SSE,pm,last,15,481,480,2.0
2024-07-17,588000.SSE,pm,last,30,241,240,2.0
2024-07-17,588000.SSE,pm,last,60,121,120,2.0
2024-07-17,588000.SSE,pm,last,300,25,24,2.0
2024-07-17,588080.SSE,am,mid,3,2401,2373,1.842393594605984
2024-07-17,588080.SSE,am,mid,15,481,474,1.8270042194092826
2024-07-17,588080.SSE,am,mid,30,241,236,1.8601694915254237
2024-07-17,588080.SSE,am,mid,60,121,118,1.847457627118644
2024-07-17,588080.SSE,am,mid,300,25,24,1.9583333333333333
2024-07-17,588080.SSE,am,last,3,2401,2373,1.842393594605984
2024-07-17,588080.SSE,am,last,15,481,474,1.8270042194092826
2024-07-17,588080.SSE,am,last,30,241,236,1.8601694915254237
2024-07-17,588080.SSE,am,last,60,121,118,1.847457627118644
2024-07-17,588080.SSE,am,last,300,25,24,1.9583333333333333
2024-07-17,588080.SSE,pm,mid,3,2401,2337,1.8549422336328627
2024-07-17,588080.SSE,pm,mid,15,481,467,1.8672376873661671
2024-07-17,588080.SSE,pm,mid,30,241,235,1.872340425531915
2024-07-17,588080.SSE,pm,mid,60,121,118,1.8559322033898304
2024-07-17,588080.SSE,pm,mid,300,25,24,1.875
2024-07-17,588080.SSE,pm,last,3,2401,2337,1.8549422336328627
2024-07-17,588080.SSE,pm,last,15,481,467,1.8672376873661671
2024-07-17,588080.SSE,pm,last,30,241,235,1.872340425531915
2024-07-17,588080.SSE,pm,last,60,121,118,1.8559322033898304
2024-07-17,588080.SSE,pm,last,300,25,24,1.875
2024-07-18,588000.SSE,am,mid,3,2401,2400,2.0
2024-07-18,588000.SSE,am,mid,15,481,480,2.0
2024-07-18,588000.SSE,am,mid,30,241,240,2.0
2024-07-18,588000.SSE,am,mid,60,121,120,2.0
2024-07-18,588000.SSE,am,mid,300,25,24,2.0
2024-07-18,588000.SSE,am,last,3,2401,2400,2.0
2024-07-18,588000.SSE,am,last,15,481,480,2.0
2024-07-18,588000.SSE,am,last,30,241,240,2.0
2024-07-18,588000.SSE,am,last,60,121,120,2.0
2024-07-18,588000.SSE,am,last,300,25,24,2.0
2024-07-18,588000.SSE,pm,mid,3,2401,2400,2.0
2024-07-18,588000.SSE,pm,mid,15,481,480,2.0
2024-07-18,588000.SSE,pm,mid,30,241,240,2.0
2024-07-18,588000.SSE,pm,mid,60,121,120,2.0
2024-07-18,588000.SSE,pm,mid,300,25,24,2.0
2024-07-18,588000.SSE,pm,last,3,2401,2400,2.0
2024-07-18,588000.SSE,pm,last,15,481,480,2.0
2024-07-18,588000.SSE,pm,last,30,241,240,2.0
2024-07-18,588000.SSE,pm,last,60,121,120,2.0
2024-07-18,588000.SSE,pm,last,300,25,24,2.0
2024-07-18,588080.SSE,am,mid,3,2401,2383,2.0
2024-07-18,588080.SSE,am,mid,15,481,478,2.0
2024-07-18,588080.SSE,am,mid,30,241,240,2.0
2024-07-18,588080.SSE,am,mid,60,121,120,2.0
2024-07-18,588080.SSE,am,mid,300,25,24,2.0
2024-07-18,588080.SSE,am,last,3,2401,2383,2.0
2024-07-18,588080.SSE,am,last,15,481,478,2.0
2024-07-18,588080.SSE,am,last,30,241,240,2.0
2024-07-18,588080.SSE,am,last,60,121,120,2.0
2024-07-18,588080.SSE,am,last,300,25,24,2.0
2024-07-18,588080.SSE,pm,mid,3,2401,2393,2.0
2024-07-18,588080.SSE,pm,mid,15,481,480,2.0
2024-07-18,588080.SSE,pm,mid,30,241,240,2.0
2024-07-18,588080.SSE,pm,mid,60,121,120,2.0
2024-07-18,588080.SSE,pm,mid,300,25,24,2.0
2024-07-18,588080.SSE,pm,last,3,2401,2393,2.0
2024-07-18,588080.SSE,pm,last,15,481,480,2.0
2024-07-18,588080.SSE,pm,last,30,241,240,2.0
2024-07-18,588080.SSE,pm,last,60,121,120,2.0
2024-07-18,588080.SSE,pm,last,300,25,24,2.0
2024-07-19,588000.SSE,am,mid,3,2401,2401,0.0012494793835901709
2024-07-19,588000.SSE,am,mid,15,481,481,0.0
2024-07-19,588000.SSE,am,mid,30,241,241,0.0
2024-07-19,588000.SSE,am,mid,60,121,121,0.0
2024-07-19,588000.SSE,am,mid,300,25,25,0.0
2024-07-19,588000.SSE,am,last,3,2401,2401,0.0012494793835901709
2024-07-19,588000.SSE,am,last,15,481,481,0.0
2024-07-19,588000.SSE,am,last,30,241,241,0.0
2024-07-19,588000.SSE,am,last,60,121,121,0.0
2024-07-19,588000.SSE,am,last,300,25,25,0.0
2024-07-19,588000.SSE,pm,mid,3,2401,2401,0.0
2024-07-19,588000.SSE,pm,mid,15,481,481,0.0
2024-07-19,588000.SSE,pm,mid,30,241,241,0.0
2024-07-19,588000.SSE,pm,mid,60,121,121,0.0
2024-07-19,588000.SSE,pm,mid,300,25,25,0.0
2024-07-19,588000.SSE,pm,last,3,2401,2401,0.0
2024-07-19,588000.SSE,pm,last,15,481,481,0.0
2024-07-19,588000.SSE,pm,last,30,241,241,0.0
2024-07-19,588000.SSE,pm,last,60,121,121,0.0
2024-07-19,588000.SSE,pm,last,300,25,25,0.0
2024-07-19,588080.SSE,am,mid,3,2401,2401,0.0024989587671803417
2024-07-19,588080.SSE,am,mid,15,481,481,0.0
2024-07-19,588080.SSE,am,mid,30,241,241,0.0
2024-07-19,588080.SSE,am,mid,60,121,121,0.0
2024-07-19,588080.SSE,am,mid,300,25,25,0.0
2024-07-19,588080.SSE,am,last,3,2401,2401,0.0024989587671803417
2024-07-19,588080.SSE,am,last,15,481,481,0.0
2024-07-19,588080.SSE,am,last,30,241,241,0.0
2024-07-19,588080.SSE,am,last,60,121,121,0.0
2024-07-19,588080.SSE,am,last,300,25,25,0.0
2024-07-19,588080.SSE,pm,mid,3,2401,2401,0.0049979175343606835
2024-07-19,588080.SSE,pm,mid,15,481,481,0.0
2024-07-19,588080.SSE,pm,mid,30,241,241,0.0
2024-07-19,588080.SSE,pm,mid,60,121,121,0.0
2024-07-19,588080.SSE,pm,mid,300,25,25,0.0
2024-07-19,588080.SSE,pm,last,3,2401,2401,0.0049979175343606835
2024-07-19,588080.SSE,pm,last,15,481,481,0.0
2024-07-19,588080.SSE,pm,last,30,241,241,0.0
2024-07-19,588080.SSE,pm,last,60,121,121,0.0
2024-07-19,588080.SSE,pm,last,300,25,25,0.0
2024-07-22,588000.SSE,am,mid,3,2401,2401,0.0
2024-07-22,588000.SSE,am,mid,15,481,481,0.0
2024-07-22,588000.SSE,am,mid,30,241,241,0.0
2024-07-22,588000.SSE,am,mid,60,121,121,0.0
2024-07-22,588000.SSE,am,mid,300,25,25,0.0
2024-07-22,588000.SSE,am,last,3,2401,2401,0.0
2024-07-22,588000.SSE,am,last,15,481,481,0.0
2024-07-22,588000.SSE,am,last,30,241,241,0.0
2024-07-22,588000.SSE,am,last,60,121,121,0.0
2024-07-22,588000.SSE,am,last,300,25,25,0.0
2024-07-22,588000.SSE,pm,mid,3,2401,2401,0.0
2024-07-22,588000.SSE,pm,mid,15,481,481,0.0
2024-07-22,588000.SSE,pm,mid,30,241,241,0.0
2024-07-22,588000.SSE,pm,mid,60,121,121,0.0
2024-07-22,588000.SSE,pm,mid,300,25,25,0.0
2024-07-22,588000.SSE,pm,last,3,2401,2401,0.0
2024-07-22,588000.SSE,pm,last,15,481,481,0.0
2024-07-22,588000.SSE,pm,last,30,241,241,0.0
2024-07-22,588000.SSE,pm,last,60,121,121,0.0
2024-07-22,588000.SSE,pm,last,300,25,25,0.0
2024-07-22,588080.SSE,am,mid,3,2401,2354,1.9995751911639763
2024-07-22,588080.SSE,am,mid,15,481,469,1.9978678038379531
2024-07-22,588080.SSE,am,mid,30,241,234,2.0
2024-07-22,588080.SSE,am,mid,60,121,117,2.0
2024-07-22,588080.SSE,am,mid,300,25,22,2.0
2024-07-22,588080.SSE,am,last,3,2401,2354,1.9995751911639763
2024-07-22,588080.SSE,am,last,15,481,469,1.9978678038379531
2024-07-22,588080.SSE,am,last,30,241,234,2.0
2024-07-22,588080.SSE,am,last,60,121,117,2.0
2024-07-22,588080.SSE,am,last,300,25,22,2.0
2024-07-22,588080.SSE,pm,mid,3,2401,2376,2.0
2024-07-22,588080.SSE,pm,mid,15,481,476,2.0
2024-07-22,588080.SSE,pm,mid,30,241,237,2.0
2024-07-22,588080.SSE,pm,mid,60,121,119,2.0
2024-07-22,588080.SSE,pm,mid,300,25,24,2.0
2024-07-22,588080.SSE,pm,last,3,2401,2376,2.0
2024-07-22,588080.SSE,pm,last,15,481,476,2.0
2024-07-22,588080.SSE,pm,last,30,241,237,2.0
2024-07-22,588080.SSE,pm,last,60,121,119,2.0
2024-07-22,588080.SSE,pm,last,300,25,24,2.0
2024-07-23,588000.SSE,am,mid,3,2401,2401,0.0
2024-07-23,588000.SSE,am,mid,15,481,481,0.0
2024-07-23,588000.SSE,am,mid,30,241,241,0.0
2024-07-23,588000.SSE,am,mid,60,121,121,0.0
2024-07-23,588000.SSE,am,mid,300,25,25,0.0
2024-07-23,588000.SSE,am,last,3,2401,2401,0.0
2024-07-23,588000.SSE,am,last,15,481,481,0.0
2024-07-23,588000.SSE,am,last,30,241,241,0.0
2024-07-23,588000.SSE,am,last,60,121,121,0.0
2024-07-23,588000.SSE,am,last,300,25,25,0.0
2024-07-23,588000.SSE,pm,mid,3,2401,2400,0.0
2024-07-23,588000.SSE,pm,mid,15,481,480,0.0
2024-07-23,588000.SSE,pm,mid,30,241,240,0.0
2024-07-23,588000.SSE,pm,mid,60,121,120,0.0
2024-07-23,588000.SSE,pm,mid,300,25,24,0.0
2024-07-23,588000.SSE,pm,last,3,2401,2400,0.0
2024-07-23,588000.SSE,pm,last,15,481,480,0.0
2024-07-23,588000.SSE,pm,last,30,241,240,0.0
2024-07-23,588000.SSE,pm,last,60,121,120,0.0
2024-07-23,588000.SSE,pm,last,300,25,24,0.0
2024-07-23,588080.SSE,am,mid,3,2401,2384,2.0
2024-07-23,588080.SSE,am,mid,15,481,474,2.0
2024-07-23,588080.SSE,am,mid,30,241,236,2.0
2024-07-23,588080.SSE,am,mid,60,121,118,2.0
2024-07-23,588080.SSE,am,mid,300,25,24,2.0
2024-07-23,588080.SSE,am,last,3,2401,2384,2.0
2024-07-23,588080.SSE,am,last,15,481,474,2.0
2024-07-23,588080.SSE,am,last,30,241,236,2.0
2024-07-23,588080.SSE,am,last,60,121,118,2.0
2024-07-23,588080.SSE,am,last,300,25,24,2.0
2024-07-23,588080.SSE,pm,mid,3,2401,2385,2.0
2024-07-23,588080.SSE,pm,mid,15,481,477,2.0
2024-07-23,588080.SSE,pm,mid,30,241,239,2.0
2024-07-23,588080.SSE,pm,mid,60,121,120,2.0
2024-07-23,588080.SSE,pm,mid,300,25,24,2.0
2024-07-23,588080.SSE,pm,last,3,2401,2385,2.0
2024-07-23,588080.SSE,pm,last,15,481,477,2.0
2024-07-23,588080.SSE,pm,last,30,241,239,2.0
2024-07-23,588080.SSE,pm,last,60,121,120,2.0
2024-07-23,588080.SSE,pm,last,300,25,24,2.0
2024-07-24,588000.SSE,am,mid,3,2401,2401,0.0
2024-07-24,588000.SSE,am,mid,15,481,481,0.0
2024-07-24,588000.SSE,am,mid,30,241,241,0.0
2024-07-24,588000.SSE,am,mid,60,121,121,0.0
2024-07-24,588000.SSE,am,mid,300,25,25,0.0
2024-07-24,588000.SSE,am,last,3,2401,2401,0.0
2024-07-24,588000.SSE,am,last,15,481,481,0.0
2024-07-24,588000.SSE,am,last,30,241,241,0.0
2024-07-24,588000.SSE,am,last,60,121,121,0.0
2024-07-24,588000.SSE,am,last,300,25,25,0.0
2024-07-24,588000.SSE,pm,mid,3,2401,2401,0.0
2024-07-24,588000.SSE,pm,mid,15,481,481,0.0
2024-07-24,588000.SSE,pm,mid,30,241,241,0.0
2024-07-24,588000.SSE,pm,mid,60,121,121,0.0
2024-07-24,588000.SSE,pm,mid,300,25,25,0.0
2024-07-24,588000.SSE,pm,last,3,2401,2401,0.0
2024-07-24,588000.SSE,pm,last,15,481,481,0.0
2024-07-24,588000.SSE,pm,last,30,241,241,0.0
2024-07-24,588000.SSE,pm,last,60,121,121,0.0
2024-07-24,588000.SSE,pm,last,300,25,25,0.0
2024-07-24,588080.SSE,am,mid,3,2401,2401,0.01749271137026239
2024-07-24,588080.SSE,am,mid,15,481,481,0.018711018711018712
2024-07-24,588080.SSE,am,mid,30,241,241,0.024896265560165973
2024-07-24,588080.SSE,am,mid,60,121,121,0.024793388429752067
2024-07-24,588080.SSE,am,mid,300,25,25,0.0
2024-07-24,588080.SSE,am,last,3,2401,2401,0.01749271137026239
2024-07-24,588080.SSE,am,last,15,481,481,0.018711018711018712
2024-07-24,588080.SSE,am,last,30,241,241,0.024896265560165973
2024-07-24,588080.SSE,am,last,60,121,121,0.024793388429752067
2024-07-24,588080.SSE,am,last,300,25,25,0.0
2024-07-24,588080.SSE,pm,mid,3,2401,2401,0.03998334027488547
2024-07-24,588080.SSE,pm,mid,15,481,481,0.031185031185031187
2024-07-24,588080.SSE,pm,mid,30,241,241,0.03734439834024896
2024-07-24,588080.SSE,pm,mid,60,121,121,0.049586776859504134
2024-07-24,588080.SSE,pm,mid,300,25,25,0.0
2024-07-24,588080.SSE,pm,last,3,2401,2401,0.03998334027488547
2024-07-24,588080.SSE,pm,last,15,481,481,0.031185031185031187
2024-07-24,588080.SSE,pm,last,30,241,241,0.03734439834024896
2024-07-24,588080.SSE,pm,last,60,121,121,0.049586776859504134
2024-07-24,588080.SSE,pm,last,300,25,25,0.0
2024-07-25,588000.SSE,am,mid,3,2401,2400,2.0
2024-07-25,588000.SSE,am,mid,15,481,480,2.0
2024-07-25,588000.SSE,am,mid,30,241,240,2.0
2024-07-25,588000.SSE,am,mid,60,121,120,2.0
2024-07-25,588000.SSE,am,mid,300,25,24,2.0
2024-07-25,588000.SSE,am,last,3,2401,2400,2.0
2024-07-25,588000.SSE,am,last,15,481,480,2.0
2024-07-25,588000.SSE,am,last,30,241,240,2.0
2024-07-25,588000.SSE,am,last,60,121,120,2.0
2024-07-25,588000.SSE,am,last,300,25,24,2.0
2024-07-25,588000.SSE,pm,mid,3,2401,2400,2.0
2024-07-25,588000.SSE,pm,mid,15,481,480,2.0
2024-07-25,588000.SSE,pm,mid,30,241,240,2.0
2024-07-25,588000.SSE,pm,mid,60,121,120,2.0
2024-07-25,588000.SSE,pm,mid,300,25,24,2.0
2024-07-25,588000.SSE,pm,last,3,2401,2400,2.0
2024-07-25,588000.SSE,pm,last,15,481,480,2.0
2024-07-25,588000.SSE,pm,last,30,241,240,2.0
2024-07-25,588000.SSE,pm,last,60,121,120,2.0
2024-07-25,588000.SSE,pm,last,300,25,24,2.0
2024-07-25,588080.SSE,am,mid,3,2401,2387,1.0
2024-07-25,588080.SSE,am,mid,15,481,476,1.0
2024-07-25,588080.SSE,am,mid,30,241,237,1.0
2024-07-25,588080.SSE,am,mid,60,121,119,1.0
2024-07-25,588080.SSE,am,mid,300,25,24,1.0
2024-07-25,588080.SSE,am,last,3,2401,2387,1.0
2024-07-25,588080.SSE,am,last,15,481,476,1.0
2024-07-25,588080.SSE,am,last,30,241,237,1.0
2024-07-25,588080.SSE,am,last,60,121,119,1.0
2024-07-25,588080.SSE,am,last,300,25,24,1.0
2024-07-25,588080.SSE,pm,mid,3,2401,2344,1.0
2024-07-25,588080.SSE,pm,mid,15,481,468,1.0
2024-07-25,588080.SSE,pm,mid,30,241,234,1.0
2024-07-25,588080.SSE,pm,mid,60,121,118,1.0
2024-07-25,588080.SSE,pm,mid,300,25,24,1.0
2024-07-25,588080.SSE,pm,last,3,2401,2344,1.0
2024-07-25,588080.SSE,pm,last,15,481,468,1.0
2024-07-25,588080.SSE,pm,last,30,241,234,1.0
2024-07-25,588080.SSE,pm,last,60,121,118,1.0
2024-07-25,588080.SSE,pm,last,300,25,24,1.0
2024-07-26,588000.SSE,am,mid,3,2401,2400,1.0
2024-07-26,588000.SSE,am,mid,15,481,480,1.0
2024-07-26,588000.SSE,am,mid,30,241,240,1.0
2024-07-26,588000.SSE,am,mid,60,121,120,1.0
2024-07-26,588000.SSE,am,mid,300,25,24,1.0
2024-07-26,588000.SSE,am,last,3,2401,2400,1.0
2024-07-26,588000.SSE,am,last,15,481,480,1.0
2024-07-26,588000.SSE,am,last,30,241,240,1.0
2024-07-26,588000.SSE,am,last,60,121,120,1.0
2024-07-26,588000.SSE,am,last,300,25,24,1.0
2024-07-26,588000.SSE,pm,mid,3,2401,2400,1.0
2024-07-26,588000.SSE,pm,mid,15,481,480,1.0
2024-07-26,588000.SSE,pm,mid,30,241,240,1.0
2024-07-26,588000.SSE,pm,mid,60,121,120,1.0
2024-07-26,588000.SSE,pm,mid,300,25,24,1.0
2024-07-26,588000.SSE,pm,last,3,2401,2400,1.0
2024-07-26,588000.SSE,pm,last,15,481,480,1.0
2024-07-26,588000.SSE,pm,last,30,241,240,1.0
2024-07-26,588000.SSE,pm,last,60,121,120,1.0
2024-07-26,588000.SSE,pm,last,300,25,24,1.0
2024-07-26,588080.SSE,am,mid,3,2401,2392,1.794732441471572
2024-07-26,588080.SSE,am,mid,15,481,478,1.797071129707113
2024-07-26,588080.SSE,am,mid,30,241,240,1.7666666666666666
2024-07-26,588080.SSE,am,mid,60,121,120,1.7333333333333334
2024-07-26,588080.SSE,am,mid,300,25,24,1.625
2024-07-26,588080.SSE,am,last,3,2401,2392,1.794732441471572
2024-07-26,588080.SSE,am,last,15,481,478,1.797071129707113
2024-07-26,588080.SSE,am,last,30,241,240,1.7666666666666666
2024-07-26,588080.SSE,am,last,60,121,120,1.7333333333333334
2024-07-26,588080.SSE,am,last,300,25,24,1.625
2024-07-26,588080.SSE,pm,mid,3,2401,2328,1.8062714776632303
2024-07-26,588080.SSE,pm,mid,15,481,462,1.7619047619047619
2024-07-26,588080.SSE,pm,mid,30,241,229,1.737991266375546
2024-07-26,588080.SSE,pm,mid,60,121,112,1.7321428571428572
2024-07-26,588080.SSE,pm,mid,300,25,22,1.6363636363636365
2024-07-26,588080.SSE,pm,last,3,2401,2328,1.8062714776632303
2024-07-26,588080.SSE,pm,last,15,481,462,1.7619047619047619
2024-07-26,588080.SSE,pm,last,30,241,229,1.737991266375546
2024-07-26,588080.SSE,pm,last,60,121,112,1.7321428571428572
2024-07-26,588080.SSE,pm,last,300,25,22,1.6363636363636365
2024-07-29,588000.SSE,am,mid,3,2401,2400,2.0
2024-07-29,588000.SSE,am,mid,15,481,480,2.0
2024-07-29,588000.SSE,am,mid,30,241,240,2.0
2024-07-29,588000.SSE,am,mid,60,121,120,2.0
2024-07-29,588000.SSE,am,mid,300,25,24,2.0
2024-07-29,588000.SSE,am,last,3,2401,2400,2.0
2024-07-29,588000.SSE,am,last,15,481,480,2.0
2024-07-29,588000.SSE,am,last,30,241,240,2.0
2024-07-29,588000.SSE,am,last,60,121,120,2.0
2024-07-29,588000.SSE,am,last,300,25,24,2.0
2024-07-29,588000.SSE,pm,mid,3,2401,2399,2.0
2024-07-29,588000.SSE,pm,mid,15,481,480,2.0
2024-07-29,588000.SSE,pm,mid,30,241,240,2.0
2024-07-29,588000.SSE,pm,mid,60,121,120,2.0
2024-07-29,588000.SSE,pm,mid,300,25,24,2.0
2024-07-29,588000.SSE,pm,last,3,2401,2399,2.0
2024-07-29,588000.SSE,pm,last,15,481,480,2.0
2024-07-29,588000.SSE,pm,last,30,241,240,2.0
2024-07-29,588000.SSE,pm,last,60,121,120,2.0
2024-07-29,588000.SSE,pm,last,300,25,24,2.0
2024-07-29,588080.SSE,am,mid,3,2401,2401,0.044981257809246146
2024-07-29,588080.SSE,am,mid,15,481,481,0.018711018711018712
2024-07-29,588080.SSE,am,mid,30,241,241,0.024896265560165973
2024-07-29,588080.SSE,am,mid,60,121,121,0.049586776859504134
2024-07-29,588080.SSE,am,mid,300,25,25,0.0
2024-07-29,588080.SSE,am,last,3,2401,2401,0.044981257809246146
2024-07-29,588080.SSE,am,last,15,481,481,0.018711018711018712
2024-07-29,588080.SSE,am,last,30,241,241,0.024896265560165973
2024-07-29,588080.SSE,am,last,60,121,121,0.049586776859504134
2024-07-29,588080.SSE,am,last,300,25,25,0.0
2024-07-29,588080.SSE,pm,mid,3,2401,2399,0.04751979991663193
2024-07-29,588080.SSE,pm,mid,15,481,481,0.0498960498960499
2024-07-29,588080.SSE,pm,mid,30,241,241,0.06224066390041494
2024-07-29,588080.SSE,pm,mid,60,121,121,0.049586776859504134
2024-07-29,588080.SSE,pm,mid,300,25,25,0.12
2024-07-29,588080.SSE,pm,last,3,2401,2399,0.04751979991663193
2024-07-29,588080.SSE,pm,last,15,481,481,0.0498960498960499
2024-07-29,588080.SSE,pm,last,30,241,241,0.06224066390041494
2024-07-29,588080.SSE,pm,last,60,121,121,0.049586776859504134
2024-07-29,588080.SSE,pm,last,300,25,25,0.12
2024-07-30,588000.SSE,am,mid,3,2401,2400,2.0
2024-07-30,588000.SSE,am,mid,15,481,480,2.0
2024-07-30,588000.SSE,am,mid,30,241,240,2.0
2024-07-30,588000.SSE,am,mid,60,121,120,2.0
2024-07-30,588000.SSE,am,mid,300,25,24,2.0
2024-07-30,588000.SSE,am,last,3,2401,2400,2.0
2024-07-30,588000.SSE,am,last,15,481,480,2.0
2024-07-30,588000.SSE,am,last,30,241,240,2.0
2024-07-30,588000.SSE,am,last,60,121,120,2.0
2024-07-30,588000.SSE,am,last,300,25,24,2.0
2024-07-30,588000.SSE,pm,mid,3,2401,2400,2.0
2024-07-30,588000.SSE,pm,mid,15,481,480,2.0
2024-07-30,588000.SSE,pm,mid,30,241,240,2.0
2024-07-30,588000.SSE,pm,mid,60,121,120,2.0
2024-07-30,588000.SSE,pm,mid,300,25,24,2.0
