timestamp,bar_open_time,open,high,low,close,lowpass_known_at_open,event,signal_close_time
2025-04-22 13:35:00,2025-04-22 13:30:00,1020.07,1023.5,1020.07,1021.43,1019.3303330141978,0,
2025-04-22 13:40:00,2025-04-22 13:35:00,1021.34,1022.37,1020.98,1021.91,1019.6685622431479,0,
2025-04-22 13:45:00,2025-04-22 13:40:00,1022.15,1023.49,1021.8,1021.8,1020.1338859617846,0,
2025-04-22 13:50:00,2025-04-22 13:45:00,1021.71,1022.52,1020.23,1020.39,1020.5340834483849,0,
2025-04-22 13:55:00,2025-04-22 13:50:00,1020.25,1020.95,1019.98,1020.78,1020.6645094760348,0,
2025-04-22 14:00:00,2025-04-22 13:55:00,1020.76,1020.95,1019.58,1019.94,1020.6460048790998,-1,2025-04-22 13:55:00
2025-04-22 14:05:00,2025-04-22 14:00:00,1020.08,1020.46,1018.83,1020.27,1020.5794319903272,0,
2025-04-22 14:10:00,2025-04-22 14:05:00,1020.27,1021.34,1020.19,1021.28,1020.4690216709795,0,
2025-04-22 14:15:00,2025-04-22 14:10:00,1021.33,1023.19,1021.33,1021.91,1020.5401773237519,1,2025-04-22 14:10:00
2025-04-22 14:20:00,2025-04-22 14:15:00,1021.89,1021.89,1020.24,1020.24,1020.7854975364778,0,
2025-04-22 14:25:00,2025-04-22 14:20:00,1020.3,1020.57,1019.89,1020.13,1020.8527701972162,0,
2025-04-22 14:30:00,2025-04-22 14:25:00,1020.18,1020.68,1020.1,1020.23,1020.6973587408598,-1,2025-04-22 14:25:00
2025-04-22 14:35:00,2025-04-22 14:30:00,1020.19,1020.5,1018.72,1018.72,1020.5769596231253,0,
2025-04-22 14:40:00,2025-04-22 14:35:00,1018.66,1019.59,1018.66,1019.04,1020.320391974926,0,
2025-04-22 14:45:00,2025-04-22 14:40:00,1018.98,1019.22,1018.53,1018.65,1019.9850670396497,0,
2025-04-22 14:50:00,2025-04-22 14:45:00,1018.66,1018.66,1017.8,1017.93,1019.7196860339114,0,
2025-04-22 14:55:00,2025-04-22 14:50:00,1017.91,1018.04,1016.93,1016.98,1019.3868427721533,0,
2025-04-22 15:00:00,2025-04-22 14:55:00,1016.93,1017.1,1016.22,1016.22,1018.9370020802879,0,
2025-04-23 09:35:00,2025-04-23 09:30:00,1019.02,1022.66,1017.07,1019.11,1018.3927490818804,0,
2025-04-23 09:40:00,2025-04-23 09:35:00,1019.2,1019.2,1015.49,1015.87,1018.2231362391069,0,
2025-04-23 09:45:00,2025-04-23 09:40:00,1015.87,1016.58,1013.52,1013.83,1018.0522078486158,0,
2025-04-23 09:50:00,2025-04-23 09:45:00,1013.73,1014.46,1012.39,1014.01,1017.306120143325,0,
2025-04-23 09:55:00,2025-04-23 09:50:00,1013.82,1016.06,1013.63,1015.04,1016.5172523418479,0,
2025-04-23 10:00:00,2025-04-23 09:55:00,1015.03,1016.43,1013.58,1015.3,1016.0533295720833,0,
2025-04-23 10:05:00,2025-04-23 10:00:00,1015.33,1015.33,1011.73,1012.64,1015.8477320939566,0,
2025-04-23 10:10:00,2025-04-23 10:05:00,1012.43,1013.65,1011.7,1012.09,1015.4103210948551,0,
2025-04-23 10:15:00,2025-04-23 10:10:00,1012.13,1013.46,1011.76,1013.3,1014.7009316022591,0,
2025-04-23 10:20:00,2025-04-23 10:15:00,1013.35,1013.69,1011.76,1012.22,1014.2338089397292,0,
2025-04-23 10:25:00,2025-04-23 10:20:00,1012.09,1012.41,1011.37,1011.77,1013.8906684977807,0,
2025-04-23 10:30:00,2025-04-23 10:25:00,1011.81,1012.07,1010.89,1011.17,1013.4492750261786,0,
2025-04-23 10:35:00,2025-04-23 10:30:00,1011.08,1011.54,1010.36,1010.36,1012.9883953099247,0,
2025-04-23 10:40:00,2025-04-23 10:35:00,1010.26,1011.63,1010.09,1011.38,1012.4706161137465,0,
2025-04-23 10:45:00,2025-04-23 10:40:00,1011.35,1013.42,1011.21,1013.21,1012.097939875217,0,
2025-04-23 10:50:00,2025-04-23 10:45:00,1013.16,1013.81,1011.92,1011.92,1012.1436908207994,1,2025-04-23 10:45:00
2025-04-23 10:55:00,2025-04-23 10:50:00,1011.73,1011.85,1011.03,1011.19,1012.2416546621865,0,
2025-04-23 11:00:00,2025-04-23 10:55:00,1011.18,1012.14,1010.97,1011.91,1012.0818317267899,-1,2025-04-23 10:55:00
2025-04-23 11:05:00,2025-04-23 11:00:00,1011.7,1013.14,1010.97,1012.39,1011.9580489705993,0,
2025-04-23 11:10:00,2025-04-23 11:05:00,1012.32,1013.82,1012.32,1013.82,1012.0027009253176,1,2025-04-23 11:05:00
2025-04-23 11:15:00,2025-04-23 11:10:00,1013.79,1014.26,1012.56,1012.88,1012.2590104041082,0,
2025-04-23 11:20:00,2025-04-23 11:15:00,1012.92,1014.69,1012.73,1013.95,1012.5127240014647,0,
2025-04-23 11:25:00,2025-04-23 11:20:00,1013.94,1014.99,1013.79,1014.42,1012.722554702924,0,
2025-04-23 11:30:00,2025-04-23 11:25:00,1014.07,1014.91,1013.47,1014.75,1013.0626315641152,0,
2025-04-23 13:05:00,2025-04-23 13:00:00,1014.67,1015.78,1013.8,1015.4,1013.4166384552782,0,
2025-04-23 13:10:00,2025-04-23 13:05:00,1015.39,1017.14,1015.33,1016.81,1013.8022403220715,0,
2025-04-23 13:15:00,2025-04-23 13:10:00,1016.73,1018.22,1016.46,1016.81,1014.3375072515383,0,
2025-04-23 13:20:00,2025-04-23 13:15:00,1016.82,1018.29,1016.82,1017.93,1014.9122523555748,0,
2025-04-23 13:25:00,2025-04-23 13:20:00,1018.01,1018.3,1016.91,1016.94,1015.4835375623659,0,
2025-04-23 13:30:00,2025-04-23 13:25:00,1016.91,1017.74,1016.71,1017.73,1015.9372278403805,0,
2025-04-23 13:35:00,2025-04-23 13:30:00,1017.74,1017.92,1015.39,1015.82,1016.2622623414388,0,
2025-04-23 13:40:00,2025-04-23 13:35:00,1015.83,1016.74,1015.83,1016.67,1016.3814351596848,0,
2025-04-23 13:45:00,2025-04-23 13:40:00,1016.63,1016.87,1015.45,1015.59,1016.3496680655923,-1,2025-04-23 13:40:00
2025-04-23 13:50:00,2025-04-23 13:45:00,1015.57,1015.6,1014.48,1015.3,1016.298519605567,0,
2025-04-23 13:55:00,2025-04-23 13:50:00,1015.27,1015.33,1014.35,1014.55,1016.0998621975792,0,
2025-04-23 14:00:00,2025-04-23 13:55:00,1014.63,1015.23,1014.63,1014.68,1015.8263659905572,0,
2025-04-23 14:05:00,2025-04-23 14:00:00,1014.64,1015.04,1013.48,1013.51,1015.5443842894192,0,
2025-04-23 14:10:00,2025-04-23 14:05:00,1013.5,1013.5,1011.59,1012.34,1015.2069275663347,0,
2025-04-23 14:15:00,2025-04-23 14:10:00,1012.32,1012.37,1011.05,1012.22,1014.6754867522185,0,
2025-04-23 14:20:00,2025-04-23 14:15:00,1012.15,1012.78,1011.61,1012.57,1014.1176156729457,0,
2025-04-23 14:25:00,2025-04-23 14:20:00,1012.54,1013.14,1012.24,1012.39,1013.7165445032102,0,
2025-04-23 14:30:00,2025-04-23 14:25:00,1012.45,1013.95,1012.32,1013.29,1013.4286982928669,0,
2025-04-23 14:35:00,2025-04-23 14:30:00,1013.36,1014.15,1013.19,1013.59,1013.2916702802457,0,
2025-04-23 14:40:00,2025-04-23 14:35:00,1013.49,1014.26,1013.13,1013.13,1013.3261780822243,1,2025-04-23 14:35:00
2025-04-23 14:45:00,2025-04-23 14:40:00,1013.29,1013.52,1013.05,1013.51,1013.334041356025,0,
2025-04-23 14:50:00,2025-04-23 14:45:00,1013.55,1013.55,1012.46,1012.52,1013.3307701494709,-1,2025-04-23 14:45:00
2025-04-23 14:55:00,2025-04-23 14:50:00,1012.56,1013.29,1012.56,1013.15,1013.2572620263185,0,
2025-04-23 15:00:00,2025-04-23 14:55:00,1013.17,1013.17,1012.65,1012.65,1013.1589859353617,0,
2025-04-24 09:35:00,2025-04-24 09:30:00,1012.33,1012.37,1008.76,1010.96,1013.0987138072028,0,
2025-04-24 09:40:00,2025-04-24 09:35:00,1011.16,1012.4,1009.27,1011.64,1012.7974717534447,0,
2025-04-24 09:45:00,2025-04-24 09:40:00,1011.42,1011.62,1008.93,1010.14,1012.4488393570593,0,
2025-04-24 09:50:00,2025-04-24 09:45:00,1009.91,1011.66,1008.85,1008.86,1012.0858602505142,0,
2025-04-24 09:55:00,2025-04-24 09:50:00,1008.8,1009.8,1007.93,1008.45,1011.4835623934096,0,
2025-04-24 10:00:00,2025-04-24 09:55:00,1008.23,1010.11,1007.81,1010.09,1010.824720133791,0,
2025-04-24 10:05:00,2025-04-24 10:00:00,1010.12,1010.94,1009.39,1010.03,1010.4626874617687,0,
2025-04-24 10:10:00,2025-04-24 10:05:00,1010.09,1010.66,1009.32,1009.83,1010.3689785244926,0,
2025-04-24 10:15:00,2025-04-24 10:10:00,1009.68,1011.29,1009.59,1010.58,1010.2668218866929,0,
2025-04-24 10:20:00,2025-04-24 10:15:00,1010.59,1011.28,1009.43,1009.65,1010.2524210690674,0,
2025-04-24 10:25:00,2025-04-24 10:20:00,1009.68,1010.55,1009.63,1010.55,1010.220420320628,0,
2025-04-24 10:30:00,2025-04-24 10:25:00,1010.6,1011.05,1009.79,1009.79,1010.192377155723,0,
2025-04-24 10:35:00,2025-04-24 10:30:00,1009.74,1010.9,1008.35,1008.35,1010.1871539211019,0,
2025-04-24 10:40:00,2025-04-24 10:35:00,1008.46,1009.24,1008.07,1008.07,1009.9270521778687,0,
2025-04-24 10:45:00,2025-04-24 10:40:00,1008.13,1009.02,1007.47,1007.63,1009.5272773505089,0,
2025-04-24 10:50:00,2025-04-24 10:45:00,1007.66,1008.05,1006.59,1007.15,1009.1367655752628,0,
2025-04-24 10:55:00,2025-04-24 10:50:00,1007.11,1007.2,1005.17,1005.17,1008.7300635233671,0,
2025-04-24 11:00:00,2025-04-24 10:55:00,1005.42,1005.47,1003.35,1005.24,1008.1313801446862,0,
2025-04-24 11:05:00,2025-04-24 11:00:00,1005.32,1005.49,1004.61,1004.74,1007.4497307210501,0,
2025-04-24 11:10:00,2025-04-24 11:05:00,1004.84,1004.84,1001.06,1001.09,1006.8768736415125,0,
2025-04-24 11:15:00,2025-04-24 11:10:00,1000.98,1002.3,1000.46,1001.81,1005.9532701930035,0,
2025-04-24 11:20:00,2025-04-24 11:15:00,1001.76,1002.85,1001.09,1002.29,1004.9036612906318,0,
2025-04-24 11:25:00,2025-04-24 11:20:00,1002.23,1004.49,1002.03,1003.89,1004.2389600110631,0,
2025-04-24 11:30:00,2025-04-24 11:25:00,1003.76,1005.05,1003.47,1003.61,1003.9714363079278,0,
2025-04-24 13:05:00,2025-04-24 13:00:00,1003.31,1003.42,1002.09,1002.41,1003.9199074227008,0,
2025-04-24 13:10:00,2025-04-24 13:05:00,1002.33,1002.86,1001.6,1001.91,1003.7080810788133,0,
2025-04-24 13:15:00,2025-04-24 13:10:00,1001.96,1003.15,1001.42,1002.94,1003.3476637878694,0,
2025-04-24 13:20:00,2025-04-24 13:15:00,1002.9,1003.99,1002.9,1003.88,1003.1328782405899,0,
2025-04-24 13:25:00,2025-04-24 13:20:00,1003.84,1003.84,1002.95,1003.28,1003.1973245561187,1,2025-04-24 13:20:00
2025-04-24 13:30:00,2025-04-24 13:25:00,1003.25,1003.61,1002.65,1003.26,1003.2863393465104,0,
2025-04-24 13:35:00,2025-04-24 13:30:00,1003.26,1004.57,1003.18,1004.25,1003.2825375861926,-1,2025-04-24 13:30:00
2025-04-24 13:40:00,2025-04-24 13:35:00,1004.29,1004.71,1003.36,1004.71,1003.3924185948229,1,2025-04-24 13:35:00
2025-04-24 13:45:00,2025-04-24 13:40:00,1004.55,1005.37,1004.29,1004.77,1003.6453581493269,0,
2025-04-24 13:50:00,2025-04-24 13:45:00,1004.77,1006.04,1004.56,1005.27,1003.8999451538934,0,
2025-04-24 13:55:00,2025-04-24 13:50:00,1005.25,1005.26,1003.43,1004.06,1004.1604329794352,0,
2025-04-24 14:00:00,2025-04-24 13:55:00,1004.09,1005.08,1004.08,1004.47,1004.2777671141289,0,
2025-04-24 14:05:00,2025-04-24 14:00:00,1004.36,1004.8,1003.68,1004.19,1004.2747916684151,-1,2025-04-24 14:00:00
2025-04-24 14:10:00,2025-04-24 14:05:00,1004.14,1004.74,1003.62,1003.62,1004.2876346160256,1,2025-04-24 14:05:00
2025-04-24 14:15:00,2025-04-24 14:10:00,1003.63,1003.66,1003.09,1003.3,1004.1985834351773,-1,2025-04-24 14:10:00
2025-04-24 14:20:00,2025-04-24 14:15:00,1003.25,1004.05,1003.15,1003.44,1004.0266835193823,0,
2025-04-24 14:25:00,2025-04-24 14:20:00,1003.38,1004.05,1002.65,1003.98,1003.8738520627803,0,
2025-04-24 14:30:00,2025-04-24 14:25:00,1004.06,1004.28,1003.5,1003.86,1003.8357172715578,0,
2025-04-24 14:35:00,2025-04-24 14:30:00,1003.89,1004.4,1003.18,1004.37,1003.8553265390278,1,2025-04-24 14:30:00
2025-04-24 14:40:00,2025-04-24 14:35:00,1004.38,1004.54,1003.95,1004.29,1003.9157320177025,0,
2025-04-24 14:45:00,2025-04-24 14:40:00,1004.29,1005.08,1003.87,1004.65,1004.0121055550972,0,
2025-04-24 14:50:00,2025-04-24 14:45:00,1004.63,1004.64,1003.51,1003.51,1004.118622846752,0,
2025-04-24 14:55:00,2025-04-24 14:50:00,1003.48,1004.05,1002.87,1004.05,1004.1095985747863,-1,2025-04-24 14:50:00
2025-04-24 15:00:00,2025-04-24 14:55:00,1004.17,1004.28,1003.32,1003.32,1004.0328917706676,0,
2025-04-25 09:35:00,2025-04-25 09:30:00,1003.87,1004.01,999.01,1001.27,1003.9519205355876,0,
2025-04-25 09:40:00,2025-04-25 09:35:00,1001.01,1003.23,999.0,1002.53,1003.5660333946249,0,
2025-04-25 09:45:00,2025-04-25 09:40:00,1002.4,1003.15,1000.23,1001.45,1003.1780991014234,0,
2025-04-25 09:50:00,2025-04-25 09:45:00,1001.72,1002.31,998.69,998.7,1002.9015009201754,0,
2025-04-25 09:55:00,2025-04-25 09:50:00,998.75,1001.36,997.98,1001.24,1002.2429177359486,0,
2025-04-25 10:00:00,2025-04-25 09:55:00,1001.02,1002.96,1000.7,1002.39,1001.7134223914362,0,
2025-04-25 10:05:00,2025-04-25 10:00:00,1002.4,1004.26,1001.26,1003.93,1001.7370174490451,1,2025-04-25 10:00:00
2025-04-25 10:10:00,2025-04-25 10:05:00,1003.8,1005.29,1003.65,1004.18,1002.0678581085004,0,
2025-04-25 10:15:00,2025-04-25 10:10:00,1003.98,1004.25,1002.97,1004.12,1002.5298592317889,0,
2025-04-25 10:20:00,2025-04-25 10:15:00,1003.92,1004.24,1002.62,1002.78,1002.9065886576168,0,
2025-04-25 10:25:00,2025-04-25 10:20:00,1002.67,1003.46,1001.01,1001.36,1003.0329475133956,0,
2025-04-25 10:30:00,2025-04-25 10:25:00,1001.19,1002.85,1000.97,1002.85,1002.8087544758938,-1,2025-04-25 10:25:00
2025-04-25 10:35:00,2025-04-25 10:30:00,1002.74,1005.73,1002.69,1005.6,1002.644901227226,0,
2025-04-25 10:40:00,2025-04-25 10:35:00,1005.68,1005.98,1005.06,1005.74,1003.0121067261797,1,2025-04-25 10:35:00
2025-04-25 10:45:00,2025-04-25 10:40:00,1005.77,1007.87,1005.38,1007.69,1003.6298984421057,0,
2025-04-25 10:50:00,2025-04-25 10:45:00,1007.72,1007.74,1005.52,1006.58,1004.3467636794485,0,
2025-04-25 10:55:00,2025-04-25 10:50:00,1006.64,1006.88,1005.27,1005.94,1004.994785654901,0,
2025-04-25 11:00:00,2025-04-25 10:55:00,1005.82,1007.1,1005.75,1006.46,1005.2890129781341,0,
2025-04-25 11:05:00,2025-04-25 11:00:00,1006.52,1008.13,1006.32,1007.66,1005.5008936076541,0,
2025-04-25 11:10:00,2025-04-25 11:05:00,1007.78,1009.9,1007.78,1009.24,1005.863398439812,0,
2025-04-25 11:15:00,2025-04-25 11:10:00,1009.26,1011.59,1008.94,1009.86,1006.4645660904315,0,
2025-04-25 11:20:00,2025-04-25 11:15:00,1009.9,1010.91,1006.4,1007.55,1007.1816093995127,0,
2025-04-25 11:25:00,2025-04-25 11:20:00,1007.48,1008.04,1006.98,1007.21,1007.5357020947667,0,
2025-04-25 11:30:00,2025-04-25 11:25:00,1007.22,1007.22,1006.38,1006.85,1007.4994689333604,-1,2025-04-25 11:25:00
2025-04-25 13:05:00,2025-04-25 13:00:00,1006.85,1007.49,1006.23,1006.95,1007.3902129045516,0,
2025-04-25 13:10:00,2025-04-25 13:05:00,1006.94,1007.14,1006.31,1006.62,1007.2761320019166,0,
2025-04-25 13:15:00,2025-04-25 13:10:00,1006.7,1008.33,1006.7,1007.95,1007.1618343096098,0,
2025-04-25 13:20:00,2025-04-25 13:15:00,1007.97,1008.96,1007.78,1007.89,1007.1904392272695,1,2025-04-25 13:15:00
2025-04-25 13:25:00,2025-04-25 13:20:00,1008.03,1008.28,1006.97,1006.97,1007.3601410714524,0,
2025-04-25 13:30:00,2025-04-25 13:25:00,1007.01,1007.78,1006.36,1006.38,1007.3763704923699,0,
2025-04-25 13:35:00,2025-04-25 13:30:00,1006.22,1007.17,1006.11,1006.25,1007.2131268357604,-1,2025-04-25 13:30:00
2025-04-25 13:40:00,2025-04-25 13:35:00,1006.21,1007.28,1006.13,1006.8,1007.0040849425076,0,
2025-04-25 13:45:00,2025-04-25 13:40:00,1006.75,1006.81,1005.52,1005.76,1006.8925857095826,0,
2025-04-25 13:50:00,2025-04-25 13:45:00,1005.69,1007.05,1005.66,1005.85,1006.7499889902459,0,
2025-04-25 13:55:00,2025-04-25 13:50:00,1005.87,1006.27,1005.48,1006.25,1006.53003609501,0,
2025-04-25 14:00:00,2025-04-25 13:55:00,1006.13,1006.31,1004.88,1005.13,1006.418319580973,0,
2025-04-25 14:05:00,2025-04-25 14:00:00,1005.04,1005.54,1003.39,1004.07,1006.2487759031605,0,
2025-04-25 14:10:00,2025-04-25 14:05:00,1004.1,1004.65,1002.17,1002.29,1005.8648762792568,0,
2025-04-25 14:15:00,2025-04-25 14:10:00,1002.39,1003.7,1002.0,1003.48,1005.2394452311777,0,
2025-04-25 14:20:00,2025-04-25 14:15:00,1003.39,1004.81,1003.22,1004.25,1004.6910952748593,0,
2025-04-25 14:25:00,2025-04-25 14:20:00,1004.31,1004.95,1004.31,1004.64,1004.4988073461043,0,
2025-04-25 14:30:00,2025-04-25 14:25:00,1004.66,1005.14,1004.56,1004.64,1004.4862831672144,0,
2025-04-25 14:35:00,2025-04-25 14:30:00,1004.65,1005.43,1004.02,1004.35,1004.5220468260022,1,2025-04-25 14:30:00
2025-04-25 14:40:00,2025-04-25 14:35:00,1004.41,1004.79,1003.65,1003.65,1004.5157512594415,-1,2025-04-25 14:35:00
2025-04-25 14:45:00,2025-04-25 14:40:00,1003.72,1004.19,1003.47,1003.96,1004.3957120147386,0,
2025-04-25 14:50:00,2025-04-25 14:45:00,1003.94,1004.97,1003.86,1004.41,1004.2582354616737,0,
2025-04-25 14:55:00,2025-04-25 14:50:00,1004.36,1004.95,1004.17,1004.36,1004.2411892041259,0,
2025-04-25 15:00:00,2025-04-25 14:55:00,1004.29,1004.64,1003.94,1004.57,1004.2746481845271,1,2025-04-25 14:55:00
2025-04-28 09:35:00,2025-04-28 09:30:00,1004.05,1006.11,1002.55,1003.58,1004.318933417656,0,
2025-04-28 09:40:00,2025-04-28 09:35:00,1003.55,1005.99,1001.36,1005.86,1004.262143009996,-1,2025-04-28 09:35:00
2025-04-28 09:45:00,2025-04-28 09:40:00,1005.97,1005.97,1002.65,1002.85,1004.3685049176917,1,2025-04-28 09:40:00
2025-04-28 09:50:00,2025-04-28 09:45:00,1002.9,1004.1,1002.33,1002.49,1004.3651003061311,-1,2025-04-28 09:45:00
2025-04-28 09:55:00,2025-04-28 09:50:00,1002.68,1002.68,999.21,999.54,1003.9704368086952,0,
2025-04-28 10:00:00,2025-04-28 09:55:00,999.57,1000.38,998.82,999.12,1003.2817550156421,0,
2025-04-28 10:05:00,2025-04-28 10:00:00,999.09,999.61,997.9,998.48,1002.3608904067987,0,
2025-04-28 10:10:00,2025-04-28 10:05:00,998.5,1001.99,998.2,1001.12,1001.5312237327768,0,
2025-04-28 10:15:00,2025-04-28 10:10:00,1001.14,1001.14,999.68,1000.42,1001.1279442655937,0,
2025-04-28 10:20:00,2025-04-28 10:15:00,1000.35,1001.9,1000.1,1001.89,1001.0446346240963,0,
2025-04-28 10:25:00,2025-04-28 10:20:00,1001.98,1002.23,1000.95,1001.33,1001.0702498123152,1,2025-04-28 10:20:00
2025-04-28 10:30:00,2025-04-28 10:25:00,1001.29,1003.47,1001.29,1002.65,1001.1958000414079,0,
2025-04-28 10:35:00,2025-04-28 10:30:00,1002.62,1006.42,1002.33,1005.2,1001.3804821804553,0,
2025-04-28 10:40:00,2025-04-28 10:35:00,1005.25,1008.59,1004.97,1007.48,1001.9717584782231,0,
2025-04-28 10:45:00,2025-04-28 10:40:00,1007.52,1008.3,1006.21,1008.22,1002.986284984511,0,
2025-04-28 10:50:00,2025-04-28 10:45:00,1008.01,1008.18,1005.61,1006.52,1004.1158250422911,0,
2025-04-28 10:55:00,2025-04-28 10:50:00,1006.58,1006.58,1005.4,1005.4,1004.8719608494583,0,
2025-04-28 11:00:00,2025-04-28 10:55:00,1005.39,1005.75,1004.8,1005.21,1005.1249768600974,0,
2025-04-28 11:05:00,2025-04-28 11:00:00,1005.24,1005.93,1004.85,1005.39,1005.1668594640627,0,
2025-04-28 11:10:00,2025-04-28 11:05:00,1005.28,1006.49,1005.18,1005.98,1005.1978351621722,0,
2025-04-28 11:15:00,2025-04-28 11:10:00,1006.01,1006.27,1005.27,1005.91,1005.3111541387256,0,
2025-04-28 11:20:00,2025-04-28 11:15:00,1005.87,1007.96,1005.87,1007.91,1005.4585971611244,0,
2025-04-28 11:25:00,2025-04-28 11:20:00,1007.86,1008.3,1006.1,1006.36,1005.7959971511251,0,
2025-04-28 11:30:00,2025-04-28 11:25:00,1006.45,1007.03,1005.9,1006.86,1006.1073186638517,0,
2025-04-28 13:05:00,2025-04-28 13:00:00,1006.96,1007.1,1005.56,1005.82,1006.2242494103912,0,
2025-04-28 13:10:00,2025-04-28 13:05:00,1005.77,1007.04,1005.77,1007.0,1006.2511490037128,0,
2025-04-28 13:15:00,2025-04-28 13:10:00,1007.0,1007.57,1006.39,1006.86,1006.2880668711832,0,
2025-04-28 13:20:00,2025-04-28 13:15:00,1006.74,1006.94,1005.36,1005.39,1006.4373902780791,0,
2025-04-28 13:25:00,2025-04-28 13:20:00,1005.41,1005.77,1005.04,1005.65,1006.364634353633,-1,2025-04-28 13:20:00
2025-04-28 13:30:00,2025-04-28 13:25:00,1005.68,1006.04,1005.42,1005.42,1006.1680454648875,0,
2025-04-28 13:35:00,2025-04-28 13:30:00,1005.5,1005.59,1004.78,1004.78,1006.020715771224,0,
2025-04-28 13:40:00,2025-04-28 13:35:00,1004.71,1005.48,1004.35,1004.98,1005.8064029369123,0,
2025-04-28 13:45:00,2025-04-28 13:40:00,1004.9,1005.45,1004.9,1005.14,1005.5907766056993,0,
2025-04-28 13:50:00,2025-04-28 13:45:00,1005.12,1005.19,1003.76,1004.19,1005.4672534561158,0,
2025-04-28 13:55:00,2025-04-28 13:50:00,1004.19,1004.19,1003.28,1003.33,1005.280507417135,0,
2025-04-28 14:00:00,2025-04-28 13:55:00,1003.3,1003.63,1003.14,1003.23,1004.9264994397647,0,
2025-04-28 14:05:00,2025-04-28 14:00:00,1003.22,1004.75,1003.13,1004.13,1004.5431621168514,0,
2025-04-28 14:10:00,2025-04-28 14:05:00,1004.11,1004.44,1003.92,1003.92,1004.342237858141,0,
2025-04-28 14:15:00,2025-04-28 14:10:00,1003.91,1004.61,1002.93,1003.77,1004.2684149456261,0,
2025-04-28 14:20:00,2025-04-28 14:15:00,1003.71,1004.01,1003.11,1003.26,1004.1698811228458,0,
2025-04-28 14:25:00,2025-04-28 14:20:00,1003.32,1004.59,1003.28,1004.0,1004.0174622773791,0,
2025-04-28 14:30:00,2025-04-28 14:25:00,1003.96,1004.01,1003.27,1003.57,1003.9272810377208,0,
2025-04-28 14:35:00,2025-04-28 14:30:00,1003.6,1004.12,1002.99,1003.09,1003.8941689219449,0,
2025-04-28 14:40:00,2025-04-28 14:35:00,1003.08,1004.28,1003.08,1004.09,1003.7628670459541,0,
2025-04-28 14:45:00,2025-04-28 14:40:00,1004.07,1004.53,1003.74,1003.89,1003.7226139079007,0,
2025-04-28 14:50:00,2025-04-28 14:45:00,1003.79,1004.16,1003.69,1003.99,1003.7848199192313,1,2025-04-28 14:45:00
2025-04-28 14:55:00,2025-04-28 14:50:00,1003.97,1004.26,1003.36,1003.41,1003.8209237050105,0,
2025-04-28 15:00:00,2025-04-28 14:55:00,1003.32,1003.7,1002.83,1002.83,1003.7927769731555,-1,2025-04-28 14:55:00
2025-04-29 09:35:00,2025-04-29 09:30:00,996.97,997.8,994.22,996.18,1003.6361899013365,0,
2025-04-29 09:40:00,2025-04-29 09:35:00,996.38,1000.49,996.33,997.66,1002.6721609214363,0,
2025-04-29 09:45:00,2025-04-29 09:40:00,997.45,1000.9,995.91,1000.72,1001.3307683583911,0,
2025-04-29 09:50:00,2025-04-29 09:45:00,1000.83,1001.42,999.05,999.05,1000.8319872576346,0,
2025-04-29 09:55:00,2025-04-29 09:50:00,998.94,1000.18,997.65,997.72,1000.6114876666484,0,
2025-04-29 10:00:00,2025-04-29 09:55:00,997.77,998.32,996.1,997.17,1000.0929496222843,0,
2025-04-29 10:05:00,2025-04-29 10:00:00,997.28,999.85,996.65,999.5,999.4762075339014,0,
2025-04-29 10:10:00,2025-04-29 10:05:00,999.52,1000.66,998.85,1000.54,999.2104046446881,0,
2025-04-29 10:15:00,2025-04-29 10:10:00,1000.47,1003.34,1000.08,1002.28,999.3986856686779,1,2025-04-29 10:10:00
2025-04-29 10:20:00,2025-04-29 10:15:00,1002.35,1003.21,1002.31,1002.76,999.8662155231698,0,
2025-04-29 10:25:00,2025-04-29 10:20:00,1002.77,1003.25,1001.38,1001.38,1000.4830450999749,0,
2025-04-29 10:30:00,2025-04-29 10:25:00,1001.42,1001.83,1000.12,1000.19,1000.8520069733737,0,
2025-04-29 10:35:00,2025-04-29 10:30:00,1000.22,1000.45,999.24,999.48,1000.8363747027233,-1,2025-04-29 10:30:00
2025-04-29 10:40:00,2025-04-29 10:35:00,999.6,999.61,998.7,999.41,1000.6032776677891,0,
2025-04-29 10:45:00,2025-04-29 10:40:00,999.4,999.94,999.23,999.31,1000.3336577990926,0,
2025-04-29 10:50:00,2025-04-29 10:45:00,999.36,999.87,998.79,999.33,1000.1070289676937,0,
2025-04-29 10:55:00,2025-04-29 10:50:00,999.29,999.57,998.55,998.98,999.9238532418667,0,
2025-04-29 11:00:00,2025-04-29 10:55:00,999.23,999.23,997.45,997.72,999.7449054768698,0,
2025-04-29 11:05:00,2025-04-29 11:00:00,997.65,998.82,997.65,998.46,999.4201284364667,0,
2025-04-29 11:10:00,2025-04-29 11:05:00,998.52,999.78,998.44,999.66,999.1104693209529,0,
2025-04-29 11:15:00,2025-04-29 11:10:00,999.67,999.83,999.13,999.66,999.0986843222637,0,
2025-04-29 11:20:00,2025-04-29 11:15:00,999.56,1000.28,999.29,999.92,999.2292591894525,1,2025-04-29 11:15:00
2025-04-29 11:25:00,2025-04-29 11:20:00,999.96,1000.82,999.64,1000.82,999.3596983961805,0,
2025-04-29 11:30:00,2025-04-29 11:25:00,1000.89,1001.82,1000.64,1001.22,999.5946536612701,0,
