year,stage,first,last,days,n_trades,eligible,win_rate,mean_trade_log,marked_log_pnl,eff_1d,fast_share_1d,slow_work_velocity_5d,threshold_work_amplitude_5d
2023,22,2023-06-19,2023-06-27,5,16,True,0.4375,-8.9477448762781192e-05,-0.021955916381811921,0.1444300423730604,0.87983247085777683,0.39158641949463302,1.0805095153687878
2023,23,2023-06-28,2023-07-04,5,18,True,0.27777777777777779,-0.0015195421005402066,-0.02691610209700258,0.098732066439109548,0.89825570622801276,0.23569209388786633,1.0957120993367386
2023,24,2023-07-05,2023-07-11,5,12,True,0.58333333333333337,0.0010302469736125591,0.013251736661752488,0.1734634326901317,0.89573491961391627,0.26176369596604082,1.0149978205430392
2023,25,2023-07-12,2023-07-18,5,17,True,0.23529411764705882,-0.0016126613591051912,-0.02691263036919779,0.24985900292238478,0.91618575513626155,0.2495215007305151,1.1949539876877777
2023,26,2023-07-19,2023-07-25,5,17,True,0.35294117647058826,-0.00033260426612044303,-0.005963800120319886,0.23591046164880139,0.92710149267121467,0.58430547432528712,1.552319471989517
2023,27,2023-07-26,2023-08-01,5,8,True,0.5,0.0031503878119552168,0.024984622871563812,0.19944850770690803,0.92113126934444245,0.34114503455952988,1.1622235517947428
2023,28,2023-08-02,2023-08-08,5,19,True,0.47368421052631576,-0.00052187664600812178,-0.0093252912481337005,0.15500268600033637,0.91352910587080172,0.28260501104661062,1.1213122838962497
2023,29,2023-08-09,2023-08-15,5,11,True,0.63636363636363635,0.0045729944791108156,0.047041711906608635,0.30058432031549603,0.86147132160149442,0.72902358590267746,0.96966101359987689
2023,30,2023-08-16,2023-08-22,5,16,True,0.4375,0.00020881997161646687,0.019388495998382872,0.19528905088630141,0.89524952899153942,0.51937635340993804,0.99372659063375457
2023,31,2023-08-23,2023-08-29,5,13,True,0.38461538461538464,-0.0046254551047527773,-0.076359930054037323,0.25449562335817949,0.86034251035876663,0.23289035887830245,0.85316310591862554
2023,32,2023-08-30,2023-09-05,5,14,True,0.21428571428571427,-0.0027851965880249215,-0.02812122083490223,0.15160570816554014,0.87957928377761296,0.32931258897215676,0.90727361040217824
