entry_i,exit_i,side,entry_time,exit_time,entry,exit,bars,gross_bp,net_bp,forced_year_end
18006,18363,-1,2022-04-28 09:36:00+08:00,2022-04-29 13:03:00+08:00,892.25,929.77,357,-420.5099467637985,-424.5091469237661,False
18363,18721,1,2022-04-29 13:03:00+08:00,2022-05-06 09:31:00+08:00,929.77,935.12,358,57.54111231810022,53.51890031557449,False
18721,18984,-1,2022-05-06 09:31:00+08:00,2022-05-09 09:54:00+08:00,935.12,950.85,263,-168.21370519291668,-172.21290535288426,False
19222,20882,1,2022-05-10 09:52:00+08:00,2022-05-19 09:32:00+08:00,963.85,1005.55,1660,432.6399335996256,428.4677120704927,False
21124,21167,1,2022-05-20 09:34:00+08:00,2022-05-20 10:17:00+08:00,1047.61,1029.59,43,-172.0105764549784,-175.9409861424588,False
21604,22139,-1,2022-05-24 09:34:00+08:00,2022-05-26 10:29:00+08:00,1032.46,1005.05,535,265.4824399976763,261.48323983770763,False
22144,23804,1,2022-05-26 10:34:00+08:00,2022-06-07 10:14:00+08:00,1007.86,1106.19,1660,975.6315361260492,971.2421613865474,False
24029,24096,1,2022-06-08 09:59:00+08:00,2022-06-08 11:06:00+08:00,1124.3,1104.32,67,-177.710575469181,-181.63870561296426,False
24098,25203,-1,2022-06-08 11:08:00+08:00,2022-06-15 09:33:00+08:00,1100.86,1080.68,1105,183.31122940246524,179.31202924249766,False
25203,25767,1,2022-06-15 09:33:00+08:00,2022-06-17 10:57:00+08:00,1080.68,1069.32,564,-105.11899914868562,-109.07616011683218,False
26885,27366,1,2022-06-24 09:35:00+08:00,2022-06-28 09:36:00+08:00,1093.97,1092.09,481,-17.185114765487786,-21.177442254083356,False
27367,27547,-1,2022-06-28 09:37:00+08:00,2022-06-28 14:07:00+08:00,1091.8,1111.4,180,-179.52005861879616,-183.51925877876374,False
28324,28808,-1,2022-07-04 09:34:00+08:00,2022-07-06 09:38:00+08:00,1076.2,1095.28,484,-177.2904664560482,-181.28966661601575,False
28812,29322,1,2022-07-06 09:42:00+08:00,2022-07-08 10:12:00+08:00,1102.87,1101.09,510,-16.139708215836546,-20.132453783436866,False
29525,30271,-1,2022-07-11 09:35:00+08:00,2022-07-14 10:01:00+08:00,1090.97,1069.63,746,195.60574534588372,191.60654518591613,False
30726,31202,-1,2022-07-18 09:36:00+08:00,2022-07-20 09:32:00+08:00,1061.86,1075.13,476,-124.96939332868884,-128.9685934886564,False
31203,32897,1,2022-07-20 09:33:00+08:00,2022-07-29 09:47:00+08:00,1074.43,1099.42,1694,232.58844224379516,228.49622531028402,False
33122,33722,-1,2022-08-01 09:32:00+08:00,2022-08-03 13:02:00+08:00,1074.61,1111.52,600,-343.4734461804756,-347.4726463404432,False
33743,35525,1,2022-08-03 13:23:00+08:00,2022-08-15 09:35:00+08:00,1126.03,1138.94,1782,114.6505865740699,110.60553534968598,False
36513,36968,-1,2022-08-19 10:03:00+08:00,2022-08-23 09:38:00+08:00,1132.89,1115.84,455,150.50004854840427,146.50084838843557,False
37246,38177,-1,2022-08-24 10:16:00+08:00,2022-08-30 09:47:00+08:00,1090.14,1062.74,931,251.34386409085164,247.34466393088405,False
38442,39450,-1,2022-08-31 10:12:00+08:00,2022-09-06 11:00:00+08:00,1032.36,1031.05,1008,12.689371924522463,8.690171764553778,False
39468,40084,1,2022-09-06 11:18:00+08:00,2022-09-09 09:34:00+08:00,1038.58,1031.32,616,-69.90313697548545,-73.8743814717957,False
40085,40330,-1,2022-09-09 09:35:00+08:00,2022-09-13 09:40:00+08:00,1033.03,1041.55,245,-82.4758235482026,-86.47502370817017,False
40332,40573,1,2022-09-13 09:42:00+08:00,2022-09-14 09:43:00+08:00,1044.24,1021.43,241,-218.43637477974465,-222.34821786121682,False
40576,41542,-1,2022-09-14 09:46:00+08:00,2022-09-20 09:52:00+08:00,1019.56,988.91,966,300.61987524029996,296.62067508033243,False
41769,42018,-1,2022-09-21 09:39:00+08:00,2022-09-22 09:48:00+08:00,972.79,979.61,249,-70.10762857348584,-74.10682873345343,False
42021,43682,1,2022-09-22 09:51:00+08:00,2022-10-10 09:32:00+08:00,981.92,925.26,1661,-577.0327521590345,-580.801185371529,False
43682,44323,-1,2022-10-10 09:32:00+08:00,2022-10-12 13:43:00+08:00,925.26,891.76,641,362.06039383524626,358.0611936752787,False
44327,45611,1,2022-10-12 13:47:00+08:00,2022-10-20 09:41:00+08:00,898.1,941.95,1284,488.25297851018854,484.05851621124543,False
45612,45664,-1,2022-10-20 09:42:00+08:00,2022-10-20 10:34:00+08:00,941.03,951.9,52,-115.51172651243834,-119.51092667240593,False
45675,46323,1,2022-10-20 10:45:00+08:00,2022-10-25 09:33:00+08:00,958.95,957.98,648,-10.115230199697622,-14.110385076642196,False
46438,48726,1,2022-10-25 11:28:00+08:00,2022-11-08 09:36:00+08:00,980.18,1050.13,2288,713.6444326552271,709.3598318023364,False
48728,49441,-1,2022-11-08 09:38:00+08:00,2022-11-11 09:31:00+08:00,1050.67,1058.42,713,-73.76245633738509,-77.76165649735267,False
49441,49682,1,2022-11-11 09:31:00+08:00,2022-11-14 09:32:00+08:00,1058.42,1014.27,241,-417.13119555564003,-420.96357660120873,False
49682,49925,-1,2022-11-14 09:32:00+08:00,2022-11-15 09:35:00+08:00,1014.27,1029.7,243,-152.12911749336922,-156.12831765333678,False
49927,50403,1,2022-11-15 09:37:00+08:00,2022-11-17 09:33:00+08:00,1030.58,1025.09,476,-53.27097362650135,-57.24886965784437,False
51844,52801,-1,2022-11-25 09:34:00+08:00,2022-12-01 09:31:00+08:00,1004.64,1009.13,957,-44.69262621436654,-48.69182637433411,False
52801,55445,1,2022-12-01 09:31:00+08:00,2022-12-16 09:35:00+08:00,1009.13,982.57,2644,-263.1970112869497,-267.0909536939536,False
56883,58079,1,2022-12-26 09:33:00+08:00,2022-12-30 14:59:00+08:00,930.56,960.88,1196,325.82530949105904,321.6958052681074,True
