a,b,c,year,start,peak,end,bars,sigma,net_log,capture,peak_fraction,time_mass_skew,motion_concentration,half_height_width,negative_area_share,amplitude,net_trend_normalized
2903,2910,2911,2021,2021-04-06 11:30:00,2021-04-06 13:35:00,2021-04-06 13:40:00,8,0.0010722720977987114,-0.003930248066893153,-0.9340759934291177,0.875,-0.3408251899491773,1.5291305461098874,0.4444444444444444,0.04973682282151811,0.0035037929249943645,0.5135503776632035
2911,2915,2916,2021,2021-04-06 13:40:00,2021-04-06 14:00:00,2021-04-06 14:05:00,5,0.001054769805946324,0.00040827174517811754,0.11690144865716419,0.8,-0.14901622968726871,1.85174763006931,0.5,0.03495347220074634,0.0019965548727567395,0.15841956435283094
2916,2921,2933,2021,2021-04-06 14:05:00,2021-04-06 14:30:00,2021-04-07 10:00:00,17,0.0010726237075521514,0.006523570742141638,0.456084415525028,0.29411764705882354,-0.16233323677955094,2.7916257602729293,0.5555555555555556,0.051524108391717074,0.010196636671008008,-0.6938445227821487
2933,2938,2946,2021,2021-04-07 10:00:00,2021-04-07 10:25:00,2021-04-07 11:05:00,13,0.0011536352196790346,-0.012624610571782269,-0.9486391649456283,0.38461538461538464,0.19551642850458095,1.4652129650470826,0.5,0.06897525077487851,0.007132089614149351,0.03267111632390486
2946,2973,2976,2021,2021-04-07 11:05:00,2021-04-07 14:50:00,2021-04-08 09:35:00,30,0.0012377593928670889,-0.002326326129522288,-0.0895911729119563,0.9,-0.2990173324159791,1.6171875744335562,0.5161290322580645,0.00410392027441398,0.009853743166854834,0.6426657164389347
2976,2978,2984,2021,2021-04-08 09:35:00,2021-04-08 09:45:00,2021-04-08 10:15:00,8,0.0012795092967053687,-0.006503417237370276,-0.34975944962851513,0.25,-0.01872301861884912,1.648133900498325,0.3333333333333333,0.1779663232756264,0.01031832054623738,-0.4107240721013668
2984,2995,3003,2021,2021-04-08 10:15:00,2021-04-08 11:10:00,2021-04-08 13:20:00,19,0.0014399765297015764,-0.003265044794863556,-0.19447071436541952,0.5789473684210527,0.1003153662417309,1.7606183449080224,0.55,0.04759945753953887,0.009072845432610777,0.35562389122149274
3003,3013,3040,2021,2021-04-08 13:20:00,2021-04-08 14:10:00,2021-04-09 10:55:00,37,0.0014270866951915364,0.007801017917432609,0.1986625536332386,0.2702702702702703,0.25681659207035523,2.0141716373836567,0.4473684210526316,0.004107169593711984,0.018929529182390326,-0.791062507436552
3040,3045,3061,2021,2021-04-09 10:55:00,2021-04-09 11:20:00,2021-04-09 14:10:00,21,0.0013303852894734074,-0.004303704066022713,-0.21368702331833986,0.23809523809523808,0.3160719714071971,1.3038561225654237,0.5454545454545454,0.0033205726477913877,0.0063098120845106465,-0.4343153797202585
3061,3065,3071,2021,2021-04-09 14:10:00,2021-04-09 14:30:00,2021-04-09 15:00:00,10,0.0013628114093458337,0.00014150720924207844,0.03052661025162989,0.4,0.8889350978547611,2.3806488700144373,0.36363636363636365,0.023518001778925476,0.0020742331205703124,-0.1251134934601342
3071,3074,3098,2021,2021-04-09 15:00:00,2021-04-12 09:45:00,2021-04-12 13:15:00,27,0.0019379851633208713,-0.0022155581238929405,-0.0467538807785024,0.1111111111111111,2.421660395496809,2.05528110376679,0.14285714285714285,0.5841320467969728,0.019696929603226998,-0.7182164332877763
3098,3099,3117,2021,2021-04-12 13:15:00,2021-04-12 13:20:00,2021-04-12 14:50:00,19,0.0019215176500688683,0.009996355681935947,0.6275830904302636,0.05263157894736842,-0.1547424194425273,1.555998394692182,0.5,0.010724338120756087,0.010841582652029835,-0.9139524456188179
3117,3134,3150,2021,2021-04-12 14:50:00,2021-04-13 10:45:00,2021-04-13 13:35:00,33,0.0020168676570326673,-0.0054786346055803615,-0.11606410106652368,0.5151515151515151,-0.12727908410964403,2.4148487759506225,0.5294117647058824,0.00837340705621372,0.013014951391837393,0.34094462001705944
3150,3151,3164,2021,2021-04-13 13:35:00,2021-04-13 13:40:00,2021-04-13 14:45:00,14,0.002037833636990472,0.004375600179738242,0.45000615179609166,0.07142857142857142,0.24837951063712432,1.490152527679946,0.4666666666666667,0.03611107682991335,0.0059162732957078745,-0.8685445121824262
3164,3172,3177,2021,2021-04-13 14:45:00,2021-04-14 09:55:00,2021-04-14 10:20:00,13,0.0017918709487129117,-0.00664434174717152,-0.29365389472143105,0.6153846153846154,0.42383411910007995,2.0313456001417327,0.2857142857142857,0.04944764232090132,0.013558362411602687,0.5462233604370439
3177,3182,3187,2021,2021-04-14 10:20:00,2021-04-14 10:45:00,2021-04-14 11:10:00,10,0.0015429885294079865,-0.0033749743641382857,-0.4165537983125357,0.5,-0.2061844370519306,1.685873651525014,0.5454545454545454,0.0,0.005551881015799509,-0.4343995351057329
3187,3190,3193,2021,2021-04-14 11:10:00,2021-04-14 11:25:00,2021-04-14 13:10:00,6,0.0015901253889108406,-0.004095176682431832,-0.40830559098491637,0.5,-0.09512627348076874,1.464888632426692,0.5714285714285714,0.05493458795431116,0.004322565685329849,0.5875608532818484
3193,3205,3210,2021,2021-04-14 13:10:00,2021-04-14 14:10:00,2021-04-14 14:35:00,17,0.0015743637300121966,-0.004435731849266433,-0.41205341879900464,0.7058823529411765,-1.140293408168576,1.3362840678592167,0.3333333333333333,0.028302497668073332,0.005585581417013152,0.45497819258110017
3210,3212,3218,2021,2021-04-14 14:35:00,2021-04-14 14:45:00,2021-04-15 09:45:00,8,0.001562405169727467,-0.0006190411188913779,-0.06002611239514241,0.25,0.03271723541282652,1.7923575378980436,0.5555555555555556,0.0,0.00763048370382613,-0.6417151997461297
3218,3219,3222,2021,2021-04-15 09:45:00,2021-04-15 09:50:00,2021-04-15 10:05:00,4,0.0014518598338184585,-0.0007050547911308233,-0.0886526607955042,0.25,0.5706043742437759,1.3744124891347242,0.4,0.0,0.004521545026018536,-0.007095561812918378
3222,3225,3229,2021,2021-04-15 10:05:00,2021-04-15 10:20:00,2021-04-15 10:40:00,7,0.0014821144472493852,5.606570902561426e-05,0.008464287749677469,0.42857142857142855,0.5322730960395804,2.615252997517226,0.25,0.033176957258059483,0.0033630972163560813,0.4980394272844848
3229,3231,3234,2021,2021-04-15 10:40:00,2021-04-15 10:50:00,2021-04-15 11:05:00,5,0.0014525039826726934,-0.0005525105337757021,-0.3613413067036627,0.4,-0.2224227947404272,1.5787806354039118,0.5,0.0,0.002050510542487949,-0.644766100530372
3234,3251,3253,2021,2021-04-15 11:05:00,2021-04-15 14:00:00,2021-04-15 14:10:00,19,0.0014219389072292529,0.004281580613338084,0.16210284807612088,0.8947368421052632,-0.9226176065610684,1.3010477087381167,0.15,0.21499653924620624,0.01508516337217003,0.7299911802111253
3253,3257,3258,2021,2021-04-15 14:10:00,2021-04-15 14:30:00,2021-04-15 14:35:00,5,0.0015581570418739233,0.001750197442920794,0.4877320189668524,0.8,-0.5196451210077235,1.1936027022266513,0.3333333333333333,0.0,0.0022575608138604153,0.30199228943723394
3258,3265,3271,2021,2021-04-15 14:35:00,2021-04-16 09:40:00,2021-04-16 10:10:00,13,0.0014826993298648122,-0.00327322157423087,-0.1985802542382322,0.5384615384615384,-0.3236277598259398,2.056576457429968,0.42857142857142855,0.0,0.007612973215409546,-0.4525558420047161
3271,3274,3280,2021,2021-04-16 10:10:00,2021-04-16 10:25:00,2021-04-16 10:55:00,9,0.0014988562073282767,-0.007446080404217332,-0.574550632274024,0.3333333333333333,0.4581376233818364,1.1392541502727103,0.4,0.0,0.005606431534485701,0.10351312290490411
3280,3299,3309,2021,2021-04-16 10:55:00,2021-04-16 14:00:00,2021-04-16 14:50:00,29,0.001458846884195948,-0.0003532728662574322,-0.015033830626600998,0.6551724137931034,-0.3050236675334193,1.4321304693217616,0.5,0.0,0.015832671911447882,0.7757813936582046
3309,3330,3331,2021,2021-04-16 14:50:00,2021-04-19 11:05:00,2021-04-19 11:10:00,22,0.0011566273301815717,0.008509609576992106,0.318680065436034,0.9545454545454546,-0.33729123675043854,1.6659298358955552,0.30434782608695654,0.4542200702793286,0.018650553436033945,0.926408915114116
3331,3335,3342,2021,2021-04-19 11:10:00,2021-04-19 11:30:00,2021-04-19 13:35:00,11,0.001153739072693705,-0.0029323497541562777,-0.3277170144962465,0.36363636363636365,0.5018233495577935,1.5299147457713635,0.3333333333333333,0.08914448795784273,0.003016546993629632,-0.3275740026527783
3342,3357,3362,2021,2021-04-19 13:35:00,2021-04-19 14:50:00,2021-04-20 09:45:00,20,0.0011643255298932067,-0.0030173639614803683,-0.19545759515602867,0.75,-0.23222406935645784,1.8892608670589723,0.7619047619047619,0.0,0.003931337785155975,0.12374244461746647
3362,3365,3367,2021,2021-04-20 09:45:00,2021-04-20 10:00:00,2021-04-20 10:10:00,5,0.001471358172108226,-0.011813002995736278,-0.881741297199106,0.6,0.26290235220817326,2.0017154791553433,0.3333333333333333,0.012061318601894728,0.00655583637788304,0.40924302626537307
3367,3371,3378,2021,2021-04-20 10:10:00,2021-04-20 10:30:00,2021-04-20 11:05:00,11,0.0014319972915382332,-0.0018504388505885603,-0.16155004151053678,0.36363636363636365,-0.3275702846116083,1.7401312743505042,0.4166666666666667,0.032579763439439156,0.005691000269749225,-0.5121340083318218
3378,3386,3414,2021,2021-04-20 11:05:00,2021-04-20 13:15:00,2021-04-21 10:05:00,36,0.0014999611397143945,0.0013577156666314267,0.03714352822343524,0.2222222222222222,-0.006564552885001698,1.6859367504335165,0.7027027027027027,0.0,0.01948254580475517,-0.7268572107152114
3414,3427,3433,2021,2021-04-21 10:05:00,2021-04-21 11:10:00,2021-04-21 13:10:00,19,0.0012651777900857925,0.0013743447698745784,0.07026872860058733,0.6842105263157895,-0.20858639209599947,1.3828695766737924,0.7,0.0,0.010548473095207456,0.6444882338899109
3433,3438,3446,2021,2021-04-21 13:10:00,2021-04-21 13:35:00,2021-04-21 14:15:00,13,0.0012677403348195868,-0.0074767830788498805,-0.6982554851419276,0.38461538461538464,0.589500788131972,1.7916212705803967,0.42857142857142855,0.0012270260875089757,0.003928332484839814,0.21772571983333086
3446,3449,3450,2021,2021-04-21 14:15:00,2021-04-21 14:30:00,2021-04-21 14:35:00,4,0.0012448631906180816,-0.0013281556080561884,-0.5137007254704157,0.75,0.15126913084573584,1.478321339779207,0.4,0.0,0.001638574418906913,0.3366758421600357
3450,3459,3462,2021,2021-04-21 14:35:00,2021-04-22 09:50:00,2021-04-22 10:05:00,12,0.0013346617742042907,-0.0085968706918166,-0.538629419352243,0.75,0.03403039609308589,1.957518875800203,0.38461538461538464,0.17586662361581287,0.010076138963647452,0.49599792207213245
3462,3477,3479,2021,2021-04-22 10:05:00,2021-04-22 11:20:00,2021-04-22 11:30:00,17,0.0013624233810470771,-0.0028791018838478866,-0.16718776918435432,0.8823529411764706,0.09525708405110586,1.6681896390104012,0.7222222222222222,0.024038437620667527,0.008450754517722814,0.872964521883232
3479,3485,3495,2021,2021-04-22 11:30:00,2021-04-22 13:30:00,2021-04-22 14:20:00,16,0.0013632718702884135,0.0015590276017723801,0.09819901180666979,0.375,0.1041310070542372,1.409619233046448,0.4117647058823529,0.011746041752593663,0.006241059306449692,-0.39263588700689095
3495,3502,3503,2021,2021-04-22 14:20:00,2021-04-22 14:55:00,2021-04-22 15:00:00,8,0.0013840922150983837,-0.0029465489728752394,-0.47755644607639486,0.875,-0.6644554641792295,1.4927372615884473,0.4444444444444444,0.03149607678348502,0.004971470375600973,0.7689603317479826
3503,3517,3521,2021,2021-04-22 15:00:00,2021-04-23 10:40:00,2021-04-23 11:00:00,18,0.0011560793169206889,0.005632570759089841,0.278419869526717,0.7777777777777778,-0.4996771591358843,1.410548975849274,0.3684210526315789,0.13328617152929126,0.010864568322133117,0.5708548308185816
3521,3523,3533,2021,2021-04-23 11:00:00,2021-04-23 11:10:00,2021-04-23 13:30:00,12,0.0012164729532780476,7.879055571021024e-05,0.006472279371479501,0.16666666666666666,1.1864476072220345,1.642064417882404,0.23076923076923078,0.08342318426154648,0.0057435961577514405,-0.570995347015815
3533,3538,3543,2021,2021-04-23 13:30:00,2021-04-23 13:55:00,2021-04-23 14:20:00,10,0.0012092317905336206,-0.004409322894361763,-0.5066951654850008,0.5,0.18324953611863548,1.3962686990030577,0.45454545454545453,0.0635590769505162,0.003321184171685587,-0.32220166197569194
3543,3570,3588,2021,2021-04-23 14:20:00,2021-04-26 11:05:00,2021-04-26 14:05:00,45,0.001574545511797915,0.013566709940007525,0.2549456101811055,0.6,-0.0415163803931534,2.3273835848011775,0.5,0.0,0.02091016578919369,0.35381750277369456
3588,3592,3612,2021,2021-04-26 14:05:00,2021-04-26 14:25:00,2021-04-27 10:35:00,24,0.0017071678089104455,0.004085160989853422,0.14098361302990603,0.16666666666666666,0.674640026666856,1.7805163263759716,0.36,0.021725864078057086,0.017523286841695906,-0.8071155831692407
3612,3621,3623,2021,2021-04-27 10:35:00,2021-04-27 11:20:00,2021-04-27 11:30:00,11,0.0016830065554963116,-0.000784817695929293,-0.05936389816770005,0.8181818181818182,0.31955894108303595,2.0521334071353654,0.25,0.0,0.005168287657590476,0.6395260354366268
3623,3635,3637,2021,2021-04-27 11:30:00,2021-04-27 14:00:00,2021-04-27 14:10:00,14,0.0015964660756980287,0.006290122045860402,0.42788999545119805,0.8571428571428571,-0.3293800606447311,1.5695336567170028,0.4,0.10646573565736346,0.01026472525155775,0.6437978879433359
3637,3639,3648,2021,2021-04-27 14:10:00,2021-04-27 14:20:00,2021-04-28 09:35:00,11,0.0015805011159067636,0.004583694510332048,0.37023319528090504,0.18181818181818182,-0.02486128249100777,2.0703356300401947,0.8333333333333334,0.0,0.004369233262216277,-0.5537685016715707
3648,3653,3655,2021,2021-04-28 09:35:00,2021-04-28 10:00:00,2021-04-28 10:10:00,7,0.0017005391580073776,-0.018269379046195588,-0.7629612877214138,0.7142857142857143,0.2786044129496085,1.63086214940083,0.375,0.11635236506261662,0.010572758866939758,0.3765452043998634
3655,3663,3667,2021,2021-04-28 10:10:00,2021-04-28 10:50:00,2021-04-28 11:10:00,12,0.001698740115016697,0.001860041912704461,0.1750204040797723,0.6666666666666666,0.0623681354202711,2.2489679218211833,0.46153846153846156,0.010040749221192198,0.00556372951720796,0.6213913184849278
3667,3671,3679,2021,2021-04-28 11:10:00,2021-04-28 11:30:00,2021-04-28 13:40:00,12,0.001578609233547449,-0.0008802416679822309,-0.14269473805349758,0.3333333333333333,0.44762472483278176,1.9054969434462519,0.38461538461538464,0.004594377337011803,0.003843665534730256,-0.3613902013098166
3679,3699,3714,2021,2021-04-28 13:40:00,2021-04-29 09:50:00,2021-04-29 11:05:00,35,0.0015441891123565694,0.00831622810203759,0.16108276025557253,0.5714285714285714,-0.1454017618563185,2.031706278339037,0.19444444444444445,0.0,0.01725689187793744,-0.09162555066336327
3714,3725,3727,2021,2021-04-29 11:05:00,2021-04-29 13:30:00,2021-04-29 13:40:00,13,0.0017428180492579685,-0.0036219753688524494,-0.4155571987756977,0.8461538461538461,-0.15483518844968716,1.7936095826857181,0.42857142857142855,0.017728108432989248,0.005402137568506937,0.8108078300484908
3727,3739,3751,2021,2021-04-29 13:40:00,2021-04-29 14:40:00,2021-04-30 10:10:00,24,0.001760417183150109,0.0019699248880708994,0.07843184517774855,0.5,0.06551001065855512,1.926841211923875,0.4,0.04941628383055225,0.009133796638436387,-0.27483917357566573
3751,3765,3775,2021,2021-04-30 10:10:00,2021-04-30 11:20:00,2021-04-30 13:40:00,24,0.0012738154888161535,-0.00040381686832483953,-0.013913339640367957,0.5833333333333334,-0.07741828289852903,1.474269594526755,0.52,0.004822215554465657,0.009701865363667572,-0.22958481683543222
3775,3787,3793,2021,2021-04-30 13:40:00,2021-04-30 14:40:00,2021-05-06 09:40:00,18,0.001421264355042946,-0.009501925285022236,-0.3701531426235732,0.6666666666666666,-0.39645589305329165,1.6872992062574623,0.5263157894736842,0.0,0.011494989521105836,-0.1789436618612975
3793,3797,3798,2021,2021-05-06 09:40:00,2021-05-06 10:00:00,2021-05-06 10:05:00,5,0.0017416308364915038,-0.004042620135029476,-0.34286217832691157,0.8,-0.4378264064225209,1.1927746171795794,0.16666666666666666,0.0,0.007786456031154465,0.44193564496064885
3798,3799,3810,2021,2021-05-06 10:05:00,2021-05-06 10:10:00,2021-05-06 11:05:00,12,0.001851124549670309,0.0010578679021188712,0.06053869308463303,0.08333333333333333,0.7969492590546671,1.587776442792002,0.38461538461538464,0.07277609471119836,0.01242242532382587,-0.7227072083634903
3810,3817,3822,2021,2021-05-06 11:05:00,2021-05-06 13:10:00,2021-05-06 13:35:00,12,0.002006535319421961,-0.002946947261574883,-0.1650595005628675,0.5833333333333334,-0.22166337149726714,1.8898448928150897,0.23076923076923078,0.1304964128200266,0.009574431309568254,0.36538922945864705
3822,3831,3844,2021,2021-05-06 13:35:00,2021-05-06 14:20:00,2021-05-07 09:55:00,22,0.0019900846672959585,0.011429529732087586,0.396806924063592,0.4090909090909091,-0.029859085085853745,1.8224685200457973,0.6521739130434783,0.00502362452343305,0.01254356923524469,-0.5698217497144682
3844,3846,3893,2021,2021-05-07 09:55:00,2021-05-07 10:05:00,2021-05-10 10:00:00,49,0.0015493467660298499,0.02104253702477249,0.3015810107172767,0.04081632653061224,0.12920685478900226,1.8567088572706971,0.52,0.01431654651054817,0.04214546941522457,-0.8636109922211282
3893,3906,3917,2021,2021-05-10 10:00:00,2021-05-10 11:05:00,2021-05-10 13:30:00,24,0.0018948001367466993,0.004234470754592424,0.1398801168425669,0.5416666666666666,-0.18012130272452212,1.8633872308611168,0.6,0.004316593879368258,0.012163085588801081,-0.12872314274356067
3917,3921,3926,2021,2021-05-10 13:30:00,2021-05-10 13:50:00,2021-05-10 14:15:00,9,0.0019276017778918973,-0.0015336936258700973,-0.18876104238632307,0.4444444444444444,0.6902838289205587,1.5028464387588858,0.3,0.0,0.003312173058058754,0.3063759555836128
3926,3927,3946,2021,2021-05-10 14:15:00,2021-05-10 14:20:00,2021-05-11 10:25:00,20,0.0017672023662529948,0.008158730890925087,0.22268472945425535,0.05,0.6232059886704917,2.1553675791003086,0.14285714285714285,0.1796096049922866,0.010110807343528094,-0.8153419783750546
3946,3971,3977,2021,2021-05-11 10:25:00,2021-05-11 14:00:00,2021-05-11 14:30:00,31,0.001602951648343628,0.0006346396075851224,0.023950632888523653,0.8064516129032258,-0.13782416767121183,1.5432080577144187,0.59375,0.0,0.014882226108857033,0.7741277926144348
3977,3981,3989,2021,2021-05-11 14:30:00,2021-05-11 14:50:00,2021-05-12 10:00:00,12,0.0016046342700113425,0.0024481373809994455,0.21018449893351307,0.3333333333333333,-0.1904506771697959,2.093714589444006,0.5384615384615384,0.052017968400471085,0.004548884367005179,-0.4835063279062547
3989,3996,4000,2021,2021-05-12 10:00:00,2021-05-12 10:35:00,2021-05-12 10:55:00,11,0.0011536263803907723,-0.007890631238938548,-0.6066504773386713,0.6363636363636364,-0.5386711646924391,1.5096157835823054,0.4166666666666667,0.014654566941606707,0.007447269921676991,0.47051137978493435
4000,4006,4011,2021,2021-05-12 10:55:00,2021-05-12 11:25:00,2021-05-12 13:20:00,11,0.0011788756291881632,-0.0012953865201692717,-0.09003067579176853,0.5454545454545454,0.20621805461941156,1.6634426445527588,0.3333333333333333,0.09501013077634299,0.0035472427058529377,0.32925067604973013
4011,4027,4033,2021,2021-05-12 13:20:00,2021-05-12 14:40:00,2021-05-13 09:40:00,22,0.001309938785498373,-0.0019988499666607875,-0.05942634350258031,0.7272727272727273,-0.2776743996897326,1.641548982306691,0.5652173913043478,0.02508946050866926,0.012019157011904369,0.4736578501026335
4033,4035,4039,2021,2021-05-13 09:40:00,2021-05-13 09:50:00,2021-05-13 10:10:00,6,0.0015089172495154454,0.0020559656567779253,0.1353001206699028,0.3333333333333333,-0.03148089304862232,1.6151199960215779,0.5714285714285714,0.08739989580495941,0.006642183989818307,-0.18197729550473246
4039,4052,4066,2021,2021-05-13 10:10:00,2021-05-13 11:15:00,2021-05-13 13:55:00,27,0.0019359257261117096,0.008193232086294707,0.22417239363127198,0.48148148148148145,-0.017029209412335974,1.901294872046134,0.32142857142857145,0.008620602826518619,0.0167517821292682,0.4353759731395134
4066,4068,4073,2021,2021-05-13 13:55:00,2021-05-13 14:05:00,2021-05-13 14:30:00,7,0.0019896970578298194,-0.001845417411251486,-0.2818351008020221,0.2857142857142857,0.539473374386109,1.432980978219979,0.25,0.0,0.0032309445674361115,-0.2867380863979295
4073,4081,4083,2021,2021-05-13 14:30:00,2021-05-14 09:40:00,2021-05-14 09:50:00,10,0.002007602581665252,-0.010139343748855112,-0.6728099839734094,0.8,-1.5547180912492493,1.8122174146313457,0.2727272727272727,0.06139666164315119,0.009277505783002127,0.3339081907731987
4083,4118,4121,2021,2021-05-14 09:50:00,2021-05-14 14:15:00,2021-05-14 14:30:00,38,0.001650901833569132,0.01414218238846718,0.3675518308580249,0.9210526315789473,-0.12107044175389235,1.5547503422053368,0.6153846153846154,0.005570491843090368,0.018893886527912684,0.8383790480853165
4121,4151,4165,2021,2021-05-14 14:30:00,2021-05-17 11:30:00,2021-05-17 14:10:00,44,0.002010618240193608,0.026336132382710934,0.45631921495792577,0.6818181818181818,0.2047779591400878,2.8560814168713438,0.6,0.010275135243581309,0.030834950981160958,0.8172254463103992
4165,4168,4180,2021,2021-05-17 14:10:00,2021-05-17 14:25:00,2021-05-18 09:55:00,15,0.0020564888741991284,0.0070778325610001275,0.4215784325881118,0.2,-0.17933208573123072,2.448799802481399,0.6875,0.005948576934779375,0.009262291185942573,-0.7989544958810075
4180,4183,4193,2021,2021-05-18 09:55:00,2021-05-18 10:10:00,2021-05-18 11:00:00,13,0.001376121976282699,-0.012196947098404382,-0.9076326658418391,0.23076923076923078,0.8682181584282617,1.7818192524288097,0.42857142857142855,0.0,0.006766222018598,-0.11194316985423192
4193,4197,4215,2021,2021-05-18 11:00:00,2021-05-18 11:20:00,2021-05-18 14:20:00,22,0.0012500213337624559,0.001833820087283633,0.16405489631486483,0.18181818181818182,0.8117973164777292,1.7282839536093004,0.21739130434782608,0.020068272915328655,0.003619981990886423,-0.3539703126085845
4215,4235,4244,2021,2021-05-18 14:20:00,2021-05-19 10:30:00,2021-05-19 11:15:00,29,0.0011950328152878242,0.0042548173840995076,0.12392943488900245,0.6896551724137931,-0.7268616686381765,1.6982688525133054,0.3,0.058473727518281005,0.012164233141603198,0.5978263909507938
4244,4254,4264,2021,2021-05-19 11:15:00,2021-05-19 13:35:00,2021-05-19 14:25:00,20,0.0012368983774166617,-0.005824233184417218,-0.36946704596794133,0.5,-0.3160852748818941,1.3761435177431478,0.42857142857142855,0.05407458054020507,0.004420537436224947,-0.3188446586444947
4264,4276,4284,2021,2021-05-19 14:25:00,2021-05-20 09:55:00,2021-05-20 10:35:00,20,0.0018744319245597167,-0.014018481902008127,-0.3548903629644366,0.6,-0.23180756916185957,2.6039436069117787,0.2857142857142857,0.004909638561669301,0.009413918540710497,0.16492189486061362
4284,4295,4302,2021,2021-05-20 10:35:00,2021-05-20 11:30:00,2021-05-20 13:35:00,18,0.0018622295458037795,-0.0034838207477896864,-0.2608116101216083,0.6111111111111112,-0.22834969275000697,1.8136909259239187,0.42105263157894735,0.002259946456959145,0.006440690052214926,0.5625641484903421
4302,4310,4317,2021,2021-05-20 13:35:00,2021-05-20 14:15:00,2021-05-20 14:50:00,15,0.0018451483128521435,-0.0072223410941607905,-0.7004219469328882,0.5333333333333333,-0.12908261630148057,1.3957499526302883,0.5,0.020477199431904413,0.0046140596607280315,-0.4639779117625222
4317,4321,4331,2021,2021-05-20 14:50:00,2021-05-21 09:40:00,2021-05-21 10:30:00,14,0.0016102799151875482,-0.007736816829871613,-0.3410094494845219,0.2857142857142857,0.07334894536097208,1.9761358198883356,0.3333333333333333,0.15746473621811732,0.014283487086749425,-0.31024557519294343
4331,4333,4340,2021,2021-05-21 10:30:00,2021-05-21 10:40:00,2021-05-21 11:15:00,9,0.0017410831151682925,0.0035185670855481157,0.22775290179399435,0.2222222222222222,0.06639002857822734,1.4037193124440326,0.4,0.28591684345413204,0.006852064438447769,-0.7193737848290229
4340,4348,4376,2021,2021-05-21 11:15:00,2021-05-21 13:25:00,2021-05-24 10:15:00,36,0.0017728256743143002,0.0031227942993416443,0.10306216137856705,0.2222222222222222,0.06083238798392263,1.7594622697842457,0.7297297297297297,0.0,0.013369498449235628,-0.6861305985337288
4376,4393,4399,2021,2021-05-24 10:15:00,2021-05-24 13:10:00,2021-05-24 13:40:00,23,0.001395797241174595,0.007099824884208241,0.2316334312998427,0.7391304347826086,-0.4869217105777054,1.5873379771271856,0.4166666666666667,0.0,0.01997654762758927,0.8580908547833948
4399,4461,4462,2021,2021-05-24 13:40:00,2021-05-25 14:50:00,2021-05-25 14:55:00,63,0.0014150345854321404,0.025669227001297937,0.48234003621709676,0.9841269841269841,0.2768750476700064,2.623013967831115,0.4375,0.19811275431355202,0.03239695931952724,0.9611062362616478
4462,4463,4470,2021,2021-05-25 14:55:00,2021-05-25 15:00:00,2021-05-26 10:05:00,8,0.0010476343713308022,-0.00029182595707165034,-0.029143029164132365,0.125,-0.4354310559059116,1.675654515925459,0.3333333333333333,0.0,0.004747896109307703,-0.6482337581213395
4470,4475,4485,2021,2021-05-26 10:05:00,2021-05-26 10:30:00,2021-05-26 11:20:00,15,0.000994687379476688,-0.009755174585644684,-0.5742206640400227,0.3333333333333333,0.19300744140792708,1.3496925521163992,0.625,0.0,0.007907376882926087,-0.3802098385022853
4485,4498,4501,2021,2021-05-26 11:20:00,2021-05-26 13:55:00,2021-05-26 14:10:00,16,0.0010387352737206,-0.0012833332019956138,-0.13160465727970821,0.8125,-0.12221290017852464,1.5874226725656553,0.35294117647058826,0.03075700229019219,0.004667136722456,0.7382846550316499
4501,4506,4510,2021,2021-05-26 14:10:00,2021-05-26 14:35:00,2021-05-26 14:55:00,9,0.0010267759789645294,-0.00021963058224505063,-0.06470798379054034,0.5555555555555556,-0.3254091814606559,1.7678947370400881,0.5,0.0,0.003419432572690617,-0.6406506287669118
4510,4533,4547,2021,2021-05-26 14:55:00,2021-05-27 11:20:00,2021-05-27 14:00:00,37,0.0013224884821719013,0.002294935516181593,0.04282108675900743,0.6216216216216216,-0.029666973930914296,1.6513968294388952,0.5789473684210527,0.0004905886897553666,0.026326548039242503,0.8376491296230989
4547,4565,4579,2021,2021-05-27 14:00:00,2021-05-28 10:00:00,2021-05-28 11:10:00,32,0.0015967336183079484,0.007546703470563201,0.20776162042796725,0.5625,-0.06562066384772378,1.9789376199705293,0.18181818181818182,0.022264478505612542,0.015552678938656861,0.23208333302791734
4579,4584,4599,2021,2021-05-28 11:10:00,2021-05-28 13:05:00,2021-05-28 14:20:00,20,0.0014390108941756967,0.0128154818875163,0.528489261094781,0.25,0.16809119913069862,1.44573457373878,0.47619047619047616,0.011715206084463374,0.014293037313013457,-0.818026751881876
4599,4634,4637,2021,2021-05-28 14:20:00,2021-05-31 13:15:00,2021-05-31 13:30:00,38,0.0027058117299144416,0.02626735695534029,0.4586925563604647,0.9210526315789473,0.30413948269492413,3.9037586139787672,0.5128205128205128,0.04121230881352061,0.03368807013469155,0.9289290165198052
4637,4662,4668,2021,2021-05-31 13:30:00,2021-06-01 10:05:00,2021-06-01 10:35:00,31,0.0025106483290991146,0.02044085494655648,0.45963038770716624,0.8064516129032258,-1.8208145771980864,2.4449598261128225,0.21875,0.019937842374634435,0.026606071262391673,0.5313465582681672
4668,4682,4695,2021,2021-06-01 10:35:00,2021-06-01 13:15:00,2021-06-01 14:20:00,27,0.002072927319367006,-0.005204167655935251,-0.17732510258316866,0.5185185185185185,0.14671984224932277,1.6980514752731795,0.6071428571428571,0.0,0.013258140561514864,0.5505790434270975
