policy_id,entry_alpha,exit_alpha,weight_power,volatility_window,entry_confirm,cooldown,trades,mean_net_bp,median_net_bp,win_rate,profit_factor,mean_bars,short_hold_fraction,sharpe,return,cagr,mdd,sum_trade_net_bp
e0.001_x0.3_p2_w240_c3_d5,0.001,0.3,2.0,240,3,5,37,13.553363465427388,-3.872541043518085,0.4864864864864865,1.403333485183099,224.21621621621622,0.0,0.670335221351875,0.04920958450259727,0.05107794939404542,0.06942120852014555,501.4744482208134
e0.001_x0.3_p2_w480_c1_d0,0.001,0.3,2.0,480,1,0,47,18.414833313363822,-5.4741986740913795,0.46808510638297873,1.4457143798834997,238.38297872340425,0.0,0.9143486795851148,0.08641362609736603,0.08975371876677696,0.08301706693168232,865.4971657280996
e0.001_x0.3_p2_w480_c1_d5,0.001,0.3,2.0,480,1,5,47,18.313446943437075,-5.4741986740913795,0.46808510638297873,1.4432604145267924,238.27659574468086,0.0,0.9093258022842149,0.08590405846854177,0.08922365821908995,0.08301706693168232,860.7320063415425
e0.001_x0.3_p2_w480_c3_d0,0.001,0.3,2.0,480,3,0,42,12.06880025484033,0.6432158211006067,0.5,1.3158006207328545,232.85714285714286,0.0,0.6338435931260292,0.04938188014166989,0.051256945073808735,0.07872847215824441,506.88961070329384
e0.001_x0.3_p2_w480_c3_d5,0.001,0.3,2.0,480,3,5,42,12.634447276688428,0.6432158211006067,0.5,1.3306017340865768,232.73809523809524,0.0,0.6631489612256982,0.05183904665816441,0.05380978151157367,0.07872847215824441,530.646785620914
e0.01_x0.05_p0_w120_c1_d0,0.01,0.05,0.0,120,1,0,85,8.01967950258946,13.218060143487254,0.5411764705882353,1.1107509048492397,476.5882352941176,0.0,0.3680875263798203,0.05359998601979177,0.05563941904942227,0.1837265282742735,681.6727577201041
e0.01_x0.05_p0_w120_c1_d5,0.01,0.05,0.0,120,1,5,78,4.293752450081487,12.474377605590226,0.5641025641025641,1.0620484387886135,457.97435897435895,0.0,0.20574433085334318,0.02044882364693601,0.021214165698018483,0.16717363700575671,334.912691106356
e0.01_x0.05_p0_w120_c3_d0,0.01,0.05,0.0,120,3,0,71,21.797533382513436,28.475484508712068,0.5774647887323944,1.375421170321134,493.943661971831,0.0,0.943801579796649,0.15454944458437203,0.16071103174020518,0.14638592994326072,1547.6248701584539
e0.01_x0.05_p0_w120_c3_d5,0.01,0.05,0.0,120,3,5,65,13.854280014419633,16.37286157536666,0.5692307692307692,1.2255835370340404,489.16923076923075,0.0,0.5849177590775213,0.08322408018731031,0.0864360528884216,0.16705108914807665,900.5282009372761
e0.01_x0.05_p0_w240_c1_d0,0.01,0.05,0.0,240,1,0,78,3.6947021508371014,-5.132977066344413,0.48717948717948717,1.0490976784755426,558.6153846153846,0.0,0.16737404924354424,0.013236885940880017,0.013730491670819855,0.26369845920121904,288.1867677652939
e0.01_x0.05_p0_w240_c1_d5,0.01,0.05,0.0,240,1,5,69,-1.4006296362895334,-5.145537254720445,0.4782608695652174,0.9817543209027086,543.2898550724638,0.0,-0.040900815921510784,-0.02310354057439401,-0.023948899573140725,0.2524449941157947,-96.64344490397781
e0.01_x0.05_p0_w240_c3_d0,0.01,0.05,0.0,240,3,0,67,6.07273792607122,-19.851457125052985,0.4626865671641791,1.0859150736819605,532.1940298507462,0.0,0.2565644722539318,0.02880585304179739,0.02988852655627272,0.2166637540830415,406.87344104677175
e0.01_x0.05_p0_w240_c3_d5,0.01,0.05,0.0,240,3,5,61,-6.645108707420225,-33.05025785116933,0.4098360655737705,0.9179760142428194,511.0983606557377,0.0,-0.24298747724202563,-0.0513799447896226,-0.05323135019532488,0.22518882096069848,-405.35163115263373
e0.01_x0.05_p0_w480_c1_d0,0.01,0.05,0.0,480,1,0,78,-1.5445136604277236,-1.6048833271503637,0.48717948717948717,0.9804183945293228,595.2307692307693,0.0,-0.02977003818594219,-0.027993861436855116,-0.029015484358760224,0.27555567051252805,-120.47206551336245
e0.01_x0.05_p0_w480_c1_d5,0.01,0.05,0.0,480,1,5,68,-3.547776566155238,5.393084967176831,0.5147058823529411,0.9559002991289365,562.4264705882352,0.0,-0.11550105953701975,-0.038149345184916195,-0.03953398554291998,0.26981109906658296,-241.24880649855618
e0.01_x0.05_p0_w480_c3_d0,0.01,0.05,0.0,480,3,0,67,-1.01848891851224,-19.851457125052985,0.47761194029850745,0.9866144957148201,561.4626865671642,0.0,-0.0063229599662523155,-0.019149127461098314,-0.01985126866783571,0.25863588469406285,-68.23875754032008
e0.01_x0.05_p0_w480_c3_d5,0.01,0.05,0.0,480,3,5,61,-9.377321521376842,-19.851457125052985,0.47540983606557374,0.8857758557909858,513.688524590164,0.0,-0.30789723554137144,-0.06670649789077354,-0.06908976192772587,0.26359804120686303,-572.0166128039874
e0.01_x0.05_p1_w120_c1_d0,0.01,0.05,1.0,120,1,0,81,15.43684508870167,31.498312822917374,0.5432098765432098,1.2273254883262905,525.4567901234568,0.0,0.6663996269546978,0.11552879820998263,0.12005496115509162,0.1598860772293954,1250.3844521848353
e0.01_x0.05_p1_w120_c1_d5,0.01,0.05,1.0,120,1,5,75,11.478194388067726,16.493038354115086,0.5333333333333333,1.1776688950091572,507.68,0.0,0.5035914736070848,0.07540114172730106,0.07830041101184615,0.1590667280589464,860.8645791050794
e0.01_x0.05_p1_w120_c3_d0,0.01,0.05,1.0,120,3,0,68,28.17367748566588,45.20228994857378,0.5735294117647058,1.4691814859013432,546.4411764705883,0.0,1.1022432329649134,0.19609003753337584,0.20404859850711188,0.12434507688861063,1915.81006902528
e0.01_x0.05_p1_w120_c3_d5,0.01,0.05,1.0,120,3,5,61,27.26325639737009,39.751757890209575,0.5737704918032787,1.4711442522256746,554.5081967213115,0.0,1.0307118203092727,0.16846598280069136,0.17522324383554277,0.15301763995401785,1663.0586402395754
e0.01_x0.05_p1_w240_c1_d0,0.01,0.05,1.0,240,1,0,71,13.120746457998665,-11.460521984334449,0.4647887323943662,1.182828943427455,569.7323943661971,0.0,0.5283273091267515,0.08269233565159273,0.08588298401462535,0.1795785543131354,931.5729985179053
e0.01_x0.05_p1_w240_c1_d5,0.01,0.05,1.0,240,1,5,66,1.0505032535851324,-15.226013927625015,0.45454545454545453,1.0133795269415173,543.8787878787879,0.0,0.0544329454059089,-0.006137211019750954,-0.006363790362098776,0.1901292541805295,69.33321473661874
e0.01_x0.05_p1_w240_c3_d0,0.01,0.05,1.0,240,3,0,67,4.756637825810331,-36.78013978724248,0.44776119402985076,1.0613325614683973,565.4328358208955,0.0,0.19634800413928383,0.018751062584423606,0.0194522584209893,0.19321866690549605,318.69473432929215
e0.01_x0.05_p1_w240_c3_d5,0.01,0.05,1.0,240,3,5,64,-9.808943160570518,-39.04929371623011,0.40625,0.886155766111708,530.984375,0.0,-0.36499197834594094,-0.07298900778147865,-0.07558750827131688,0.21466435383858207,-627.7723622765131
e0.01_x0.05_p1_w480_c1_d0,0.01,0.05,1.0,480,1,0,73,14.297023811101852,15.28146785794604,0.5205479452054794,1.1982133081345976,629.2465753424658,0.0,0.5439330358764348,0.09301666201245729,0.09662313552812996,0.21086797182332018,1043.6827382104352
e0.01_x0.05_p1_w480_c1_d5,0.01,0.05,1.0,480,1,5,66,4.713676033438098,-9.980309262845877,0.48484848484848486,1.0584589517557021,596.030303030303,0.0,0.18163346075645848,0.0160948071729079,0.01669586040177351,0.22844590342412852,311.1026182069145
e0.01_x0.05_p1_w480_c3_d0,0.01,0.05,1.0,480,3,0,70,9.594400756351595,-13.557672570185254,0.4857142857142857,1.1283960099077373,619.3714285714286,0.0,0.3670465109460571,0.05364784955537272,0.05568915143032371,0.23278057997117274,671.6080529446117
e0.01_x0.05_p1_w480_c3_d5,0.01,0.05,1.0,480,3,5,64,5.443916427740925,-13.557672570185254,0.484375,1.0693364631040758,595.796875,0.0,0.20610432343407584,0.02073193172002097,0.021507980961410267,0.22638493549708572,348.4106513754192
e0.01_x0.05_p2_w120_c1_d0,0.01,0.05,2.0,120,1,0,81,18.63178141177066,13.218060143487254,0.5185185185185185,1.2661174965757545,495.1111111111111,0.0,0.79937157448352,0.1437949240195706,0.14950061518369795,0.1691659014225596,1509.1742943534234
e0.01_x0.05_p2_w120_c1_d5,0.01,0.05,2.0,120,1,5,74,22.13136834218145,20.176257808950382,0.5405405405405406,1.3282523464983793,495.6756756756757,0.0,0.9223438176866812,0.16024610948753915,0.16665075394809836,0.17012238056198192,1637.7212573214272
e0.01_x0.05_p2_w120_c3_d0,0.01,0.05,2.0,120,3,0,71,32.28568310282138,33.776563301399776,0.5492957746478874,1.533643561477923,508.3098591549296,0.0,1.3114405103472788,0.24044711417675213,0.2503860341610247,0.12415010278678307,2292.283500300318
e0.01_x0.05_p2_w120_c3_d5,0.01,0.05,2.0,120,3,5,65,27.6343673456892,33.776563301399776,0.5538461538461539,1.4437298888388805,508.6461538461538,0.0,1.0676686187262354,0.181804376966888,0.18913857597289918,0.14952282646637916,1796.233877469798
e0.01_x0.05_p2_w240_c1_d0,0.01,0.05,2.0,240,1,0,79,7.51717047283097,-26.943937640968585,0.45569620253164556,1.0951855754195858,516.0126582278481,0.0,0.3233713410236662,0.043779069458505404,0.04543681733805838,0.195706601435918,593.8564673536466
e0.01_x0.05_p2_w240_c1_d5,0.01,0.05,2.0,240,1,5,72,-4.225039943037659,-26.634283063506903,0.4305555555555556,0.9484146609269412,490.55555555555554,0.0,-0.16752757630034162,-0.04385071327305712,-0.04543735466720045,0.21591565704924887,-304.20287589871145
e0.01_x0.05_p2_w240_c3_d0,0.01,0.05,2.0,240,3,0,69,5.449344104209774,-35.38490031904651,0.4492753623188406,1.0705790882237076,514.8840579710145,0.0,0.22633292949684194,0.02399347851411915,0.024893097425835675,0.18470999823262457,376.0047431904744
e0.01_x0.05_p2_w240_c3_d5,0.01,0.05,2.0,240,3,5,65,-3.9287261707904766,-35.90577632849312,0.4307692307692308,0.9528717126579319,502.3692307692308,0.0,-0.149521377736827,-0.03825644702409248,-0.03964489399845694,0.2004096697130171,-255.36720110138097
e0.01_x0.05_p2_w480_c1_d0,0.01,0.05,2.0,480,1,0,78,13.320368619772202,3.2207340579082366,0.5,1.1815065738099821,549.974358974359,0.0,0.5457246010160534,0.09227212667883111,0.09584848696047077,0.21336788397262085,1038.9887523422317
e0.01_x0.05_p2_w480_c1_d5,0.01,0.05,2.0,480,1,5,71,3.4890585189929775,-24.6811569774541,0.4788732394366197,1.042484431534358,521.7042253521126,0.0,0.1455741749252564,0.009288721416411239,0.009634400178964997,0.24728023666970955,247.7231548485014
e0.01_x0.05_p2_w480_c3_d0,0.01,0.05,2.0,480,3,0,75,14.685756574440441,0.47308613542629274,0.5066666666666667,1.2049114839631747,545.0933333333334,0.0,0.5942867905943041,0.09957466447796093,0.10344722360069669,0.21928235746906366,1101.431743083033
e0.01_x0.05_p2_w480_c3_d5,0.01,0.05,2.0,480,3,5,69,4.233732127723768,-27.153311937228032,0.4782608695652174,1.0519491475694336,519.4057971014493,0.0,0.1712311895590236,0.014229415212569263,0.014760301386433028,0.2501077583963588,292.12751681294003
e0.01_x0.15_p0_w120_c1_d0,0.01,0.15,0.0,120,1,0,95,2.0678275380587485,11.730695067693198,0.5263157894736842,1.030261941042435,351.22105263157897,0.0,0.12405295638406615,0.005333273103721448,0.005531347050360624,0.18656412811827539,196.4436161155811
e0.01_x0.15_p0_w120_c1_d5,0.01,0.15,0.0,120,1,5,90,5.834290268918428,12.168131890869516,0.5555555555555556,1.0945429784735892,343.4888888888889,0.0,0.32746616960491154,0.041583731733908724,0.04315664387416174,0.13497436251681927,525.0861242026585
e0.01_x0.15_p0_w120_c3_d0,0.01,0.15,0.0,120,3,0,77,22.71861780909335,26.43280512256929,0.5714285714285714,1.4801212157915296,362.90909090909093,0.0,1.1591875042109845,0.18114573791058808,0.18845131111410107,0.11659883022336903,1749.333571300188
e0.01_x0.15_p0_w120_c3_d5,0.01,0.15,0.0,120,3,5,71,25.4101003141214,34.63826516729718,0.5915492957746479,1.5573745563413255,367.50704225352115,0.0,1.2230303343222262,0.18844254560090623,0.19606604372618963,0.10979662727426831,1804.1171223026195
e0.01_x0.15_p0_w240_c1_d0,0.01,0.15,0.0,240,1,0,91,-2.7125433435671766,-20.067690493164037,0.46153846153846156,0.9620336072258168,374.7912087912088,0.0,-0.13559604126794608,-0.03845872611778578,-0.03985436125309483,0.18990220444404982,-246.84144426461307
e0.01_x0.15_p0_w240_c1_d5,0.01,0.15,0.0,240,1,5,84,-4.230250750000768,-10.259353656110747,0.4642857142857143,0.9397551716282669,361.6666666666667,0.0,-0.21070950408083455,-0.047617515887297124,-0.049336901450922954,0.21032999124365415,-355.3410630000645
e0.01_x0.15_p0_w240_c3_d0,0.01,0.15,0.0,240,3,0,75,0.32575354420085734,-20.64406997330792,0.4533333333333333,1.004829717717896,358.58666666666664,0.0,0.01642829740807054,-0.009058226304640593,-0.009392135817411051,0.14269591221951783,24.4315158150643
e0.01_x0.15_p0_w240_c3_d5,0.01,0.15,0.0,240,3,5,70,-8.141103341140411,-24.91883898383729,0.42857142857142855,0.887613669370711,348.0285714285714,0.0,-0.387178048389413,-0.06576949549225297,-0.06812051907745231,0.2023318146406604,-569.8772338798287
e0.01_x0.15_p0_w480_c1_d0,0.01,0.15,0.0,480,1,0,87,1.3646437281534318,-5.9118639730271205,0.4827586206896552,1.0201957452507096,401.64367816091954,0.0,0.0821831854196245,-0.0012387146376557912,-0.001284563478361922,0.20506495634471522,118.72400434934856
e0.01_x0.15_p0_w480_c1_d5,0.01,0.15,0.0,480,1,5,79,1.2845740481571977,-8.72236993167963,0.4810126582278481,1.0194742633962084,387.82278481012656,0.0,0.073232795283876,-0.0017900188861191824,-0.0018562543124313047,0.20383382330745436,101.48134980441861
e0.01_x0.15_p0_w480_c3_d0,0.01,0.15,0.0,480,3,0,73,3.279571031607269,-20.64406997330792,0.4520547945205479,1.0525691840923883,393.45205479452056,0.0,0.17111710296946442,0.01434512540173527,0.01488036020213257,0.17873630295492626,239.40868530733064
e0.01_x0.15_p0_w480_c3_d5,0.01,0.15,0.0,480,3,5,68,-1.0710871201029866,-9.987781972586873,0.4411764705882353,0.9832478321893231,375.6029411764706,0.0,-0.02715526652125659,-0.016313828575366007,-0.0169129063923239,0.18015602529230312,-72.83392416700309
e0.01_x0.15_p1_w120_c1_d0,0.01,0.15,1.0,120,1,0,89,22.117095052281567,26.489698294065445,0.5393258426966292,1.3849766648213924,342.75280898876406,0.0,1.1843984051121141,0.2011285442290338,0.20930889329122948,0.12241205209070938,1968.4214596530594
e0.01_x0.15_p1_w120_c1_d5,0.01,0.15,1.0,120,1,5,84,22.178706576644917,25.018962355188854,0.5476190476190477,1.4107329391476473,338.4404761904762,0.0,1.1664178810256562,0.19046129942059098,0.1981730617583637,0.11311152205615393,1863.011352438173
e0.01_x0.15_p1_w120_c3_d0,0.01,0.15,1.0,120,3,0,76,31.21782014042088,27.730716760240306,0.5657894736842105,1.6338132531488534,353.89473684210526,0.0,1.5483279040865963,0.25442150837234245,0.26499715009066693,0.08270847444885232,2372.554330671987
e0.01_x0.15_p1_w120_c3_d5,0.01,0.15,1.0,120,3,5,69,35.15433723816578,33.04615238416852,0.5942028985507246,1.7433557674748654,364.6666666666667,0.0,1.635618837118031,0.2620037847970502,0.27292742880940124,0.08270847444885199,2425.649269433439
e0.01_x0.15_p1_w240_c1_d0,0.01,0.15,1.0,240,1,0,82,7.539536299875619,-4.848449216816042,0.4878048780487805,1.117237995078048,374.6829268292683,0.0,0.38725048458628586,0.050702217162642116,0.052628662006908744,0.1625025930622931,618.2419765898007
e0.01_x0.15_p1_w240_c1_d5,0.01,0.15,1.0,240,1,5,78,4.777536025836735,2.10173769903621,0.5,1.0769299291812615,364.84615384615387,0.0,0.24817180643952105,0.02635860197810569,0.027348077790547043,0.1620659537015079,372.64781001526535
e0.01_x0.15_p1_w240_c3_d0,0.01,0.15,1.0,240,3,0,77,2.222406429468743,-22.276355661056122,0.4675324675324675,1.034753545434965,365.1038961038961,0.0,0.11831136443962786,0.006263500019920709,0.006496233407745189,0.15943610186884083,171.12529506909323
e0.01_x0.15_p1_w240_c3_d5,0.01,0.15,1.0,240,3,5,74,-4.14201062860085,-38.24067690417931,0.44594594594594594,0.9379937422191353,358.8918918918919,0.0,-0.20637080762074447,-0.04038931572138926,-0.04185347384401661,0.19084484955881453,-306.50878651646286
e0.01_x0.15_p1_w480_c1_d0,0.01,0.15,1.0,480,1,0,88,-12.658994442363628,-24.800094486354674,0.4318181818181818,0.8167851545841193,347.0113636363636,0.0,-0.6696033198393821,-0.11475156688240873,-0.11873886524926147,0.21615787079087012,-1113.9915109279993
e0.01_x0.15_p1_w480_c1_d5,0.01,0.15,1.0,480,1,5,83,-13.926440553899647,-18.99150587091558,0.42168674698795183,0.7924338688341782,341.65060240963857,0.0,-0.7212345072076415,-0.11757640895905874,-0.12165496382324015,0.2121090266384743,-1155.8945659736708
e0.01_x0.15_p1_w480_c3_d0,0.01,0.15,1.0,480,3,0,82,-12.523743521419314,-33.29301206388968,0.43902439024390244,0.8133527425512538,350.0,0.0,-0.6257002529166722,-0.1060853333097811,-0.10979052297986969,0.20920755052763096,-1026.9469687563837
e0.01_x0.15_p1_w480_c3_d5,0.01,0.15,1.0,480,3,5,77,-16.387743361738657,-31.03845056240173,0.42857142857142855,0.7535629263852643,337.7012987012987,0.0,-0.822706828324558,-0.12613879637854164,-0.1304918425086966,0.2250158526358178,-1261.8562388538767
e0.01_x0.15_p2_w120_c1_d0,0.01,0.15,2.0,120,1,0,92,12.842653553458634,11.244838471201613,0.5108695652173914,1.2320832824999828,309.7391304347826,0.0,0.7403480976584329,0.11243591039890721,0.11683467353086896,0.12062534609832543,1181.5241269181943
e0.01_x0.15_p2_w120_c1_d5,0.01,0.15,2.0,120,1,5,87,14.839467125448426,19.973369532368945,0.5172413793103449,1.2830910295519715,307.42528735632186,0.0,0.837276159213108,0.12570449931140493,0.1306521408567758,0.1235256726025109,1291.033639914013
e0.01_x0.15_p2_w120_c3_d0,0.01,0.15,2.0,120,3,0,81,24.201576043441783,12.192335542182686,0.5432098765432098,1.5354365330648834,316.0,0.0,1.3287390801030674,0.20544770029463888,0.21381882336971203,0.08180778390941346,1960.3276595187845
e0.01_x0.15_p2_w120_c3_d5,0.01,0.15,2.0,120,3,5,76,26.923691227753174,18.271447008403328,0.5657894736842105,1.6336701252092256,321.11842105263156,0.0,1.4334664526225755,0.21673650098816966,0.2256090635602357,0.08180778390941346,2046.2005333092413
e0.01_x0.15_p2_w240_c1_d0,0.01,0.15,2.0,240,1,0,91,6.563149170015944,-18.99150587091558,0.46153846153846156,1.1081050263315073,309.4835164835165,0.0,0.3882125862835441,0.049059133848125436,0.05092164907264052,0.14096873333782511,597.2465744714509
e0.01_x0.15_p2_w240_c1_d5,0.01,0.15,2.0,240,1,5,87,5.456724224912765,-16.146198538178336,0.47126436781609193,1.0934002013959863,308.08045977011494,0.0,0.32327191813280437,0.03749164355785006,0.038906898077351926,0.14338073976846033,474.7350075674106
e0.01_x0.15_p2_w240_c3_d0,0.01,0.15,2.0,240,3,0,81,0.6429075867456746,-18.252385679329297,0.4567901234567901,1.0112978092415483,300.2345679012346,0.0,0.04360310333244303,-0.00372588935170004,-0.003863618334021046,0.13648925598800288,52.075514526399644
e0.01_x0.15_p2_w240_c3_d5,0.01,0.15,2.0,240,3,5,77,-1.593297559563965,-31.03845056240173,0.44155844155844154,0.972686058319104,301.68831168831167,0.0,-0.08840607016089014,-0.020683263085238934,-0.021441039174401877,0.15444143710853808,-122.6839120864253
e0.01_x0.15_p2_w480_c1_d0,0.01,0.15,2.0,480,1,0,90,-1.1129729224844698,-26.427513370516074,0.45555555555555555,0.9826512940391768,320.56666666666666,0.0,-0.0434630378061249,-0.02060219550475928,-0.02135703401395095,0.15986853705392157,-100.16756302360227
e0.01_x0.15_p2_w480_c1_d5,0.01,0.15,2.0,480,1,5,86,-2.7806695279937395,-22.272456269339933,0.4418604651162791,0.9560180122220088,316.01162790697674,0.0,-0.13130143711803016,-0.03344657478827606,-0.03466361887105718,0.1478254526927223,-239.1375794074616
e0.01_x0.15_p2_w480_c3_d0,0.01,0.15,2.0,480,3,0,86,1.666490859067913,-26.77250511832763,0.46511627906976744,1.0278177474217258,315.74418604651163,0.0,0.10871255621640621,0.004480666273774414,0.004647001877639223,0.15449291739090476,143.31821387984053
e0.01_x0.15_p2_w480_c3_d5,0.01,0.15,2.0,480,3,5,81,-4.592734840195304,-27.07360290937544,0.4567901234567901,0.9253397539563536,306.0246913580247,0.0,-0.2362929818533003,-0.045354451367562776,-0.04699415366710835,0.1724179056617242,-372.0115220558196
e0.01_x0.3_p0_w120_c1_d0,0.01,0.3,0.0,120,1,0,102,4.453303778414649,7.968030595113529,0.5098039215686274,1.07197820039246,281.27450980392155,0.0,0.2786975887776732,0.03307867733569214,0.03432460739024368,0.14882352345850602,454.2369853982942
e0.01_x0.3_p0_w120_c1_d5,0.01,0.3,0.0,120,1,5,96,11.235129024520935,11.365020560745176,0.53125,1.2067532622103319,281.3020833333333,0.0,0.7041852995240155,0.10242530001857975,0.10641399194587553,0.14724571621052684,1078.5723863540097
e0.01_x0.3_p0_w120_c3_d0,0.01,0.3,0.0,120,3,0,82,24.65939193781975,18.393174214254017,0.573170731707317,1.5876220901957252,290.5853658536585,0.0,1.4635492964648238,0.21526816492493506,0.22407527515446213,0.08399884279362957,2022.0701389012195
e0.01_x0.3_p0_w120_c3_d5,0.01,0.3,0.0,120,3,5,79,25.410971575358207,20.96380533088471,0.5822784810126582,1.6345614073144767,288.7974683544304,0.0,1.4831053657231101,0.2141805760387192,0.22293925030038886,0.08399884279362946,2007.4667544532983
e0.01_x0.3_p0_w240_c1_d0,0.01,0.3,0.0,240,1,0,96,4.690887854031448,-12.819806762184305,0.4479166666666667,1.0777742189494668,281.8020833333333,0.0,0.2907028365930104,0.033350557829326055,0.03460689894946145,0.156431246024602,450.32523398701903
e0.01_x0.3_p0_w240_c1_d5,0.01,0.3,0.0,240,1,5,89,10.176528020760006,-5.469756370275469,0.47191011235955055,1.1830745796019577,286.7415730337079,0.0,0.6163511378921738,0.08291804929670632,0.08611774813505213,0.1171006858886029,905.7109938476406
e0.01_x0.3_p0_w240_c3_d0,0.01,0.3,0.0,240,3,0,77,13.65642549410187,-10.01344364881529,0.4805194805194805,1.2722870346158595,292.85714285714283,0.0,0.807986505836185,0.10162375416959302,0.10557976296033034,0.0965926366180706,1051.5447630458439
e0.01_x0.3_p0_w240_c3_d5,0.01,0.3,0.0,240,3,5,73,11.386982251913,-10.01344364881529,0.4657534246575342,1.2231014309555108,291.26027397260276,0.0,0.6484738358625642,0.07813231818623834,0.08114051154523416,0.09972739679928222,831.249704389649
e0.01_x0.3_p0_w480_c1_d0,0.01,0.3,0.0,480,1,0,96,-2.7791939800293903,-13.966744116520879,0.4479166666666667,0.9550759955754735,286.2291666666667,0.0,-0.15375210597902378,-0.03634883953898682,-0.03766941783909028,0.18612736963662302,-266.8026220828215
e0.01_x0.3_p0_w480_c1_d5,0.01,0.3,0.0,480,1,5,88,2.2031517871684154,-9.656516257051106,0.4772727272727273,1.0371571945578404,287.0681818181818,0.0,0.14377316278467275,0.01005777730558055,0.010432224029715442,0.16783648470931445,193.87735727082054
e0.01_x0.3_p0_w480_c3_d0,0.01,0.3,0.0,480,3,0,80,2.6675479390692183,-20.406093883453824,0.4375,1.047833731334838,276.2375,0.0,0.1661960906026387,0.013396760953884979,0.013896369234146055,0.14915247898142125,213.40383512553746
e0.01_x0.3_p0_w480_c3_d5,0.01,0.3,0.0,480,3,5,77,3.6172807356283347,-10.01344364881529,0.45454545454545453,1.0666040935017078,274.6753246753247,0.0,0.21665914484238769,0.020510531371682017,0.021278206961003354,0.1442799073123392,278.5306166433818
e0.01_x0.3_p1_w120_c1_d0,0.01,0.3,1.0,120,1,0,95,17.355857647556174,3.735344180031408,0.5157894736842106,1.3476971977875305,260.2736842105263,0.0,1.0987796644277639,0.16676759466265012,0.1734518145565609,0.11149682919910031,1648.8064765178367
e0.01_x0.3_p1_w120_c1_d5,0.01,0.3,1.0,120,1,5,91,17.60702381404732,5.6271972486343635,0.5274725274725275,1.3690108377077583,259.56043956043953,0.0,1.0926287476406011,0.16249487060809487,0.16899575971035774,0.10927025839175464,1602.239167078306
e0.01_x0.3_p1_w120_c3_d0,0.01,0.3,1.0,120,3,0,81,26.049116004492713,9.19643555714389,0.5432098765432098,1.6135313221540843,264.7654320987654,0.0,1.5316364864787115,0.224721400472365,0.2339510948259993,0.08526555202828112,2109.9783963639097
e0.01_x0.3_p1_w120_c3_d5,0.01,0.3,1.0,120,3,5,77,29.510236289263485,11.317407079778352,0.5714285714285714,1.7674081048467694,270.4415584415584,0.0,1.7149457015830136,0.24577059349747943,0.2559513544827363,0.07229683411096532,2272.2881942732884
e0.01_x0.3_p1_w240_c1_d0,0.01,0.3,1.0,240,1,0,91,1.3808626883412531,-13.843276143826744,0.46153846153846156,1.0259356672263817,245.43956043956044,0.0,0.10235469192406728,0.004532098855800193,0.004700348253042108,0.12400169449324194,125.65850463905403
e0.01_x0.3_p1_w240_c1_d5,0.01,0.3,1.0,240,1,5,86,4.493422444182877,-12.22822263154455,0.46511627906976744,1.0907052049469608,245.62790697674419,0.0,0.3167727800345684,0.03209420554584064,0.03330246044334806,0.11145730262059095,386.4343301997274
e0.01_x0.3_p1_w240_c3_d0,0.01,0.3,1.0,240,3,0,84,0.5590570861974122,-26.616974214539457,0.44047619047619047,1.0114120564701239,243.35714285714286,0.0,0.04919384693148744,-0.0014361340028670178,-0.0014892845241634145,0.1330318042741616,46.96079524058263
e0.01_x0.3_p1_w240_c3_d5,0.01,0.3,1.0,240,3,5,83,1.6311722315584511,-25.969404378247685,0.4457831325301205,1.033497197155571,244.36144578313252,0.0,0.12359260744676057,0.007460118262086146,0.007737485177352621,0.13811556348482645,135.38729521935144
e0.01_x0.3_p1_w480_c1_d0,0.01,0.3,1.0,480,1,0,94,-0.2343919831477441,-20.376276527492298,0.43617021276595747,0.9958166445938383,273.1914893617021,0.0,0.0056412561639138745,-0.010899395268419765,-0.011300787129617462,0.14959807497030186,-22.032846415887946
e0.01_x0.3_p1_w480_c1_d5,0.01,0.3,1.0,480,1,5,89,2.211395287356479,-19.784050666207253,0.449438202247191,1.041767734887405,273.46067415730334,0.0,0.15611367768796525,0.011919388682393173,0.012363565547013788,0.14523139700127785,196.81418057472663
e0.01_x0.3_p1_w480_c3_d0,0.01,0.3,1.0,480,3,0,85,1.3698050272243256,-21.44335435332545,0.4235294117647059,1.0251856143905593,278.74117647058824,0.0,0.10200494165767136,0.0038715882272264412,0.0040152678850855494,0.16564938007922692,116.43342731406767
e0.01_x0.3_p1_w480_c3_d5,0.01,0.3,1.0,480,3,5,81,7.465252844094917,-16.048399898089816,0.4444444444444444,1.14540887793367,282.08641975308643,0.0,0.44081220295297796,0.05436473739938097,0.05643404037337829,0.14606336710096524,604.6854803716883
e0.01_x0.3_p2_w120_c1_d0,0.01,0.3,2.0,120,1,0,96,13.663759541392961,-3.4950592458049545,0.4895833333333333,1.2861968600989029,219.5,0.0,0.916920236896048,0.1298682399257789,0.13498936885465684,0.10458702934114372,1311.7209159737242
e0.01_x0.3_p2_w120_c1_d5,0.01,0.3,2.0,120,1,5,93,12.914671247792997,-1.6541390784552412,0.4946236559139785,1.2759720920323698,219.88172043010752,0.0,0.8486365716243169,0.11811923281418912,0.12275235343013113,0.10931066586276195,1201.0644260447486
e0.01_x0.3_p2_w120_c3_d0,0.01,0.3,2.0,120,3,0,85,19.763446871208128,11.317407079778352,0.5294117647058824,1.4915126607129963,221.2,0.0,1.305399303870989,0.17506218504149063,0.18210402658467295,0.06831759908278545,1679.892984052691
