year,view,scenario,cost_bps,policy,alpha,cagr,total_log_return,mdd,daily_mdd,longest_underwater_days,mean_exposure,turnover,cost_log,daily_sharpe
2022,0,literal_publication,0,matched_constant,0.8450499311294766,-0.18919745460289478,-0.20973072504426524,0.23545513787542496,0.22498334388204336,236,0.8450499311294768,218.02288223140494,0.0,-0.8987301892764449
2022,0,literal_publication,1,baseline,1.0,-0.23966028823042018,-0.2739899564011604,0.28662278389080875,0.2784884246373722,236,1.0,258.0,0.02580258034405161,-0.991779840794494
2022,0,literal_publication,1,slow_conflict_half,1.0,-0.14361289472349095,-0.15503277927334586,0.2265675089363889,0.21150377515337626,161,0.8450499311294766,218.5,0.021851756445983615,-0.6392767500905374
2022,0,literal_publication,1,constant_075,0.75,-0.18575337800045943,-0.2054919834379728,0.2237714217742396,0.2171425673817642,236,0.75,193.5,0.019351451395141328,-0.9917775155238416
2022,0,literal_publication,1,constant_050,0.5,-0.1280248324610139,-0.13699433307155762,0.15538286728575304,0.15058109850527707,236,0.5,129.0,0.012900645043003225,-0.9917751904081592
2022,0,literal_publication,1,matched_constant,0.8450499311294766,-0.2066849566705546,-0.23153485587723782,0.24829477245797804,0.2410578836798474,236,0.8450499311294768,218.02288223140494,0.02180413083297254,-0.9917783995728429
2022,0,literal_publication,3,baseline,1.0,-0.2779136907593315,-0.3256106053492901,0.3211565870409428,0.31341600313506046,236,1.0,258.0,0.0774232292921816,-1.177610914958341
2022,0,literal_publication,3,slow_conflict_half,1.0,-0.18024259853639116,-0.19874683437028529,0.24687600223423928,0.23105490756067432,161,0.8450499311294766,218.5,0.06556581154292326,-0.81918779664784
2022,0,literal_publication,3,constant_075,0.75,-0.21667186539813044,-0.24420359721252935,0.2521249842647894,0.24573826426742668,236,0.75,193.5,0.05806306516969792,-1.177590028858663
2022,0,literal_publication,3,constant_050,0.5,-0.15023844653683094,-0.1627994941898157,0.17607585698573305,0.17139173080101736,236,0.5,129.0,0.038705806161261284,-1.1775691469313454
2022,0,literal_publication,3,matched_constant,0.8450499311294766,-0.24054497625396679,-0.275154176940683,0.27916114318087865,0.27222141409210726,236,0.8450499311294768,218.02288223140494,0.06542345189641775,-1.177597969256327
2022,0,literal_publication,5,baseline,1.0,-0.31425669969331366,-0.37725191908938466,0.3540314784580686,0.3466657539830259,236,1.0,258.0,0.12906454303227582,-1.3630290778514125
2022,0,literal_publication,5,slow_conflict_half,1.0,-0.21531659916362422,-0.24247495358796278,0.266657482579732,0.25409996848851807,236,0.8450499311294766,218.5,0.10929393076060064,-0.998905217273328
2022,0,literal_publication,5,constant_075,0.75,-0.2464250761681513,-0.28292683144366665,0.27945091525199034,0.2732975538589539,236,0.75,193.5,0.09678629940083523,-1.3629711963829574
2022,0,literal_publication,5,constant_050,0.5,-0.1718904432262382,-0.18860981840557073,0.19626586054860592,0.1916965174117718,236,0.5,129.0,0.06451613037701644,-1.3629133341644064
