trade,first_interval_index,last_interval_index,first_booking,last_booking,direction,bars,pnl_log,mfe_log,mae_log,giveback_log,losing_never_favorable,losing_after_favorable,boundary_clipped,exit_day,year,outcome,trading_day,day_index,stage
294,4311,4325,2021-05-26 13:56:00,2021-05-27 09:41:00,1,15,0.00062193379507529366,0.0014115980094847459,-0.002440249925775813,0.00078966421440945225,False,False,False,2021-05-27,2021,1,2021-05-27,94,18
295,4326,4327,2021-05-27 09:46:00,2021-05-27 09:51:00,-1,2,-0.0061327293174779406,0,-0.0061327293174779406,0.0061327293174779406,True,False,False,2021-05-27,2021,-1,2021-05-27,94,18
296,4328,4352,2021-05-27 09:56:00,2021-05-27 13:31:00,1,25,0.013682375736560684,0.017011380862064763,0,0.0033290051255040788,False,False,False,2021-05-27,2021,1,2021-05-27,94,18
297,4353,4368,2021-05-27 13:36:00,2021-05-27 14:51:00,-1,16,-0.0015477549898598678,0.0018374837391972919,-0.0018913754644305299,0.0033852387290571597,False,True,False,2021-05-27,2021,-1,2021-05-27,94,18
298,4369,4381,2021-05-27 14:56:00,2021-05-28 10:31:00,1,13,0.0056475744583043466,0.011695207205870526,-0.0008739005169215205,0.0060476327475661798,False,False,False,2021-05-28,2021,1,2021-05-28,95,19
299,4382,4415,2021-05-28 10:36:00,2021-05-28 14:56:00,-1,34,0.013085758916622586,0.016177889458024123,-0.0015295581137131184,0.0030921305414015367,False,False,False,2021-05-28,2021,1,2021-05-28,95,19
300,4416,4473,2021-05-31 09:36:00,2021-06-01 10:31:00,1,58,0.045063150393161437,0.055865168908623607,0,0.01080201851546217,False,False,False,2021-06-01,2021,1,2021-06-01,97,19
301,4474,4479,2021-06-01 10:36:00,2021-06-01 11:01:00,-1,6,-0.0050486051644280825,0.0039659286572564217,-0.0050486051644280825,0.0090145338216845033,False,True,False,2021-06-01,2021,-1,2021-06-01,97,19
302,4480,4495,2021-06-01 11:06:00,2021-06-01 13:56:00,1,16,0.0011382572181466558,0.0059443975340319026,-0.00090604585847911512,0.0048061403158852472,False,False,False,2021-06-01,2021,1,2021-06-01,97,19
303,4496,4519,2021-06-01 14:01:00,2021-06-02 10:31:00,-1,24,0.0038795001879915903,0.013335508603082538,-0.0017391665972106402,0.0094560084150909478,False,False,False,2021-06-02,2021,1,2021-06-02,98,19
304,4520,4526,2021-06-02 10:36:00,2021-06-02 11:06:00,1,7,-0.0069935424169739278,0.000144463438962553,-0.0069935424169739278,0.0071380058559364808,False,True,False,2021-06-02,2021,-1,2021-06-02,98,19
305,4527,4561,2021-06-02 11:11:00,2021-06-03 10:11:00,-1,35,0.01177738583035357,0.021300194030574662,-0.00076178871666044876,0.0095228082002210921,False,False,False,2021-06-03,2021,1,2021-06-03,99,19
306,4562,4567,2021-06-03 10:16:00,2021-06-03 10:41:00,1,6,-0.0034197430252231346,0.0026882489376787444,-0.004750068658439262,0.006107991962901879,False,True,False,2021-06-03,2021,-1,2021-06-03,99,19
307,4568,4573,2021-06-03 10:46:00,2021-06-03 11:11:00,-1,6,-0.0055765159856925742,0,-0.0055765159856925742,0.0055765159856925742,True,False,False,2021-06-03,2021,-1,2021-06-03,99,19
308,4574,4586,2021-06-03 11:16:00,2021-06-03 13:51:00,1,13,-0.0010427931000843061,0.0060949859876650849,-0.0010427931000843061,0.0071377790877493914,False,True,False,2021-06-03,2021,-1,2021-06-03,99,19
309,4587,4604,2021-06-03 13:56:00,2021-06-04 09:56:00,-1,18,0.00045525062332644551,0.015382639035933572,0,0.014927388412607127,False,False,False,2021-06-04,2021,1,2021-06-04,100,20
310,4605,4618,2021-06-04 10:01:00,2021-06-04 11:06:00,1,14,0.005107916480258318,0.011825062057836075,0,0.0067171455775777572,False,False,False,2021-06-04,2021,1,2021-06-04,100,20
311,4619,4626,2021-06-04 11:11:00,2021-06-04 13:21:00,-1,8,-0.0041384310096310977,0.0060120281470635627,-0.0041384310096310977,0.010150459156694661,False,True,False,2021-06-04,2021,-1,2021-06-04,100,20
312,4627,4634,2021-06-04 13:26:00,2021-06-04 14:01:00,1,8,-0.0046334063232580311,0.0030632140548568264,-0.0046334063232580311,0.0076966203781148575,False,True,False,2021-06-04,2021,-1,2021-06-04,100,20
313,4635,4647,2021-06-04 14:06:00,2021-06-07 09:41:00,-1,13,-0.010522798594674313,0.0046829981229659194,-0.010522798594674313,0.015205796717640233,False,True,False,2021-06-07,2021,-1,2021-06-07,101,20
314,4648,4664,2021-06-07 09:46:00,2021-06-07 11:06:00,1,17,-0.0087253271106151591,0,-0.0087253271106151591,0.0087253271106151591,True,False,False,2021-06-07,2021,-1,2021-06-07,101,20
315,4665,4691,2021-06-07 11:11:00,2021-06-07 14:56:00,-1,27,0.0021740956803383803,0.0079247359115134641,-0.0011548068373448865,0.0057506402311750839,False,False,False,2021-06-07,2021,1,2021-06-07,101,20
316,4692,4702,2021-06-08 09:36:00,2021-06-08 10:26:00,1,11,0.0022924203424681783,0.0085160102064110871,-0.0023326476338160528,0.0062235898639429084,False,False,False,2021-06-08,2021,1,2021-06-08,102,20
317,4703,4730,2021-06-08 10:31:00,2021-06-08 14:21:00,-1,28,0.013509458035512198,0.017375747366392517,0,0.0038662893308803199,False,False,False,2021-06-08,2021,1,2021-06-08,102,20
318,4731,4751,2021-06-08 14:26:00,2021-06-09 10:41:00,1,21,0.0068616209765132215,0.014976911780225954,-0.0016238583610394108,0.0081152908037127325,False,False,False,2021-06-09,2021,1,2021-06-09,103,20
319,4752,4758,2021-06-09 10:46:00,2021-06-09 11:16:00,-1,7,-0.0063345941922841398,0.00060973261260141749,-0.0063345941922841398,0.0069443268048855573,False,True,False,2021-06-09,2021,-1,2021-06-09,103,20
320,4759,4765,2021-06-09 11:21:00,2021-06-09 13:26:00,1,7,-0.004444684345404468,0,-0.0052842033503502266,0.004444684345404468,True,False,False,2021-06-09,2021,-1,2021-06-09,103,20
321,4766,4782,2021-06-09 13:31:00,2021-06-09 14:51:00,-1,17,0.002254303031152826,0.0081168250939646532,0,0.0058625220628118271,False,False,False,2021-06-09,2021,1,2021-06-09,103,20
322,4783,4816,2021-06-09 14:56:00,2021-06-10 13:51:00,1,34,0.012426240732872351,0.019455285921477904,0,0.0070290451886055524,False,False,False,2021-06-10,2021,1,2021-06-10,104,20
323,4817,4826,2021-06-10 13:56:00,2021-06-10 14:41:00,-1,10,-0.004875228902880206,0.00025615729582576457,-0.0049303363279308166,0.0051313861987059709,False,True,False,2021-06-10,2021,-1,2021-06-10,104,20
324,4827,4833,2021-06-10 14:46:00,2021-06-11 09:51:00,1,7,-0.0041694051357562389,0.0013286202548527509,-0.0041694051357562389,0.0054980253906089897,False,True,False,2021-06-11,2021,-1,2021-06-11,105,21
325,4834,4842,2021-06-11 09:56:00,2021-06-11 10:36:00,-1,9,0.00055354512460126237,0.0082727476166413374,0,0.007719202492040075,False,False,False,2021-06-11,2021,1,2021-06-11,105,21
326,4843,4854,2021-06-11 10:41:00,2021-06-11 13:11:00,1,12,0.00077487740750994949,0.0062854452007178483,-0.00029765716344812428,0.0055105677932078987,False,False,False,2021-06-11,2021,1,2021-06-11,105,21
327,4855,4864,2021-06-11 13:16:00,2021-06-11 14:01:00,-1,10,-0.0010713854728896673,0.0024096230353077234,-0.0024314273812707922,0.0034810085081973907,False,True,False,2021-06-11,2021,-1,2021-06-11,105,21
328,4865,4875,2021-06-11 14:06:00,2021-06-11 14:56:00,1,11,-0.0024416658334636982,0.0020772882649663198,-0.0024416658334636982,0.004518954098430018,False,True,False,2021-06-11,2021,-1,2021-06-11,105,21
329,4876,4878,2021-06-15 09:36:00,2021-06-15 09:46:00,-1,3,-0.0041121178650867923,0.001302814401581636,-0.0067570389573518618,0.0054149322666684286,False,True,False,2021-06-15,2021,-1,2021-06-15,106,21
330,4879,4882,2021-06-15 09:51:00,2021-06-15 10:06:00,1,4,-0.0050752053622302893,0.0022871639505064796,-0.0058172072062033491,0.0073623693127367693,False,True,False,2021-06-15,2021,-1,2021-06-15,106,21
331,4883,4887,2021-06-15 10:11:00,2021-06-15 10:31:00,-1,5,-0.0067084438438183352,0.004293193764615167,-0.0067084438438183352,0.011001637608433503,False,True,False,2021-06-15,2021,-1,2021-06-15,106,21
332,4888,4898,2021-06-15 10:36:00,2021-06-15 11:26:00,1,11,0.0038005481967015144,0.0092800139613270962,0,0.0054794657646255818,False,False,False,2021-06-15,2021,1,2021-06-15,106,21
333,4899,4941,2021-06-15 13:06:00,2021-06-16 11:11:00,-1,43,0.028717831239076456,0.032041268041543274,-0.0033828929261296332,0.0033234368024668177,False,False,False,2021-06-16,2021,1,2021-06-16,107,21
334,4942,4946,2021-06-16 11:16:00,2021-06-16 13:11:00,1,5,-0.0040319782994986206,0.00044464363957024561,-0.0049609279087407194,0.0044766219390688661,False,True,False,2021-06-16,2021,-1,2021-06-16,107,21
335,4947,4970,2021-06-16 13:16:00,2021-06-17 09:46:00,-1,24,-0.0015156669001609819,0.0039771367363040707,-0.0062039146440009347,0.0054928036364650526,False,True,False,2021-06-17,2021,-1,2021-06-17,108,21
336,4971,4985,2021-06-17 09:51:00,2021-06-17 11:01:00,1,15,0.0085339601605170477,0.015756429356451853,0,0.0072224691959348053,False,False,False,2021-06-17,2021,1,2021-06-17,108,21
337,4986,4991,2021-06-17 11:06:00,2021-06-17 13:06:00,-1,6,-0.0071179654319625616,0,-0.0071179654319625616,0.0071179654319625616,True,False,False,2021-06-17,2021,-1,2021-06-17,108,21
338,4992,5029,2021-06-17 13:11:00,2021-06-18 10:51:00,1,38,0.033563116767803686,0.041989586405781321,0,0.0084264696379776349,False,False,False,2021-06-18,2021,1,2021-06-18,109,21
339,5030,5048,2021-06-18 10:56:00,2021-06-18 14:01:00,-1,19,-0.0037590869145365602,0.0039085359014314636,-0.0037590869145365602,0.0076676228159680239,False,True,False,2021-06-18,2021,-1,2021-06-18,109,21
340,5049,5081,2021-06-18 14:06:00,2021-06-21 11:21:00,1,33,0.01689828603792564,0.02327290921174243,-0.0028230378484024794,0.0063746231738167902,False,False,False,2021-06-21,2021,1,2021-06-21,110,22
341,5082,5086,2021-06-21 11:26:00,2021-06-21 13:21:00,-1,5,-0.0036823719432787609,0.0016446448732056753,-0.0042148305670620173,0.005327016816484436,False,True,False,2021-06-21,2021,-1,2021-06-21,110,22
342,5087,5108,2021-06-21 13:26:00,2021-06-22 09:46:00,1,22,-0.0057634006560505274,0.0069978925052798721,-0.0057634006560505274,0.0127612931613304,False,True,False,2021-06-22,2021,-1,2021-06-22,111,22
343,5109,5114,2021-06-22 09:51:00,2021-06-22 10:16:00,-1,6,-0.0062629996725024435,0.00059537593132356621,-0.0062629996725024435,0.0068583756038260099,False,True,False,2021-06-22,2021,-1,2021-06-22,111,22
344,5115,5132,2021-06-22 10:21:00,2021-06-22 13:21:00,1,18,0.0025532571163187153,0.0068638764671782992,-0.0048949787604022346,0.0043106193508595844,False,False,False,2021-06-22,2021,1,2021-06-22,111,22
345,5133,5153,2021-06-22 13:26:00,2021-06-23 09:41:00,-1,21,-0.00043255430541650841,0.0037435025065404477,-0.0033702786693027348,0.0041760568119569557,False,True,False,2021-06-23,2021,-1,2021-06-23,112,22
346,5154,5157,2021-06-23 09:46:00,2021-06-23 10:01:00,1,4,-0.0034262343663438322,0,-0.0038668513687934516,0.0034262343663438322,True,False,False,2021-06-23,2021,-1,2021-06-23,112,22
347,5158,5159,2021-06-23 10:06:00,2021-06-23 10:11:00,-1,2,-0.006383558182752767,0,-0.006383558182752767,0.006383558182752767,True,False,False,2021-06-23,2021,-1,2021-06-23,112,22
348,5160,5180,2021-06-23 10:16:00,2021-06-23 13:31:00,1,21,0.0067454759793507835,0.013091171573892134,0,0.0063456955945413503,False,False,False,2021-06-23,2021,1,2021-06-23,112,22
349,5181,5187,2021-06-23 13:36:00,2021-06-23 14:06:00,-1,7,-0.0027864557486615236,0.0025600055564920302,-0.0027864557486615236,0.0053464613051535537,False,True,False,2021-06-23,2021,-1,2021-06-23,112,22
350,5188,5194,2021-06-23 14:11:00,2021-06-23 14:41:00,1,7,-0.0064139820897458795,8.4120888236819194e-05,-0.0064139820897458795,0.0064981029779826987,False,True,False,2021-06-23,2021,-1,2021-06-23,112,22
351,5195,5210,2021-06-23 14:46:00,2021-06-24 10:36:00,-1,16,0.014451507217576241,0.019505820261744959,0,0.0050543130441687185,False,False,False,2021-06-24,2021,1,2021-06-24,113,22
352,5211,5213,2021-06-24 10:41:00,2021-06-24 10:51:00,1,3,-0.0053000614322667198,0,-0.0053000614322667198,0.0053000614322667198,True,False,False,2021-06-24,2021,-1,2021-06-24,113,22
353,5214,5233,2021-06-24 10:56:00,2021-06-24 14:06:00,-1,20,0.00070437044822276279,0.0048542653293992266,-0.00087644752237433848,0.0041498948811764637,False,False,False,2021-06-24,2021,1,2021-06-24,113,22
354,5234,5252,2021-06-24 14:11:00,2021-06-25 10:16:00,1,19,0.0014414345098782448,0.0080506777346469258,-0.0019362507338445579,0.006609243224768681,False,False,False,2021-06-25,2021,1,2021-06-25,114,22
355,5253,5257,2021-06-25 10:21:00,2021-06-25 10:41:00,-1,5,-0.0064048069570629895,0.0013816101939346077,-0.0064048069570629895,0.0077864171509975967,False,True,False,2021-06-25,2021,-1,2021-06-25,114,22
356,5258,5312,2021-06-25 10:46:00,2021-06-28 11:26:00,1,55,0.033038502021832651,0.04024855862479363,-0.0055157410810903846,0.0072100566029609792,False,False,False,2021-06-28,2021,1,2021-06-28,115,23
357,5313,5331,2021-06-28 13:06:00,2021-06-28 14:36:00,-1,19,0.0024213473620462618,0.0068896901974616386,-0.00089932365446320785,0.0044683428354153768,False,False,False,2021-06-28,2021,1,2021-06-28,115,23
358,5332,5344,2021-06-28 14:41:00,2021-06-29 10:16:00,1,13,-0.004808934633015979,0.0065350333786519596,-0.004808934633015979,0.011343968011667939,False,True,False,2021-06-29,2021,-1,2021-06-29,116,23
359,5345,5351,2021-06-29 10:21:00,2021-06-29 10:51:00,-1,7,-0.0027022619792367022,0.0045867798432432496,-0.0027022619792367022,0.0072890418224799518,False,True,False,2021-06-29,2021,-1,2021-06-29,116,23
360,5352,5359,2021-06-29 10:56:00,2021-06-29 13:06:00,1,8,-0.0040400462166732603,0.00069844710500808853,-0.0042202693076009747,0.004738493321681349,False,True,False,2021-06-29,2021,-1,2021-06-29,116,23
361,5360,5364,2021-06-29 13:11:00,2021-06-29 13:31:00,-1,5,-0.0055196633234996968,0,-0.0055196633234996968,0.0055196633234996968,True,False,False,2021-06-29,2021,-1,2021-06-29,116,23
362,5365,5398,2021-06-29 13:36:00,2021-06-30 10:56:00,1,34,0.019973670036764177,0.024387057568066292,-0.0031347686615764651,0.0044133875313021147,False,False,False,2021-06-30,2021,1,2021-06-30,117,23
363,5399,5407,2021-06-30 11:01:00,2021-06-30 13:16:00,-1,9,-0.002187217873338121,0.003853351302005717,-0.002187217873338121,0.0060405691753438375,False,True,False,2021-06-30,2021,-1,2021-06-30,117,23
364,5408,5418,2021-06-30 13:21:00,2021-06-30 14:11:00,1,11,-0.0057634875982363679,0.00016275328515862967,-0.0057634875982363679,0.0059262408833949979,False,True,False,2021-06-30,2021,-1,2021-06-30,117,23
365,5419,5429,2021-06-30 14:16:00,2021-07-01 09:41:00,-1,11,-0.00027700482417328893,0.0036712567018586349,-0.00050988132200786287,0.0039482615260319235,False,True,False,2021-07-01,2021,-1,2021-07-01,118,23
366,5430,5431,2021-07-01 09:46:00,2021-07-01 09:51:00,1,2,-0.0071637797918557393,0,-0.0071637797918557393,0.0071637797918557393,True,False,False,2021-07-01,2021,-1,2021-07-01,118,23
367,5432,5435,2021-07-01 09:56:00,2021-07-01 10:11:00,-1,4,-0.0087802085916944949,0,-0.0087802085916944949,0.0087802085916944949,True,False,False,2021-07-01,2021,-1,2021-07-01,118,23
368,5436,5443,2021-07-01 10:16:00,2021-07-01 10:51:00,1,8,-0.0051476840457788499,0,-0.0051476840457788499,0.0051476840457788499,True,False,False,2021-07-01,2021,-1,2021-07-01,118,23
369,5444,5453,2021-07-01 10:56:00,2021-07-01 13:16:00,-1,10,-0.0018491584658303782,0.0081313121253803067,-0.0018491584658303782,0.0099804705912106845,False,True,False,2021-07-01,2021,-1,2021-07-01,118,23
