trade,first_interval_index,last_interval_index,first_booking,last_booking,direction,bars,pnl_log,mfe_log,mae_log,giveback_log,losing_never_favorable,losing_after_favorable,boundary_clipped
167,2806,2898,2022-04-01 11:25:00,2022-04-07 11:05:00,-1.0,93,0.03707283172090211,0.04450147560340911,-0.0004869734695699828,0.007428643882507004,False,False,False
168,2899,2903,2022-04-07 11:10:00,2022-04-07 11:30:00,1.0,5,-0.005844473728199658,0.0,-0.006641045632139147,0.005844473728199658,True,False,False
169,2904,2942,2022-04-07 13:05:00,2022-04-08 10:45:00,-1.0,39,0.006303522443201786,0.02363717290948033,-0.000604203548655746,0.017333650466278543,False,False,False
170,2943,2949,2022-04-08 10:50:00,2022-04-08 11:20:00,1.0,7,-0.003859421428594349,0.0022179800409765004,-0.004276239561370687,0.006077401469570849,False,True,False
171,2950,2999,2022-04-08 11:25:00,2022-04-11 11:30:00,-1.0,50,0.03361619663560809,0.03798562566847444,-0.0023135722081661864,0.00436942903286635,False,False,False
172,3000,3006,2022-04-11 13:05:00,2022-04-11 13:35:00,1.0,7,-0.0037656128966556098,0.0,-0.003946719458238924,0.0037656128966556098,True,False,False
173,3007,3052,2022-04-11 13:40:00,2022-04-12 13:25:00,-1.0,46,0.006469705390876136,0.023122888090653715,0.0,0.01665318269977758,False,False,False
174,3053,3074,2022-04-12 13:30:00,2022-04-13 09:45:00,1.0,22,-0.004994376492932356,0.006459644775669493,-0.004994376492932356,0.011454021268601849,False,True,False
175,3075,3085,2022-04-13 09:50:00,2022-04-13 10:40:00,-1.0,11,0.004385524621887415,0.012276751352982175,0.0,0.00789122673109476,False,False,False
176,3086,3101,2022-04-13 10:45:00,2022-04-13 13:30:00,1.0,16,-0.0018108070198480102,0.0031534017017791323,-0.002773813312832293,0.004964208721627143,False,True,False
177,3102,3122,2022-04-13 13:35:00,2022-04-14 09:45:00,-1.0,21,0.002902075019301682,0.009527311120749709,-0.00476040575762639,0.006625236101448027,False,False,False
178,3123,3127,2022-04-14 09:50:00,2022-04-14 10:10:00,1.0,5,-0.00681133454806333,0.0,-0.008508495316388918,0.00681133454806333,True,False,False
179,3128,3129,2022-04-14 10:15:00,2022-04-14 10:20:00,-1.0,2,-0.004683269512370471,0.0,-0.007868541874545132,0.004683269512370471,True,False,False
180,3130,3132,2022-04-14 10:25:00,2022-04-14 10:35:00,1.0,3,-0.006981335801207219,0.0,-0.006981335801207219,0.006981335801207219,True,False,False
181,3133,3149,2022-04-14 10:40:00,2022-04-14 13:30:00,-1.0,17,-0.008359440611280192,0.002677377770716332,-0.008359440611280192,0.011036818381996525,False,True,False
182,3150,3166,2022-04-14 13:35:00,2022-04-14 14:55:00,1.0,17,0.0022071778141091254,0.007872162185155138,0.0,0.005664984371046013,False,False,False
183,3167,3196,2022-04-14 15:00:00,2022-04-15 13:25:00,-1.0,30,0.006914959485198665,0.01851588513172515,0.0,0.011600925646526487,False,False,False
184,3197,3211,2022-04-15 13:30:00,2022-04-15 14:40:00,1.0,15,0.0030620632522976527,0.010139959592866609,0.0,0.007077896340568956,False,False,False
185,3212,3221,2022-04-15 14:45:00,2022-04-18 10:00:00,-1.0,10,-0.005256793558850637,0.005388066420239149,-0.005256793558850637,0.010644859979089786,False,True,False
186,3222,3270,2022-04-18 10:05:00,2022-04-19 10:05:00,1.0,49,0.023179410024178,0.03281823081594526,0.0,0.009638820791767259,False,False,False
187,3271,3292,2022-04-19 10:10:00,2022-04-19 13:25:00,-1.0,22,0.004181064991654812,0.008177909084722441,-0.0024583541416433497,0.003996844093067629,False,False,False
188,3293,3297,2022-04-19 13:30:00,2022-04-19 13:50:00,1.0,5,-0.00512731234838808,0.0,-0.00512731234838808,0.00512731234838808,True,False,False
189,3298,3330,2022-04-19 13:55:00,2022-04-20 11:05:00,-1.0,33,0.0032977623331533466,0.009039093729021544,-0.0007975166361682397,0.005741331395868198,False,False,False
190,3331,3336,2022-04-20 11:10:00,2022-04-20 13:05:00,1.0,6,-0.0023128903167010614,0.0016097764470092818,-0.0023128903167010614,0.003922666763710343,False,True,False
191,3337,3363,2022-04-20 13:10:00,2022-04-21 09:50:00,-1.0,27,0.0010262820534266224,0.01654825999029999,0.0,0.015521977936873368,False,False,False
192,3364,3369,2022-04-21 09:55:00,2022-04-21 10:20:00,1.0,6,-0.005453882452540511,0.002852692448099797,-0.005453882452540511,0.008306574900640308,False,True,False
193,3370,3387,2022-04-21 10:25:00,2022-04-21 13:20:00,-1.0,18,0.004343557066625243,0.013139468484968069,0.0,0.008795911418342826,False,False,False
194,3388,3392,2022-04-21 13:25:00,2022-04-21 13:45:00,1.0,5,-0.005487081068577332,0.005201838512998399,-0.005487081068577332,0.01068891958157573,False,True,False
195,3393,3435,2022-04-21 13:50:00,2022-04-22 13:20:00,-1.0,43,0.02257116386333766,0.029606805375693754,-0.00017547572028783922,0.007035641512356094,False,False,False
196,3436,3449,2022-04-22 13:25:00,2022-04-22 14:30:00,1.0,14,-0.002283274953121111,0.005580489138410508,-0.002283274953121111,0.00786376409153162,False,True,False
197,3450,3478,2022-04-22 14:35:00,2022-04-25 11:25:00,-1.0,29,0.026498078785305492,0.03434211191335853,-0.0008568391623675528,0.007844033128053037,False,False,False
198,3479,3483,2022-04-25 11:30:00,2022-04-25 13:20:00,1.0,5,-0.008698696574186503,0.0,-0.008698696574186503,0.008698696574186503,True,False,False
199,3484,3499,2022-04-25 13:25:00,2022-04-25 14:40:00,-1.0,16,0.01483128336154194,0.022212544435933138,0.0,0.007381261074391198,False,False,False
200,3500,3502,2022-04-25 14:45:00,2022-04-25 14:55:00,1.0,3,-0.011863331899502765,0.0,-0.011863331899502765,0.011863331899502765,True,False,False
201,3503,3515,2022-04-25 15:00:00,2022-04-26 10:30:00,-1.0,13,-0.005400714881559769,0.009490753063453093,-0.005400714881559769,0.014891467945012862,False,True,False
202,3516,3523,2022-04-26 10:35:00,2022-04-26 11:10:00,1.0,8,0.0004701983875978074,0.008196721498740265,0.0,0.007726523111142457,False,False,False
203,3524,3570,2022-04-26 11:15:00,2022-04-27 11:05:00,-1.0,47,0.025953690587055364,0.04556909960742795,-0.003129018589159858,0.019615409020372586,False,False,False
204,3571,3602,2022-04-27 11:10:00,2022-04-28 09:45:00,1.0,32,0.028066851666117526,0.04434088326284655,-0.00587552524942715,0.01627403159672902,False,False,False
205,3603,3610,2022-04-28 09:50:00,2022-04-28 10:25:00,-1.0,8,-0.008806906694755244,0.00898658069784617,-0.008806906694755244,0.017793487392601413,False,True,False
206,3611,3623,2022-04-28 10:30:00,2022-04-28 11:30:00,1.0,13,-0.0030047533154220637,0.004870435320543017,-0.00331572276517964,0.007875188635965081,False,True,False
207,3624,3635,2022-04-28 13:05:00,2022-04-28 14:00:00,-1.0,12,-0.0008546677028543571,0.01214384027247996,-0.0008546677028543571,0.012998507975334316,False,True,False
208,3636,3733,2022-04-28 14:05:00,2022-05-05 14:10:00,1.0,98,0.06274996016048125,0.06980024972538777,-0.0020880080444166216,0.007050289564906526,False,False,False
209,3734,3755,2022-05-05 14:15:00,2022-05-06 10:30:00,-1.0,22,0.009822068491759468,0.028194396742884473,-0.0011039137985515337,0.018372328251125003,False,False,False
210,3756,3767,2022-05-06 10:35:00,2022-05-06 11:30:00,1.0,12,0.0010937813317677123,0.00971786274784478,0.0,0.008624081416077067,False,False,False
211,3768,3796,2022-05-06 13:05:00,2022-05-09 09:55:00,-1.0,29,0.002452155282957575,0.013716387640412213,0.0,0.011264232357454638,False,False,False
212,3797,3805,2022-05-09 10:00:00,2022-05-09 10:40:00,1.0,9,-0.0036102265516186503,0.004321432480203687,-0.0036102265516186503,0.007931659031822337,False,True,False
213,3806,3813,2022-05-09 10:45:00,2022-05-09 11:20:00,-1.0,8,-0.004368616273868416,0.0,-0.006230549750636199,0.004368616273868416,True,False,False
214,3814,3821,2022-05-09 11:25:00,2022-05-09 13:30:00,1.0,8,-0.005405532704556166,0.0,-0.005405532704556166,0.005405532704556166,True,False,False
215,3822,3833,2022-05-09 13:35:00,2022-05-09 14:30:00,-1.0,12,-0.000846542980863626,0.0029260866473600398,-0.001047491670878449,0.003772629628223666,False,True,False
216,3834,3863,2022-05-09 14:35:00,2022-05-10 11:30:00,1.0,30,0.028374469449284692,0.03877636744501487,-0.0110185748492059,0.010401897995730179,False,False,False
217,3864,3868,2022-05-10 13:05:00,2022-05-10 13:25:00,-1.0,5,-0.004656896301971645,0.002800458963675462,-0.004656896301971645,0.007457355265647107,False,True,False
218,3869,3876,2022-05-10 13:30:00,2022-05-10 14:05:00,1.0,8,-0.005479746908452489,0.0,-0.005479746908452489,0.005479746908452489,True,False,False
219,3877,3890,2022-05-10 14:10:00,2022-05-11 09:45:00,-1.0,14,-0.015347293356229946,0.0022663366143537067,-0.015347293356229946,0.017613629970583654,False,True,False
220,3891,3923,2022-05-11 09:50:00,2022-05-11 14:00:00,1.0,33,0.03223528775176716,0.0392748850625873,0.0,0.007039597310820142,False,False,False
221,3924,3941,2022-05-11 14:05:00,2022-05-12 10:00:00,-1.0,18,0.010970582488205595,0.01946830000312967,0.0,0.008497717514924076,False,False,False
222,3942,3964,2022-05-12 10:05:00,2022-05-12 13:25:00,1.0,23,0.004365155034575725,0.0123138845654305,-0.004513827508851084,0.007948729530854775,False,False,False
223,3965,3978,2022-05-12 13:30:00,2022-05-12 14:35:00,-1.0,14,0.0026306695683397966,0.007365475199774639,-0.00015801532781546361,0.004734805631434843,False,False,False
224,3979,3987,2022-05-12 14:40:00,2022-05-13 09:50:00,1.0,9,-0.005212507892685944,0.010412810010394834,-0.005212507892685944,0.015625317903080777,False,True,False
225,3988,3990,2022-05-13 09:55:00,2022-05-13 10:05:00,-1.0,3,-0.010693488831783839,0.0,-0.010693488831783839,0.010693488831783839,True,False,False
226,3991,3994,2022-05-13 10:10:00,2022-05-13 10:25:00,1.0,4,-0.00715594850034594,0.0023608813114217976,-0.00715594850034594,0.009516829811767737,False,True,False
227,3995,4010,2022-05-13 10:30:00,2022-05-13 13:15:00,-1.0,16,-0.0012886855210353897,0.0038063481702986166,-0.0016947728750144149,0.005095033691334006,False,True,False
228,4011,4039,2022-05-13 13:20:00,2022-05-16 10:10:00,1.0,29,-2.9720184465753877e-05,0.0156286968862201,-0.003443505652861175,0.015658417070685854,False,True,False
229,4040,4085,2022-05-16 10:15:00,2022-05-17 10:00:00,-1.0,46,0.0024698595610724884,0.014428940073316139,-0.002078282701638149,0.01195908051224365,False,False,False
230,4086,4091,2022-05-17 10:05:00,2022-05-17 10:30:00,1.0,6,-0.010472658898373054,0.000635406035893337,-0.010472658898373054,0.01110806493426639,False,True,False
231,4092,4097,2022-05-17 10:35:00,2022-05-17 11:00:00,-1.0,6,-0.006432369985338926,0.0013356701173765034,-0.006432369985338926,0.007768040102715429,False,True,False
232,4098,4141,2022-05-17 11:05:00,2022-05-18 10:40:00,1.0,44,0.009724710723933551,0.019737125550339442,0.0,0.01001241482640589,False,False,False
233,4142,4149,2022-05-18 10:45:00,2022-05-18 11:20:00,-1.0,8,-0.004492928252028166,0.0006717310167531237,-0.004492928252028166,0.005164659268781289,False,True,False
234,4150,4156,2022-05-18 11:25:00,2022-05-18 13:25:00,1.0,7,-0.004305319327217799,0.0,-0.004818859009443439,0.004305319327217799,True,False,False
235,4157,4163,2022-05-18 13:30:00,2022-05-18 14:00:00,-1.0,7,-0.0026523776007695817,0.00027648859660683194,-0.004423282110096824,0.0029288661973764134,False,True,False
236,4164,4174,2022-05-18 14:05:00,2022-05-18 14:55:00,1.0,11,-0.0013795416198104768,0.004715460684157749,-0.0013795416198104768,0.006095002303968226,False,True,False
237,4175,4179,2022-05-18 15:00:00,2022-05-19 09:50:00,-1.0,5,-0.00575191718118475,0.01137463361841216,-0.00575191718118475,0.01712655079959691,False,True,False
238,4180,4182,2022-05-19 09:55:00,2022-05-19 10:05:00,1.0,3,-0.008516722986912808,0.0,-0.008516722986912808,0.008516722986912808,True,False,False
239,4183,4192,2022-05-19 10:10:00,2022-05-19 10:55:00,-1.0,10,-0.004203428129798003,0.0021777227655620816,-0.004203428129798003,0.006381150895360084,False,True,False
240,4193,4231,2022-05-19 11:00:00,2022-05-20 10:10:00,1.0,39,0.020891134029875146,0.03152835875689167,0.0,0.01063722472701652,False,False,False
241,4232,4249,2022-05-20 10:15:00,2022-05-20 13:10:00,-1.0,18,0.0002411021272062175,0.00695740806432427,0.0,0.006716305937118052,False,False,False
242,4250,4274,2022-05-20 13:15:00,2022-05-23 09:45:00,1.0,25,0.003668103681055286,0.009599029338586234,0.0,0.005930925657530948,False,False,False
243,4275,4294,2022-05-23 09:50:00,2022-05-23 11:25:00,-1.0,20,0.0025691495048063896,0.006159679007430518,-0.005166385013627214,0.003590529502624129,False,False,False
244,4295,4321,2022-05-23 11:30:00,2022-05-24 09:40:00,1.0,27,-0.003116845537635946,0.011095149795942295,-0.003116845537635946,0.014211995333578241,False,True,False
245,4322,4370,2022-05-24 09:45:00,2022-05-25 09:45:00,-1.0,49,0.03195417288751293,0.03735715766564457,-0.004811108553626496,0.005402984778131642,False,False,False
246,4371,4378,2022-05-25 09:50:00,2022-05-25 10:25:00,1.0,8,-0.004771130264172916,0.004221978450218579,-0.004771130264172916,0.008993108714391495,False,True,False
247,4379,4389,2022-05-25 10:30:00,2022-05-25 11:20:00,-1.0,11,-0.006535775026629318,0.0043407555949190576,-0.006535775026629318,0.010876530621548376,False,True,False
248,4390,4399,2022-05-25 11:25:00,2022-05-25 13:40:00,1.0,10,-0.0030327237929077787,0.0020896153757188726,-0.00371235681724902,0.005122339168626651,False,True,False
249,4400,4405,2022-05-25 13:45:00,2022-05-25 14:10:00,-1.0,6,-0.005609288441116996,0.0,-0.005609288441116996,0.005609288441116996,True,False,False
250,4406,4419,2022-05-25 14:15:00,2022-05-26 09:50:00,1.0,14,-0.009212607389721374,0.0,-0.009613778815649569,0.009212607389721374,True,False,False
251,4420,4426,2022-05-26 09:55:00,2022-05-26 10:25:00,-1.0,7,-0.0007818216842550218,0.010533787570326874,-0.0007818216842550218,0.011315609254581895,False,True,False
252,4427,4450,2022-05-26 10:30:00,2022-05-26 13:55:00,1.0,24,0.009642160863529379,0.01565739512328255,0.0,0.00601523425975317,False,False,False
253,4451,4465,2022-05-26 14:00:00,2022-05-27 09:40:00,-1.0,15,-0.003635233037557914,0.006061619957679287,-0.003635233037557914,0.0096968529952372,False,True,False
254,4466,4471,2022-05-27 09:45:00,2022-05-27 10:10:00,1.0,6,-0.007801760715606915,0.0024983595917499987,-0.007801760715606915,0.010300120307356914,False,True,False
255,4472,4490,2022-05-27 10:15:00,2022-05-27 13:15:00,-1.0,19,0.0041639474815269705,0.009582002815679065,-0.000567828072936408,0.005418055334152095,False,False,False
256,4491,4495,2022-05-27 13:20:00,2022-05-27 13:40:00,1.0,5,-0.00539793420495353,0.0015098115603958526,-0.00539793420495353,0.006907745765349383,False,True,False
257,4496,4511,2022-05-27 13:45:00,2022-05-27 15:00:00,-1.0,16,-0.000935185672332433,0.005305854926561795,-0.000935185672332433,0.006241040598894227,False,True,False
258,4512,4514,2022-05-30 09:35:00,2022-05-30 09:45:00,1.0,3,-0.00269731840905339,0.0010447642194402395,-0.0098684180741508,0.0037420826284936294,False,True,False
259,4515,4521,2022-05-30 09:50:00,2022-05-30 10:20:00,-1.0,7,-0.0006347255528924391,0.006957956873845238,-0.0018627323102637372,0.007592682426737677,False,True,False
260,4522,4548,2022-05-30 10:25:00,2022-05-30 14:05:00,1.0,27,0.005303826558696631,0.012620579353229104,0.0,0.007316752794532473,False,False,False
261,4549,4556,2022-05-30 14:10:00,2022-05-30 14:45:00,-1.0,8,-0.003869675906788017,0.0005110758257140435,-0.003989426825021528,0.00438075173250206,False,True,False
262,4557,4563,2022-05-30 14:50:00,2022-05-31 09:50:00,1.0,7,-0.0042404303964126595,0.002053736826740029,-0.004892088890281965,0.006294167223152689,False,True,False
263,4564,4571,2022-05-31 09:55:00,2022-05-31 10:30:00,-1.0,8,-0.00617464769152686,0.0043490775299399285,-0.00617464769152686,0.010523725221466789,False,True,False
264,4572,4616,2022-05-31 10:35:00,2022-06-01 10:15:00,1.0,45,0.022163809514343522,0.0287086024011202,-0.0033223782051184543,0.006544792886776677,False,False,False
265,4617,4619,2022-06-01 10:20:00,2022-06-01 10:30:00,-1.0,3,-0.007396153179676379,0.0,-0.007396153179676379,0.007396153179676379,True,False,False
266,4620,4628,2022-06-01 10:35:00,2022-06-01 11:15:00,1.0,9,-0.00530376626885957,0.002732994134688812,-0.00530376626885957,0.008036760403548383,False,True,False
267,4629,4632,2022-06-01 11:20:00,2022-06-01 13:05:00,-1.0,4,-0.00858631956488797,0.0,-0.00858631956488797,0.00858631956488797,True,False,False
268,4633,4639,2022-06-01 13:10:00,2022-06-01 13:40:00,1.0,7,-0.008702988662293066,0.0,-0.008702988662293066,0.008702988662293066,True,False,False
269,4640,4653,2022-06-01 13:45:00,2022-06-01 14:50:00,-1.0,14,-0.0017680206664994307,0.0035161746001423533,-0.0017680206664994307,0.0052841952666417835,False,True,False
270,4654,4675,2022-06-01 14:55:00,2022-06-02 11:10:00,1.0,22,0.01678527999036118,0.021802498491111048,-0.0015735797321812736,0.005017218500749869,False,False,False
271,4676,4681,2022-06-02 11:15:00,2022-06-02 13:10:00,-1.0,6,-0.00697158561396984,0.0022167237886981895,-0.00697158561396984,0.00918830940266803,False,True,False
272,4682,4734,2022-06-02 13:15:00,2022-06-06 13:35:00,1.0,53,0.05997991314552681,0.06744993454242984,0.0,0.007470021396903032,False,False,False
273,4735,4752,2022-06-06 13:40:00,2022-06-07 09:35:00,-1.0,18,-0.003439583512784922,0.003514156352428567,-0.003439583512784922,0.006953739865213489,False,True,False
274,4753,4758,2022-06-07 09:40:00,2022-06-07 10:05:00,1.0,6,-0.010696054323998533,0.00032018784627033543,-0.010696054323998533,0.011016242170268867,False,True,False
275,4759,4773,2022-06-07 10:10:00,2022-06-07 11:20:00,-1.0,15,-0.003966229479492201,0.006187055821488388,-0.003966229479492201,0.01015328530098059,False,True,False
276,4774,4779,2022-06-07 11:25:00,2022-06-07 13:20:00,1.0,6,-0.006874608646140428,0.002138100589529708,-0.006874608646140428,0.009012709235670137,False,True,False
277,4780,4794,2022-06-07 13:25:00,2022-06-07 14:35:00,-1.0,15,-0.003456691322802522,0.003957431211585867,-0.003456691322802522,0.007414122534388389,False,True,False
278,4795,4812,2022-06-07 14:40:00,2022-06-08 10:35:00,1.0,18,0.005895546150582442,0.011667722194086273,-0.0056322438547474415,0.005772176043503831,False,False,False
279,4813,4832,2022-06-08 10:40:00,2022-06-08 13:45:00,-1.0,20,0.015430348822154069,0.023592395281916374,-0.0008215386451257624,0.008162046459762306,False,False,False
280,4833,4850,2022-06-08 13:50:00,2022-06-09 09:45:00,1.0,18,-0.0006806579956496949,0.00908538869981593,-0.0006806579956496949,0.009766046695465627,False,True,False
281,4851,4887,2022-06-09 09:50:00,2022-06-09 14:20:00,-1.0,37,0.017021025187685473,0.024724387947676833,-0.0019409204602088594,0.00770336275999136,False,False,False
282,4888,4898,2022-06-09 14:25:00,2022-06-10 09:45:00,1.0,11,-0.0067081388222372616,0.0006277406160442624,-0.008196691201072347,0.007335879438281524,False,True,False
283,4899,4902,2022-06-10 09:50:00,2022-06-10 10:05:00,-1.0,4,-0.00491506294023119,0.0,-0.00552543935796068,0.00491506294023119,True,False,False
284,4903,4912,2022-06-10 10:10:00,2022-06-10 10:55:00,1.0,10,0.008071172944161785,0.012840781056072417,0.0,0.004769608111910632,False,False,False
285,4913,4916,2022-06-10 11:00:00,2022-06-10 11:15:00,-1.0,4,-0.005070949081495652,0.0,-0.005070949081495652,0.005070949081495652,True,False,False
286,4917,4922,2022-06-10 11:20:00,2022-06-10 13:15:00,1.0,6,-0.004896609164094583,0.0006297832932245339,-0.004896609164094583,0.005526392457319117,False,True,False
287,4923,4928,2022-06-10 13:20:00,2022-06-10 13:45:00,-1.0,6,-0.004896609164094453,0.0001835165445315425,-0.004896609164094453,0.005080125708625995,False,True,False
288,4929,4946,2022-06-10 13:50:00,2022-06-13 09:45:00,1.0,18,-0.008619399210438715,0.006869627441526346,-0.008619399210438715,0.015489026651965061,False,True,False
289,4947,4959,2022-06-13 09:50:00,2022-06-13 10:50:00,-1.0,13,-0.003245576961649553,0.002175737704770231,-0.00789785562393407,0.005421314666419784,False,True,False
290,4960,4967,2022-06-13 10:55:00,2022-06-13 11:30:00,1.0,8,-0.002343481830699824,0.00350953109882474,-0.002343481830699824,0.005853012929524564,False,True,False
291,4968,4988,2022-06-13 13:05:00,2022-06-13 14:45:00,-1.0,21,-0.0029216146613464445,0.004555606469633624,-0.003856931178263713,0.007477221130980068,False,True,False
292,4989,4993,2022-06-13 14:50:00,2022-06-14 09:40:00,1.0,5,-0.016959046061268822,0.0009353165169176752,-0.016959046061268822,0.017894362578186496,False,True,False
293,4994,5019,2022-06-14 09:45:00,2022-06-14 13:20:00,-1.0,26,0.019418451777540584,0.03097783602696462,0.0,0.011559384249424036,False,False,False
294,5020,5046,2022-06-14 13:25:00,2022-06-15 10:05:00,1.0,27,0.012921700693835992,0.030054973912897267,-0.0031254492067632846,0.017133273219061274,False,False,False
295,5047,5061,2022-06-15 10:10:00,2022-06-15 11:20:00,-1.0,15,-0.008044493646969632,0.0027650047240980785,-0.008044493646969632,0.01080949837106771,False,True,False
296,5062,5078,2022-06-15 11:25:00,2022-06-15 14:15:00,1.0,17,0.0005681474355678324,0.011596802868826235,-0.0018650458612151065,0.011028655433258403,False,False,False
297,5079,5090,2022-06-15 14:20:00,2022-06-16 09:45:00,-1.0,12,-0.007144080411647082,0.009072944609168293,-0.007144080411647082,0.016217025020815373,False,True,False
298,5091,5100,2022-06-16 09:50:00,2022-06-16 10:35:00,1.0,10,-0.002907140275406279,0.005163824212471175,-0.003268808963013667,0.008070964487877454,False,True,False
299,5101,5105,2022-06-16 10:40:00,2022-06-16 11:00:00,-1.0,5,-0.00932102209815338,0.0014474602388014858,-0.00932102209815338,0.010768482336954866,False,True,False
300,5106,5118,2022-06-16 11:05:00,2022-06-16 13:35:00,1.0,13,-0.0011764815371816306,0.004134263853470758,-0.0025937727240108893,0.0053107453906523884,False,True,False
301,5119,5139,2022-06-16 13:40:00,2022-06-17 09:50:00,-1.0,21,0.0005703562121060542,0.01550562351681133,0.0,0.014935267304705275,False,False,False
302,5140,5146,2022-06-17 09:55:00,2022-06-17 10:25:00,1.0,7,-0.0003497340216404806,0.004049834037314721,-0.0016392842394910498,0.004399568058955201,False,True,False
303,5147,5159,2022-06-17 10:30:00,2022-06-17 11:30:00,-1.0,13,0.005158955842636096,0.01568830621427584,0.0,0.010529350371639743,False,False,False
304,5160,5191,2022-06-17 13:05:00,2022-06-20 10:10:00,1.0,32,0.0056743106666277835,0.024485871288455956,-0.002798241344071029,0.018811560621828174,False,False,False
305,5192,5199,2022-06-20 10:15:00,2022-06-20 10:50:00,-1.0,8,-0.014722130427797239,0.0,-0.014722130427797239,0.014722130427797239,True,False,False
306,5200,5209,2022-06-20 10:55:00,2022-06-20 13:10:00,1.0,10,-0.0021872810662551976,0.004441496783388789,-0.0034419065251659756,0.006628777849643987,False,True,False
307,5210,5239,2022-06-20 13:15:00,2022-06-21 10:10:00,-1.0,30,0.0032397829655547742,0.014653182013391969,-0.0005722408836050439,0.011413399047837194,False,False,False
308,5240,5243,2022-06-21 10:15:00,2022-06-21 10:30:00,1.0,4,-0.011330423355057588,0.0,-0.011330423355057588,0.011330423355057588,True,False,False
309,5244,5253,2022-06-21 10:35:00,2022-06-21 11:20:00,-1.0,10,-0.0014831809113207937,0.004444266967010313,-0.0014831809113207937,0.005927447878331106,False,True,False
310,5254,5261,2022-06-21 11:25:00,2022-06-21 13:30:00,1.0,8,-0.00040512296956801436,0.010394009243098825,-0.00040512296956801436,0.010799132212666838,False,True,False
311,5262,5276,2022-06-21 13:35:00,2022-06-21 14:45:00,-1.0,15,0.001391557801401609,0.01087047741366694,-0.00035909453319172305,0.009478919612265331,False,False,False
312,5277,5285,2022-06-21 14:50:00,2022-06-22 10:00:00,1.0,9,-0.005659868988616246,0.001732240366813854,-0.005659868988616246,0.0073921093554301,False,True,False
313,5286,5288,2022-06-22 10:05:00,2022-06-22 10:15:00,-1.0,3,-0.005254017340268996,0.0,-0.007060635953135579,0.005254017340268996,True,False,False
314,5289,5297,2022-06-22 10:20:00,2022-06-22 11:00:00,1.0,9,-0.0041602397129866684,0.004611463173602952,-0.0041602397129866684,0.00877170288658962,False,True,False
315,5298,5310,2022-06-22 11:05:00,2022-06-22 13:35:00,-1.0,13,-0.0010740741773315817,0.004624264227277522,-0.0010740741773315817,0.005698338404609104,False,True,False
316,5311,5317,2022-06-22 13:40:00,2022-06-22 14:10:00,1.0,7,-0.004228885092939068,9.253861180199356e-05,-0.004228885092939068,0.004321423704741061,False,True,False
317,5318,5331,2022-06-22 14:15:00,2022-06-23 09:50:00,-1.0,14,0.005264665834208204,0.011308848804673683,0.0,0.006044182970465479,False,False,False
318,5332,5335,2022-06-23 09:55:00,2022-06-23 10:10:00,1.0,4,-0.006862248150998583,0.0009244863456277524,-0.006862248150998583,0.0077867344966263356,False,True,False
319,5336,5343,2022-06-23 10:15:00,2022-06-23 10:50:00,-1.0,8,-0.0008556612855808638,0.006606602294223732,-0.0008556612855808638,0.007462263579804595,False,True,False
320,5344,5396,2022-06-23 10:55:00,2022-06-24 11:15:00,1.0,53,0.03656164446080529,0.03974618765546532,-0.0008368476720499284,0.003184543194660036,False,False,False
321,5397,5411,2022-06-24 11:20:00,2022-06-24 14:00:00,-1.0,15,0.003603869204944374,0.010026721527072884,-0.00013591203793840437,0.00642285232212851,False,False,False
322,5412,5431,2022-06-24 14:05:00,2022-06-27 10:10:00,1.0,20,0.006047464132686404,0.017658572885454492,-0.0012284622564354055,0.011611108752768088,False,False,False
323,5432,5437,2022-06-27 10:15:00,2022-06-27 10:40:00,-1.0,6,-0.007671981009289819,0.0011305516939193172,-0.007671981009289819,0.008802532703209137,False,True,False
324,5438,5449,2022-06-27 10:45:00,2022-06-27 13:10:00,1.0,12,-0.0032345041676589627,0.0,-0.0064072786780776944,0.0032345041676589627,True,False,False
325,5450,5486,2022-06-27 13:15:00,2022-06-28 10:45:00,-1.0,37,0.015892355816396912,0.022939290946253132,0.0,0.00704693512985622,False,False,False
326,5487,5524,2022-06-28 10:50:00,2022-06-29 09:55:00,1.0,38,0.015478303225803229,0.023137464801293268,0.0,0.007659161575490039,False,False,False
327,5525,5534,2022-06-29 10:00:00,2022-06-29 10:45:00,-1.0,10,-0.004204555732320077,0.007582195206550346,-0.006926279259668854,0.011786750938870424,False,True,False
328,5535,5540,2022-06-29 10:50:00,2022-06-29 11:15:00,1.0,6,-0.005420700882728698,0.004347638462487295,-0.005420700882728698,0.009768339345215992,False,True,False
329,5541,5570,2022-06-29 11:20:00,2022-06-30 09:45:00,-1.0,30,0.01021979449818981,0.0181189752603417,-0.0014231928756488045,0.007899180762151889,False,False,False
330,5571,5576,2022-06-30 09:50:00,2022-06-30 10:15:00,1.0,6,-0.005451445985461408,0.0031186804992272216,-0.005451445985461408,0.00857012648468863,False,True,False
331,5577,5581,2022-06-30 10:20:00,2022-06-30 10:40:00,-1.0,5,-0.009296118857356338,0.0,-0.009296118857356338,0.009296118857356338,True,False,False
332,5582,5599,2022-06-30 10:45:00,2022-06-30 13:40:00,1.0,18,0.005816099719717937,0.012539660117871951,-0.0013162495148896789,0.006723560398154014,False,False,False
333,5600,5625,2022-06-30 13:45:00,2022-07-01 10:20:00,-1.0,26,0.005126894817219283,0.0122960364803072,-0.003367430971486636,0.0071691416630879174,False,False,False
