horizon,endpoint,comparison,slice_type,slice,n,absolute_gain
60,log_future_sigma,A_vs_N,previous_state,RECOVERING,1360,1.46344255321465e-05
60,log_future_sigma,A_vs_N,previous_state,UNSAFE,607,-0.0002921118181772808
60,log_future_sigma,A_vs_N,year,2024,6848,-0.00024167413658092503
60,log_future_sigma,A_vs_N,year,2025,7637,0.000609880660322437
60,log_future_sigma,A_vs_N,symbol,000688.SH,6538,0.00010191634407113251
60,log_future_sigma,A_vs_N,symbol,000852.SH,7947,0.0002939908214469876
60,log_future_sigma,A_vs_N,slot,585,445,0.0012419240115108788
60,log_future_sigma,A_vs_N,slot,590,501,-0.0020614735272454364
60,log_future_sigma,A_vs_N,slot,595,517,-0.0005001252751320785
60,log_future_sigma,A_vs_N,slot,600,581,-0.0016602428850753103
60,log_future_sigma,A_vs_N,slot,605,576,-0.0017724218063573417
60,log_future_sigma,A_vs_N,slot,610,670,0.0005809700006976703
60,log_future_sigma,A_vs_N,slot,615,671,0.0018538007995746583
60,log_future_sigma,A_vs_N,slot,620,735,-0.0009912098099632157
60,log_future_sigma,A_vs_N,slot,625,753,-0.002738028499889203
60,log_future_sigma,A_vs_N,slot,630,780,0.001832090574224578
60,log_future_sigma,A_vs_N,slot,795,812,0.002012639500924288
60,log_future_sigma,A_vs_N,slot,800,824,-0.0007128744118047485
60,log_future_sigma,A_vs_N,slot,805,844,8.242504626995468e-05
60,log_future_sigma,A_vs_N,slot,810,851,0.0013277195664697077
60,log_future_sigma,A_vs_N,slot,815,801,0.0005792368670686902
60,log_future_sigma,A_vs_N,slot,820,828,-0.0006073718346005158
60,log_future_sigma,A_vs_N,slot,825,819,-0.0003935965631613557
60,log_future_sigma,A_vs_N,slot,830,820,0.0016487174738117685
60,log_future_sigma,A_vs_N,slot,835,815,0.001656262129963314
60,log_future_sigma,A_vs_N,slot,840,842,0.001031079236543619
60,future_tail,A_vs_C,previous_state,NORMAL,12518,0.0004891814090964774
60,future_tail,A_vs_C,previous_state,RECOVERING,1360,0.0006509239683527982
60,future_tail,A_vs_C,previous_state,UNSAFE,607,-0.0025289255459549492
60,future_tail,A_vs_C,year,2024,6848,0.000498513270096665
60,future_tail,A_vs_C,year,2025,7637,0.0002697332455169429
60,future_tail,A_vs_C,symbol,000688.SH,6538,0.0004555552049979975
60,future_tail,A_vs_C,symbol,000852.SH,7947,0.0003139992122005721
60,future_tail,A_vs_C,slot,585,445,0.0022662424326366244
60,future_tail,A_vs_C,slot,590,501,0.000878846054917699
60,future_tail,A_vs_C,slot,595,517,0.0005137912106216007
60,future_tail,A_vs_C,slot,600,581,-0.00014037008769812338
60,future_tail,A_vs_C,slot,605,576,0.0007384582245660547
60,future_tail,A_vs_C,slot,610,670,0.0008776289167792392
60,future_tail,A_vs_C,slot,615,671,0.00041273100388266806
60,future_tail,A_vs_C,slot,620,735,6.970937625333291e-05
60,future_tail,A_vs_C,slot,625,753,-0.0001413282173601584
60,future_tail,A_vs_C,slot,630,780,0.00013005531690562846
60,future_tail,A_vs_C,slot,795,812,0.0005694274534659423
60,future_tail,A_vs_C,slot,800,824,-9.894670400553412e-05
60,future_tail,A_vs_C,slot,805,844,0.0011139681811444312
60,future_tail,A_vs_C,slot,810,851,-0.00020343867940279513
60,future_tail,A_vs_C,slot,815,801,0.0002161048273700456
60,future_tail,A_vs_C,slot,820,828,0.0007467273718071261
60,future_tail,A_vs_C,slot,825,819,0.00016363203329134958
60,future_tail,A_vs_C,slot,830,820,0.00020957239421009384
60,future_tail,A_vs_C,slot,835,815,-0.0001659805938480671
60,future_tail,A_vs_C,slot,840,842,0.00046848668700938504
60,future_tail,A_vs_N,previous_state,NORMAL,12518,-7.632985639576293e-05
60,future_tail,A_vs_N,previous_state,RECOVERING,1360,4.624257362713553e-05
60,future_tail,A_vs_N,previous_state,UNSAFE,607,-0.00016510018216944682
60,future_tail,A_vs_N,year,2024,6848,-0.00013500946014999437
60,future_tail,A_vs_N,year,2025,7637,-8.940456946307328e-06
60,future_tail,A_vs_N,symbol,000688.SH,6538,-0.0001275095921214126
60,future_tail,A_vs_N,symbol,000852.SH,7947,-2.0028355293357823e-05
60,future_tail,A_vs_N,slot,585,445,-0.00024819027769369304
60,future_tail,A_vs_N,slot,590,501,1.246588680147728e-05
60,future_tail,A_vs_N,slot,595,517,-0.0003088453347741884
60,future_tail,A_vs_N,slot,600,581,0.00021443382066840095
60,future_tail,A_vs_N,slot,605,576,1.1558289283405926e-07
60,future_tail,A_vs_N,slot,610,670,-4.664660009287803e-05
60,future_tail,A_vs_N,slot,615,671,-2.1388628161330886e-05
60,future_tail,A_vs_N,slot,620,735,-0.00019904327831805888
60,future_tail,A_vs_N,slot,625,753,-0.0007131715492594492
60,future_tail,A_vs_N,slot,630,780,0.00017962467220855602
60,future_tail,A_vs_N,slot,795,812,-0.0003901073001619876
60,future_tail,A_vs_N,slot,800,824,-0.0004746800389168515
60,future_tail,A_vs_N,slot,805,844,0.0008307892220376793
60,future_tail,A_vs_N,slot,810,851,-0.0009191750404149057
60,future_tail,A_vs_N,slot,815,801,0.00012567871848060384
60,future_tail,A_vs_N,slot,820,828,0.0002424888746058545
60,future_tail,A_vs_N,slot,825,819,-0.00018295241492256287
60,future_tail,A_vs_N,slot,830,820,7.837762519510752e-05
60,future_tail,A_vs_N,slot,835,815,-0.00019998235968022622
60,future_tail,A_vs_N,slot,840,842,0.0005596784439575989
