year,feature,high_a,low_a,year_cycles,high_feature,low_feature,high_bars,low_bars,high_amplitude,low_amplitude,delta_net_log,delta_capture
2021,half_height_width,1605,8296,639,0.6333333333333333,0.125,29,31,0.026395736437943462,0.02334599913364599,0.0021740612534721163,-0.07020728783974145
2021,half_height_width,1675,1235,639,0.5833333333333334,0.24,23,24,0.01811360687933572,0.015260664510513777,-0.005468316675306395,-0.1695245584670816
2021,half_height_width,1763,7003,639,0.5333333333333333,0.2857142857142857,14,13,0.009107423003072768,0.009171010720316453,-0.01447270806460921,-0.7018422276448399
2021,half_height_width,2063,8120,639,0.5909090909090909,0.23809523809523808,21,20,0.024454362146300035,0.02390969229976836,0.006479337273527634,0.14587307572054717
2021,half_height_width,2092,1119,639,0.6153846153846154,0.3076923076923077,12,12,0.008534090883538958,0.010221603612355246,0.006057792817934844,0.22572212171596528
2021,half_height_width,2143,9015,639,0.5454545454545454,0.2608695652173913,21,22,0.019642438567847975,0.01778745428460926,-0.0049555767547520314,-0.1978895814518264
2021,half_height_width,2254,7094,639,0.625,0.2857142857142857,23,27,0.01569063016107375,0.018636755806066496,-0.0017851728869828663,-0.09473537931122022
2021,half_height_width,2277,5556,639,0.5714285714285714,0.25,6,7,0.004252332787942237,0.005214283801826092,0.003654102829353637,0.43882971371096363
2021,half_height_width,2415,9272,639,0.6666666666666666,0.2857142857142857,14,13,0.008175564981596217,0.007306108829211233,0.002686826556321718,0.2321777920860475
2021,half_height_width,2473,8100,639,0.5555555555555556,0.2777777777777778,17,17,0.00866554449594048,0.008738855456286387,0.004176384615547609,0.20804638988743507
2021,half_height_width,2547,1878,639,0.65,0.30434782608695654,19,22,0.011703979677364806,0.012209186043715903,-7.910750650951589e-05,-0.01607449716948753
2021,half_height_width,2597,2769,639,0.5263157894736842,0.21875,37,31,0.021598729685319284,0.021648316823037916,9.720403983337969e-05,0.09030236436754657
2021,half_height_width,2634,1777,639,0.6666666666666666,0.3,8,9,0.005776949822958954,0.006931587873838296,0.0014020185642477246,0.22856398427382046
2021,half_height_width,2676,3917,639,0.6363636363636364,0.3,10,9,0.0032604294607789797,0.003312173058058754,-0.0031891075839003287,-0.35399048073375394
2021,half_height_width,2742,8276,639,0.6,0.2,9,9,0.00478917306571347,0.004406598235101811,0.0017864159823970916,0.15617512739643835
2021,half_height_width,2916,11208,639,0.5555555555555556,0.14285714285714285,17,20,0.010196636671008008,0.010386596756421618,0.00918404838469419,0.6474134427860321
2021,half_height_width,2984,11413,639,0.55,0.15,19,19,0.009072845432610777,0.009769289255388003,-0.0004221582049479429,-0.0786433274364198
2021,half_height_width,3117,4547,639,0.5294117647058824,0.18181818181818182,33,32,0.013014951391837393,0.015552678938656861,-0.014467881457814663,-0.35291754663887376
2021,half_height_width,3177,1846,639,0.5454545454545454,0.3076923076923077,10,12,0.005551881015799509,0.0051337863288356544,-0.007546023113456134,-0.7210340986068327
2021,half_height_width,3210,114,639,0.5555555555555556,0.2,8,9,0.00763048370382613,0.006851183993115129,-0.0031242612885922587,-0.240144922477289
2021,half_height_width,3378,1807,639,0.7027027027027027,0.275,36,39,0.01948254580475517,0.022120155475726655,-0.0038393170942589605,-0.07255456494710608
2021,half_height_width,3462,10137,639,0.7222222222222222,0.2631578947368421,17,18,0.008450754517722814,0.008319819021655128,-0.002040295264939714,-0.10366820979401768
