view,family,period_days,period_bars,scored_years,positive_years,median_annual_simple_pct,mean_annual_simple_pct,cagr_pct,simple_2021_pct,enough_2021,simple_2022_pct,enough_2022,simple_2023_pct,enough_2023,simple_2024_pct,enough_2024,simple_2025_pct,enough_2025,simple_2026_pct,enough_2026
5m_offset_0,butter_lp_n2,30,1440,5,5,21.69519670583453,30.02854511553752,28.236150649585134,32.29240746212043,True,71.14904907679917,True,4.049583874498075,True,20.956488458435384,True,21.69519670583453,True,43.21128466288449,True
5m_offset_0,butter_bp_n1,30,1440,5,4,21.323922855497933,23.183184300015768,21.744322169014364,19.765595350831067,True,21.323922855497933,True,27.963730245149332,True,52.60914960424861,True,-5.746476555648106,True,88.18443430543745,True
5m_offset_0,sma_lp,40,1920,5,3,4.9272148034333885,5.996627312108497,5.389389881012052,-2.6759513731332008,True,15.701724334454003,True,4.9272148034333885,True,-9.33281326792066,True,21.362962063708956,True,-9.521537251491118,True
5m_offset_0,ema_lp,40,1920,5,5,18.68171718851801,26.600718208243624,25.701118919651876,16.806427733948915,True,41.54365108440663,True,8.326909053886823,True,47.64488598045775,True,18.68171718851801,True,27.95822632596614,True
5m_offset_0,butter_lp_n1,40,1920,5,5,28.496838069092068,44.610365562633945,41.844329949517764,33.9079122746182,True,26.58169422991945,True,27.825625243984753,True,106.23975799555522,True,28.496838069092068,True,46.48160906319574,True
5m_offset_0,butter_lp_n2,40,1920,5,3,7.406063003778218,18.136886118362742,16.11365917173977,7.406063003778218,True,55.45145790725441,True,-2.0826539296026625,True,-2.4920308438719285,True,32.40159445425568,True,4.2837819532583366,True
5m_offset_0,butter_bp_n1,40,1920,5,5,19.514175855951898,35.45949469327528,33.34488763119576,10.611133009208995,True,58.299424775872176,True,19.514175855951898,True,71.19599229928295,True,17.676747526060367,True,105.21867567677216,True
5m_offset_0,sma_lp,50,2400,5,3,9.930399618436581,15.460180065738301,14.269890350541159,-0.128107925963461,True,-0.8369778371398517,True,9.930399618436581,True,44.430169074085214,True,23.905417399273034,True,-32.77960548043036,True
5m_offset_0,ema_lp,50,2400,5,5,12.755566977610599,21.960769164932152,21.18716376012926,12.755566977610599,True,30.220024971353787,True,9.70042679026517,True,45.91047455631847,True,11.217352529112734,True,17.592816306048498,True
5m_offset_0,butter_lp_n1,50,2400,5,5,28.28303158071639,40.05375558973256,37.23435516456248,38.750687141465015,True,14.141582719556677,True,28.28303158071639,True,98.22891654417059,True,20.864559962754136,True,47.96093869921345,True
5m_offset_0,butter_lp_n2,50,2400,5,4,25.18474733246252,17.846591417500772,14.43654195564612,41.61612965962858,True,44.94723657601305,True,4.161462834612095,True,-26.676619315212392,True,25.18474733246252,True,4.114015663316084,True
5m_offset_0,butter_bp_n1,50,2400,5,5,24.5822595544372,36.632365341889376,35.42548400019647,18.33991412202076,True,49.33957104798245,True,23.846609544068787,True,67.05347244093764,True,24.5822595544372,True,101.49292010466158,True
5m_offset_0,sma_lp,100,4800,5,4,6.397669082119917,6.107235054011482,4.483942001193375,-22.938740263182012,True,6.397669082119917,True,11.470660825830059,True,33.71450308965471,True,1.8920825356347315,True,23.206446761556787,True
5m_offset_0,ema_lp,100,4800,5,3,11.893362601990809,13.858782559246135,12.854606768599975,-3.254636105918385,True,-0.486270636970787,True,11.893362601990809,True,38.01159059767352,True,23.12986633945553,True,-15.308878265709048,True
5m_offset_0,butter_lp_n1,100,4800,5,5,25.43914795710713,26.76420812688654,25.938385965884912,10.695539269247533,True,41.890808833108736,True,11.214903197660098,True,44.58064137730919,True,25.43914795710713,True,-11.591991436570748,True
5m_offset_0,butter_lp_n2,100,4800,5,2,-1.6997849067818205,-6.163258588441211,-7.525513226452252,-13.367093611713965,True,9.12526258207038,True,7.318922486370649,True,-32.19359949215131,True,-1.6997849067818205,True,-10.36689908414804,True
5m_offset_0,butter_bp_n1,100,4800,4,3,27.891344254659668,22.316193031995503,20.702214449481147,,False,42.120350350570355,True,-8.689151647991878,True,25.365632534890036,True,30.4679408905135,True,36.65546948109946,True
5m_offset_0,sma_lp,200,9600,5,4,11.707054916447701,12.062846019779835,10.841394477426935,-13.717957094933642,True,21.42492315110176,True,5.866831263599659,True,11.707054916447701,True,35.0333778626837,True,22.16503202181066,True
5m_offset_0,ema_lp,200,9600,5,5,25.583730185335128,20.93690343691439,20.022726487117094,1.5245228378801157,True,42.12702182760477,True,7.031214321303092,True,28.418028012448836,True,25.583730185335128,True,9.820905954737057,True
5m_offset_0,butter_lp_n1,200,9600,5,4,13.250289631546686,17.49033083806096,16.414189841100413,13.250289631546686,True,26.11617671875832,True,7.69363822587481,True,43.57431009700685,True,-3.1827604828818856,True,12.125072734325283,True
5m_offset_0,butter_lp_n2,200,9600,5,4,12.2058525960143,7.520468603724037,6.6426694035387035,-15.019706353920837,True,17.31219263824011,True,12.2058525960143,True,0.9020597093905014,True,22.201944428896113,True,-24.33482223774509,True
5m_offset_0,butter_bp_n1,200,9600,2,2,13.256988153322213,13.324053263649283,13.256988153322213,,False,,False,,False,17.222217259769735,True,9.42588926752883,True,15.37407856562547,True
5m_offset_0,sma_lp,300,14400,4,3,19.19637184290457,12.250244307578065,6.864762831400673,,False,45.5020452345523,True,4.660783478623354,True,-36.9125556939958,True,35.7507042111324,True,22.956781722038322,True
5m_offset_0,ema_lp,300,14400,4,4,28.40006536441042,27.907202142097944,27.243689816691074,,False,45.5020452345523,True,9.281193536231068,True,26.00723204704012,True,30.83833775056828,True,22.956781722038322,True
5m_offset_0,butter_lp_n1,300,14400,4,3,14.598263290670532,16.289718318721718,15.078024563628457,,False,-5.305384709508765,True,9.417646830532567,True,41.022443849497336,True,20.024167304365736,True,-6.163290083663497,True
5m_offset_0,butter_lp_n2,300,14400,4,3,14.763513741263367,17.789512027040686,16.310875129497582,,False,45.5020452345523,True,-4.499746970967056,True,6.577686077987122,True,23.578063766590375,True,22.956781722038322,True
5m_offset_0,butter_bp_n1,300,14400,0,0,,,,,False,,False,,False,,False,,False,-3.330250829671233,True
