year,symbol,field,horizon,delta,rows,days,er_mean,er_variance,n_times_variance,cv2,var60_median,step5_mean,zero_share,top1_mean,nonoverlap_rows,nonoverlap_variance
2025,588080.SSE,last,30,30,7157,243,0.11059806196746617,0.010511494290107334,0.63068965740644,0.8593487015978672,0.004471951337703862,0.05870250753177955,0.45625029109030785,0.06538512642382262,1298,0.011942257696151324
2025,588080.SSE,last,30,60,7157,243,0.1587935175525357,0.018121127706544372,0.5436338311963311,0.7186537276913144,0.009239372400167799,0.0848239008941107,0.36420753574588977,0.10913557464363982,1298,0.01967898613174893
2025,588080.SSE,last,30,300,7157,243,0.40789257959278313,0.08823413875553884,0.5294048325332331,0.5303285912653705,0.06450923412081178,0.1954982510535698,0.22160122956546038,0.369162753220144,1298,0.09144126119389297
2025,588080.SSE,last,60,3,4340,225,0.01690414583912635,0.00025027153558296116,0.30032584269955337,0.8758404452428606,6.98416611833374e-05,0.00686214903994505,0.6865407066052228,0.005764292665954052,485,0.0002889972106536693
2025,588080.SSE,last,60,15,4340,225,0.052217117820107115,0.0020904063522810606,0.5016975245474545,0.7666637389880192,0.0006696452599356872,0.021071136215864126,0.5356259600614439,0.021016016769802755,485,0.002424348746274118
2025,588080.SSE,last,60,30,4340,225,0.07847031617666803,0.004246783712850911,0.5096140455421093,0.6896827092447639,0.0015545805111273042,0.031859143617222474,0.4550441628264209,0.036574960969315645,485,0.004643815667202832
2025,588080.SSE,last,60,60,4340,225,0.11275247439067011,0.008041033141569499,0.48246198849416994,0.6324987758472544,0.0031437640152479356,0.04574737421816673,0.3623540706605223,0.06217017384482213,485,0.008955672671114414
2025,588080.SSE,last,60,300,4340,225,0.2860660096919848,0.04537675216738375,0.5445210260086051,0.5544991591884366,0.020689517716788494,0.10918020689394291,0.2210637480798771,0.21671176396484915,485,0.046937574982908424
2025,588080.SSE,mid,15,3,8684,243,0.1515484501123911,0.029800741708227357,8.940222512468209,1.2975499191233402,0.007358255549331713,0.10522669189583098,0.8841025641025642,0.08269547979216124,2955,0.03216767067652134
2025,588080.SSE,mid,15,15,8684,243,0.2132025852913361,0.04115645988211229,2.4693875929267377,0.9054262432490211,0.016491953502041468,0.14299579511464866,0.696453247351451,0.12592101721234214,2955,0.043520311826516965
2025,588080.SSE,mid,15,30,8684,243,0.25665957173621073,0.05085094818343275,1.5255284455029825,0.7719410295681686,0.024916737376188068,0.16930816617182637,0.5767311530784586,0.16555863352012687,2955,0.05253454974855539
2025,588080.SSE,mid,15,60,8684,243,0.314470756894444,0.0654028751600671,0.9810431274010065,0.6613575392621214,0.039190628403235846,0.2028186819508318,0.4444956241363427,0.23068833127627836,2955,0.06740671156887598
2025,588080.SSE,mid,15,300,8684,243,0.6286245671124202,0.14287421127576572,0.42862263382729715,0.3615523151320489,0.13135341151981494,0.31311091666824464,0.21449408874558573,0.610340564753132,2955,0.14373800536006648
2025,588080.SSE,mid,30,3,7153,243,0.09522473134539586,0.010082732659667224,6.049639595800335,1.1119333087403673,0.00265415617609625,0.050928643390910765,0.8842126846544573,0.03819620274505339,1294,0.010868887963311369
2025,588080.SSE,mid,30,15,7153,243,0.13806944567459814,0.0161186822970567,1.934241875646804,0.8455404190727775,0.006301572872849517,0.07274671923425621,0.6963360361619833,0.06423894517271966,1294,0.017867541004508124
2025,588080.SSE,mid,30,30,7153,243,0.16904821194522324,0.02224661921551255,1.334797152930753,0.7784717521296148,0.009812163935672177,0.08801437102194622,0.5763246190409619,0.08822926854255506,1294,0.0244238085840572
2025,588080.SSE,mid,30,60,7153,243,0.20976789704076498,0.03143760232830247,0.9431280698490742,0.7144492214655143,0.01555401871912856,0.10713784321985333,0.4434037000792208,0.12743281545936377,1294,0.033314741934518464
2025,588080.SSE,mid,30,300,7153,243,0.4362573676937042,0.09507011160998823,0.5704206696599293,0.49952641030337264,0.0688776484578405,0.19566156286216338,0.23034624167016168,0.3761694827495839,1294,0.10067964271490969
2025,588080.SSE,mid,60,3,4342,225,0.06405664184409408,0.0033550871909702167,4.0261046291642595,0.8176651288770209,0.0008819180546504222,0.02523900548994774,0.8807247044372792,0.016988243206122428,485,0.0032881810905095858
2025,588080.SSE,mid,60,15,4342,225,0.09448784896832546,0.006223388658267902,1.4936132779842963,0.6970677643769281,0.0021025437989688643,0.037083141032910924,0.6883588592046676,0.03232681702058603,485,0.0064238374470564205
2025,588080.SSE,mid,60,30,4342,225,0.11618394996441503,0.008718066132072296,1.0461679358486755,0.6458443794968866,0.003280141062934032,0.045434767690864596,0.567200214954706,0.04675429995898137,485,0.00921303579767864
2025,588080.SSE,mid,60,60,4342,225,0.14439241834987618,0.012893550441507001,0.7736130264904201,0.6184203086533655,0.005355674189276989,0.05634036666852367,0.4328688776293567,0.0691040349699836,485,0.014453485192580476
2025,588080.SSE,mid,60,300,4342,225,0.30701171899206814,0.05067242475612798,0.6080690970735357,0.5376031191837475,0.023525175204576164,0.11255972401987055,0.22771764163979732,0.22095593449165812,485,0.052945688213595216
