day,symbol,session,field,delta,grid_points,valid_points,mean_age_seconds
2025-07-08,588080.SSE,am,mid,300,25,24,2.0
2025-07-08,588080.SSE,am,last,3,2401,2395,2.0
2025-07-08,588080.SSE,am,last,15,481,480,2.0
2025-07-08,588080.SSE,am,last,30,241,240,2.0
2025-07-08,588080.SSE,am,last,60,121,120,2.0
2025-07-08,588080.SSE,am,last,300,25,24,2.0
2025-07-08,588080.SSE,pm,mid,3,2401,2399,2.0
2025-07-08,588080.SSE,pm,mid,15,481,480,2.0
2025-07-08,588080.SSE,pm,mid,30,241,240,2.0
2025-07-08,588080.SSE,pm,mid,60,121,120,2.0
2025-07-08,588080.SSE,pm,mid,300,25,24,2.0
2025-07-08,588080.SSE,pm,last,3,2401,2399,2.0
2025-07-08,588080.SSE,pm,last,15,481,480,2.0
2025-07-08,588080.SSE,pm,last,30,241,240,2.0
2025-07-08,588080.SSE,pm,last,60,121,120,2.0
2025-07-08,588080.SSE,pm,last,300,25,24,2.0
2025-07-09,588000.SSE,am,mid,3,2401,2400,0.0
2025-07-09,588000.SSE,am,mid,15,481,480,0.0
2025-07-09,588000.SSE,am,mid,30,241,240,0.0
2025-07-09,588000.SSE,am,mid,60,121,120,0.0
2025-07-09,588000.SSE,am,mid,300,25,24,0.0
2025-07-09,588000.SSE,am,last,3,2401,2400,0.0
2025-07-09,588000.SSE,am,last,15,481,480,0.0
2025-07-09,588000.SSE,am,last,30,241,240,0.0
2025-07-09,588000.SSE,am,last,60,121,120,0.0
2025-07-09,588000.SSE,am,last,300,25,24,0.0
2025-07-09,588000.SSE,pm,mid,3,2401,2401,0.0
2025-07-09,588000.SSE,pm,mid,15,481,481,0.0
2025-07-09,588000.SSE,pm,mid,30,241,241,0.0
2025-07-09,588000.SSE,pm,mid,60,121,121,0.0
2025-07-09,588000.SSE,pm,mid,300,25,25,0.0
2025-07-09,588000.SSE,pm,last,3,2401,2401,0.0
2025-07-09,588000.SSE,pm,last,15,481,481,0.0
2025-07-09,588000.SSE,pm,last,30,241,241,0.0
2025-07-09,588000.SSE,pm,last,60,121,121,0.0
2025-07-09,588000.SSE,pm,last,300,25,25,0.0
2025-07-09,588080.SSE,am,mid,3,2401,2397,1.7154776804338756
2025-07-09,588080.SSE,am,mid,15,481,478,1.709205020920502
2025-07-09,588080.SSE,am,mid,30,241,238,1.73109243697479
2025-07-09,588080.SSE,am,mid,60,121,118,1.7203389830508475
2025-07-09,588080.SSE,am,mid,300,25,24,1.7083333333333333
2025-07-09,588080.SSE,am,last,3,2401,2397,1.7154776804338756
2025-07-09,588080.SSE,am,last,15,481,478,1.709205020920502
2025-07-09,588080.SSE,am,last,30,241,238,1.73109243697479
2025-07-09,588080.SSE,am,last,60,121,118,1.7203389830508475
2025-07-09,588080.SSE,am,last,300,25,24,1.7083333333333333
2025-07-09,588080.SSE,pm,mid,3,2401,2389,1.7166178317287568
2025-07-09,588080.SSE,pm,mid,15,481,480,1.69375
2025-07-09,588080.SSE,pm,mid,30,241,240,1.675
2025-07-09,588080.SSE,pm,mid,60,121,120,1.6666666666666667
2025-07-09,588080.SSE,pm,mid,300,25,24,1.7916666666666667
2025-07-09,588080.SSE,pm,last,3,2401,2389,1.7166178317287568
2025-07-09,588080.SSE,pm,last,15,481,480,1.69375
2025-07-09,588080.SSE,pm,last,30,241,240,1.675
2025-07-09,588080.SSE,pm,last,60,121,120,1.6666666666666667
2025-07-09,588080.SSE,pm,last,300,25,24,1.7916666666666667
2025-07-10,588000.SSE,am,mid,3,2401,2400,2.0
2025-07-10,588000.SSE,am,mid,15,481,480,2.0
2025-07-10,588000.SSE,am,mid,30,241,240,2.0
2025-07-10,588000.SSE,am,mid,60,121,120,2.0
2025-07-10,588000.SSE,am,mid,300,25,24,2.0
2025-07-10,588000.SSE,am,last,3,2401,2400,2.0
2025-07-10,588000.SSE,am,last,15,481,480,2.0
2025-07-10,588000.SSE,am,last,30,241,240,2.0
2025-07-10,588000.SSE,am,last,60,121,120,2.0
2025-07-10,588000.SSE,am,last,300,25,24,2.0
2025-07-10,588000.SSE,pm,mid,3,2401,2400,2.0
2025-07-10,588000.SSE,pm,mid,15,481,480,2.0
2025-07-10,588000.SSE,pm,mid,30,241,240,2.0
2025-07-10,588000.SSE,pm,mid,60,121,120,2.0
2025-07-10,588000.SSE,pm,mid,300,25,24,2.0
2025-07-10,588000.SSE,pm,last,3,2401,2400,2.0
2025-07-10,588000.SSE,pm,last,15,481,480,2.0
2025-07-10,588000.SSE,pm,last,30,241,240,2.0
2025-07-10,588000.SSE,pm,last,60,121,120,2.0
2025-07-10,588000.SSE,pm,last,300,25,24,2.0
2025-07-10,588080.SSE,am,mid,3,2401,2398,1.0
2025-07-10,588080.SSE,am,mid,15,481,480,1.0
2025-07-10,588080.SSE,am,mid,30,241,240,1.0
2025-07-10,588080.SSE,am,mid,60,121,120,1.0
2025-07-10,588080.SSE,am,mid,300,25,24,1.0
2025-07-10,588080.SSE,am,last,3,2401,2398,1.0
2025-07-10,588080.SSE,am,last,15,481,480,1.0
2025-07-10,588080.SSE,am,last,30,241,240,1.0
2025-07-10,588080.SSE,am,last,60,121,120,1.0
2025-07-10,588080.SSE,am,last,300,25,24,1.0
2025-07-10,588080.SSE,pm,mid,3,2401,2396,1.0
2025-07-10,588080.SSE,pm,mid,15,481,480,1.0
2025-07-10,588080.SSE,pm,mid,30,241,240,1.0
2025-07-10,588080.SSE,pm,mid,60,121,120,1.0
2025-07-10,588080.SSE,pm,mid,300,25,24,1.0
2025-07-10,588080.SSE,pm,last,3,2401,2396,1.0
2025-07-10,588080.SSE,pm,last,15,481,480,1.0
2025-07-10,588080.SSE,pm,last,30,241,240,1.0
2025-07-10,588080.SSE,pm,last,60,121,120,1.0
2025-07-10,588080.SSE,pm,last,300,25,24,1.0
2025-07-11,588000.SSE,am,mid,3,2401,2400,2.0
2025-07-11,588000.SSE,am,mid,15,481,480,2.0
2025-07-11,588000.SSE,am,mid,30,241,240,2.0
2025-07-11,588000.SSE,am,mid,60,121,120,2.0
2025-07-11,588000.SSE,am,mid,300,25,24,2.0
2025-07-11,588000.SSE,am,last,3,2401,2400,2.0
2025-07-11,588000.SSE,am,last,15,481,480,2.0
2025-07-11,588000.SSE,am,last,30,241,240,2.0
2025-07-11,588000.SSE,am,last,60,121,120,2.0
2025-07-11,588000.SSE,am,last,300,25,24,2.0
2025-07-11,588000.SSE,pm,mid,3,2401,2400,2.0
2025-07-11,588000.SSE,pm,mid,15,481,480,2.0
2025-07-11,588000.SSE,pm,mid,30,241,240,2.0
2025-07-11,588000.SSE,pm,mid,60,121,120,2.0
2025-07-11,588000.SSE,pm,mid,300,25,24,2.0
2025-07-11,588000.SSE,pm,last,3,2401,2400,2.0
2025-07-11,588000.SSE,pm,last,15,481,480,2.0
2025-07-11,588000.SSE,pm,last,30,241,240,2.0
2025-07-11,588000.SSE,pm,last,60,121,120,2.0
2025-07-11,588000.SSE,pm,last,300,25,24,2.0
2025-07-11,588080.SSE,am,mid,3,2401,2401,0.003748438150770512
2025-07-11,588080.SSE,am,mid,15,481,481,0.0
2025-07-11,588080.SSE,am,mid,30,241,241,0.0
2025-07-11,588080.SSE,am,mid,60,121,121,0.0
2025-07-11,588080.SSE,am,mid,300,25,25,0.0
2025-07-11,588080.SSE,am,last,3,2401,2401,0.003748438150770512
2025-07-11,588080.SSE,am,last,15,481,481,0.0
2025-07-11,588080.SSE,am,last,30,241,241,0.0
2025-07-11,588080.SSE,am,last,60,121,121,0.0
2025-07-11,588080.SSE,am,last,300,25,25,0.0
2025-07-11,588080.SSE,pm,mid,3,2401,2401,0.0
2025-07-11,588080.SSE,pm,mid,15,481,481,0.0
2025-07-11,588080.SSE,pm,mid,30,241,241,0.0
2025-07-11,588080.SSE,pm,mid,60,121,121,0.0
2025-07-11,588080.SSE,pm,mid,300,25,25,0.0
2025-07-11,588080.SSE,pm,last,3,2401,2401,0.0
2025-07-11,588080.SSE,pm,last,15,481,481,0.0
2025-07-11,588080.SSE,pm,last,30,241,241,0.0
2025-07-11,588080.SSE,pm,last,60,121,121,0.0
2025-07-11,588080.SSE,pm,last,300,25,25,0.0
2025-07-14,588000.SSE,am,mid,3,2401,2401,0.028738025822573926
2025-07-14,588000.SSE,am,mid,15,481,481,0.031185031185031187
2025-07-14,588000.SSE,am,mid,30,241,241,0.04979253112033195
2025-07-14,588000.SSE,am,mid,60,121,121,0.049586776859504134
2025-07-14,588000.SSE,am,mid,300,25,25,0.12
2025-07-14,588000.SSE,am,last,3,2401,2401,0.028738025822573926
2025-07-14,588000.SSE,am,last,15,481,481,0.031185031185031187
2025-07-14,588000.SSE,am,last,30,241,241,0.04979253112033195
2025-07-14,588000.SSE,am,last,60,121,121,0.049586776859504134
2025-07-14,588000.SSE,am,last,300,25,25,0.12
2025-07-14,588000.SSE,pm,mid,3,2401,2401,0.052894627238650564
2025-07-14,588000.SSE,pm,mid,15,481,481,0.04365904365904366
2025-07-14,588000.SSE,pm,mid,30,241,241,0.04979253112033195
2025-07-14,588000.SSE,pm,mid,60,121,121,0.049586776859504134
2025-07-14,588000.SSE,pm,mid,300,25,25,0.24
2025-07-14,588000.SSE,pm,last,3,2401,2401,0.052894627238650564
2025-07-14,588000.SSE,pm,last,15,481,481,0.04365904365904366
2025-07-14,588000.SSE,pm,last,30,241,241,0.04979253112033195
2025-07-14,588000.SSE,pm,last,60,121,121,0.049586776859504134
2025-07-14,588000.SSE,pm,last,300,25,25,0.24
2025-07-14,588080.SSE,am,mid,3,2401,2391,2.0
2025-07-14,588080.SSE,am,mid,15,481,479,2.0
2025-07-14,588080.SSE,am,mid,30,241,239,2.0
2025-07-14,588080.SSE,am,mid,60,121,119,2.0
2025-07-14,588080.SSE,am,mid,300,25,24,2.0
2025-07-14,588080.SSE,am,last,3,2401,2391,2.0
2025-07-14,588080.SSE,am,last,15,481,479,2.0
2025-07-14,588080.SSE,am,last,30,241,239,2.0
2025-07-14,588080.SSE,am,last,60,121,119,2.0
2025-07-14,588080.SSE,am,last,300,25,24,2.0
2025-07-14,588080.SSE,pm,mid,3,2401,2390,2.0
2025-07-14,588080.SSE,pm,mid,15,481,476,2.0
2025-07-14,588080.SSE,pm,mid,30,241,238,2.0
2025-07-14,588080.SSE,pm,mid,60,121,120,2.0
2025-07-14,588080.SSE,pm,mid,300,25,24,2.0
2025-07-14,588080.SSE,pm,last,3,2401,2390,2.0
2025-07-14,588080.SSE,pm,last,15,481,476,2.0
2025-07-14,588080.SSE,pm,last,30,241,238,2.0
2025-07-14,588080.SSE,pm,last,60,121,120,2.0
2025-07-14,588080.SSE,pm,last,300,25,24,2.0
2025-07-15,588000.SSE,am,mid,3,2401,2400,0.70125
2025-07-15,588000.SSE,am,mid,15,481,480,0.7083333333333334
2025-07-15,588000.SSE,am,mid,30,241,240,0.7
2025-07-15,588000.SSE,am,mid,60,121,120,0.6833333333333333
2025-07-15,588000.SSE,am,mid,300,25,24,0.625
2025-07-15,588000.SSE,am,last,3,2401,2400,0.70125
2025-07-15,588000.SSE,am,last,15,481,480,0.7083333333333334
2025-07-15,588000.SSE,am,last,30,241,240,0.7
2025-07-15,588000.SSE,am,last,60,121,120,0.6833333333333333
2025-07-15,588000.SSE,am,last,300,25,24,0.625
2025-07-15,588000.SSE,pm,mid,3,2401,2400,0.7145833333333333
2025-07-15,588000.SSE,pm,mid,15,481,480,0.6833333333333333
2025-07-15,588000.SSE,pm,mid,30,241,240,0.7125
2025-07-15,588000.SSE,pm,mid,60,121,120,0.7416666666666667
2025-07-15,588000.SSE,pm,mid,300,25,24,0.7916666666666666
2025-07-15,588000.SSE,pm,last,3,2401,2400,0.7145833333333333
2025-07-15,588000.SSE,pm,last,15,481,480,0.6833333333333333
2025-07-15,588000.SSE,pm,last,30,241,240,0.7125
2025-07-15,588000.SSE,pm,last,60,121,120,0.7416666666666667
2025-07-15,588000.SSE,pm,last,300,25,24,0.7916666666666666
2025-07-15,588080.SSE,am,mid,3,2401,2397,1.0
2025-07-15,588080.SSE,am,mid,15,481,479,1.0
2025-07-15,588080.SSE,am,mid,30,241,240,1.0
2025-07-15,588080.SSE,am,mid,60,121,120,1.0
2025-07-15,588080.SSE,am,mid,300,25,24,1.0
2025-07-15,588080.SSE,am,last,3,2401,2397,1.0
2025-07-15,588080.SSE,am,last,15,481,479,1.0
2025-07-15,588080.SSE,am,last,30,241,240,1.0
2025-07-15,588080.SSE,am,last,60,121,120,1.0
2025-07-15,588080.SSE,am,last,300,25,24,1.0
2025-07-15,588080.SSE,pm,mid,3,2401,2398,1.0
2025-07-15,588080.SSE,pm,mid,15,481,480,1.0
2025-07-15,588080.SSE,pm,mid,30,241,240,1.0
2025-07-15,588080.SSE,pm,mid,60,121,120,1.0
2025-07-15,588080.SSE,pm,mid,300,25,24,1.0
2025-07-15,588080.SSE,pm,last,3,2401,2398,1.0
2025-07-15,588080.SSE,pm,last,15,481,480,1.0
2025-07-15,588080.SSE,pm,last,30,241,240,1.0
2025-07-15,588080.SSE,pm,last,60,121,120,1.0
2025-07-15,588080.SSE,pm,last,300,25,24,1.0
2025-07-16,588000.SSE,am,mid,3,2401,2400,1.0
2025-07-16,588000.SSE,am,mid,15,481,480,1.0
2025-07-16,588000.SSE,am,mid,30,241,240,1.0
2025-07-16,588000.SSE,am,mid,60,121,120,1.0
2025-07-16,588000.SSE,am,mid,300,25,24,1.0
2025-07-16,588000.SSE,am,last,3,2401,2400,1.0
2025-07-16,588000.SSE,am,last,15,481,480,1.0
2025-07-16,588000.SSE,am,last,30,241,240,1.0
2025-07-16,588000.SSE,am,last,60,121,120,1.0
2025-07-16,588000.SSE,am,last,300,25,24,1.0
2025-07-16,588000.SSE,pm,mid,3,2401,2400,1.0
2025-07-16,588000.SSE,pm,mid,15,481,480,1.0
2025-07-16,588000.SSE,pm,mid,30,241,240,1.0
2025-07-16,588000.SSE,pm,mid,60,121,120,1.0
2025-07-16,588000.SSE,pm,mid,300,25,24,1.0
2025-07-16,588000.SSE,pm,last,3,2401,2400,1.0
2025-07-16,588000.SSE,pm,last,15,481,480,1.0
2025-07-16,588000.SSE,pm,last,30,241,240,1.0
2025-07-16,588000.SSE,pm,last,60,121,120,1.0
2025-07-16,588000.SSE,pm,last,300,25,24,1.0
2025-07-16,588080.SSE,am,mid,3,2401,2392,2.0
2025-07-16,588080.SSE,am,mid,15,481,480,2.0
2025-07-16,588080.SSE,am,mid,30,241,240,2.0
2025-07-16,588080.SSE,am,mid,60,121,120,2.0
2025-07-16,588080.SSE,am,mid,300,25,24,2.0
2025-07-16,588080.SSE,am,last,3,2401,2392,2.0
2025-07-16,588080.SSE,am,last,15,481,480,2.0
2025-07-16,588080.SSE,am,last,30,241,240,2.0
2025-07-16,588080.SSE,am,last,60,121,120,2.0
2025-07-16,588080.SSE,am,last,300,25,24,2.0
2025-07-16,588080.SSE,pm,mid,3,2401,2395,2.0
2025-07-16,588080.SSE,pm,mid,15,481,479,2.0
2025-07-16,588080.SSE,pm,mid,30,241,240,2.0
2025-07-16,588080.SSE,pm,mid,60,121,120,2.0
2025-07-16,588080.SSE,pm,mid,300,25,24,2.0
2025-07-16,588080.SSE,pm,last,3,2401,2395,2.0
2025-07-16,588080.SSE,pm,last,15,481,479,2.0
2025-07-16,588080.SSE,pm,last,30,241,240,2.0
2025-07-16,588080.SSE,pm,last,60,121,120,2.0
2025-07-16,588080.SSE,pm,last,300,25,24,2.0
2025-07-17,588000.SSE,am,mid,3,2401,2400,2.0
2025-07-17,588000.SSE,am,mid,15,481,480,2.0
2025-07-17,588000.SSE,am,mid,30,241,240,2.0
2025-07-17,588000.SSE,am,mid,60,121,120,2.0
2025-07-17,588000.SSE,am,mid,300,25,24,2.0
2025-07-17,588000.SSE,am,last,3,2401,2400,2.0
2025-07-17,588000.SSE,am,last,15,481,480,2.0
2025-07-17,588000.SSE,am,last,30,241,240,2.0
2025-07-17,588000.SSE,am,last,60,121,120,2.0
2025-07-17,588000.SSE,am,last,300,25,24,2.0
2025-07-17,588000.SSE,pm,mid,3,2401,2400,2.0
2025-07-17,588000.SSE,pm,mid,15,481,480,2.0
2025-07-17,588000.SSE,pm,mid,30,241,240,2.0
2025-07-17,588000.SSE,pm,mid,60,121,120,2.0
2025-07-17,588000.SSE,pm,mid,300,25,24,2.0
2025-07-17,588000.SSE,pm,last,3,2401,2400,2.0
2025-07-17,588000.SSE,pm,last,15,481,480,2.0
2025-07-17,588000.SSE,pm,last,30,241,240,2.0
2025-07-17,588000.SSE,pm,last,60,121,120,2.0
2025-07-17,588000.SSE,pm,last,300,25,24,2.0
2025-07-17,588080.SSE,am,mid,3,2401,2399,2.0
2025-07-17,588080.SSE,am,mid,15,481,480,2.0
2025-07-17,588080.SSE,am,mid,30,241,240,2.0
2025-07-17,588080.SSE,am,mid,60,121,120,2.0
2025-07-17,588080.SSE,am,mid,300,25,24,2.0
2025-07-17,588080.SSE,am,last,3,2401,2399,2.0
2025-07-17,588080.SSE,am,last,15,481,480,2.0
2025-07-17,588080.SSE,am,last,30,241,240,2.0
2025-07-17,588080.SSE,am,last,60,121,120,2.0
2025-07-17,588080.SSE,am,last,300,25,24,2.0
2025-07-17,588080.SSE,pm,mid,3,2401,2400,2.0
2025-07-17,588080.SSE,pm,mid,15,481,480,2.0
2025-07-17,588080.SSE,pm,mid,30,241,240,2.0
2025-07-17,588080.SSE,pm,mid,60,121,120,2.0
2025-07-17,588080.SSE,pm,mid,300,25,24,2.0
2025-07-17,588080.SSE,pm,last,3,2401,2400,2.0
2025-07-17,588080.SSE,pm,last,15,481,480,2.0
2025-07-17,588080.SSE,pm,last,30,241,240,2.0
2025-07-17,588080.SSE,pm,last,60,121,120,2.0
2025-07-17,588080.SSE,pm,last,300,25,24,2.0
2025-07-18,588000.SSE,am,mid,3,2401,2400,0.9995833333333334
2025-07-18,588000.SSE,am,mid,15,481,480,1.0
2025-07-18,588000.SSE,am,mid,30,241,240,1.0
2025-07-18,588000.SSE,am,mid,60,121,120,1.0
2025-07-18,588000.SSE,am,mid,300,25,24,1.0
2025-07-18,588000.SSE,am,last,3,2401,2400,0.9995833333333334
2025-07-18,588000.SSE,am,last,15,481,480,1.0
2025-07-18,588000.SSE,am,last,30,241,240,1.0
2025-07-18,588000.SSE,am,last,60,121,120,1.0
2025-07-18,588000.SSE,am,last,300,25,24,1.0
2025-07-18,588000.SSE,pm,mid,3,2401,2400,1.0
2025-07-18,588000.SSE,pm,mid,15,481,480,1.0
2025-07-18,588000.SSE,pm,mid,30,241,240,1.0
2025-07-18,588000.SSE,pm,mid,60,121,120,1.0
2025-07-18,588000.SSE,pm,mid,300,25,24,1.0
2025-07-18,588000.SSE,pm,last,3,2401,2400,1.0
2025-07-18,588000.SSE,pm,last,15,481,480,1.0
2025-07-18,588000.SSE,pm,last,30,241,240,1.0
2025-07-18,588000.SSE,pm,last,60,121,120,1.0
2025-07-18,588000.SSE,pm,last,300,25,24,1.0
2025-07-18,588080.SSE,am,mid,3,2401,2394,2.0
2025-07-18,588080.SSE,am,mid,15,481,479,2.0
2025-07-18,588080.SSE,am,mid,30,241,239,2.0
2025-07-18,588080.SSE,am,mid,60,121,120,2.0
2025-07-18,588080.SSE,am,mid,300,25,24,2.0
2025-07-18,588080.SSE,am,last,3,2401,2394,2.0
2025-07-18,588080.SSE,am,last,15,481,479,2.0
2025-07-18,588080.SSE,am,last,30,241,239,2.0
2025-07-18,588080.SSE,am,last,60,121,120,2.0
2025-07-18,588080.SSE,am,last,300,25,24,2.0
2025-07-18,588080.SSE,pm,mid,3,2401,2394,2.0
2025-07-18,588080.SSE,pm,mid,15,481,476,2.0
2025-07-18,588080.SSE,pm,mid,30,241,238,2.0
2025-07-18,588080.SSE,pm,mid,60,121,118,2.0
2025-07-18,588080.SSE,pm,mid,300,25,24,2.0
2025-07-18,588080.SSE,pm,last,3,2401,2394,2.0
2025-07-18,588080.SSE,pm,last,15,481,476,2.0
2025-07-18,588080.SSE,pm,last,30,241,238,2.0
2025-07-18,588080.SSE,pm,last,60,121,118,2.0
2025-07-18,588080.SSE,pm,last,300,25,24,2.0
2025-07-21,588000.SSE,am,mid,3,2401,2400,1.0
2025-07-21,588000.SSE,am,mid,15,481,480,1.0
2025-07-21,588000.SSE,am,mid,30,241,240,1.0
2025-07-21,588000.SSE,am,mid,60,121,120,1.0
2025-07-21,588000.SSE,am,mid,300,25,24,1.0
2025-07-21,588000.SSE,am,last,3,2401,2400,1.0
2025-07-21,588000.SSE,am,last,15,481,480,1.0
2025-07-21,588000.SSE,am,last,30,241,240,1.0
2025-07-21,588000.SSE,am,last,60,121,120,1.0
2025-07-21,588000.SSE,am,last,300,25,24,1.0
2025-07-21,588000.SSE,pm,mid,3,2401,2400,1.0
2025-07-21,588000.SSE,pm,mid,15,481,480,1.0
2025-07-21,588000.SSE,pm,mid,30,241,240,1.0
2025-07-21,588000.SSE,pm,mid,60,121,120,1.0
2025-07-21,588000.SSE,pm,mid,300,25,24,1.0
2025-07-21,588000.SSE,pm,last,3,2401,2400,1.0
2025-07-21,588000.SSE,pm,last,15,481,480,1.0
2025-07-21,588000.SSE,pm,last,30,241,240,1.0
2025-07-21,588000.SSE,pm,last,60,121,120,1.0
2025-07-21,588000.SSE,pm,last,300,25,24,1.0
2025-07-21,588080.SSE,am,mid,3,2401,2397,2.0
2025-07-21,588080.SSE,am,mid,15,481,480,2.0
2025-07-21,588080.SSE,am,mid,30,241,240,2.0
2025-07-21,588080.SSE,am,mid,60,121,120,2.0
2025-07-21,588080.SSE,am,mid,300,25,24,2.0
2025-07-21,588080.SSE,am,last,3,2401,2397,2.0
2025-07-21,588080.SSE,am,last,15,481,480,2.0
2025-07-21,588080.SSE,am,last,30,241,240,2.0
2025-07-21,588080.SSE,am,last,60,121,120,2.0
2025-07-21,588080.SSE,am,last,300,25,24,2.0
2025-07-21,588080.SSE,pm,mid,3,2401,2400,2.0
2025-07-21,588080.SSE,pm,mid,15,481,480,2.0
2025-07-21,588080.SSE,pm,mid,30,241,240,2.0
2025-07-21,588080.SSE,pm,mid,60,121,120,2.0
2025-07-21,588080.SSE,pm,mid,300,25,24,2.0
2025-07-21,588080.SSE,pm,last,3,2401,2400,2.0
2025-07-21,588080.SSE,pm,last,15,481,480,2.0
2025-07-21,588080.SSE,pm,last,30,241,240,2.0
2025-07-21,588080.SSE,pm,last,60,121,120,2.0
2025-07-21,588080.SSE,pm,last,300,25,24,2.0
2025-07-22,588000.SSE,am,mid,3,2401,2400,1.0
2025-07-22,588000.SSE,am,mid,15,481,480,1.0
2025-07-22,588000.SSE,am,mid,30,241,240,1.0
2025-07-22,588000.SSE,am,mid,60,121,120,1.0
2025-07-22,588000.SSE,am,mid,300,25,24,1.0
2025-07-22,588000.SSE,am,last,3,2401,2400,1.0
2025-07-22,588000.SSE,am,last,15,481,480,1.0
2025-07-22,588000.SSE,am,last,30,241,240,1.0
2025-07-22,588000.SSE,am,last,60,121,120,1.0
2025-07-22,588000.SSE,am,last,300,25,24,1.0
2025-07-22,588000.SSE,pm,mid,3,2401,2400,1.0
2025-07-22,588000.SSE,pm,mid,15,481,480,1.0
2025-07-22,588000.SSE,pm,mid,30,241,240,1.0
2025-07-22,588000.SSE,pm,mid,60,121,120,1.0
2025-07-22,588000.SSE,pm,mid,300,25,24,1.0
2025-07-22,588000.SSE,pm,last,3,2401,2400,1.0
2025-07-22,588000.SSE,pm,last,15,481,480,1.0
2025-07-22,588000.SSE,pm,last,30,241,240,1.0
2025-07-22,588000.SSE,pm,last,60,121,120,1.0
2025-07-22,588000.SSE,pm,last,300,25,24,1.0
2025-07-22,588080.SSE,am,mid,3,2401,2400,2.0
2025-07-22,588080.SSE,am,mid,15,481,480,2.0
2025-07-22,588080.SSE,am,mid,30,241,240,2.0
2025-07-22,588080.SSE,am,mid,60,121,120,2.0
2025-07-22,588080.SSE,am,mid,300,25,24,2.0
2025-07-22,588080.SSE,am,last,3,2401,2400,2.0
2025-07-22,588080.SSE,am,last,15,481,480,2.0
2025-07-22,588080.SSE,am,last,30,241,240,2.0
2025-07-22,588080.SSE,am,last,60,121,120,2.0
2025-07-22,588080.SSE,am,last,300,25,24,2.0
2025-07-22,588080.SSE,pm,mid,3,2401,2400,2.0
2025-07-22,588080.SSE,pm,mid,15,481,480,2.0
2025-07-22,588080.SSE,pm,mid,30,241,240,2.0
2025-07-22,588080.SSE,pm,mid,60,121,120,2.0
2025-07-22,588080.SSE,pm,mid,300,25,24,2.0
2025-07-22,588080.SSE,pm,last,3,2401,2400,2.0
2025-07-22,588080.SSE,pm,last,15,481,480,2.0
2025-07-22,588080.SSE,pm,last,30,241,240,2.0
2025-07-22,588080.SSE,pm,last,60,121,120,2.0
2025-07-22,588080.SSE,pm,last,300,25,24,2.0
2025-07-23,588000.SSE,am,mid,3,2401,2400,1.94375
2025-07-23,588000.SSE,am,mid,15,481,480,1.9395833333333334
2025-07-23,588000.SSE,am,mid,30,241,240,1.9166666666666667
2025-07-23,588000.SSE,am,mid,60,121,120,1.9333333333333333
2025-07-23,588000.SSE,am,mid,300,25,24,1.9583333333333333
2025-07-23,588000.SSE,am,last,3,2401,2400,1.94375
2025-07-23,588000.SSE,am,last,15,481,480,1.9395833333333334
2025-07-23,588000.SSE,am,last,30,241,240,1.9166666666666667
2025-07-23,588000.SSE,am,last,60,121,120,1.9333333333333333
2025-07-23,588000.SSE,am,last,300,25,24,1.9583333333333333
2025-07-23,588000.SSE,pm,mid,3,2401,2400,1.93
2025-07-23,588000.SSE,pm,mid,15,481,480,1.95
2025-07-23,588000.SSE,pm,mid,30,241,240,1.9541666666666666
2025-07-23,588000.SSE,pm,mid,60,121,120,1.9416666666666667
2025-07-23,588000.SSE,pm,mid,300,25,24,1.7916666666666667
2025-07-23,588000.SSE,pm,last,3,2401,2400,1.93
2025-07-23,588000.SSE,pm,last,15,481,480,1.95
2025-07-23,588000.SSE,pm,last,30,241,240,1.9541666666666666
2025-07-23,588000.SSE,pm,last,60,121,120,1.9416666666666667
2025-07-23,588000.SSE,pm,last,300,25,24,1.7916666666666667
2025-07-23,588080.SSE,am,mid,3,2401,2400,1.0
2025-07-23,588080.SSE,am,mid,15,481,480,1.0
2025-07-23,588080.SSE,am,mid,30,241,240,1.0
2025-07-23,588080.SSE,am,mid,60,121,120,1.0
2025-07-23,588080.SSE,am,mid,300,25,24,1.0
2025-07-23,588080.SSE,am,last,3,2401,2400,1.0
2025-07-23,588080.SSE,am,last,15,481,480,1.0
2025-07-23,588080.SSE,am,last,30,241,240,1.0
2025-07-23,588080.SSE,am,last,60,121,120,1.0
2025-07-23,588080.SSE,am,last,300,25,24,1.0
2025-07-23,588080.SSE,pm,mid,3,2401,2400,1.0
2025-07-23,588080.SSE,pm,mid,15,481,480,1.0
2025-07-23,588080.SSE,pm,mid,30,241,240,1.0
2025-07-23,588080.SSE,pm,mid,60,121,120,1.0
2025-07-23,588080.SSE,pm,mid,300,25,24,1.0
2025-07-23,588080.SSE,pm,last,3,2401,2400,1.0
2025-07-23,588080.SSE,pm,last,15,481,480,1.0
2025-07-23,588080.SSE,pm,last,30,241,240,1.0
2025-07-23,588080.SSE,pm,last,60,121,120,1.0
2025-07-23,588080.SSE,pm,last,300,25,24,1.0
2025-07-24,588000.SSE,am,mid,3,2401,2401,0.0
2025-07-24,588000.SSE,am,mid,15,481,481,0.0
2025-07-24,588000.SSE,am,mid,30,241,241,0.0
2025-07-24,588000.SSE,am,mid,60,121,121,0.0
2025-07-24,588000.SSE,am,mid,300,25,25,0.0
2025-07-24,588000.SSE,am,last,3,2401,2401,0.0
2025-07-24,588000.SSE,am,last,15,481,481,0.0
2025-07-24,588000.SSE,am,last,30,241,241,0.0
