trade,first_interval_index,last_interval_index,first_booking,last_booking,direction,bars,pnl_log,mfe_log,mae_log,giveback_log,losing_never_favorable,losing_after_favorable,boundary_clipped
168,2569,2574,2025-03-26 13:10:00,2025-03-26 13:35:00,1.0,6,-0.001848474083965171,0.00021269396319359256,-0.002245712795740625,0.002061168047158764,False,True,False
169,2575,2581,2025-03-26 13:40:00,2025-03-26 14:10:00,-1.0,7,-0.0017034295308587994,0.0014152774754746325,-0.0017034295308587994,0.003118707006333432,False,True,False
170,2582,2586,2025-03-26 14:15:00,2025-03-26 14:35:00,1.0,5,-0.0030314059193792607,0.0006283745125390298,-0.0030314059193792607,0.0036597804319182907,False,True,False
171,2587,2598,2025-03-26 14:40:00,2025-03-27 10:05:00,-1.0,12,-0.003089426265196955,0.0026223536555259244,-0.003089426265196955,0.005711779920722879,False,True,False
172,2599,2622,2025-03-27 10:10:00,2025-03-27 13:35:00,1.0,24,0.008636388869883747,0.016314483010646624,0.0,0.007678094140762877,False,False,False
173,2623,2674,2025-03-27 13:40:00,2025-03-28 13:55:00,-1.0,52,0.00816268200822749,0.012725383366048075,-0.0019728972544006077,0.0045627013578205845,False,False,False
174,2675,2684,2025-03-28 14:00:00,2025-03-28 14:45:00,1.0,10,-0.0033885538140583354,0.0,-0.003514635816019719,0.0033885538140583354,True,False,False
175,2685,2695,2025-03-28 14:50:00,2025-03-31 10:10:00,-1.0,11,0.0019317674879208969,0.010793733918389042,-0.0003878449444548071,0.008861966430468144,False,False,False
176,2696,2699,2025-03-31 10:15:00,2025-03-31 10:30:00,1.0,4,-0.006756486019503769,0.0,-0.006756486019503769,0.006756486019503769,True,False,False
177,2700,2727,2025-03-31 10:35:00,2025-03-31 14:20:00,-1.0,28,0.0007633364041711842,0.0091493564985821,0.0,0.008386020094410916,False,False,False
178,2728,2755,2025-03-31 14:25:00,2025-04-01 11:10:00,1.0,28,0.008248313750421619,0.013642033523274671,0.0,0.005393719772853052,False,False,False
179,2756,2790,2025-04-01 11:15:00,2025-04-02 10:05:00,-1.0,35,0.00365752046808642,0.008101473028288777,-0.0031022807236432658,0.004443952560202358,False,False,False
180,2791,2802,2025-04-02 10:10:00,2025-04-02 11:05:00,1.0,12,-0.00021441868253663297,0.0030359077516306354,-0.0004971317550246451,0.0032503264341672685,False,True,False
181,2803,2832,2025-04-02 11:10:00,2025-04-03 09:35:00,-1.0,30,0.01405653518532339,0.01405653518532339,-0.0005554445891947084,0.0,False,False,False
182,2833,2839,2025-04-03 09:40:00,2025-04-03 10:10:00,1.0,7,0.00968995063785206,0.018171186892657867,0.0,0.008481236254805806,False,False,False
183,2840,2867,2025-04-03 10:15:00,2025-04-03 14:00:00,-1.0,28,0.0015186031771901977,0.007734568270970681,-0.002610520799871821,0.006215965093780483,False,False,False
184,2868,2881,2025-04-03 14:05:00,2025-04-07 09:40:00,1.0,14,-0.039468611315476,0.0007252982371727863,-0.06001629134620227,0.04019390955264879,False,True,False
185,2882,2896,2025-04-07 09:45:00,2025-04-07 10:55:00,-1.0,15,0.013544596002600199,0.04212201403140623,0.0,0.028577418028806034,False,False,False
186,2897,2902,2025-04-07 11:00:00,2025-04-07 11:25:00,1.0,6,-0.016091726251386225,0.0,-0.016091726251386225,0.016091726251386225,True,False,False
187,2903,2923,2025-04-07 11:30:00,2025-04-07 14:40:00,-1.0,21,0.028593624132959686,0.0807197246383944,0.0,0.052126100505434717,False,False,False
188,2924,2944,2025-04-07 14:45:00,2025-04-08 10:55:00,1.0,21,0.004734872651169592,0.025088855433097502,-0.015119619638077836,0.02035398278192791,False,False,False
189,2945,2975,2025-04-08 11:00:00,2025-04-08 15:00:00,-1.0,31,-0.008240465402469078,0.005924808102365895,-0.00976536799224529,0.014165273504834973,False,True,False
190,2976,2991,2025-04-09 09:35:00,2025-04-09 10:50:00,1.0,16,0.041606703363789604,0.057006625764270645,-0.01525909891591464,0.01539992240048104,False,False,False
191,2992,3010,2025-04-09 10:55:00,2025-04-09 13:55:00,-1.0,19,-0.006316637582021435,0.0063773958000933745,-0.006316637582021435,0.012694033382114809,False,True,False
192,3011,3023,2025-04-09 14:00:00,2025-04-09 15:00:00,1.0,13,-0.006398535987096328,0.0002237682583890936,-0.008386628586054433,0.006622304245485421,False,True,False
193,3024,3026,2025-04-10 09:35:00,2025-04-10 09:45:00,-1.0,3,-0.019807043557738296,0.0,-0.027167076782029405,0.019807043557738296,True,False,False
194,3027,3038,2025-04-10 09:50:00,2025-04-10 10:45:00,1.0,12,-0.0020999229037386405,0.008077136159288088,-0.0020999229037386405,0.010177059063026728,False,True,False
195,3039,3058,2025-04-10 10:50:00,2025-04-10 13:55:00,-1.0,20,0.003455870605198849,0.007045268053644336,0.0,0.0035893974484454867,False,False,False
196,3059,3070,2025-04-10 14:00:00,2025-04-10 14:55:00,1.0,12,-0.003640044464080966,0.002520035606105773,-0.003640044464080966,0.006160080070186739,False,True,False
197,3071,3074,2025-04-10 15:00:00,2025-04-11 09:45:00,-1.0,4,-0.004921016160320046,0.0,-0.006019125809610892,0.004921016160320046,True,False,False
198,3075,3081,2025-04-11 09:50:00,2025-04-11 10:20:00,1.0,7,-0.00019153708569360313,0.009899730300952557,-0.00019153708569360313,0.01009126738664616,False,True,False
199,3082,3093,2025-04-11 10:25:00,2025-04-11 11:20:00,-1.0,12,-0.008393117960994479,0.002270996328069818,-0.008393117960994479,0.010664114289064296,False,True,False
200,3094,3112,2025-04-11 11:25:00,2025-04-11 14:25:00,1.0,19,0.014008042060593643,0.023662085076016314,0.0,0.009654043015422671,False,False,False
201,3113,3127,2025-04-11 14:30:00,2025-04-14 10:10:00,-1.0,15,-0.000433681270781019,0.006408820187113109,-0.003847275003890582,0.006842501457894128,False,True,False
202,3128,3145,2025-04-14 10:15:00,2025-04-14 13:10:00,1.0,18,0.0005221392062902648,0.009132483563272191,-0.0013114755978107248,0.008610344356981926,False,False,False
203,3146,3187,2025-04-14 13:15:00,2025-04-15 11:10:00,-1.0,42,0.008983221929216767,0.016394542354494432,-0.0007679357674258462,0.0074113204252776645,False,False,False
204,3188,3193,2025-04-15 11:15:00,2025-04-15 13:10:00,1.0,6,-0.007040948196958763,0.0,-0.007040948196958763,0.007040948196958763,True,False,False
205,3194,3202,2025-04-15 13:15:00,2025-04-15 13:55:00,-1.0,9,-0.0008603355839239277,0.0033684242375520562,-0.002518893019484116,0.004228759821475984,False,True,False
206,3203,3223,2025-04-15 14:00:00,2025-04-16 10:10:00,1.0,21,0.0019180825061409826,0.016581101816215103,-0.000170007650753699,0.01466301931007412,False,False,False
207,3224,3243,2025-04-16 10:15:00,2025-04-16 13:20:00,-1.0,20,-0.005553634577676987,0.00410037477819546,-0.005553634577676987,0.009654009355872448,False,True,False
208,3244,3250,2025-04-16 13:25:00,2025-04-16 13:55:00,1.0,7,-0.006142653877600744,0.0,-0.006941878672134047,0.006142653877600744,True,False,False
209,3251,3256,2025-04-16 14:00:00,2025-04-16 14:25:00,-1.0,6,-0.002732514614837165,0.0,-0.0036383794043013777,0.002732514614837165,True,False,False
210,3257,3292,2025-04-16 14:30:00,2025-04-17 13:25:00,1.0,36,0.01395442777849547,0.017953413759755912,0.0,0.003998985981260443,False,False,False
211,3293,3347,2025-04-17 13:30:00,2025-04-18 14:00:00,-1.0,55,0.006117552560193586,0.014034103498358645,-0.001138594547819377,0.00791655093816506,False,False,False
212,3348,3385,2025-04-18 14:05:00,2025-04-21 13:10:00,1.0,38,0.005665681708978912,0.008511024628031303,-0.002691338882714916,0.0028453429190523913,False,False,False
213,3386,3395,2025-04-21 13:15:00,2025-04-21 14:00:00,-1.0,10,-0.0018651044465847566,0.0,-0.00243375978815008,0.0018651044465847566,True,False,False
214,3396,3411,2025-04-21 14:05:00,2025-04-22 09:50:00,1.0,16,-0.0026907871561245517,0.00206717913558231,-0.00402905390706449,0.0047579662917068615,False,True,False
215,3412,3418,2025-04-22 09:55:00,2025-04-22 10:25:00,-1.0,7,-0.005120017462298102,0.0038720976893086376,-0.005120017462298102,0.00899211515160674,False,True,False
216,3419,3430,2025-04-22 10:30:00,2025-04-22 11:25:00,1.0,12,-0.005179020894348027,0.0,-0.005179020894348027,0.005179020894348027,True,False,False
217,3431,3435,2025-04-22 11:30:00,2025-04-22 13:20:00,-1.0,5,-0.0027399833494513677,0.00023604854841388027,-0.00420020244573585,0.002976031897865248,False,True,False
218,3436,3453,2025-04-22 13:25:00,2025-04-22 14:50:00,1.0,18,-0.0009713930440878518,0.0024488208926607413,-0.0009713930440878518,0.0034202139367485933,False,True,False
219,3454,3477,2025-04-22 14:55:00,2025-04-23 11:20:00,-1.0,24,0.005650789310639273,0.008280314644710109,-0.000529967723630745,0.002629525334070836,False,False,False
220,3478,3491,2025-04-23 11:25:00,2025-04-23 14:00:00,1.0,14,0.0016867652146065793,0.005012492461303255,0.0,0.0033257272466966754,False,False,False
221,3492,3536,2025-04-23 14:05:00,2025-04-24 13:45:00,-1.0,45,0.009984333974066766,0.013544493902598069,-9.85576093879312e-06,0.0035601599285313024,False,False,False
222,3537,3553,2025-04-24 13:50:00,2025-04-25 09:40:00,1.0,17,-0.0035301897488578355,0.0006965867532146324,-0.0035301897488578355,0.004226776502072468,False,True,False
223,3554,3559,2025-04-25 09:45:00,2025-04-25 10:10:00,-1.0,6,-0.0027833079455223753,0.0022602721948264907,-0.0027833079455223753,0.005043580140348866,False,True,False
224,3560,3577,2025-04-25 10:15:00,2025-04-25 13:10:00,1.0,18,0.0031232308030333267,0.006058517811678077,-0.002603505727477179,0.0029352870086447507,False,False,False
225,3578,3612,2025-04-25 13:15:00,2025-04-28 10:35:00,-1.0,35,0.004299455258575547,0.008417155167996763,-0.0010819020693324233,0.004117699909421216,False,False,False
226,3613,3632,2025-04-28 10:40:00,2025-04-28 13:45:00,1.0,20,0.0022714602896222076,0.005361516451734387,0.0,0.0030900561621121795,False,False,False
227,3633,3657,2025-04-28 13:50:00,2025-04-29 10:20:00,-1.0,25,0.0025407910044278085,0.008514602128474803,-0.00021890329536874162,0.005973811124046995,False,False,False
228,3658,3663,2025-04-29 10:25:00,2025-04-29 10:50:00,1.0,6,-0.0029874479557714974,0.0004189275516103217,-0.0029874479557714974,0.003406375507381819,False,True,False
229,3664,3672,2025-04-29 10:55:00,2025-04-29 13:05:00,-1.0,9,-0.0018494734274080325,0.0017125606961740517,-0.0018494734274080325,0.003562034123582084,False,True,False
230,3673,3788,2025-04-29 13:10:00,2025-05-06 14:45:00,1.0,116,0.023629674806934817,0.02520868406323266,-0.001189268739982248,0.0015790092562978433,False,False,False
231,3789,3793,2025-05-06 14:50:00,2025-05-07 09:40:00,-1.0,5,-0.015025793148033848,0.0,-0.01838336810635013,0.015025793148033848,True,False,False
232,3794,3798,2025-05-07 09:45:00,2025-05-07 10:05:00,1.0,5,-0.007213632970458234,0.0,-0.009267638517575238,0.007213632970458234,True,False,False
233,3799,3838,2025-05-07 10:10:00,2025-05-07 14:55:00,-1.0,40,0.005347268997149298,0.009882291471793229,0.0,0.0045350224746439315,False,False,False
234,3839,3842,2025-05-07 15:00:00,2025-05-08 09:45:00,1.0,4,-0.0021332873854011426,0.001808266016102181,-0.003440834262817658,0.003941553401503324,False,True,False
235,3843,3859,2025-05-08 09:50:00,2025-05-08 11:10:00,-1.0,17,-0.002843373063239599,0.0020987595741878626,-0.0031739258671983858,0.004942132637427462,False,True,False
236,3860,3868,2025-05-08 11:15:00,2025-05-08 13:25:00,1.0,9,-0.0037799493602262975,0.0,-0.003936130726154682,0.0037799493602262975,True,False,False
237,3869,3880,2025-05-08 13:30:00,2025-05-08 14:25:00,-1.0,12,-0.0012973143514501916,0.0012989995624620144,-0.0012973143514501916,0.0025963139139122057,False,True,False
238,3881,3889,2025-05-08 14:30:00,2025-05-09 09:40:00,1.0,9,-0.007504744011730209,0.001422184363849392,-0.007504744011730209,0.008926928375579601,False,True,False
239,3890,3917,2025-05-09 09:45:00,2025-05-09 13:30:00,-1.0,28,0.007096492392096423,0.010276649324618494,0.0,0.003180156932522071,False,False,False
240,3918,3927,2025-05-09 13:35:00,2025-05-09 14:20:00,1.0,10,-0.0023569034479504094,0.0009688773645178681,-0.0024362236736579783,0.0033257808124682775,False,True,False
241,3928,3943,2025-05-09 14:25:00,2025-05-12 10:10:00,-1.0,16,-0.003898756150689303,0.00399364727099823,-0.003898756150689303,0.007892403421687533,False,True,False
242,3944,3950,2025-05-12 10:15:00,2025-05-12 10:45:00,1.0,7,-0.0022245850437710712,0.0025940351770464723,-0.0022245850437710712,0.004818620220817544,False,True,False
243,3951,3975,2025-05-12 10:50:00,2025-05-12 14:20:00,-1.0,25,0.0015948571724097847,0.0047922225686149135,-0.0001286663732209994,0.003197365396205129,False,False,False
244,3976,3993,2025-05-12 14:25:00,2025-05-13 10:20:00,1.0,18,0.005940543023760424,0.012355323877840697,-0.0001784651997599846,0.006414780854080274,False,False,False
245,3994,4017,2025-05-13 10:25:00,2025-05-13 13:50:00,-1.0,24,0.0014497544367595117,0.004652572488846048,-0.0009751821851525182,0.003202818052086536,False,False,False
246,4018,4028,2025-05-13 13:55:00,2025-05-13 14:45:00,1.0,11,-0.002549559655270639,0.0003946991950040264,-0.002549559655270639,0.0029442588502746653,False,True,False
247,4029,4034,2025-05-13 14:50:00,2025-05-14 09:45:00,-1.0,6,-0.0034176923367823216,0.0006235555735604483,-0.0034176923367823216,0.0040412479103427695,False,True,False
248,4035,4039,2025-05-14 09:50:00,2025-05-14 10:10:00,1.0,5,-0.003190141916069063,0.0,-0.003289070519376743,0.003190141916069063,True,False,False
249,4040,4060,2025-05-14 10:15:00,2025-05-14 13:25:00,-1.0,21,-0.0016309105576544397,0.003865486065577411,-0.0016309105576544397,0.00549639662323185,False,True,False
250,4061,4070,2025-05-14 13:30:00,2025-05-14 14:15:00,1.0,10,-0.00016791035601896372,0.007909145552630961,-0.000592750676790565,0.008077055908649926,False,True,False
251,4071,4121,2025-05-14 14:20:00,2025-05-15 14:30:00,-1.0,51,0.009228911104213488,0.012454253284857459,-0.001381951930595082,0.003225342180643971,False,False,False
252,4122,4129,2025-05-15 14:35:00,2025-05-16 09:40:00,1.0,8,-0.0036455018474964187,0.0,-0.005608584516723557,0.0036455018474964187,True,False,False
253,4130,4154,2025-05-16 09:45:00,2025-05-16 13:15:00,-1.0,25,0.0034078071688085653,0.006988471405060225,0.0,0.00358066423625166,False,False,False
254,4155,4162,2025-05-16 13:20:00,2025-05-16 13:55:00,1.0,8,-0.001306060304607551,0.001384569299145879,-0.001306060304607551,0.00269062960375343,False,True,False
255,4163,4174,2025-05-16 14:00:00,2025-05-16 14:55:00,-1.0,12,-0.00014073463502579508,0.0017306438892204655,-0.0004924845946839126,0.0018713785242462605,False,True,False
256,4175,4178,2025-05-16 15:00:00,2025-05-19 09:45:00,1.0,4,-0.0030503328176229977,0.0001909653303220858,-0.0030503328176229977,0.0032412981479450834,False,True,False
257,4179,4191,2025-05-19 09:50:00,2025-05-19 10:50:00,-1.0,13,0.0011399691526118967,0.004760157149259413,0.0,0.0036201879966475167,False,False,False
258,4192,4225,2025-05-19 10:55:00,2025-05-20 09:40:00,1.0,34,0.0036775304288789524,0.0069407002028247745,0.0,0.003263169773945822,False,False,False
259,4226,4227,2025-05-20 09:45:00,2025-05-20 09:50:00,-1.0,2,-0.005025867156649536,0.0,-0.005025867156649536,0.005025867156649536,True,False,False
260,4228,4258,2025-05-20 09:55:00,2025-05-20 13:55:00,1.0,31,-0.0010812868365619806,0.0021191319492611035,-0.0031269130199458074,0.003200418785823084,False,True,False
261,4259,4286,2025-05-20 14:00:00,2025-05-21 10:45:00,-1.0,28,0.0025878166460816705,0.004115562613779026,-0.0007910561010914528,0.001527745967697356,False,False,False
262,4287,4299,2025-05-21 10:50:00,2025-05-21 13:20:00,1.0,13,0.0012144998707512814,0.0038792179958258904,-0.0008037858745405448,0.002664718125074609,False,False,False
263,4300,4324,2025-05-21 13:25:00,2025-05-22 09:55:00,-1.0,25,-0.001894082312422041,0.0028428373164232044,-0.001894082312422041,0.004736919628845246,False,True,False
264,4325,4331,2025-05-22 10:00:00,2025-05-22 10:30:00,1.0,7,-0.0016734225388062662,0.0008206565712779923,-0.0016734225388062662,0.0024940791100842583,False,True,False
265,4332,4343,2025-05-22 10:35:00,2025-05-22 11:30:00,-1.0,12,0.0016260002980232357,0.004885954084566868,-0.00015042193380717867,0.003259953786543632,False,False,False
266,4344,4351,2025-05-22 13:05:00,2025-05-22 13:40:00,1.0,8,-0.0023835516129798945,2.0090205021299057e-05,-0.0023835516129798945,0.0024036418180011935,False,True,False
267,4352,4380,2025-05-22 13:45:00,2025-05-23 10:35:00,-1.0,29,0.003338463475382883,0.006221928056508915,-0.0006341569197220403,0.0028834645811260315,False,False,False
268,4381,4393,2025-05-23 10:40:00,2025-05-23 13:10:00,1.0,13,0.0028449521322312125,0.005882725428410148,-0.0005962456910934455,0.0030377732961789352,False,False,False
269,4394,4428,2025-05-23 13:15:00,2025-05-26 10:35:00,-1.0,35,0.008366217912100862,0.011724247769027916,-0.0018217599611364212,0.003358029856927054,False,False,False
270,4429,4435,2025-05-26 10:40:00,2025-05-26 11:10:00,1.0,7,-0.0019523907728136777,6.095083301352237e-05,-0.0020032852431404982,0.0020133416058272,False,True,False
271,4436,4453,2025-05-26 11:15:00,2025-05-26 14:10:00,-1.0,18,-0.00014249073834305868,0.004171751400385148,-0.0003460137218783653,0.004314242138728207,False,True,False
272,4454,4467,2025-05-26 14:15:00,2025-05-27 09:50:00,1.0,14,-0.0018335732301426998,0.0,-0.00329264549878834,0.0018335732301426998,True,False,False
273,4468,4514,2025-05-27 09:55:00,2025-05-28 09:45:00,-1.0,47,0.006320978394898284,0.007830412643752461,0.0,0.0015094342488541773,False,False,False
274,4515,4517,2025-05-28 09:50:00,2025-05-28 10:00:00,1.0,3,-0.0018999990310430651,0.0,-0.0018999990310430651,0.0018999990310430651,True,False,False
275,4518,4528,2025-05-28 10:05:00,2025-05-28 10:55:00,-1.0,11,-0.0010993584758638073,0.0017491335961403722,-0.0018486951427099541,0.0028484920720041797,False,True,False
276,4529,4538,2025-05-28 11:00:00,2025-05-28 13:15:00,1.0,10,-0.0012638524516431708,0.0009545364295343932,-0.0012638524516431708,0.002218388881177564,False,True,False
277,4539,4556,2025-05-28 13:20:00,2025-05-28 14:45:00,-1.0,18,0.001234568058041084,0.002388208332665142,-0.0015308038680706456,0.0011536402746240581,False,False,False
278,4557,4560,2025-05-28 14:50:00,2025-05-29 09:35:00,1.0,4,0.0008849284917341778,0.0008849284917341778,-0.001060887846247433,0.0,False,False,False
279,4561,4563,2025-05-29 09:40:00,2025-05-29 09:50:00,-1.0,3,-0.0042593217671999814,0.0013070888262593113,-0.0042593217671999814,0.005566410593459293,False,True,False
280,4564,4580,2025-05-29 09:55:00,2025-05-29 11:15:00,1.0,17,0.005973458923727026,0.009398450457129365,-0.000624932788841924,0.0034249915334023384,False,False,False
281,4581,4588,2025-05-29 11:20:00,2025-05-29 13:25:00,-1.0,8,-0.0030698256418299516,4.072324483377098e-05,-0.0030698256418299516,0.003110548886663723,False,True,False
282,4589,4609,2025-05-29 13:30:00,2025-05-30 09:40:00,1.0,21,-0.007733218363142327,0.0008116224777974348,-0.007733218363142327,0.008544840840939762,False,True,False
283,4610,4628,2025-05-30 09:45:00,2025-05-30 11:15:00,-1.0,19,0.0001125164300750511,0.0027551753751465357,0.0,0.0026426589450714846,False,False,False
284,4629,4648,2025-05-30 11:20:00,2025-05-30 14:25:00,1.0,20,-0.00157656076307355,0.0018804297825132656,-0.0016380355430644187,0.0034569905455868154,False,True,False
285,4649,4657,2025-05-30 14:30:00,2025-06-03 09:40:00,-1.0,9,-0.004191849424520226,0.0004509028380794996,-0.004191849424520226,0.004642752262599726,False,True,False
286,4658,4673,2025-06-03 09:45:00,2025-06-03 11:00:00,1.0,16,0.0028017929414915063,0.006630083266047636,0.0,0.00382829032455613,False,False,False
287,4674,4677,2025-06-03 11:05:00,2025-06-03 11:20:00,-1.0,4,-0.0030475749671652333,0.0,-0.0030475749671652333,0.0030475749671652333,True,False,False
288,4678,4682,2025-06-03 11:25:00,2025-06-03 13:15:00,1.0,5,-0.0030272270172205557,0.0,-0.0030272270172205557,0.0030272270172205557,True,False,False
289,4683,4706,2025-06-03 13:20:00,2025-06-04 09:45:00,-1.0,24,-0.0013420500809505223,0.0016699084412915626,-0.0013420500809505223,0.003011958522242085,False,True,False
290,4707,4720,2025-06-04 09:50:00,2025-06-04 10:55:00,1.0,14,0.0013808370471351179,0.0033371401579892577,0.0,0.0019563031108541396,False,False,False
291,4721,4727,2025-06-04 11:00:00,2025-06-04 11:30:00,-1.0,7,-0.0019360501513898155,3.043908378609747e-05,-0.0021891826676129706,0.001966489235175913,False,True,False
292,4728,4734,2025-06-04 13:05:00,2025-06-04 13:35:00,1.0,7,-0.0014288684477482263,9.113508757801846e-05,-0.0014288684477482263,0.0015200035353262447,False,True,False
293,4735,4757,2025-06-04 13:40:00,2025-06-05 10:00:00,-1.0,23,-0.0015301291434952318,0.0021420566850876383,-0.0015301291434952318,0.0036721858285828704,False,True,False
294,4758,4767,2025-06-05 10:05:00,2025-06-05 10:50:00,1.0,10,-0.0012969119107271547,0.0009513496724895032,-0.0012969119107271547,0.002248261583216658,False,True,False
295,4768,4773,2025-06-05 10:55:00,2025-06-05 11:20:00,-1.0,6,-0.0013880377707906535,0.0,-0.0015905099568658658,0.0013880377707906535,True,False,False
296,4774,4801,2025-06-05 11:25:00,2025-06-06 09:40:00,1.0,28,0.004082009487434014,0.009672716953365626,0.0,0.005590707465931611,False,False,False
297,4802,4810,2025-06-06 09:45:00,2025-06-06 10:25:00,-1.0,9,-0.0010481230488370802,0.0017560507510027846,-0.0011589180027439235,0.0028041737998398646,False,True,False
298,4811,4826,2025-06-06 10:30:00,2025-06-06 13:15:00,1.0,16,-0.0012296405355200757,0.0015902414881515158,-0.0012296405355200757,0.0028198820236715917,False,True,False
299,4827,4844,2025-06-06 13:20:00,2025-06-06 14:45:00,-1.0,18,0.0004539379191762149,0.0022919695215801285,-0.00021176719805264643,0.0018380316024039136,False,False,False
300,4845,4864,2025-06-06 14:50:00,2025-06-09 10:55:00,1.0,20,0.00727846224280812,0.010039237012775206,-0.0014337788580869029,0.0027607747699670854,False,False,False
301,4865,4895,2025-06-09 11:00:00,2025-06-09 15:00:00,-1.0,31,0.0008016514448199466,0.003381313705190377,-0.0011012224681027812,0.0025796622603704304,False,False,False
302,4896,4899,2025-06-10 09:35:00,2025-06-10 09:50:00,1.0,4,-0.00091266046843082,0.007002710813517412,-0.0021676744132088123,0.007915371281948231,False,True,False
303,4900,4944,2025-06-10 09:55:00,2025-06-11 09:35:00,-1.0,45,0.014177468007672873,0.016949472554683064,0.0,0.0027720045470101904,False,False,False
304,4945,4954,2025-06-11 09:40:00,2025-06-11 10:25:00,1.0,10,0.0033528098464479044,0.0067348518117100725,0.0,0.003382041965262168,False,False,False
305,4955,4970,2025-06-11 10:30:00,2025-06-11 13:15:00,-1.0,16,0.0007813174220291483,0.0025593124141988183,-0.0011353730717041707,0.00177799499216967,False,False,False
306,4971,4973,2025-06-11 13:20:00,2025-06-11 13:30:00,1.0,3,-0.0020932839672953988,0.0,-0.0020932839672953988,0.0020932839672953988,True,False,False
307,4974,5001,2025-06-11 13:35:00,2025-06-12 10:20:00,-1.0,28,0.001781724059838876,0.006900169259249866,-0.0013215144443474594,0.00511844519941099,False,False,False
308,5002,5020,2025-06-12 10:25:00,2025-06-12 13:25:00,1.0,19,-0.0023465328007980036,0.00012227679405479747,-0.002561056023759399,0.002468809594852801,False,True,False
309,5021,5033,2025-06-12 13:30:00,2025-06-12 14:30:00,-1.0,13,0.0007152564499196404,0.0030689933246170224,-0.0001429899194542455,0.0023537368746973817,False,False,False
310,5034,5042,2025-06-12 14:35:00,2025-06-13 09:45:00,1.0,9,-0.001964476362309429,0.0,-0.006799991330829131,0.001964476362309429,True,False,False
311,5043,5068,2025-06-13 09:50:00,2025-06-13 13:25:00,-1.0,26,0.006493796195384693,0.009208594536867459,-0.001841809586451852,0.0027147983414827657,False,False,False
312,5069,5085,2025-06-13 13:30:00,2025-06-13 14:50:00,1.0,17,0.001545069990013797,0.005428091294751474,0.0,0.0038830213047376765,False,False,False
313,5086,5096,2025-06-13 14:55:00,2025-06-16 10:15:00,-1.0,11,-0.0020872004657216583,0.003495263305715506,-0.0023439438315996943,0.005582463771437164,False,True,False
314,5097,5105,2025-06-16 10:20:00,2025-06-16 11:00:00,1.0,9,-0.0027873364030568453,0.00022593764217225597,-0.0027873364030568453,0.0030132740452291015,False,True,False
315,5106,5129,2025-06-16 11:05:00,2025-06-16 14:30:00,-1.0,24,0.0001236043015871424,0.0019795045332184646,-9.269320102006195e-05,0.0018559002316313221,False,False,False
316,5130,5138,2025-06-16 14:35:00,2025-06-17 09:45:00,1.0,9,-0.003157082838925529,0.0007722763485494704,-0.003157082838925529,0.003929359187474999,False,True,False
317,5139,5167,2025-06-17 09:50:00,2025-06-17 13:40:00,-1.0,29,0.0030323281588354456,0.006271432762997676,-0.002074892999682806,0.0032391046041622303,False,False,False
318,5168,5173,2025-06-17 13:45:00,2025-06-17 14:10:00,1.0,6,-0.0030311546777547814,0.0,-0.0030311546777547814,0.0030311546777547814,True,False,False
319,5174,5182,2025-06-17 14:15:00,2025-06-17 14:55:00,-1.0,9,-0.0005612488974318888,0.0009985542597371582,-0.0005612488974318888,0.001559803157169047,False,True,False
320,5183,5189,2025-06-17 15:00:00,2025-06-18 10:00:00,1.0,7,0.0005297793229506833,0.004809645128310862,-0.0001766554962637322,0.004279865805360179,False,False,False
321,5190,5205,2025-06-18 10:05:00,2025-06-18 11:20:00,-1.0,16,-0.001359520744905901,0.002662120452423474,-0.001359520744905901,0.004021641197329375,False,True,False
322,5206,5232,2025-06-18 11:25:00,2025-06-19 09:35:00,1.0,27,0.0027859065736156223,0.007820166607518216,-0.0013802911180460736,0.005034260033902594,False,False,False
323,5233,5235,2025-06-19 09:40:00,2025-06-19 09:50:00,-1.0,3,-0.003334936779381263,0.0,-0.004581389444223732,0.003334936779381263,True,False,False
324,5236,5248,2025-06-19 09:55:00,2025-06-19 10:55:00,1.0,13,0.0011229069012755652,0.004227509754735797,0.0,0.003104602853460232,False,False,False
325,5249,5264,2025-06-19 11:00:00,2025-06-19 13:45:00,-1.0,16,0.006113953031144507,0.008302149058092899,0.0,0.0021881960269483913,False,False,False
326,5265,5268,2025-06-19 13:50:00,2025-06-19 14:05:00,1.0,4,-0.0020117184157895946,0.0002796608871047759,-0.0020117184157895946,0.0022913793028943707,False,True,False
327,5269,5281,2025-06-19 14:10:00,2025-06-20 09:40:00,-1.0,13,-0.0002594693347750814,0.002296641782649079,-0.0004151186261067985,0.0025561111174241605,False,True,False
328,5282,5285,2025-06-20 09:45:00,2025-06-20 10:00:00,1.0,4,-0.002015250095117461,0.003873645444430262,-0.002015250095117461,0.005888895539547722,False,True,False
329,5286,5294,2025-06-20 10:05:00,2025-06-20 10:45:00,-1.0,9,-0.0024095145894449366,0.00045763259142652865,-0.0025962172141964822,0.0028671471808714654,False,True,False
330,5295,5300,2025-06-20 10:50:00,2025-06-20 11:15:00,1.0,6,-0.0038455189985422645,0.0,-0.0038455189985422645,0.0038455189985422645,True,False,False
331,5301,5331,2025-06-20 11:20:00,2025-06-23 09:50:00,-1.0,31,-0.0010511910128425722,0.008344535620654101,-0.0010511910128425722,0.009395726633496674,False,True,False
332,5332,5339,2025-06-23 09:55:00,2025-06-23 10:30:00,1.0,8,-0.0003225252716103717,0.005032462151076552,-0.0003225252716103717,0.005354987422686924,False,True,False
