day,slot,first_index,last_index,first_booking,last_booking,first_body_label,gross_log,net_proxy_log,price_abs_log,body_abs_log,gap_abs_log,top1_price_share,top2_price_share,top2_body_share,up_top2_share,down_top2_share,other10_body_median_over_top2_mean,body_dominated,large_body_pattern,body_pnl_log,gap_pnl_log,overnight_gap_abs_log
2025-05-20,1,4236,4247,2025-05-20 10:35:00,2025-05-20 11:30:00,2025-05-20 10:30:00,0.0021030291359335545,0.0021030291359335545,0.006729371038378128,0.006839510844691488,0.000550745284962496,0.2039778374815594,0.34978744696732555,0.34707939772023966,0.5330033668664891,0.6622069324931271,0.3544337193231583,True,False,0.002273131640846654,-0.000170102504912987,0.0
2025-05-20,2,4248,4259,2025-05-20 13:05:00,2025-05-20 14:00:00,2025-05-20 11:30:00,-0.0010308366522926286,-0.001430876657626762,0.00564991414671024,0.005569963032760521,0.00025990962887746503,0.16620801372989974,0.31487838788642203,0.30145582516099423,0.8899837060250365,0.367105562994439,0.5121970546140298,True,False,-0.0011107728484606187,7.993619616773576e-05,0.0
2025-05-20,3,4260,4271,2025-05-20 14:05:00,2025-05-20 15:00:00,2025-05-20 14:00:00,0.00012025253045862714,0.00012025253045862714,0.005269269495354823,0.005149043548746421,0.0006411902113276095,0.19577158493036093,0.3421060416166913,0.37343526342903416,0.6302649150211141,0.5649571103542574,0.33355621293555976,True,False,-2.0113404338298156e-05,0.00014036593479688559,0.0
2025-05-21,0,4272,4283,2025-05-21 09:35:00,2025-05-21 10:30:00,2025-05-20 15:00:00,0.0030914407838646997,0.0030914407838646997,0.013966853759101991,0.012472786678808315,0.001714929131743463,0.1722040063942463,0.3142423977461381,0.3350300170683089,0.7306511467885921,0.4610226190598456,0.33369875651216163,True,False,0.0023785829837074906,0.000712857800157531,0.0010228948814511721
2025-05-21,1,4284,4295,2025-05-21 10:35:00,2025-05-21 11:30:00,2025-05-21 10:30:00,0.0029447558715076628,0.002544715866173529,0.009110836906118407,0.008910455323809033,0.0008828909850109902,0.16317824527248256,0.3258140985495102,0.30051090099888134,0.4263615187514098,0.9533587397192411,0.47599769327524893,True,False,0.002683981873422216,0.0002607739980856888,0.0
2025-05-21,2,4296,4307,2025-05-21 13:05:00,2025-05-21 14:00:00,2025-05-21 11:30:00,-0.0025443377228587002,-0.002944377728192834,0.005674668451195339,0.005474042579616222,0.0006217573658849201,0.1483868580506989,0.29477608099574026,0.3093686031655544,0.7708792156104441,0.3954616081619122,0.28424842633938846,True,False,-0.002524400876475905,-1.9936846382697323e-05,0.0
2025-05-21,3,4308,4319,2025-05-21 14:05:00,2025-05-21 15:00:00,2025-05-21 14:00:00,0.0013954634650300021,0.0013954634650300021,0.00420842329639299,0.003967419457970648,0.0007233062539826617,0.26475621983141356,0.43187476173575684,0.4606408949516561,0.7857129552301643,0.6127577109813932,0.09345728205667547,True,False,0.0019781428185021237,-0.0005826793534721749,0.0
2025-05-22,0,4320,4331,2025-05-22 09:35:00,2025-05-22 10:30:00,2025-05-21 15:00:00,-0.005083348718474218,-0.005883428729142485,0.009939995996429944,0.008452795697148697,0.002289397143920658,0.265561066663909,0.3980494345165298,0.41299405939222794,0.647747013139048,0.6117523949786362,0.24409435263157284,True,False,-0.006150060504650517,0.0010667117861765847,0.001417391934998519
2025-05-22,1,4332,4343,2025-05-22 10:35:00,2025-05-22 11:30:00,2025-05-22 10:30:00,0.0016260002980232357,0.0012259602926891022,0.009252569755629346,0.009091917803817937,0.0005225683802575939,0.17081598937948922,0.3174804119130374,0.3175502653694099,0.7703357777307559,0.44038498854463953,0.41448397868474585,True,False,0.001806902614985429,-0.00018090231696188213,0.0
2025-05-22,2,4344,4355,2025-05-22 13:05:00,2025-05-22 14:00:00,2025-05-22 11:30:00,-0.0026956473382917893,-0.0030956873436259226,0.006197910457413839,0.006137597513656834,0.000724625293444333,0.27088546764270227,0.4138697020965445,0.41793536372034384,0.8097616597576663,0.5860657099663701,0.2196966029406984,True,False,-0.002574540955981498,-0.0001211063823102403,0.0
2025-05-22,3,4356,4367,2025-05-22 14:05:00,2025-05-22 15:00:00,2025-05-22 14:00:00,0.0039739025739623625,0.0039739025739623625,0.0078040755634272724,0.007320239510963955,0.0007259995698749434,0.15267330830719752,0.27799688108307175,0.2963861118449646,0.8318294263491532,0.3666878862429961,0.4876420268280031,True,False,0.004296354117843231,-0.0003224515438808852,0.0
2025-05-23,0,4368,4379,2025-05-23 09:35:00,2025-05-23 10:30:00,2025-05-22 15:00:00,-0.00023241361644193623,-0.00023241361644193623,0.009857794479062041,0.010807336113603312,0.002283769515230901,0.19390111543995997,0.3587876366923618,0.2973629180625228,0.7010469458439895,0.6361740282202557,0.45343078654351804,True,False,-0.0015261172857903382,0.0012937036693480481,0.0010098868775202186
2025-05-23,1,4380,4391,2025-05-23 10:35:00,2025-05-23 11:30:00,2025-05-23 10:30:00,0.004445048264542312,0.0040450082592081785,0.010826135593434195,0.01030311148894232,0.0007444318139718215,0.3066930705204179,0.47574133939921304,0.4911339788629331,0.666592349982557,0.6776715221179348,0.19285080662442636,True,False,0.00428479786695903,0.00016025039758337173,0.0
2025-05-23,2,4392,4403,2025-05-23 13:05:00,2025-05-23 14:00:00,2025-05-23 11:30:00,0.00011387404576049738,-0.0002861659595736363,0.00762347080623271,0.007653622862053076,0.0005539708336170696,0.22224564799970958,0.37270466015413245,0.36335780044536603,0.8534452906876117,0.4949026534397119,0.318722214183413,True,False,0.00024499528445774183,-0.00013112123869693813,0.0
2025-05-23,3,4404,4415,2025-05-23 14:05:00,2025-05-23 15:00:00,2025-05-23 14:00:00,0.009073690437977393,0.009073690437977393,0.011555064837790598,0.011229773288911681,0.0010779302630055583,0.20226783557161843,0.40061614188641004,0.40408416340456377,1.0,0.44880512010346163,0.33406500206650047,True,False,0.009033196071749796,4.0494366227261186e-05,0.0
2025-05-26,0,4416,4427,2025-05-26 09:35:00,2025-05-26 10:30:00,2025-05-23 15:00:00,-0.00101791539733902,-0.00101791539733902,0.004195590863393212,0.0051334873129598516,0.0020784749156794557,0.16757270729734244,0.2985544066384273,0.40695065091578864,0.3709380847085916,0.7373333638976444,0.341097427298512,True,False,0.0005310637319017408,-0.0015489791292406894,0.001518355576648219
2025-05-26,1,4428,4439,2025-05-26 10:35:00,2025-05-26 11:30:00,2025-05-26 10:30:00,0.0007249035641367122,-7.517644653155515e-05,0.008534317287071002,0.008503394300588057,0.0005596246624925221,0.2213573618877726,0.39646885741404925,0.3930881038976169,0.9427114779259521,0.5069514139337147,0.1796430642447876,True,False,0.0006941784383309574,3.0725125805579714e-05,0.0
2025-05-26,2,4440,4451,2025-05-26 13:05:00,2025-05-26 14:00:00,2025-05-26 11:30:00,-0.0015524147247175666,-0.0015524147247175666,0.007185534743821397,0.0068282013089103165,0.0005817076292869873,0.2101835810012992,0.41044750112044587,0.4274462783888808,0.5419832998567934,0.7065992985739706,0.24137900929755843,True,False,-0.0017871213223113634,0.00023470659759334268,0.0
2025-05-26,3,4452,4463,2025-05-26 14:05:00,2025-05-26 15:00:00,2025-05-26 14:00:00,-0.003118092336372395,-0.0035181323417065287,0.00723424254117095,0.007376977916124081,0.0007538730765024467,0.197093457007249,0.3817714706540105,0.3923419012095958,0.5730048283357762,0.6792471229426691,0.25718189414062226,True,False,-0.0030975722535458838,-2.0520082826682524e-05,0.0
2025-05-27,0,4464,4475,2025-05-27 09:35:00,2025-05-27 10:30:00,2025-05-26 15:00:00,0.0004209226216461661,2.088261631203272e-05,0.009906550105620736,0.00974411341324006,0.0010407634448693275,0.29332488559535375,0.44060847605716325,0.46158198736083184,0.7498752917095638,0.6111439625341353,0.2294065732323855,True,False,0.0005430621578319157,-0.0001221395361854819,0.00024436434845769245
2025-05-27,1,4476,4487,2025-05-27 10:35:00,2025-05-27 11:30:00,2025-05-27 10:30:00,0.003745782703326342,0.003745782703326342,0.005424949529969808,0.005332730449011159,0.0004197667982542894,0.17916508541693948,0.33219775859486983,0.33984622427234473,1.0,0.3930233766510334,0.4293771617471042,True,False,0.003694489142393748,5.1293560932588354e-05,0.0
2025-05-27,2,4488,4499,2025-05-27 13:05:00,2025-05-27 14:00:00,2025-05-27 11:30:00,0.0008616710796261124,0.0008616710796261124,0.0068098198218545765,0.006235302546612509,0.0006771214772809574,0.20916523863465902,0.3794835381030137,0.38152931291836367,0.8136573245382172,0.5587865459396885,0.2113546290939599,True,False,0.00047166266092353007,0.0003900084187025923,0.0
2025-05-27,3,4500,4511,2025-05-27 14:05:00,2025-05-27 15:00:00,2025-05-27 14:00:00,0.0010473140434876266,0.0010473140434876266,0.007018570463280732,0.006957086713827548,0.0007803985797148072,0.21785249096994938,0.38145543225719875,0.36584392002360444,0.7593135773769835,0.5392105898532329,0.2662108679851246,True,False,0.0010266223372917243,2.0691706196199807e-05,0.0
2025-05-28,0,4512,4523,2025-05-28 09:35:00,2025-05-28 10:30:00,2025-05-27 15:00:00,-0.0013828857958716025,-0.00218296580653987,0.010057095016568566,0.00951284905021574,0.001736364855713471,0.1838199937123315,0.3604850777213624,0.37570818779383136,0.8089943193459274,0.48898520375789933,0.24419572854235094,True,False,-0.0003658461710041508,-0.0010170396248675804,0.001006770099728057
2025-05-28,1,4524,4535,2025-05-28 10:35:00,2025-05-28 11:30:00,2025-05-28 10:30:00,-0.003084700820015262,-0.0034847408253493952,0.005611087510963106,0.005364515014384594,0.0005136831894845989,0.24022756875848064,0.386694048233802,0.3929773356425978,0.5277091811024979,0.7804520965682169,0.3755859873021389,True,False,-0.003208013294765296,0.00012331247475028866,0.0
2025-05-28,2,4536,4547,2025-05-28 13:05:00,2025-05-28 14:00:00,2025-05-28 11:30:00,0.00010398544855854021,-0.0002960545567755932,0.006599328828582444,0.006311503066843617,0.00043195607909177355,0.17121395617731913,0.32529780867587127,0.3287462050735249,0.708373814591874,0.45037506431605634,0.36192783982840937,True,False,0.00016565076166928308,-6.166531311035607e-05,0.0
2025-05-28,3,4548,4559,2025-05-28 14:05:00,2025-05-28 15:00:00,2025-05-28 14:00:00,-0.0007930769734100594,-0.0011931169787441928,0.004603634498583702,0.0047684326004376375,0.0005768866035556281,0.23044571556969018,0.4115767282729246,0.3737045194563571,0.862790717777575,0.5037017768950797,0.3179824569486691,True,False,-0.0007517581707840121,-4.131880262635249e-05,0.0
2025-05-29,0,4560,4571,2025-05-29 09:35:00,2025-05-29 10:30:00,2025-05-28 15:00:00,0.0008956519380072783,9.55719273390114e-05,0.01642611306918818,0.014605153854368039,0.0022921032168941855,0.19030274534631078,0.3388757017568977,0.3706022925707611,0.4308299216321613,0.679010648878289,0.3437024996314813,True,False,-0.0007401391675080972,0.001635791105514764,0.0016676106597610459
2025-05-29,1,4572,4583,2025-05-29 10:35:00,2025-05-29 11:30:00,2025-05-29 10:30:00,0.002151583315438608,0.0017515433101044746,0.012156168890455843,0.011911796781806002,0.0006505067139523738,0.18563439384293168,0.34417808546798817,0.3426831533158378,0.5503867055167395,0.5625770047001394,0.38595779082230103,True,False,0.0022319093997969787,-8.032608435865574e-05,0.0
2025-05-29,2,4584,4595,2025-05-29 13:05:00,2025-05-29 14:00:00,2025-05-29 11:30:00,-0.00193205827547396,-0.0023320982808080933,0.007538513428654969,0.007162518384406205,0.0005793050217883409,0.1805322979929953,0.3287244252626182,0.3388949192853384,0.4567740032022874,0.8267717776724519,0.326382341183679,True,False,-0.0015964739380396776,-0.00033558433743484774,0.0
2025-05-29,3,4596,4607,2025-05-29 14:05:00,2025-05-29 15:00:00,2025-05-29 14:00:00,0.00012170138551729457,0.00012170138551729457,0.0040192320981366995,0.004364286064113843,0.0004668552303457663,0.2145872006310665,0.3888522418737957,0.37671043511532404,0.5293469794865502,0.6978626385267752,0.28395012742074327,True,False,0.0003246090305910607,-0.0002029076450735954,0.0
2025-05-30,0,4608,4619,2025-05-30 09:35:00,2025-05-30 10:30:00,2025-05-29 15:00:00,-0.006630337642922132,-0.0070303776482562655,0.015520485306811063,0.010300322006130987,0.006404142035293473,0.30980426106488923,0.5505524261660758,0.47412172246118717,0.5220196408012938,0.6578057713324841,0.2244203205592551,True,False,-0.002194111267421292,-0.004436226375500775,0.005031393227859729
2025-05-30,1,4620,4631,2025-05-30 10:35:00,2025-05-30 11:30:00,2025-05-30 10:30:00,-0.0029688122142947845,-0.003368852219628918,0.00923139675599519,0.009190707082317954,0.0007166278069528216,0.30465539131131064,0.4366000160495825,0.44410057561828814,0.4546483053500635,0.8045880513010772,0.2130681922356613,True,False,-0.0030706733519495254,0.0001018611376546054,0.0
2025-05-30,2,4632,4643,2025-05-30 13:05:00,2025-05-30 14:00:00,2025-05-30 11:30:00,0.0015759154313985625,0.0015759154313985625,0.007937451910756321,0.007804697840932535,0.0005626622692453902,0.25752756304055036,0.48670131241670495,0.4845160907134088,0.6901408684219583,0.7521943269346132,0.1434382990787894,True,False,0.0015864595829865157,-1.0544151588129052e-05,0.0
2025-05-30,3,4644,4655,2025-05-30 14:05:00,2025-05-30 15:00:00,2025-05-30 14:00:00,-0.0031324868353156195,-0.003532526840649753,0.004996980126486437,0.004771878113433321,0.0006144151472911386,0.22346246584454107,0.41795235541903114,0.4162196081107097,0.7241631983847809,0.5611455121482541,0.22686031079443078,True,False,-0.002763873439649709,-0.0003686133956659697,0.0
2025-06-03,0,4656,4667,2025-06-03 09:35:00,2025-06-03 10:30:00,2025-05-30 15:00:00,0.0011699774786099234,0.0007699374732757893,0.017489987942988016,0.017470326358283234,0.001504645159968325,0.22065982656158625,0.39066450253043744,0.3864693341047236,0.5521389592723839,0.7182285245166392,0.3938087590830425,True,False,0.0016177198791223566,-0.00044774240051253616,0.00020468105645950614
2025-06-03,1,4668,4679,2025-06-03 10:35:00,2025-06-03 11:30:00,2025-06-03 10:30:00,-0.0062577185183096285,-0.007057798528977895,0.009894231314966424,0.009467668986924438,0.0007926456390985013,0.2126309359091939,0.4075982913939941,0.4259700828086795,0.6512327561278553,0.802018896500088,0.19646018446039729,True,False,-0.006257742115269083,2.3596959599885415e-08,0.0
2025-06-03,2,4680,4691,2025-06-03 13:05:00,2025-06-03 14:00:00,2025-06-03 11:30:00,0.00020526443876673863,-0.00019477556656739465,0.004700880062451831,0.004924943495566811,0.0003664348642831423,0.2940954500723368,0.5194340568385267,0.5061335349011915,0.6194723326247917,0.6629277209312588,0.13898420867099442,True,True,0.00030716075254333093,-0.00010189631377675047,0.0
2025-06-03,3,4692,4703,2025-06-03 14:05:00,2025-06-03 15:00:00,2025-06-03 14:00:00,-2.037676641167605e-05,-2.037676641167605e-05,0.0032181478125656343,0.0035644216058685345,0.0005092792057189303,0.2910981375270863,0.4682558294547654,0.42847404192281346,0.6477418258242114,0.7133172416146819,0.2200830846675517,True,False,-0.00020367336442615345,0.00018329659801510732,0.0
2025-06-04,0,4704,4715,2025-06-04 09:35:00,2025-06-04 10:30:00,2025-06-03 15:00:00,0.000579921064164584,0.00017988105883045072,0.008366328143673241,0.007978353810930486,0.0017683927975457741,0.1746084651799752,0.31809651664005,0.3934096352984071,0.36807376672848896,0.7587391708694403,0.3072266705351984,True,False,0.0013730274685593655,-0.0007931064043945947,0.0006618908936344285
2025-06-04,1,4716,4727,2025-06-04 10:35:00,2025-06-04 11:30:00,2025-06-04 10:30:00,-0.003892353262243956,-0.0046924332729122225,0.005920016837528152,0.006071919280677725,0.0004561233870460051,0.27898201737416456,0.42274385578386237,0.4305034639586163,0.7971239572780988,0.5426594516681335,0.18222285531787966,True,False,-0.004044215633077898,0.0001518623708340365,0.0
2025-06-04,2,4728,4739,2025-06-04 13:05:00,2025-06-04 14:00:00,2025-06-04 11:30:00,-0.0013274526835948197,-0.001727492688928953,0.0037193828757372763,0.0037090925598039213,0.00045607080650104215,0.27247484623161206,0.43876285652404173,0.4454485763363201,0.9444316341156874,0.586965972043542,0.17786050063021006,True,False,-0.001418733659875231,9.128097628061769e-05,0.0
2025-06-04,3,4740,4751,2025-06-04 14:05:00,2025-06-04 15:00:00,2025-06-04 14:00:00,0.00033474501365044114,0.00033474501365044114,0.004168793598431581,0.004087613170433067,0.0006490557196745029,0.18991331770606495,0.3236412720904081,0.3127658450673253,0.6192475585676923,0.4773889028197582,0.3964236940456812,True,False,0.0006390086543600203,-0.00030426364071018856,0.0
2025-06-05,0,4752,4763,2025-06-05 09:35:00,2025-06-05 10:30:00,2025-06-04 15:00:00,-0.0024017836818850135,-0.0028018236872191468,0.013026394899619124,0.01144578140126436,0.0021891328456245776,0.27646209453705545,0.42196731877888677,0.47124810610061535,0.4871359830678694,0.7780547092324229,0.18228048838176295,True,False,-0.0003139530765811484,-0.0020878306053038853,0.001438965814458289
2025-06-05,1,4764,4775,2025-06-05 10:35:00,2025-06-05 11:30:00,2025-06-05 10:30:00,-0.0017838311655762017,-0.002583911176244469,0.004639105280990258,0.004325032066673599,0.0006179024468605561,0.21614284741870093,0.36906947203346635,0.3887028867126519,0.5037247278496635,0.8334013248201266,0.361338890500586,True,False,-0.0013482024817919494,-0.0004356286837843638,0.0
2025-06-05,2,4776,4787,2025-06-05 13:05:00,2025-06-05 14:00:00,2025-06-05 11:30:00,0.007079068749577297,0.007079068749577297,0.009960679826816223,0.010102558005016846,0.0006451223423638242,0.2554833239628988,0.40914827783009117,0.40340228634519903,0.478339804004473,0.7629160826795658,0.2770817978060947,True,False,0.006736442009591856,0.00034262673998531544,0.0
2025-06-05,3,4788,4799,2025-06-05 14:05:00,2025-06-05 15:00:00,2025-06-05 14:00:00,0.0015462781963191522,0.0015462781963191522,0.007673673377058036,0.00782438425798418,0.00047180032137746335,0.17817905310315862,0.33278956803237847,0.34179069115955557,0.490263909650324,0.7609908664229782,0.3714872457287388,True,False,0.0017370020354723174,-0.00019072383915328468,0.0
2025-06-06,0,4800,4811,2025-06-06 09:35:00,2025-06-06 10:30:00,2025-06-05 15:00:00,-0.007024544447851274,-0.00782462445851954,0.011504267532340379,0.01041010624479267,0.0015381603932776297,0.3132188637682988,0.4754949653630754,0.5283780769299551,0.8650476879398976,0.6657781056137406,0.09164149882056992,True,False,-0.005990607044883324,-0.001033937402967914,0.0011045730442439505
2025-06-06,1,4812,4823,2025-06-06 10:35:00,2025-06-06 11:30:00,2025-06-06 10:30:00,0.0014407700031419074,0.0014407700031419074,0.005265879084570667,0.004963988482723603,0.0005235502399239313,0.3078833189095321,0.4741662772282238,0.5030003402067629,0.6337808960000115,0.7158657679600839,0.20560278396503076,True,False,0.0015214042343175656,-8.06342311756472e-05,0.0
2025-06-06,2,4824,4835,2025-06-06 13:05:00,2025-06-06 14:00:00,2025-06-06 11:30:00,-0.00027992329363982714,-0.000679963298973961,0.004618832950967102,0.004689475282683601,0.0004741766553325968,0.20063309997528797,0.35131509700427715,0.3460228806850586,0.7702876584242563,0.4190329397013857,0.41653571848792237,True,False,-0.00018913726551777013,-9.07860281218761e-05,0.0
2025-06-06,3,4836,4847,2025-06-06 14:05:00,2025-06-06 15:00:00,2025-06-06 14:00:00,5.9540157488194675e-05,-0.00034049984784593893,0.0044828248687375834,0.004926841126766509,0.0006055294413208023,0.26366845304942355,0.4258153810704802,0.3975359185554186,0.43597509934815554,0.9918780985570052,0.31447378771959694,True,False,-6.19019311359528e-05,0.00012144208862439146,0.0
2025-06-09,0,4848,4859,2025-06-09 09:35:00,2025-06-09 10:30:00,2025-06-06 15:00:00,0.00657031266849457,0.00657031266849457,0.01912879445240544,0.018442436957054283,0.0010266271953407917,0.20612841920404606,0.32375402868308145,0.33524862679210016,0.48196415841858653,0.5106535421241261,0.39278769138038583,True,False,0.00725561230675811,-0.0006852996382634262,0.0003328374422415694
2025-06-09,1,4860,4871,2025-06-09 10:35:00,2025-06-09 11:30:00,2025-06-09 10:30:00,0.00025063010222534077,-0.00014940990310879291,0.005537209439696117,0.005767630867120597,0.0006709906432960012,0.1934499766447328,0.36700301339391345,0.35407385230008936,0.6722998826437084,0.5856936735510755,0.32852939250687246,True,False,-0.0002401524005464956,0.0004907825027717938,0.0
2025-06-09,2,4872,4883,2025-06-09 13:05:00,2025-06-09 14:00:00,2025-06-09 11:30:00,0.0022676201722077547,0.0022676201722077547,0.005340166620301877,0.006012739704710303,0.0008131211467992161,0.2536495973427684,0.39836590578632713,0.3855388478809492,0.8562226341686785,0.49858059344092964,0.29464730948993245,True,False,0.0027995101256811893,-0.0005318899534739007,0.0
2025-06-09,3,4884,4895,2025-06-09 14:05:00,2025-06-09 15:00:00,2025-06-09 14:00:00,-0.0020370795534376497,-0.002437119558771783,0.0043266271363168445,0.004005291190342391,0.0005020279540916528,0.21795459518850743,0.4221836362761306,0.4710870507408146,0.5740777399945493,0.6930304275560579,0.2075122763049099,True,False,-0.002117418832568811,8.03392791304426e-05,0.0
2025-06-10,0,4896,4907,2025-06-10 09:35:00,2025-06-10 10:30:00,2025-06-09 15:00:00,0.001548650492285706,0.0011486104869515728,0.02514517060959271,0.017789618710337463,0.007797360912381289,0.36469767372458334,0.6431889562949996,0.6211681140352854,0.8162553706352149,0.7883438715821346,0.10113745428591871,True,True,-0.00558571699652587,0.007134367488811521,0.006932540650844014
2025-06-10,1,4908,4919,2025-06-10 10:35:00,2025-06-10 11:30:00,2025-06-10 10:30:00,0.0031129292189565508,0.0031129292189565508,0.005471041320660119,0.005632467045653157,0.0004637757196476181,0.2649367397147175,0.47680712470218267,0.46313973416481036,0.8803769314035534,0.6077913406602339,0.2472427488943844,True,False,0.0031130888071845384,-1.595882280881018e-07,0.0
2025-06-10,2,4920,4931,2025-06-10 13:05:00,2025-06-10 14:00:00,2025-06-10 11:30:00,0.00796227716434305,0.00796227716434305,0.01714039086875818,0.01635719225112573,0.0009653773155901994,0.2355427392295414,0.457204069263109,0.4722451878593367,0.7455647968644604,0.6243684092561631,0.12798365684790988,True,False,0.0077916792589986465,0.0001705979053447168,0.0
2025-06-10,3,4932,4943,2025-06-10 14:05:00,2025-06-10 15:00:00,2025-06-10 14:00:00,0.00025429633797756986,0.00025429633797756986,0.005995802642412554,0.005649818303100869,0.000753084872780315,0.2427347278479721,0.390522283314836,0.41804424092274545,0.7696101076601424,0.4919766866688474,0.2587154521938339,True,False,0.0002339546532810679,2.034168469640969e-05,0.0
2025-06-11,0,4944,4955,2025-06-11 09:35:00,2025-06-11 10:30:00,2025-06-10 15:00:00,0.0039017656068222085,0.003101685596153942,0.010665849537346544,0.010836800705481351,0.001531654531355149,0.2019603156339452,0.38996659798835853,0.3959510029483203,0.617582268328875,0.6155458542631898,0.2880256107386379,True,False,0.0032807056080551974,0.0006210599987668106,0.0003052658380357555
2025-06-11,1,4956,4967,2025-06-11 10:35:00,2025-06-11 11:30:00,2025-06-11 10:30:00,0.0009337447901552796,0.0009337447901552796,0.0076733882909827906,0.007541821409129791,0.000619424611778163,0.1625578866101536,0.28548620100995736,0.2770244776813785,0.6113175246323664,0.4241601782592575,0.6218584269191155,True,False,0.0010859561877236998,-0.00015221139756848293,0.0
2025-06-11,2,4968,4979,2025-06-11 13:05:00,2025-06-11 14:00:00,2025-06-11 11:30:00,-0.0033840689708333842,-0.004184148981501651,0.009534150341095005,0.009250346537875521,0.0008531005085858006,0.2841131815310363,0.4851474032667495,0.46604372445708275,0.7717647919617043,0.5889878845593751,0.2192076773724937,True,False,-0.003587532467738312,0.000203463496905248,0.0
2025-06-11,3,4980,4991,2025-06-11 14:05:00,2025-06-11 15:00:00,2025-06-11 14:00:00,0.0022891337235286685,0.0022891337235286685,0.005543030705427079,0.005227781704402698,0.0004169404386072745,0.20385876364886074,0.36337525451711117,0.38334280010383526,0.7497318665719676,0.5143406300138871,0.2285218061837895,True,False,0.002462039854399054,-0.0001729061308699016,0.0
2025-06-12,0,4992,5003,2025-06-12 09:35:00,2025-06-12 10:30:00,2025-06-11 15:00:00,-0.0008875900638820466,-0.00128763006921618,0.015047230415434596,0.012986596451084655,0.0031456969813971783,0.2094942283658577,0.3713036606860889,0.3509234853867327,0.5592807095712895,0.6622871187731901,0.3141790832529086,True,False,-0.0031531941183271595,0.0022656040544455493,0.0022861585160562333
2025-06-12,1,5004,5015,2025-06-12 10:35:00,2025-06-12 11:30:00,2025-06-12 10:30:00,8.163015422421637e-05,8.163015422421637e-05,0.007286502654279583,0.0071539849568510935,0.0006427441377550672,0.16534947971820088,0.3277720460569698,0.3295714861190066,0.4514060356278299,0.6629713110327509,0.48050137185060776,True,False,0.00039771140610271247,-0.0003160812518784511,0.0
2025-06-12,2,5016,5027,2025-06-12 13:05:00,2025-06-12 14:00:00,2025-06-12 11:30:00,0.0006762454118923925,0.00027620540655825924,0.008158038546929917,0.008035514881783454,0.00032694457015047075,0.20955629919395577,0.40281268483886323,0.40258347392411653,0.8736050214302243,0.538581591235177,0.24619440343478227,True,False,0.0006559794508574251,2.0265961035175373e-05,0.0
2025-06-12,3,5028,5039,2025-06-12 14:05:00,2025-06-12 15:00:00,2025-06-12 14:00:00,-0.0018816685690362421,-0.0022817085743703754,0.003783127008606746,0.0035989931440950267,0.0005931671509222765,0.19726340251649183,0.35392676193365724,0.38640209989824414,0.6392131236941682,0.6249592267482568,0.17648239600451227,True,False,-0.002290790921179939,0.0004091223521433196,0.0
2025-06-13,0,5040,5051,2025-06-13 09:35:00,2025-06-13 10:30:00,2025-06-12 15:00:00,0.004996733962709814,0.00459669395737568,0.03154975881040728,0.02577086457277173,0.007664122857118293,0.20905194184576384,0.39768216604626555,0.4133399837303123,0.6938158134587454,0.5320389040243774,0.2445709608510445,True,False,0.011079300140099918,-0.00608256617738991,0.006442171167423596
2025-06-13,1,5052,5063,2025-06-13 10:35:00,2025-06-13 11:30:00,2025-06-13 10:30:00,0.0025794483967777355,0.0025794483967777355,0.007754542716272524,0.007660971180341588,0.0014957768634737477,0.2872176206242668,0.46000342111066284,0.46291220308115755,0.760670655077459,0.6089073183188117,0.20638579770095658,True,False,0.002073660273730698,0.0005057881230467631,0.0
2025-06-13,2,5064,5075,2025-06-13 13:05:00,2025-06-13 14:00:00,2025-06-13 11:30:00,0.0024196964795277992,0.002019656474193666,0.01330516546324042,0.014056525031466073,0.0011633501648055712,0.2941638968676982,0.45635565887439367,0.42651462734553675,0.603534939837892,0.6963367076946003,0.271096355085756,True,False,0.00208064560759947,0.0003390508719282517,0.0
2025-06-13,3,5076,5087,2025-06-13 14:05:00,2025-06-13 15:00:00,2025-06-13 14:00:00,-0.0030624431967818506,-0.003462483202115984,0.008381749753513466,0.00816542694991251,0.001120396671087342,0.19468075710821958,0.38846823801157365,0.41258600809619905,0.813694185575122,0.4552750081559448,0.28683309926892486,True,False,-0.002846752934900494,-0.00021569026188142214,0.0
2025-06-16,0,5088,5099,2025-06-16 09:35:00,2025-06-16 10:30:00,2025-06-13 15:00:00,-0.002354302331878368,-0.0027543423372125013,0.016876876420956224,0.015090223423775608,0.0062310016679576865,0.2467312594972459,0.4722795008632414,0.5289020488397395,0.8516711266965875,0.6141223238282022,0.14962467028215093,True,False,-0.0072683674179161795,0.004914065086037862,0.004894066323173369
2025-06-16,1,5100,5111,2025-06-16 10:35:00,2025-06-16 11:30:00,2025-06-16 10:30:00,-0.0010668960066125175,-0.0014669360119466512,0.005330713647324332,0.0053204076103390155,0.00071058608277743,0.3185205387084654,0.5369983061247321,0.5128357062554728,0.8612953900622243,0.6139675152748973,0.19643308311916086,True,True,-0.001406780381388088,0.00033988437477559585,0.0
2025-06-16,2,5112,5123,2025-06-16 13:05:00,2025-06-16 14:00:00,2025-06-16 11:30:00,0.0005158734367366601,0.0005158734367366601,0.003176764367106423,0.0030322621772821906,0.0009282804052087247,0.21747975400100406,0.38950355778448964,0.384244966526065,0.604576407649399,0.6368403995579159,0.2213513731147965,True,False,-6.165955048253129e-05,0.0005775329872197165,0.0
