horizon,endpoint,comparison,slice_type,slice,n,absolute_gain
15,log_future_sigma,A_vs_M,previous_state,UNSAFE,1706,-0.007003950637319149
15,log_future_sigma,A_vs_M,slot,580,970,-0.0038861886250434216
15,log_future_sigma,A_vs_M,slot,585,970,-0.003694921704692348
15,log_future_sigma,A_vs_M,slot,590,970,-0.00126035029998191
15,log_future_sigma,A_vs_M,slot,595,970,-0.0009201109058426078
15,log_future_sigma,A_vs_M,slot,600,970,-0.0008375123486468164
15,log_future_sigma,A_vs_M,slot,605,970,-0.0040718452985634805
15,log_future_sigma,A_vs_M,slot,610,970,-0.0018609624293723526
15,log_future_sigma,A_vs_M,slot,615,970,0.0014147593820105185
15,log_future_sigma,A_vs_M,slot,620,970,0.0028212918436530325
15,log_future_sigma,A_vs_M,slot,625,970,0.0008495799551047894
15,log_future_sigma,A_vs_M,slot,630,970,0.0006149920981757047
15,log_future_sigma,A_vs_M,slot,635,970,-0.003129530008805349
15,log_future_sigma,A_vs_M,slot,640,970,-0.0005500888307776183
15,log_future_sigma,A_vs_M,slot,645,970,0.0004701829767877139
15,log_future_sigma,A_vs_M,slot,650,970,-0.00402190336665406
15,log_future_sigma,A_vs_M,slot,655,970,-0.011550026324820621
15,log_future_sigma,A_vs_M,slot,660,970,-0.0013750027292159293
15,log_future_sigma,A_vs_M,slot,665,970,-0.0030240329323805376
15,log_future_sigma,A_vs_M,slot,670,970,0.0013484565609702286
15,log_future_sigma,A_vs_M,slot,675,970,-0.002518362379089892
15,log_future_sigma,A_vs_M,slot,785,970,-0.002854046099757774
15,log_future_sigma,A_vs_M,slot,790,970,-0.0006189170532491091
15,log_future_sigma,A_vs_M,slot,795,970,-0.007645546256512774
15,log_future_sigma,A_vs_M,slot,800,970,-0.006663209027499951
15,log_future_sigma,A_vs_M,slot,805,970,-0.005652727111138464
15,log_future_sigma,A_vs_M,slot,810,970,-0.0018222296697467982
15,log_future_sigma,A_vs_M,slot,815,970,5.012856074231275e-05
15,log_future_sigma,A_vs_M,slot,820,970,-0.0005693545018684246
15,log_future_sigma,A_vs_M,slot,825,970,0.00028682251965118336
15,log_future_sigma,A_vs_M,slot,830,970,0.0002779168483372072
15,log_future_sigma,A_vs_M,slot,835,970,0.002265488472679509
15,log_future_sigma,A_vs_M,slot,840,970,0.004969525983078723
15,log_future_sigma,A_vs_M,slot,845,970,0.009611496151039227
15,log_future_sigma,A_vs_M,slot,850,970,0.008388237133130185
15,log_future_sigma,A_vs_M,slot,855,970,0.0031398923618261025
15,log_future_sigma,A_vs_M,slot,860,970,0.00433760131486759
15,log_future_sigma,A_vs_M,slot,865,970,0.007704821337598113
15,log_future_sigma,A_vs_M,slot,870,970,0.010816968508268366
15,log_future_sigma,A_vs_M,slot,875,970,0.011343700084500937
15,log_future_sigma,A_vs_M,slot,880,970,0.012972272564557987
15,log_future_sigma,A_vs_M,slot,885,970,0.008853765365920233
15,future_tail,A_vs_C,symbol,000688.SH,19885,-2.7223028632168737e-07
15,future_tail,A_vs_C,symbol,000852.SH,19885,0.00011903528904371
15,future_tail,A_vs_C,year,2024,19844,5.814473355048288e-05
15,future_tail,A_vs_C,year,2025,19926,6.061323551213913e-05
15,future_tail,A_vs_C,previous_state,NORMAL,34505,6.697889564890668e-05
15,future_tail,A_vs_C,previous_state,RECOVERING,3559,-6.952194955269033e-06
15,future_tail,A_vs_C,previous_state,UNSAFE,1706,4.410286686456279e-05
15,future_tail,A_vs_C,slot,580,970,0.0004062696615891943
15,future_tail,A_vs_C,slot,585,970,0.0008645803741594061
15,future_tail,A_vs_C,slot,590,970,-0.00010468436960862104
15,future_tail,A_vs_C,slot,595,970,0.00023711389468476562
15,future_tail,A_vs_C,slot,600,970,0.0002535386124286169
15,future_tail,A_vs_C,slot,605,970,-7.650170699089948e-05
15,future_tail,A_vs_C,slot,610,970,0.00022925711401265548
15,future_tail,A_vs_C,slot,615,970,0.0003355295100198858
15,future_tail,A_vs_C,slot,620,970,-0.0001018285166734085
15,future_tail,A_vs_C,slot,625,970,-8.123430143705068e-05
15,future_tail,A_vs_C,slot,630,970,-8.018705184820556e-05
15,future_tail,A_vs_C,slot,635,970,-1.1038695752485134e-05
15,future_tail,A_vs_C,slot,640,970,-0.000314111027910324
15,future_tail,A_vs_C,slot,645,970,6.884594539723041e-05
15,future_tail,A_vs_C,slot,650,970,-0.00021271789148993332
15,future_tail,A_vs_C,slot,655,970,1.0011760756183683e-05
15,future_tail,A_vs_C,slot,660,970,0.00012962194547940677
15,future_tail,A_vs_C,slot,665,970,9.48781882612405e-05
15,future_tail,A_vs_C,slot,670,970,0.000432092178178506
15,future_tail,A_vs_C,slot,675,970,7.992125823706207e-05
15,future_tail,A_vs_C,slot,785,970,-1.710106724926859e-05
15,future_tail,A_vs_C,slot,790,970,-0.00015736834285534412
15,future_tail,A_vs_C,slot,795,970,-0.00010333225479457375
15,future_tail,A_vs_C,slot,800,970,2.422800007078439e-05
15,future_tail,A_vs_C,slot,805,970,0.00032935964225476444
15,future_tail,A_vs_C,slot,810,970,1.368837256837538e-05
15,future_tail,A_vs_C,slot,815,970,-0.00020799808930410787
15,future_tail,A_vs_C,slot,820,970,-0.00021819329286037938
15,future_tail,A_vs_C,slot,825,970,-0.0002065498475636391
15,future_tail,A_vs_C,slot,830,970,-0.00011187795196120405
15,future_tail,A_vs_C,slot,835,970,0.00013766960021552484
15,future_tail,A_vs_C,slot,840,970,1.0514449184402835e-05
15,future_tail,A_vs_C,slot,845,970,0.00016213241696855623
15,future_tail,A_vs_C,slot,850,970,8.481850198614409e-05
15,future_tail,A_vs_C,slot,855,970,-1.9070924562631765e-05
15,future_tail,A_vs_C,slot,860,970,-2.598198030763313e-06
15,future_tail,A_vs_C,slot,865,970,0.00033025854178864855
15,future_tail,A_vs_C,slot,870,970,0.00013733975433286095
15,future_tail,A_vs_C,slot,875,970,2.6818646035003894e-05
15,future_tail,A_vs_C,slot,880,970,5.6174258037655636e-05
15,future_tail,A_vs_C,slot,885,970,6.373608772425307e-06
15,future_tail,A_vs_M,symbol,000688.SH,19885,-2.4433674888379795e-05
15,future_tail,A_vs_M,symbol,000852.SH,19885,9.34223327315185e-05
15,future_tail,A_vs_M,year,2024,19844,1.9377678912981536e-05
15,future_tail,A_vs_M,year,2025,19926,4.9548770493907826e-05
15,future_tail,A_vs_M,previous_state,NORMAL,34505,6.153423813105613e-05
15,future_tail,A_vs_M,previous_state,RECOVERING,3559,-0.00019740823685135924
15,future_tail,A_vs_M,previous_state,UNSAFE,1706,-2.8618704892902667e-05
15,future_tail,A_vs_M,slot,580,970,0.0004399783833711704
15,future_tail,A_vs_M,slot,585,970,0.0008854993306576984
15,future_tail,A_vs_M,slot,590,970,-0.0002066460594602642
15,future_tail,A_vs_M,slot,595,970,0.0001505555290799778
15,future_tail,A_vs_M,slot,600,970,0.0001512804522202088
15,future_tail,A_vs_M,slot,605,970,-0.00021828701912646835
15,future_tail,A_vs_M,slot,610,970,0.00015739515569435946
15,future_tail,A_vs_M,slot,615,970,0.00031298712052830205
15,future_tail,A_vs_M,slot,620,970,-0.0001484699566379797
15,future_tail,A_vs_M,slot,625,970,-0.00015021607168475354
15,future_tail,A_vs_M,slot,630,970,-0.00011357424696596525
15,future_tail,A_vs_M,slot,635,970,3.376045284778262e-05
15,future_tail,A_vs_M,slot,640,970,-0.0002457438328581148
15,future_tail,A_vs_M,slot,645,970,0.0001231873710179179
15,future_tail,A_vs_M,slot,650,970,-0.00022514243622770723
15,future_tail,A_vs_M,slot,655,970,-2.426400609387516e-05
15,future_tail,A_vs_M,slot,660,970,0.00011178650670528098
15,future_tail,A_vs_M,slot,665,970,4.412686378925488e-05
15,future_tail,A_vs_M,slot,670,970,0.0003726076559826122
15,future_tail,A_vs_M,slot,675,970,4.0042083211517755e-05
15,future_tail,A_vs_M,slot,785,970,-3.803115121282665e-05
15,future_tail,A_vs_M,slot,790,970,-0.00013525558516604215
15,future_tail,A_vs_M,slot,795,970,-0.00010815483502845698
15,future_tail,A_vs_M,slot,800,970,2.9053722255240964e-05
15,future_tail,A_vs_M,slot,805,970,0.0002717239116383283
15,future_tail,A_vs_M,slot,810,970,-1.8163355434950873e-05
15,future_tail,A_vs_M,slot,815,970,-0.00022390196668374318
15,future_tail,A_vs_M,slot,820,970,-0.0002414658101831319
15,future_tail,A_vs_M,slot,825,970,-0.00023044925999674514
15,future_tail,A_vs_M,slot,830,970,-0.00010254998316613687
15,future_tail,A_vs_M,slot,835,970,0.00010644466717271283
15,future_tail,A_vs_M,slot,840,970,5.517978056793259e-06
15,future_tail,A_vs_M,slot,845,970,0.0001536882234846094
15,future_tail,A_vs_M,slot,850,970,8.674163867010401e-05
15,future_tail,A_vs_M,slot,855,970,-4.1593915700554695e-05
15,future_tail,A_vs_M,slot,860,970,-2.8300073618888617e-05
15,future_tail,A_vs_M,slot,865,970,0.00028464818127986105
15,future_tail,A_vs_M,slot,870,970,8.488347801223593e-05
15,future_tail,A_vs_M,slot,875,970,1.9057107635544392e-05
15,future_tail,A_vs_M,slot,880,970,4.155310490934956e-05
15,future_tail,A_vs_M,slot,885,970,7.958132810085794e-06
