view,scenario,cost_bps,policy,alpha,cagr,total_log_return,mdd,daily_mdd,longest_underwater_days,mean_exposure,turnover,cost_log,daily_sharpe
0,delay_1m_observed,5,baseline,1.0,-0.11633042091431384,-0.6183603276611414,0.5582300357024363,0.5514801548100413,1211,0.9999931242178798,6968.0,3.4857429119548113,-0.47906355183352306
0,delay_1m_observed,5,slow_conflict_half,1.0,-0.0650285150408531,-0.33619623764200324,0.4395698725824658,0.4336455214725391,886,0.8310689090884088,5761.0,2.8816637081730576,-0.3014445921138023
0,delay_1m_observed,5,constant_075,0.75,-0.08852276204842773,-0.4634432862624629,0.45801810571087326,0.4518192182538363,1211,0.7499948431634098,5226.0,2.6139802244827175,-0.47872914542533945
0,delay_1m_observed,5,constant_050,0.5,-0.05988103960028737,-0.30874429054302654,0.3351633905484627,0.33010373472928706,1211,0.4999965621089399,3484.0,1.7424355826898625,-0.47839484585452646
0,delay_1m_observed,5,matched_constant,0.8310746233764448,-0.09763099923107633,-0.5136587540658879,0.49277905779451614,0.48634663276237483,1211,0.8310689090884087,5790.927975687067,2.8966676553839275,-0.47883758121133874
0,literal_publication,0,baseline,1.0,-0.3162901340833424,-1.9011081199135615,0.873973263052718,0.8736117712234489,1200,0.99999656210894,1300.0,0.0,-1.3226794352426539
0,literal_publication,0,slow_conflict_half,1.0,-0.24942903726071627,-1.4346053921440909,0.7890741760047356,0.7882361666634337,1092,0.8329236513153371,1096.0,0.0,-1.2210797520835337
0,literal_publication,0,constant_075,0.75,-0.24811073358828442,-1.4258310899351712,0.7884821522244172,0.7880272809422213,1200,0.7499974215817049,975.0,0.0,-1.3226794352426539
0,literal_publication,0,constant_050,0.5,-0.17313249796798905,-0.9505540599567808,0.6449975536038068,0.6444887782691647,1200,0.49999828105447,650.0,0.0,-1.3226794352426539
0,literal_publication,0,matched_constant,0.8329265148259561,-0.27144828834488677,-1.5834833606269287,0.8218640702308713,0.8214385795563107,1200,0.8329236513153373,1082.804469273743,0.0,-1.3226794352426534
0,literal_publication,1,baseline,1.0,-0.33383921744437317,-2.031121111645155,0.8886252412903354,0.8882632085753529,1200,0.99999656210894,1300.0,0.13001299173159303,-1.412935478156007
0,literal_publication,1,slow_conflict_half,1.0,-0.26570382356143635,-1.5442141081082976,0.8081240682154114,0.8073617441900209,1092,0.8329236513153371,1096.0,0.10960871596420677,-1.3143173629327738
0,literal_publication,1,constant_075,0.75,-0.26263162369870413,-1.5233383975406591,0.8072070765747195,0.8067372519319537,1200,0.7499974215817049,975.0,0.09750730760548841,-1.412933224133934
0,literal_publication,1,constant_050,0.5,-0.183812737129476,-1.0155573076732138,0.6662703981582032,0.6657284339596224,1200,0.49999828105447,650.0,0.0650032477164329,-1.4129309702620407
0,literal_publication,1,matched_constant,0.8329265148259561,-0.2870575407342703,-1.6917728205827527,0.8392895272017424,0.8388545232375808,1200,0.8329236513153373,1082.804469273743,0.10828945995582417,-1.4129339717900666
0,literal_publication,3,baseline,1.0,-0.3676074886399744,-2.291225076680602,0.9130266459501892,0.9126740712462204,1200,0.99999656210894,1300.0,0.39011695676704167,-1.593291352255257
0,literal_publication,3,slow_conflict_half,1.0,-0.2972097322842944,-1.7634838531843409,0.844145039989138,0.8431334024456896,1195,0.8329236513153371,1096.0,0.32887846104025054,-1.5006947762439085
0,literal_publication,3,constant_075,0.75,-0.2908437346789046,-1.7183968715377964,0.8398419661717593,0.8393552839450021,1200,0.7499974215817049,975.0,0.2925657816026257,-1.5932710905488148
0,literal_publication,3,constant_050,0.5,-0.20476424304439936,-1.1455832933013457,0.7050793419469342,0.704482194878264,1200,0.49999828105447,650.0,0.19502923334456476,-1.5932508328900685
0,literal_publication,3,matched_constant,0.8329265148259561,-0.31728731038600627,-1.9084058366824244,0.8692043238372359,0.8687628431912101,1200,0.8329236513153373,1082.804469273743,0.3249224760554959,-1.5932778110309054
0,literal_publication,5,baseline,1.0,-0.399676508945469,-2.55143308649264,0.9320886026905912,0.9317586869175496,1200,0.99999656210894,1300.0,0.6503249665790778,-1.7733886297648174
0,literal_publication,5,slow_conflict_half,1.0,-0.3273732285548348,-1.982823387731694,0.8744188471916223,0.8737345270510395,1200,0.8329236513153371,1096.0,0.5482179955876034,-1.6868929395773842
0,literal_publication,5,constant_075,0.75,-0.3179844157767124,-1.9135138531623295,0.8669600138185155,0.8664755982170635,1200,0.7499974215817049,975.0,0.48768276322715887,-1.7733324341101417
0,literal_publication,5,constant_050,0.5,-0.22518195272556848,-1.2756352745190105,0.7393816949368516,0.7387494811987962,1200,0.49999828105447,650.0,0.32508121456223,-1.7732762571508072
0,literal_publication,5,matched_constant,0.8329265148259561,-0.3462447311566476,-2.1251110210963176,0.8935580618831268,0.8931275462738505,1200,0.8329236513153373,1082.804469273743,0.5416276604693889,-1.7733510724766228
1,legacy_on_minute,0,baseline,1.0,0.6603655226120815,2.5351888623693135,0.20636931877140902,0.1739482619347894,140,0.9999965620616629,6732.0,0.0,2.0466906458306626
1,legacy_on_minute,0,slow_conflict_half,1.0,0.5816770224230322,2.2924284537101007,0.1562358196582665,0.14508841108298523,89,0.8305577711158173,5574.0,0.0,2.1271955997652054
1,legacy_on_minute,0,constant_075,0.75,0.4626916428062323,1.9013916467769851,0.15915908381238011,0.1335261965665017,140,0.7499974215462472,5049.0,0.0,2.0466906458306626
1,legacy_on_minute,0,constant_050,0.5,0.2885517151484769,1.2675944311846568,0.10914048176573261,0.09112611542348155,140,0.49999828103083144,3366.0,0.0,2.0466906458306626
1,legacy_on_minute,0,matched_constant,0.8305606265320365,0.5236756552596448,2.105628049906498,0.17467113167617102,0.14676337534768744,140,0.8305577711158171,5591.33413781367,0.0,2.0466906458306626
1,legacy_on_minute,1,baseline,1.0,0.451190579275623,1.8619215433939673,0.24758426381657195,0.22945807217263264,318,0.9999965620616629,6732.0,0.6732673189753463,1.4870424875884132
1,legacy_on_minute,1,slow_conflict_half,1.0,0.4148120851316007,1.7349836012454682,0.16842475137907942,0.15812258148756492,312,0.8305577711158173,5574.0,0.5574448524646332,1.5944910969726402
1,legacy_on_minute,1,constant_075,0.75,0.32219172345822006,1.396453781115654,0.1921243198375474,0.17757114320075792,318,0.7499974215462472,5049.0,0.5049378656613323,1.4870563315164085
1,legacy_on_minute,1,constant_050,0.5,0.20465777265831328,0.9309776025628218,0.1325779766820485,0.1221917681573996,318,0.49999828103083144,3366.0,0.3366168286218342,1.4870701745287762
1,legacy_on_minute,1,matched_constant,0.8305606265320365,0.36245693496726883,1.546448198461332,0.21042821471961934,0.1946618099199037,318,0.8305577711158171,5591.33413781367,0.5591798514451658,1.4870518705143485
