view,scenario,policy,cost_bps,quarter,net_log_pnl
2,legacy_on_minute,matched_constant,3,2024Q3,0.10346959155647645
2,legacy_on_minute,matched_constant,3,2024Q4,0.3653235012914715
2,legacy_on_minute,matched_constant,3,2025Q1,-0.038328832623068985
2,legacy_on_minute,matched_constant,3,2025Q2,-0.07749889683010186
2,legacy_on_minute,matched_constant,3,2025Q3,-0.0525742438750689
2,legacy_on_minute,matched_constant,3,2025Q4,-0.008038787455199106
2,legacy_on_minute,matched_constant,5,2021Q1,-0.17396077748706543
2,legacy_on_minute,matched_constant,5,2021Q2,-0.09507231594632533
2,legacy_on_minute,matched_constant,5,2021Q3,-0.0643075847294489
2,legacy_on_minute,matched_constant,5,2021Q4,0.02689904047206766
2,legacy_on_minute,matched_constant,5,2022Q1,0.054410038637235224
2,legacy_on_minute,matched_constant,5,2022Q2,0.06235662937524422
2,legacy_on_minute,matched_constant,5,2022Q3,-0.17304655189251833
2,legacy_on_minute,matched_constant,5,2022Q4,-0.1508334314720782
2,legacy_on_minute,matched_constant,5,2023Q1,-0.10931856694632082
2,legacy_on_minute,matched_constant,5,2023Q2,-0.13942942344953735
2,legacy_on_minute,matched_constant,5,2023Q3,-0.20344115270518445
2,legacy_on_minute,matched_constant,5,2023Q4,-0.1119741135499194
2,legacy_on_minute,matched_constant,5,2024Q1,0.14036578333525915
2,legacy_on_minute,matched_constant,5,2024Q2,-0.0993800680484703
2,legacy_on_minute,matched_constant,5,2024Q3,0.04394268455018009
2,legacy_on_minute,matched_constant,5,2024Q4,0.3104523300286844
2,legacy_on_minute,matched_constant,5,2025Q1,-0.09519531920450293
2,legacy_on_minute,matched_constant,5,2025Q2,-0.13403283085842801
2,legacy_on_minute,matched_constant,5,2025Q3,-0.11476157130622766
2,legacy_on_minute,matched_constant,5,2025Q4,-0.066069152694144
2,legacy_on_minute,slow_conflict_half,0,2021Q1,-0.014041773182298822
2,legacy_on_minute,slow_conflict_half,0,2021Q2,0.08614714503800958
2,legacy_on_minute,slow_conflict_half,0,2021Q3,0.05565853429343326
2,legacy_on_minute,slow_conflict_half,0,2021Q4,0.1472925196235999
2,legacy_on_minute,slow_conflict_half,0,2022Q1,0.19550196460245006
2,legacy_on_minute,slow_conflict_half,0,2022Q2,0.21250364858122817
2,legacy_on_minute,slow_conflict_half,0,2022Q3,-0.006922830431403959
2,legacy_on_minute,slow_conflict_half,0,2022Q4,-0.002669782171191404
2,legacy_on_minute,slow_conflict_half,0,2023Q1,0.020486524167470765
2,legacy_on_minute,slow_conflict_half,0,2023Q2,0.02122615207647005
2,legacy_on_minute,slow_conflict_half,0,2023Q3,-0.0016259051064864138
2,legacy_on_minute,slow_conflict_half,0,2023Q4,0.03354217751459787
2,legacy_on_minute,slow_conflict_half,0,2024Q1,0.3057269122871671
2,legacy_on_minute,slow_conflict_half,0,2024Q2,0.02783723672671945
2,legacy_on_minute,slow_conflict_half,0,2024Q3,0.25291968544649457
2,legacy_on_minute,slow_conflict_half,0,2024Q4,0.4111570447739079
2,legacy_on_minute,slow_conflict_half,0,2025Q1,0.021523276526090207
2,legacy_on_minute,slow_conflict_half,0,2025Q2,0.014525346689700847
2,legacy_on_minute,slow_conflict_half,0,2025Q3,0.12733360466960075
2,legacy_on_minute,slow_conflict_half,0,2025Q4,0.022475390590200206
2,legacy_on_minute,slow_conflict_half,1,2021Q1,-0.04294411094116513
2,legacy_on_minute,slow_conflict_half,1,2021Q2,0.0566948185359365
2,legacy_on_minute,slow_conflict_half,1,2021Q3,0.024305890234766703
2,legacy_on_minute,slow_conflict_half,1,2021Q4,0.1224905269024049
2,legacy_on_minute,slow_conflict_half,1,2022Q1,0.16924982311154382
2,legacy_on_minute,slow_conflict_half,1,2022Q2,0.18615152709724017
2,legacy_on_minute,slow_conflict_half,1,2022Q3,-0.037825365717691226
2,legacy_on_minute,slow_conflict_half,1,2022Q4,-0.029071904906221385
2,legacy_on_minute,slow_conflict_half,1,2023Q1,-0.009315953617900491
2,legacy_on_minute,slow_conflict_half,1,2023Q2,-0.006226026909934412
2,legacy_on_minute,slow_conflict_half,1,2023Q3,-0.032228335370519376
2,legacy_on_minute,slow_conflict_half,1,2023Q4,0.00523993227048402
2,legacy_on_minute,slow_conflict_half,1,2024Q1,0.28182505459072665
2,legacy_on_minute,slow_conflict_half,1,2024Q2,-0.0011152048064433642
2,legacy_on_minute,slow_conflict_half,1,2024Q3,0.22471751021846725
2,legacy_on_minute,slow_conflict_half,1,2024Q4,0.38365487953796157
2,legacy_on_minute,slow_conflict_half,1,2025Q1,-0.00782916750490538
2,legacy_on_minute,slow_conflict_half,1,2025Q2,-0.01342691231062274
2,legacy_on_minute,slow_conflict_half,1,2025Q3,0.09748129067469606
2,legacy_on_minute,slow_conflict_half,1,2025Q4,-0.007377105947462988
2,legacy_on_minute,slow_conflict_half,3,2021Q1,-0.10076281767347114
2,legacy_on_minute,slow_conflict_half,3,2021Q2,-0.00222379801966049
2,legacy_on_minute,slow_conflict_half,3,2021Q3,-0.03841526779280914
2,legacy_on_minute,slow_conflict_half,3,2021Q4,0.07287458114980438
2,legacy_on_minute,slow_conflict_half,3,2022Q1,0.11673268684629262
2,legacy_on_minute,slow_conflict_half,3,2022Q2,0.13343455101194734
2,legacy_on_minute,slow_conflict_half,3,2022Q3,-0.09964565316317298
2,legacy_on_minute,slow_conflict_half,3,2022Q4,-0.08188889101862165
2,legacy_on_minute,slow_conflict_half,3,2023Q1,-0.06893578103960324
2,legacy_on_minute,slow_conflict_half,3,2023Q2,-0.061143463058042254
2,legacy_on_minute,slow_conflict_half,3,2023Q3,-0.09344778223715745
2,legacy_on_minute,slow_conflict_half,3,2023Q4,-0.05137803407812515
2,legacy_on_minute,slow_conflict_half,3,2024Q1,0.23401018948199082
2,legacy_on_minute,slow_conflict_half,3,2024Q2,-0.05903474217071981
2,legacy_on_minute,slow_conflict_half,3,2024Q3,0.16830010428828088
2,legacy_on_minute,slow_conflict_half,3,2024Q4,0.32863755340175377
2,legacy_on_minute,slow_conflict_half,3,2025Q1,-0.06654872481280372
2,legacy_on_minute,slow_conflict_half,3,2025Q2,-0.06934498882076102
2,legacy_on_minute,slow_conflict_half,3,2025Q3,0.03776277430556872
2,legacy_on_minute,slow_conflict_half,3,2025Q4,-0.06709708342877045
2,legacy_on_minute,slow_conflict_half,5,2021Q1,-0.1586002430570911
2,legacy_on_minute,slow_conflict_half,5,2021Q2,-0.06116104273684196
2,legacy_on_minute,slow_conflict_half,5,2021Q3,-0.10115759806068245
2,legacy_on_minute,slow_conflict_half,5,2021Q4,0.023242679460049123
2,legacy_on_minute,slow_conflict_half,5,2022Q1,0.06419840322352903
2,legacy_on_minute,slow_conflict_half,5,2022Q2,0.08070058806786802
2,legacy_on_minute,slow_conflict_half,5,2022Q3,-0.16148624123595562
2,legacy_on_minute,slow_conflict_half,5,2022Q4,-0.1347228740649486
2,legacy_on_minute,slow_conflict_half,5,2023Q1,-0.12857544902292206
2,legacy_on_minute,slow_conflict_half,5,2023Q2,-0.11607834623883052
2,legacy_on_minute,slow_conflict_half,5,2023Q3,-0.15468668812710198
2,legacy_on_minute,slow_conflict_half,5,2023Q4,-0.108013978014906
2,legacy_on_minute,slow_conflict_half,5,2024Q1,0.1861804502202166
2,legacy_on_minute,slow_conflict_half,5,2024Q2,-0.11697382993755652
2,legacy_on_minute,slow_conflict_half,5,2024Q3,0.11186528192940928
2,legacy_on_minute,slow_conflict_half,5,2024Q4,0.2736028902657689
2,legacy_on_minute,slow_conflict_half,5,2025Q1,-0.12528785236700246
2,legacy_on_minute,slow_conflict_half,5,2025Q2,-0.1252811533667235
2,legacy_on_minute,slow_conflict_half,5,2025Q3,-0.021974269708351882
2,legacy_on_minute,slow_conflict_half,5,2025Q4,-0.12683705163681805
2,literal_publication,baseline,0,2021Q1,-0.19251064476844792
2,literal_publication,baseline,0,2021Q2,0.044785754969743685
2,literal_publication,baseline,0,2021Q3,-0.07353093591791282
2,literal_publication,baseline,0,2021Q4,0.10582523089908591
2,literal_publication,baseline,0,2022Q1,-0.2644004601197327
2,literal_publication,baseline,0,2022Q2,0.05416681315945837
2,literal_publication,baseline,0,2022Q3,0.06259022790080415
2,literal_publication,baseline,0,2022Q4,-0.056510246237671424
2,literal_publication,baseline,0,2023Q1,-0.10896950402112626
2,literal_publication,baseline,0,2023Q2,-0.07232608311237243
2,literal_publication,baseline,0,2023Q3,-0.31735318077946584
2,literal_publication,baseline,0,2023Q4,-0.015159289844390855
2,literal_publication,baseline,0,2024Q1,0.1006937225009974
2,literal_publication,baseline,0,2024Q2,-0.01599051754048464
2,literal_publication,baseline,0,2024Q3,-0.10633422754125288
2,literal_publication,baseline,0,2024Q4,-0.6788483753931427
2,literal_publication,baseline,0,2025Q1,0.06344830071822116
2,literal_publication,baseline,0,2025Q2,0.09835074294947699
2,literal_publication,baseline,0,2025Q3,-0.23359124573467227
2,literal_publication,baseline,0,2025Q4,0.05615845393212471
2,literal_publication,baseline,1,2021Q1,-0.19841122984612622
2,literal_publication,baseline,1,2021Q2,0.03878515488973169
2,literal_publication,baseline,1,2021Q3,-0.07993157600325895
2,literal_publication,baseline,1,2021Q4,0.09882453080573858
2,literal_publication,baseline,1,2022Q1,-0.27120114021041297
2,literal_publication,baseline,1,2022Q2,0.04876627308744755
2,literal_publication,baseline,1,2022Q3,0.055989567812790936
2,literal_publication,baseline,1,2022Q4,-0.06311090632568463
2,literal_publication,baseline,1,2023Q1,-0.11617022411714066
2,literal_publication,baseline,1,2023Q2,-0.07872672319771856
2,literal_publication,baseline,1,2023Q3,-0.323953840867479
2,literal_publication,baseline,1,2023Q4,-0.02135990992706992
2,literal_publication,baseline,1,2024Q1,0.09549320243165364
2,literal_publication,baseline,1,2024Q2,-0.022791197631164904
2,literal_publication,baseline,1,2024Q3,-0.1123348276212649
2,literal_publication,baseline,1,2024Q4,-0.6870491955024924
2,literal_publication,baseline,1,2025Q1,0.05764772064087621
2,literal_publication,baseline,1,2025Q2,0.09315022288013326
2,literal_publication,baseline,1,2025Q3,-0.24059194582801963
2,literal_publication,baseline,1,2025Q4,0.05025786885444641
2,literal_publication,baseline,3,2021Q1,-0.21021591186638997
2,literal_publication,baseline,3,2021Q2,0.02678035280877125
2,literal_publication,baseline,3,2021Q3,-0.09273669822295008
2,literal_publication,baseline,3,2021Q4,0.08481892837795138
2,literal_publication,baseline,3,2022Q1,-0.2848065825688348
2,literal_publication,baseline,3,2022Q2,0.03796195121458318
2,literal_publication,baseline,3,2022Q3,0.04278428552373447
2,literal_publication,baseline,3,2022Q4,-0.07631618861474111
2,literal_publication,baseline,3,2023Q1,-0.1305759866142932
2,literal_publication,baseline,3,2023Q2,-0.09153184541740969
2,literal_publication,baseline,3,2023Q3,-0.3371591231565355
2,literal_publication,baseline,3,2023Q4,-0.03376487207739572
2,literal_publication,baseline,3,2024Q1,0.08508904062815462
2,literal_publication,baseline,3,2024Q2,-0.03639663998958673
2,literal_publication,baseline,3,2024Q3,-0.12433962970222531
2,literal_publication,baseline,3,2024Q4,-0.7034557583464717
2,literal_publication,baseline,3,2025Q1,0.04604307862928114
2,literal_publication,baseline,3,2025Q2,0.0827460610766342
2,literal_publication,baseline,3,2025Q3,-0.25459754825580677
2,literal_publication,baseline,3,2025Q4,0.03845318683418267
2,literal_publication,baseline,5,2021Q1,-0.2220252794840527
2,literal_publication,baseline,5,2021Q2,0.01477074496223768
2,literal_publication,baseline,5,2021Q3,-0.1055469465925859
2,literal_publication,baseline,5,2021Q4,0.07080771922366223
2,literal_publication,baseline,5,2022Q1,-0.2984174714615729
2,literal_publication,baseline,5,2022Q2,0.02715330415270294
2,literal_publication,baseline,5,2022Q3,0.029573716892547522
2,literal_publication,baseline,5,2022Q4,-0.08952675724592804
2,literal_publication,baseline,5,2023Q1,-0.1449875160301335
2,literal_publication,baseline,5,2023Q2,-0.10434209378704551
2,literal_publication,baseline,5,2023Q3,-0.3503696917877225
2,literal_publication,baseline,5,2023Q4,-0.0461748001854804
2,literal_publication,baseline,5,2024Q1,0.0746807138278255
2,literal_publication,baseline,5,2024Q2,-0.050007528882324785
2,literal_publication,baseline,5,2024Q3,-0.1363492375487589
2,literal_publication,baseline,5,2024Q4,-0.7198688890700676
2,literal_publication,baseline,5,2025Q1,0.034433791044298674
2,literal_publication,baseline,5,2025Q2,0.0723377342763051
2,literal_publication,baseline,5,2025Q3,-0.268608757410096
2,literal_publication,baseline,5,2025Q4,0.026643819216519916
2,literal_publication,constant_050,0,2021Q1,-0.09625532238422396
2,literal_publication,constant_050,0,2021Q2,0.022392877484871843
2,literal_publication,constant_050,0,2021Q3,-0.03676546795895641
2,literal_publication,constant_050,0,2021Q4,0.052912615449542955
2,literal_publication,constant_050,0,2022Q1,-0.13220023005986636
2,literal_publication,constant_050,0,2022Q2,0.027083406579729186
2,literal_publication,constant_050,0,2022Q3,0.031295113950402076
2,literal_publication,constant_050,0,2022Q4,-0.028255123118835712
2,literal_publication,constant_050,0,2023Q1,-0.05448475201056313
2,literal_publication,constant_050,0,2023Q2,-0.036163041556186215
2,literal_publication,constant_050,0,2023Q3,-0.15867659038973292
2,literal_publication,constant_050,0,2023Q4,-0.007579644922195428
2,literal_publication,constant_050,0,2024Q1,0.0503468612504987
2,literal_publication,constant_050,0,2024Q2,-0.00799525877024232
2,literal_publication,constant_050,0,2024Q3,-0.05316711377062644
2,literal_publication,constant_050,0,2024Q4,-0.33942418769657134
2,literal_publication,constant_050,0,2025Q1,0.03172415035911058
2,literal_publication,constant_050,0,2025Q2,0.049175371474738494
2,literal_publication,constant_050,0,2025Q3,-0.11679562286733614
2,literal_publication,constant_050,0,2025Q4,0.028079226966062354
2,literal_publication,constant_050,1,2021Q1,-0.09920546864393304
2,literal_publication,constant_050,1,2021Q2,0.019392727474871085
2,literal_publication,constant_050,1,2021Q3,-0.039965627969623885
2,literal_publication,constant_050,1,2021Q4,0.049412440437875405
2,literal_publication,constant_050,1,2022Q1,-0.13560040007120056
2,literal_publication,constant_050,1,2022Q2,0.024383271570728504
2,literal_publication,constant_050,1,2022Q3,0.027994948939401243
2,literal_publication,constant_050,1,2022Q4,-0.031555288129836545
2,literal_publication,constant_050,1,2023Q1,-0.05808493202256404
2,literal_publication,constant_050,1,2023Q2,-0.03936320156685369
2,literal_publication,constant_050,1,2023Q3,-0.16197675540073375
2,literal_publication,constant_050,1,2023Q4,-0.010679799932529543
2,literal_publication,constant_050,1,2024Q1,0.047746731241831375
2,literal_publication,constant_050,1,2024Q2,-0.011395428781576511
2,literal_publication,constant_050,1,2024Q3,-0.0561672637806272
2,literal_publication,constant_050,1,2024Q4,-0.34352439271023905
2,literal_publication,constant_050,1,2025Q1,0.028824005349443182
2,literal_publication,constant_050,1,2025Q2,0.04657524146607117
2,literal_publication,constant_050,1,2025Q3,-0.12029579787900369
2,literal_publication,constant_050,1,2025Q4,0.025129080706353286
2,literal_publication,constant_050,3,2021Q1,-0.10510663889640783
2,literal_publication,constant_050,3,2021Q2,0.013391527214811086
2,literal_publication,constant_050,3,2021Q3,-0.04636690824702122
2,literal_publication,constant_050,3,2021Q4,0.04241104013447207
2,literal_publication,constant_050,3,2022Q1,-0.14240176036593521
2,literal_publication,constant_050,3,2022Q2,0.01898219133667449
2,literal_publication,constant_050,3,2022Q3,0.02139362865333523
2,literal_publication,constant_050,3,2022Q4,-0.03815660841590255
2,literal_publication,constant_050,3,2023Q1,-0.06528637233463605
2,literal_publication,constant_050,3,2023Q2,-0.045764481844251026
2,literal_publication,constant_050,3,2023Q3,-0.16857807568679975
2,literal_publication,constant_050,3,2023Q4,-0.01688104020125821
2,literal_publication,constant_050,3,2024Q1,0.04254569101644603
2,literal_publication,constant_050,3,2024Q2,-0.01819678907631118
2,literal_publication,constant_050,3,2024Q3,-0.06216846404068721
2,literal_publication,constant_050,3,2024Q4,-0.3517260330656544
2,literal_publication,constant_050,3,2025Q1,0.023022845098051838
2,literal_publication,constant_050,3,2025Q2,0.04137420124068583
2,literal_publication,constant_050,3,2025Q3,-0.12729719818240703
2,literal_publication,constant_050,3,2025Q4,0.019227910453878484
2,literal_publication,constant_050,5,2021Q1,-0.1110089798482199
2,literal_publication,constant_050,5,2021Q2,0.007389126234402916
2,literal_publication,constant_050,5,2021Q3,-0.05276946929278993
2,literal_publication,constant_050,5,2021Q4,0.03540823899066253
2,literal_publication,constant_050,5,2022Q1,-0.14920448147706447
2,literal_publication,constant_050,5,2022Q2,0.013580030454307154
2,literal_publication,constant_050,5,2022Q3,0.014790987574886255
2,literal_publication,constant_050,5,2022Q4,-0.04475924949435153
2,literal_publication,constant_050,5,2023Q1,-0.07248925351112585
2,literal_publication,constant_050,5,2023Q2,-0.052167042890019735
2,literal_publication,constant_050,5,2023Q3,-0.17518071676524874
2,literal_publication,constant_050,5,2023Q4,-0.02308352121434666
2,literal_publication,constant_050,5,2024Q1,0.03734361016675896
2,literal_publication,constant_050,5,2024Q2,-0.024999510187440437
2,literal_publication,constant_050,5,2024Q3,-0.06817086502109536
2,literal_publication,constant_050,5,2024Q4,-0.35992931440554554
2,literal_publication,constant_050,5,2025Q1,0.017220524150323956
2,literal_publication,constant_050,5,2025Q2,0.03617212039099875
2,literal_publication,constant_050,5,2025Q3,-0.13429999932621656
2,literal_publication,constant_050,5,2025Q4,0.013325569502066417
2,literal_publication,constant_075,0,2021Q1,-0.14438298357633594
2,literal_publication,constant_075,0,2021Q2,0.033589316227307764
2,literal_publication,constant_075,0,2021Q3,-0.055148201938434616
2,literal_publication,constant_075,0,2021Q4,0.07936892317431443
2,literal_publication,constant_075,0,2022Q1,-0.19830034508979955
2,literal_publication,constant_075,0,2022Q2,0.04062510986959378
2,literal_publication,constant_075,0,2022Q3,0.046942670925603114
2,literal_publication,constant_075,0,2022Q4,-0.04238268467825357
2,literal_publication,constant_075,0,2023Q1,-0.0817271280158447
2,literal_publication,constant_075,0,2023Q2,-0.05424456233427932
2,literal_publication,constant_075,0,2023Q3,-0.23801488558459938
2,literal_publication,constant_075,0,2023Q4,-0.011369467383293141
2,literal_publication,constant_075,0,2024Q1,0.07552029187574805
2,literal_publication,constant_075,0,2024Q2,-0.01199288815536348
2,literal_publication,constant_075,0,2024Q3,-0.07975067065593966
2,literal_publication,constant_075,0,2024Q4,-0.509136281544857
2,literal_publication,constant_075,0,2025Q1,0.04758622553866587
2,literal_publication,constant_075,0,2025Q2,0.07376305721210774
2,literal_publication,constant_075,0,2025Q3,-0.1751934343010042
2,literal_publication,constant_075,0,2025Q4,0.04211884044909353
2,literal_publication,constant_075,1,2021Q1,-0.14880831267160524
2,literal_publication,constant_075,1,2021Q2,0.02908897869355398
2,literal_publication,constant_075,1,2021Q3,-0.05994856197443865
2,literal_publication,constant_075,1,2021Q4,0.07411852938493502
2,literal_publication,constant_075,1,2022Q1,-0.20340072762805383
2,literal_publication,constant_075,1,2022Q2,0.03657480608921537
2,literal_publication,constant_075,1,2022Q3,0.04199229963847395
2,literal_publication,constant_075,1,2022Q4,-0.04733305596538273
2,literal_publication,constant_075,1,2023Q1,-0.08712753305634924
2,literal_publication,constant_075,1,2023Q2,-0.05904492237028336
2,literal_publication,constant_075,1,2023Q3,-0.24296525687172854
2,literal_publication,constant_075,1,2023Q4,-0.016019816168172052
2,literal_publication,constant_075,1,2024Q1,0.07161999934649477
2,literal_publication,constant_075,1,2024Q2,-0.017093270693617768
2,literal_publication,constant_075,1,2024Q3,-0.08425100818969344
2,literal_publication,constant_075,1,2024Q4,-0.5152867428409872
2,literal_publication,constant_075,1,2025Q1,0.043235899256037214
2,literal_publication,constant_075,1,2025Q2,0.06986276468285446
2,literal_publication,constant_075,1,2025Q3,-0.18044382809038362
2,literal_publication,constant_075,1,2025Q4,0.03769351135382424
2,literal_publication,constant_075,3,2021Q1,-0.15766094602380584
2,literal_publication,constant_075,3,2021Q2,0.02008627781575012
2,literal_publication,constant_075,3,2021Q3,-0.06955144291076278
2,literal_publication,constant_075,3,2021Q4,0.0636153783608305
2,literal_publication,constant_075,3,2022Q1,-0.2136037886228982
2,literal_publication,constant_075,3,2022Q2,0.028472375299191898
2,literal_publication,constant_075,3,2022Q3,0.0320893286728897
2,literal_publication,constant_075,3,2022Q4,-0.05723602693096698
2,literal_publication,constant_075,3,2023Q1,-0.09793077410971388
2,literal_publication,constant_075,3,2023Q2,-0.06864780330660748
2,literal_publication,constant_075,3,2023Q3,-0.2528682278373128
2,literal_publication,constant_075,3,2023Q4,-0.02532260707523605
2,literal_publication,constant_075,3,2024Q1,0.06381765858573142
2,literal_publication,constant_075,3,2024Q2,-0.027296331688462138
2,literal_publication,constant_075,3,2024Q3,-0.09325370906749732
2,literal_publication,constant_075,3,2024Q4,-0.5275904340406525
2,literal_publication,constant_075,3,2025Q1,0.03453328840749348
2,literal_publication,constant_075,3,2025Q2,0.062060423922091115
2,literal_publication,constant_075,3,2025Q3,-0.19094697911448813
2,literal_publication,constant_075,3,2025Q4,0.028840878001623625
2,literal_publication,constant_075,5,2021Q1,-0.16651621423683932
2,literal_publication,constant_075,5,2021Q2,0.011080874506183315
2,literal_publication,constant_075,5,2021Q3,-0.07915720644096737
2,literal_publication,constant_075,5,2021Q4,0.05310907449966923
2,literal_publication,constant_075,5,2022Q1,-0.2238099123737406
2,literal_publication,constant_075,5,2022Q2,0.02036751232058178
2,literal_publication,constant_075,5,2022Q3,0.02218338503236622
2,literal_publication,constant_075,5,2022Q4,-0.06714197057149046
2,literal_publication,constant_075,5,2023Q1,-0.10873725808119405
2,literal_publication,constant_075,5,2023Q2,-0.07825356683681207
2,literal_publication,constant_075,5,2023Q3,-0.26277417147783627
2,literal_publication,constant_075,5,2023Q4,-0.03462819049512175
2,literal_publication,constant_075,5,2024Q1,0.056012975717440176
2,literal_publication,constant_075,5,2024Q2,-0.03750245543930452
2,literal_publication,constant_075,5,2024Q3,-0.10225911237706412
2,literal_publication,constant_075,5,2024Q4,-0.5398978185637271
2,literal_publication,constant_075,5,2025Q1,0.025828065208245578
2,literal_publication,constant_075,5,2025Q2,0.05425574105379988
2,literal_publication,constant_075,5,2025Q3,-0.2014532829756494
2,literal_publication,constant_075,5,2025Q4,0.01998560978859016
2,literal_publication,matched_constant,0,2021Q1,-0.16010983867240622
2,literal_publication,matched_constant,0,2021Q2,0.037248018215576766
2,literal_publication,matched_constant,0,2021Q3,-0.06115519638619815
2,literal_publication,matched_constant,0,2021Q4,0.08801414938432438
2,literal_publication,matched_constant,0,2022Q1,-0.21990012586368254
2,literal_publication,matched_constant,0,2022Q2,0.045050182688810336
2,literal_publication,matched_constant,0,2022Q3,0.052055881396691275
2,literal_publication,matched_constant,0,2022Q4,-0.04699920058620283
2,literal_publication,matched_constant,0,2023Q1,-0.09062922068553678
2,literal_publication,matched_constant,0,2023Q2,-0.06015312822237738
2,literal_publication,matched_constant,0,2023Q3,-0.2639405557957131
2,literal_publication,matched_constant,0,2023Q4,-0.012607881783851726
2,literal_publication,matched_constant,0,2024Q1,0.08374630755795537
2,literal_publication,matched_constant,0,2024Q2,-0.013299208398448488
2,literal_publication,matched_constant,0,2024Q3,-0.08843747854807099
2,literal_publication,matched_constant,0,2024Q4,-0.564593734533246
2,literal_publication,matched_constant,0,2025Q1,0.0527695349223499
2,literal_publication,matched_constant,0,2025Q2,0.08179766685573399
2,literal_publication,matched_constant,0,2025Q3,-0.19427630464201007
2,literal_publication,matched_constant,0,2025Q4,0.046706617236565065
2,literal_publication,matched_constant,1,2021Q1,-0.16501723461330245
2,literal_publication,matched_constant,1,2021Q2,0.03225744255451768
2,literal_publication,matched_constant,1,2021Q3,-0.06647847709132783
2,literal_publication,matched_constant,1,2021Q4,0.08219181111308879
2,literal_publication,matched_constant,1,2022Q1,-0.22555611161288283
2,literal_publication,matched_constant,1,2022Q2,0.04055866459385715
2,literal_publication,matched_constant,1,2022Q3,0.046566248169526286
2,literal_publication,matched_constant,1,2022Q4,-0.052488833813367816
2,literal_publication,matched_constant,1,2023Q1,-0.09661791147880767
2,literal_publication,matched_constant,1,2023Q2,-0.06547640892750707
2,literal_publication,matched_constant,1,2023Q3,-0.26943018902287813
2,literal_publication,matched_constant,1,2023Q4,-0.017764809966946116
2,literal_publication,matched_constant,1,2024Q1,0.0794211419850375
2,literal_publication,matched_constant,1,2024Q2,-0.01895519414764879
2,literal_publication,matched_constant,1,2024Q3,-0.09342805420913008
2,literal_publication,matched_constant,1,2024Q4,-0.5714141879366934
2,literal_publication,matched_constant,1,2025Q1,0.047945311783326096
2,literal_publication,matched_constant,1,2025Q2,0.07747250128281612
2,literal_publication,matched_constant,1,2025Q3,-0.20009864291324567
2,literal_publication,matched_constant,1,2025Q4,0.04179922129566882
2,literal_publication,matched_constant,3,2021Q1,-0.17483445548388823
2,literal_publication,matched_constant,3,2021Q2,0.022273799957119027
2,literal_publication,matched_constant,3,2021Q3,-0.07712769586188639
2,literal_publication,matched_constant,3,2021Q4,0.07054422808279036
2,literal_publication,matched_constant,3,2022Q1,-0.2368709065566013
2,literal_publication,matched_constant,3,2022Q2,0.03157338625619836
2,literal_publication,matched_constant,3,2022Q3,0.03558424131238776
2,literal_publication,matched_constant,3,2022Q4,-0.06347084067050633
2,literal_publication,matched_constant,3,2023Q1,-0.10859828259568606
2,literal_publication,matched_constant,3,2023Q2,-0.07612562769806563
2,literal_publication,matched_constant,3,2023Q3,-0.28041219588001665
2,literal_publication,matched_constant,3,2023Q4,-0.028081240650924724
2,literal_publication,matched_constant,3,2024Q1,0.07076865173395865
2,literal_publication,matched_constant,3,2024Q2,-0.03026998909136726
2,literal_publication,matched_constant,3,2024Q3,-0.10341169680652874
2,literal_publication,matched_constant,3,2024Q4,-0.5850584994864716
2,literal_publication,matched_constant,3,2025Q1,0.038294457272507416
2,literal_publication,matched_constant,3,2025Q2,0.06882001103173728
2,literal_publication,matched_constant,3,2025Q3,-0.2117462259435441
2,literal_publication,matched_constant,3,2025Q4,0.03198200042508301
2,literal_publication,matched_constant,5,2021Q1,-0.18465491679544915
2,literal_publication,matched_constant,5,2021Q2,0.01228683381633695
2,literal_publication,matched_constant,5,2021Q3,-0.08778045974538727
2,literal_publication,matched_constant,5,2021Q4,0.05889276758521127
2,literal_publication,matched_constant,5,2022Q1,-0.248189468182821
2,literal_publication,matched_constant,5,2022Q2,0.02258511672949451
2,literal_publication,matched_constant,5,2022Q3,0.024598578557527475
2,literal_publication,matched_constant,5,2022Q4,-0.07445650342536661
2,literal_publication,matched_constant,5,2023Q1,-0.12058264196462455
2,literal_publication,matched_constant,5,2023Q2,-0.0867783915815665
2,literal_publication,matched_constant,5,2023Q3,-0.29139785863487694
2,literal_publication,matched_constant,5,2023Q4,-0.0384011056630662
2,literal_publication,matched_constant,5,2024Q1,0.0621132810786142
2,literal_publication,matched_constant,5,2024Q2,-0.04158855071758694
2,literal_publication,matched_constant,5,2024Q3,-0.1133986629473108
2,literal_publication,matched_constant,5,2024Q4,-0.5987073532122071
2,literal_publication,matched_constant,5,2025Q1,0.028640390003084742
2,literal_publication,matched_constant,5,2025Q2,0.06016464037639281
2,literal_publication,matched_constant,5,2025Q3,-0.22339768644112318
2,literal_publication,matched_constant,5,2025Q4,0.022161539113522102
2,literal_publication,slow_conflict_half,0,2021Q1,-0.12357008566924721
2,literal_publication,slow_conflict_half,0,2021Q2,0.034918625420749194
2,literal_publication,slow_conflict_half,0,2021Q3,-0.10528206186905464
2,literal_publication,slow_conflict_half,0,2021Q4,0.07886687768874046
2,literal_publication,slow_conflict_half,0,2022Q1,-0.20754394591919567
2,literal_publication,slow_conflict_half,0,2022Q2,0.05567918512098036
2,literal_publication,slow_conflict_half,0,2022Q3,0.08422547310274586
2,literal_publication,slow_conflict_half,0,2022Q4,-0.05462775108977436
