view,scenario,cost_bps,rank,phase,mdd,peak,start,end,days,minutes,baseline_net_log,slow_conflict_half_net_log,constant_075_net_log,constant_050_net_log,matched_constant_net_log,wins_removed_log,losses_avoided_log,gross_delta_log,slow_vs_matched_log
4,legacy_on_minute,3,3,decline,0.17996859847738914,2021-01-04 13:23:00,2021-01-04 13:23:00,2021-05-07 10:30:00,81,19117,-0.19841264491728647,-0.15280264782327285,-0.14880120914639608,-0.09919529084016855,-0.1648983828385569,0.9913750730943605,1.010270099707871,0.018895026613510613,0.012095735015284048
4,legacy_on_minute,3,3,recovery,0.17996859847738914,2021-01-04 13:23:00,2021-05-07 10:30:00,2021-07-28 09:43:00,58,13633,0.2010019548956625,0.18079997207660636,0.15075686995399584,0.1005081817701004,0.16706064806247978,0.7596936305970559,0.7223817875034371,-0.03731184309361879,0.013739324014126586
4,legacy_on_minute,3,4,decline,0.11185633976496501,2024-10-22 09:50:00,2024-10-22 09:50:00,2024-11-13 14:20:00,17,4020,-0.1186217695309065,-0.0851886126054678,-0.08896460469258802,-0.059308588387729975,-0.09858755182896617,0.4708688551389488,0.4978483538614715,0.0269794987225227,0.013398939223498371
4,legacy_on_minute,3,4,recovery,0.11185633976496501,2024-10-22 09:50:00,2024-11-13 14:20:00,2024-11-27 09:51:00,11,2221,0.11929436977269603,0.10133247255821005,0.0894714865759422,0.05964813045364584,0.09914838326565671,0.18439411616626877,0.16463100328992875,-0.019763112876340028,0.002184089292553343
4,legacy_on_minute,3,5,decline,0.10930268299407078,2022-01-11 11:10:00,2022-01-11 11:10:00,2022-02-15 09:51:00,21,4721,-0.11575062077975924,-0.06894374927477116,-0.08681090539283702,-0.05787256374201451,-0.09620103187438252,0.18743488412363796,0.2262874445902825,0.03885256046664454,0.027257282599611354
4,legacy_on_minute,3,5,recovery,0.10930268299407078,2022-01-11 11:10:00,2022-02-15 09:51:00,2022-03-10 09:31:00,18,4060,0.11739892334600999,0.08127269088533903,0.08805061100234783,0.05870135280760064,0.09757357212047046,0.21238864778667255,0.1732604342499262,-0.03912821353674634,-0.01630088123513143
4,legacy_on_minute,3,6,decline,0.10613535726418198,2021-07-28 09:45:00,2021-07-28 09:45:00,2021-08-11 09:55:00,11,2410,-0.11220092160749329,-0.12797689971059764,-0.08414954290189205,-0.05609892988526445,-0.09325149105604545,0.18320148637109623,0.1662244726916824,-0.016977013679413844,-0.03472540865455219
4,legacy_on_minute,3,6,recovery,0.10613535726418198,2021-07-28 09:45:00,2021-08-11 09:55:00,2021-09-03 09:38:00,18,4063,0.11255743890847886,0.09990990834442966,0.08441959899511668,0.05628074566987763,0.09354979684554239,0.186687890249146,0.17088836735789625,-0.01579952289124975,0.0063601114988872665
4,legacy_on_minute,3,7,decline,0.08097220228697187,2024-10-08 09:30:00,2024-10-08 09:30:00,2024-10-09 09:32:00,2,242,-0.08443890930041409,-0.08443890930041409,-0.06332918197531057,-0.042219454650207044,-0.07017880663596975,-0.0,0.0,0.0,-0.014260102664444343
4,legacy_on_minute,3,7,recovery,0.08097220228697187,2024-10-08 09:30:00,2024-10-09 09:32:00,2024-10-09 09:37:00,1,5,0.08473550183706724,0.08473550183706724,0.06355162637780043,0.04236775091853362,0.07042531041547026,-0.0,0.0,0.0,0.01431019142159698
4,legacy_on_minute,3,8,decline,0.08007465202013633,2021-10-28 09:35:00,2021-10-28 09:35:00,2021-11-19 11:23:00,17,3948,-0.08346275573151123,-0.06341331736360378,-0.0625952430221244,-0.041728946406989764,-0.06936614127227264,0.1834504171101763,0.19764651244175635,0.014196095331580061,0.005952823908668858
4,legacy_on_minute,3,8,recovery,0.08007465202013633,2021-10-28 09:35:00,2021-11-19 11:23:00,2021-12-23 09:35:00,25,5652,0.08399322700287037,0.07786356405782191,0.06299664270774463,0.04199890987915848,0.06980968092901164,0.20882599766163068,0.19699293539085794,-0.011833062270772743,0.008053883128810266
4,legacy_on_minute,3,9,decline,0.07160375090165888,2024-10-09 11:22:00,2024-10-09 11:22:00,2024-10-09 13:05:00,1,13,-0.07429664476845144,-0.03714832238422572,-0.05572248357633858,-0.03714832238422572,-0.0617493749043596,0.0010345440343968448,0.03818286641862256,0.03714832238422572,0.02460105252013388
4,legacy_on_minute,3,9,recovery,0.07160375090165888,2024-10-09 11:22:00,2024-10-09 13:05:00,2024-10-10 09:33:00,2,118,0.08791730775185497,0.05095344980307903,0.06593804836116934,0.04395874392995584,0.07306982126584605,0.06475088309272348,0.027486867560653216,-0.03726401553207026,-0.022116371462767015
4,legacy_on_minute,3,10,decline,0.06091098366625743,2024-10-16 10:28:00,2024-10-16 10:28:00,2024-10-17 13:59:00,2,361,-0.06284500518955444,-0.06508192808680455,-0.047133551250331494,-0.031422232432692127,-0.052231544608988933,0.012632704551968299,0.010395714114196153,-0.002236990437772146,-0.012850383477815613
4,legacy_on_minute,3,10,recovery,0.06091098366625743,2024-10-16 10:28:00,2024-10-17 13:59:00,2024-10-18 13:10:00,2,191,0.06327768783761814,0.05282722556808497,0.047458299651852665,0.03163888894582325,0.052591332488961515,0.014559112614790148,0.004408672847507233,-0.010150439767282915,0.0002358930791234587
4,delay_1m,0,1,decline,0.15332423637488138,2025-08-25 09:35:00,2025-08-25 09:35:00,2025-09-23 14:34:00,22,5249,-0.16643746325626907,-0.11094424198003905,-0.1248280974422018,-0.08321873162813453,-0.13832929022774748,0.6457392363617331,0.7012324576379632,0.05549322127623002,0.027385048247708432
4,delay_1m,0,1,recovery,0.15332423637488138,2025-08-25 09:35:00,2025-09-23 14:34:00,2025-10-10 09:39:00,8,1475,0.16766227350986096,0.14422548337206864,0.12574670513239572,0.08383113675493048,0.1393472529491701,0.1393457721282343,0.11590898199044197,-0.023436790137792318,0.004878230422898533
4,delay_1m,0,2,decline,0.13510817083168294,2023-04-06 11:19:00,2023-04-06 11:19:00,2023-10-19 14:06:00,130,31037,-0.1451508328546387,-0.07804305291810909,-0.10886312464097903,-0.07257541642731935,-0.12063757336791953,1.496735084973548,1.5638428649100775,0.06710777993652961,0.042594520449810436
4,delay_1m,0,2,recovery,0.13510817083168294,2023-04-06 11:19:00,2023-10-19 14:06:00,2023-12-26 11:16:00,49,11440,0.145486541754015,0.1207361976593635,0.10911490631551124,0.0727432708770075,0.12091658731625377,0.4963165261227278,0.4715661820280763,-0.02475034409465149,-0.00018038965689026742
4,delay_1m,0,3,decline,0.1257744442021712,2022-10-24 09:39:00,2022-10-24 09:39:00,2022-11-11 09:31:00,15,3352,-0.1344168636264813,-0.0935780075452235,-0.10081264771986098,-0.06720843181324065,-0.1117163706794884,0.23072656396626856,0.2715654200475264,0.04083885608125781,0.01813836313426491
4,delay_1m,0,3,recovery,0.1257744442021712,2022-10-24 09:39:00,2022-11-11 09:31:00,2023-01-16 10:40:00,46,10869,0.13473644693079923,0.10639135619746387,0.10105233519809942,0.06736822346539961,0.1119819823440141,0.45836677974436535,0.43002168901103,-0.028345090733335354,-0.005590626146550232
4,delay_1m,0,4,decline,0.1244801796918953,2021-03-09 10:00:00,2021-03-09 10:00:00,2021-05-07 09:41:00,40,9341,-0.1329374886682766,-0.11424792289626007,-0.09970311650120744,-0.0664687443341383,-0.11048683446843674,0.3998259800688886,0.4185155458409051,0.018689565772016525,-0.003761088427823328
4,delay_1m,0,4,recovery,0.1244801796918953,2021-03-09 10:00:00,2021-05-07 09:41:00,2021-06-16 14:43:00,28,6692,0.1335461845609407,0.12948102033851505,0.10015963842070552,0.06677309228047035,0.11099273301525081,0.3435940842447285,0.33952892002230284,-0.0040651642224256435,0.01848828732326424
4,delay_1m,0,5,decline,0.12376688739915272,2022-06-09 13:57:00,2022-06-09 13:57:00,2022-07-14 09:46:00,26,5839,-0.13212311317186476,-0.15669880617312248,-0.09909233487889857,-0.06606155658593238,-0.10980999175410106,0.3107594907955158,0.28618379779425807,-0.024575693001257726,-0.04688881441902143
4,delay_1m,0,5,recovery,0.12376688739915272,2022-06-09 13:57:00,2022-07-14 09:46:00,2022-09-19 10:18:00,47,11072,0.13215529331803744,0.11362457720030861,0.09911646998852808,0.06607764665901872,0.10983673727576666,0.5550326825199465,0.5365019664022177,-0.01853071611772883,0.003787839924541944
4,delay_1m,0,6,decline,0.11303600935468949,2023-02-21 09:51:00,2023-02-21 09:51:00,2023-03-14 11:29:00,16,3698,-0.11995089428883876,-0.11236853993184148,-0.08996317071662907,-0.05997544714441938,-0.09969343286379156,0.10256765921004796,0.11015001356704524,0.0075823543569972784,-0.012675107068049918
4,delay_1m,0,6,recovery,0.11303600935468949,2023-02-21 09:51:00,2023-03-14 11:29:00,2023-04-03 09:31:00,15,3242,0.12036330072115486,0.10537853890061477,0.09027247554086615,0.06018165036057743,0.10003619156697968,0.18661171173550883,0.17162694991496874,-0.014984761820540093,0.005342347333635089
4,delay_1m,0,7,decline,0.10774008236572759,2022-01-11 11:10:00,2022-01-11 11:10:00,2022-02-15 09:51:00,21,4721,-0.11399780136484683,-0.06762784699277624,-0.08549835102363512,-0.056998900682423415,-0.09474570593546364,0.1845648042252992,0.23093475859736978,0.04636995437207059,0.027117858942687395
4,delay_1m,0,7,recovery,0.10774008236572759,2022-01-11 11:10:00,2022-02-15 09:51:00,2022-03-09 09:35:00,17,3824,0.1146436813178422,0.08915551099029129,0.08598276098838165,0.0573218406589211,0.09528250885063794,0.18199426992486378,0.15650609959731288,-0.025488170327550908,-0.00612699786034665
4,delay_1m,0,8,decline,0.09698849274754744,2025-01-13 09:35:00,2025-01-13 09:35:00,2025-01-22 14:33:00,8,1888,-0.10201998228814979,-0.10790623915560138,-0.07651498671611234,-0.051009991144074895,-0.08479071636196407,0.13465430350466567,0.12876804663721408,-0.005886256867451589,-0.023115522793637308
4,delay_1m,0,8,recovery,0.09698849274754744,2025-01-13 09:35:00,2025-01-22 14:33:00,2025-03-10 14:35:00,28,6482,0.1031820538934003,0.09512119571145705,0.07738654042005022,0.05159102694670015,0.08575653581873272,0.387553599725905,0.37949274154396173,-0.008060858181943242,0.009364659892724336
4,delay_1m,0,9,decline,0.09208132220916214,2021-07-29 14:23:00,2021-07-29 14:23:00,2021-08-11 09:55:00,10,1982,-0.09660046629611418,-0.0993240381010998,-0.07245034972208564,-0.04830023314805709,-0.0802864552065179,0.1472772683892143,0.14455369658422867,-0.002723571804985614,-0.019037582894581892
4,delay_1m,0,9,recovery,0.09208132220916214,2021-07-29 14:23:00,2021-08-11 09:55:00,2021-08-30 13:18:00,14,3233,0.09660238757455897,0.07884178048369828,0.07245179068091923,0.048301193787279484,0.08028805201698593,0.1441707741090239,0.1264101670181632,-0.01776060709086069,-0.0014462715332876491
4,delay_1m,0,10,decline,0.09048575882671697,2021-01-04 13:23:00,2021-01-04 13:23:00,2021-01-13 13:05:00,8,1662,-0.09484462290214779,-0.08802071713929616,-0.07113346717661084,-0.047422311451073895,-0.0788271409049987,0.09126170076158058,0.09808560652443221,0.006823905762851634,-0.009193576234297451
4,delay_1m,0,10,recovery,0.09048575882671697,2021-01-04 13:23:00,2021-01-13 13:05:00,2021-03-08 11:11:00,34,7896,0.09497894524683304,0.08678959213523862,0.07123420893512478,0.04748947262341652,0.0789387787192174,0.4971640611043111,0.4889747079927167,-0.00818935311159441,0.00785081341602123
4,delay_1m,3,1,decline,0.47092843468399737,2022-05-13 09:30:00,2022-05-13 09:30:00,2023-10-20 13:00:00,351,84120,-0.6366315721226783,-0.4850472841035566,-0.4774387909228638,-0.31826927315568887,-0.5290902950275289,4.181107845009214,4.226130517555001,0.0450226725457874,0.04404301092397234
4,delay_1m,3,1,recovery,0.47092843468399737,2022-05-13 09:30:00,2023-10-20 13:00:00,2024-10-08 09:30:00,233,55560,0.6904635110621852,0.6759193748656496,0.517868674273771,0.34525980736092815,0.5738728961189563,2.8303891886749772,2.7465059491165724,-0.08388323955840482,0.10204647874669326
4,delay_1m,3,2,decline,0.20021395623328475,2024-11-29 13:02:00,2024-11-29 13:02:00,2025-09-23 14:34:00,201,48092,-0.2234110323756709,-0.12131000251151625,-0.16753942859115983,-0.11168039111392179,-0.1856669815287501,2.7872028977268233,2.8313698668269844,0.04416696910016116,0.06435697901723386
4,delay_1m,3,2,recovery,0.20021395623328475,2024-11-29 13:02:00,2025-09-23 14:34:00,2025-10-21 13:02:00,15,3268,0.22361711129619116,0.17954635236394953,0.16771377913403698,0.1118098164044927,0.18585307364146317,0.34282894432143873,0.2962065082285852,-0.04662243609285355,-0.006306721277513638
4,delay_1m,3,3,decline,0.1945856340904373,2021-01-04 13:23:00,2021-01-04 13:23:00,2021-05-07 10:30:00,81,19117,-0.2163983937365716,-0.17235930483279494,-0.16229052076085998,-0.10818816524981113,-0.17984656003004165,0.9882517419347803,1.005575860358054,0.01732411842327375,0.007487255197246717
4,delay_1m,3,3,recovery,0.1945856340904373,2021-01-04 13:23:00,2021-05-07 10:30:00,2021-09-15 09:38:00,93,22028,0.21669888840527254,0.15714250179589756,0.16253281235555278,0.10836097111826692,0.1801089737498469,1.2528371510544867,1.1704670320611705,-0.08237011899331614,-0.022966471953949352
4,delay_1m,3,4,decline,0.1398158508680196,2022-01-11 11:10:00,2022-01-11 11:10:00,2022-02-15 09:51:00,21,4721,-0.15060878575882414,-0.09628452034841001,-0.11295452912713569,-0.07530164623154696,-0.1251722378736299,0.1845648042252992,0.23093475859736978,0.04636995437207059,0.028887717525219903
4,delay_1m,3,4,recovery,0.1398158508680196,2022-01-11 11:10:00,2022-02-15 09:51:00,2022-03-15 14:53:00,21,5012,0.1517521898787407,0.12230976785385834,0.11381579731736927,0.07587830126306527,0.1261253236067301,0.284161555034816,0.25066660039232813,-0.03349495464248786,-0.0038155557528717493
4,delay_1m,3,5,decline,0.11725777734893131,2025-11-24 10:07:00,2025-11-24 10:07:00,2025-12-31 10:55:00,28,6528,-0.12472205457657573,-0.1170777569788181,-0.09353897413586353,-0.062357605235210015,-0.10365691192331541,0.246030609888225,0.24752140686636093,0.001490796978135922,-0.013420845055502686
4,delay_1m,3,5,recovery,0.11725777734893131,2025-11-24 10:07:00,2025-12-31 10:55:00,2025-12-31 14:54:00,1,149,0.00799390281609027,0.0031910066347088594,0.005995435552521706,0.003996962661421022,0.00664388853750514,0.016010905206992554,0.01135802027673627,-0.004652884930256285,-0.0034528819027962805
4,delay_1m,3,6,decline,0.08221497107570523,2024-11-08 10:35:00,2024-11-08 10:35:00,2024-11-14 09:53:00,5,918,-0.08579208906957309,-0.06568019264137132,-0.06434356019759396,-0.04289536912957381,-0.07130303138742136,0.11884611627912012,0.13670683083261448,0.01786071455349436,0.005622838746050046
4,delay_1m,3,6,recovery,0.08221497107570523,2024-11-08 10:35:00,2024-11-14 09:53:00,2024-11-25 09:54:00,8,1681,0.08684273780082871,0.06933388104753434,0.06513259372884644,0.04342208933264127,0.0721770289936135,0.15225629448711242,0.13369661603019978,-0.018559678456912643,-0.0028431479460791637
4,delay_1m,3,7,decline,0.08182443809015472,2024-10-22 09:50:00,2024-10-22 09:50:00,2024-10-29 09:51:00,6,1201,-0.08536666273592478,-0.061979103321322226,-0.06402449044735775,-0.042682655962749665,-0.0709494516005969,0.1625542545938572,0.18369063213375236,0.021136377539895168,0.008970348279274676
4,delay_1m,3,7,recovery,0.08182443809015472,2024-10-22 09:50:00,2024-10-29 09:51:00,2024-11-08 10:35:00,9,1964,0.08624104913169531,0.07102525616492632,0.06468152986883072,0.04312151516015965,0.0716771059817306,0.19893235132521037,0.181615185113293,-0.017317166211917367,-0.0006518498168042869
4,delay_1m,3,8,decline,0.08147210211399057,2021-10-28 09:35:00,2021-10-28 09:35:00,2021-11-19 11:23:00,17,3948,-0.0849830014773733,-0.06338694406568224,-0.06373542733152093,-0.0424890692799208,-0.07062959749708389,0.18223726683099928,0.19797998120636295,0.015742714375363676,0.007242653431401652
4,delay_1m,3,8,recovery,0.08147210211399057,2021-10-28 09:35:00,2021-11-19 11:23:00,2021-12-17 13:07:00,21,4814,0.08534310751488128,0.07240218020765124,0.06400878290264037,0.042673489919050483,0.0709313408521248,0.17771460205928724,0.1602709057595102,-0.017443696299777045,0.0014708393555264432
4,delay_1m,3,9,decline,0.08097220228697187,2024-10-08 09:30:00,2024-10-08 09:30:00,2024-10-09 09:32:00,2,242,-0.08443890930041409,-0.08443890930041409,-0.06332918197531057,-0.042219454650207044,-0.070178757610279,-0.0,0.0,0.0,-0.014260151690135087
4,delay_1m,3,9,recovery,0.08097220228697187,2024-10-08 09:30:00,2024-10-09 09:32:00,2024-10-09 09:37:00,1,5,0.08473550183706724,0.08473550183706724,0.06355162637780043,0.04236775091853362,0.07042526121757628,-0.0,0.0,0.0,0.01431024061949096
4,delay_1m,3,10,decline,0.0769460362151546,2024-10-09 11:22:00,2024-10-09 11:22:00,2024-10-09 13:16:00,1,24,-0.08006758054928129,-0.046413105827605605,-0.060050651638321906,-0.040033745247626464,-0.06654563920190538,0.007788487729620375,0.041292883659648894,0.03350439593002852,0.02013253337429978
4,delay_1m,3,10,recovery,0.0769460362151546,2024-10-09 11:22:00,2024-10-09 13:16:00,2024-10-10 09:33:00,2,107,0.089808459105618,0.0573083949261588,0.06735637810285255,0.04490427457982318,0.07464151621622904,0.05799693939749995,0.025346796426393592,-0.032650142971106355,-0.01733312129007024
4,delay_1m_observed,0,1,decline,0.15332423637488138,2025-08-25 09:35:00,2025-08-25 09:35:00,2025-09-23 14:34:00,22,5249,-0.16643746325626907,-0.11094424198003905,-0.1248280974422018,-0.08321873162813453,-0.1383287180220774,0.6457392363617331,0.7012324576379632,0.05549322127623002,0.027384476042038364
4,delay_1m_observed,0,1,recovery,0.15332423637488138,2025-08-25 09:35:00,2025-09-23 14:34:00,2025-10-10 09:39:00,8,1475,0.16766227350986096,0.14422548337206864,0.12574670513239572,0.08383113675493048,0.13934667653264896,0.1393457721282343,0.11590898199044197,-0.023436790137792318,0.004878806839419686
4,delay_1m_observed,0,2,decline,0.13510817083168294,2023-04-06 11:19:00,2023-04-06 11:19:00,2023-10-19 14:06:00,130,31037,-0.1451508328546387,-0.07804305291810909,-0.10886312464097903,-0.07257541642731935,-0.1206370743448754,1.496735084973548,1.5638428649100775,0.06710777993652961,0.04259402142676631
4,delay_1m_observed,0,2,recovery,0.13510817083168294,2023-04-06 11:19:00,2023-10-19 14:06:00,2023-12-26 11:16:00,49,11440,0.145486541754015,0.1207361976593635,0.10911490631551124,0.0727432708770075,0.12091608713905516,0.4963165261227278,0.4715661820280763,-0.02475034409465149,-0.0001798894796916639
4,delay_1m_observed,0,3,decline,0.1257744442021712,2022-10-24 09:39:00,2022-10-24 09:39:00,2022-11-11 09:31:00,15,3352,-0.1344168636264813,-0.0935780075452235,-0.10081264771986098,-0.06720843181324065,-0.11171590855942232,0.23072656396626856,0.2715654200475264,0.04083885608125781,0.01813790101419882
4,delay_1m_observed,0,3,recovery,0.1257744442021712,2022-10-24 09:39:00,2022-11-11 09:31:00,2023-01-16 10:40:00,46,10869,0.1344967537377988,0.10621158630271355,0.1008725653033491,0.0672483768688994,0.11178230645124893,0.45836677974436535,0.4300816123092801,-0.028285167435085246,-0.00557072014853538
4,delay_1m_observed,0,4,decline,0.1244801796918953,2021-03-09 10:00:00,2021-03-09 10:00:00,2021-05-07 09:41:00,40,9341,-0.1329374886682766,-0.11424792289626007,-0.09970311650120744,-0.0664687443341383,-0.11048637743440548,0.3998259800688886,0.4185155458409051,0.018689565772016525,-0.0037615454618545874
4,delay_1m_observed,0,4,recovery,0.1244801796918953,2021-03-09 10:00:00,2021-05-07 09:41:00,2021-06-16 14:43:00,28,6692,0.1335461845609407,0.12948102033851505,0.10015963842070552,0.06677309228047035,0.11099227388854625,0.3435940842447285,0.33952892002230284,-0.0040651642224256435,0.0184887464499688
4,delay_1m_observed,0,5,decline,0.12376688739915272,2022-06-09 13:57:00,2022-06-09 13:57:00,2022-07-14 09:46:00,26,5839,-0.13212311317186476,-0.15669880617312248,-0.09909233487889857,-0.06606155658593238,-0.1098095375198618,0.3107594907955158,0.28618379779425807,-0.024575693001257726,-0.04688926865326068
4,delay_1m_observed,0,5,recovery,0.12376688739915272,2022-06-09 13:57:00,2022-07-14 09:46:00,2022-09-19 10:18:00,47,11072,0.13215529331803744,0.11362457720030861,0.09911646998852808,0.06607764665901872,0.10983628293089331,0.5550326825199465,0.5365019664022177,-0.01853071611772883,0.0037882942694152932
4,delay_1m_observed,0,6,decline,0.11303600935468949,2023-02-21 09:51:00,2023-02-21 09:51:00,2023-03-14 11:29:00,16,3698,-0.11995089428883876,-0.11236853993184148,-0.08996317071662907,-0.05997544714441938,-0.09969302047717798,0.10256765921004796,0.11015001356704524,0.0075823543569972784,-0.012675519454663497
4,delay_1m_observed,0,6,recovery,0.11303600935468949,2023-02-21 09:51:00,2023-03-14 11:29:00,2023-04-03 09:31:00,15,3242,0.12036330072115486,0.10537853890061477,0.09027247554086615,0.06018165036057743,0.1000357777625285,0.18661171173550883,0.17162694991496874,-0.014984761820540093,0.005342761138086266
4,delay_1m_observed,0,7,decline,0.10774008236572759,2022-01-11 11:10:00,2022-01-11 11:10:00,2022-02-15 09:51:00,21,4721,-0.11399780136484683,-0.06762784699277624,-0.08549835102363512,-0.056998900682423415,-0.09474531401535717,0.1845648042252992,0.23093475859736978,0.04636995437207059,0.02711746702258093
4,delay_1m_observed,0,7,recovery,0.10774008236572759,2022-01-11 11:10:00,2022-02-15 09:51:00,2022-03-09 09:35:00,17,3824,0.1146436813178422,0.08915551099029129,0.08598276098838165,0.0573218406589211,0.09528211471002075,0.18199426992486378,0.15650609959731288,-0.025488170327550908,-0.006126603719729465
4,delay_1m_observed,0,8,decline,0.09698849274754744,2025-01-13 09:35:00,2025-01-13 09:35:00,2025-01-22 14:33:00,8,1888,-0.10201998228814979,-0.10790623915560138,-0.07651498671611234,-0.051009991144074895,-0.08479036562114417,0.13465430350466567,0.12876804663721408,-0.005886256867451589,-0.02311587353445721
4,delay_1m_observed,0,8,recovery,0.09698849274754744,2025-01-13 09:35:00,2025-01-22 14:33:00,2025-03-10 14:35:00,28,6482,0.1031820538934003,0.09512119571145705,0.07738654042005022,0.05159102694670015,0.08575618108275483,0.387553599725905,0.37949274154396173,-0.008060858181943242,0.00936501462870222
4,delay_1m_observed,0,9,decline,0.09208132220916214,2021-07-29 14:23:00,2021-07-29 14:23:00,2021-08-11 09:55:00,10,1982,-0.09660046629611418,-0.0993240381010998,-0.07245034972208564,-0.04830023314805709,-0.08028612309778789,0.1472772683892143,0.14455369658422867,-0.002723571804985614,-0.01903791500331191
4,delay_1m_observed,0,9,recovery,0.09208132220916214,2021-07-29 14:23:00,2021-08-11 09:55:00,2021-08-30 13:18:00,14,3233,0.09660238757455897,0.07884178048369828,0.07245179068091923,0.048301193787279484,0.08028771990165064,0.1441707741090239,0.1264101670181632,-0.01776060709086069,-0.0014459394179523605
4,delay_1m_observed,0,10,decline,0.09048575882671697,2021-01-04 13:23:00,2021-01-04 13:23:00,2021-01-13 13:05:00,8,1662,-0.09484462290214779,-0.08802071713929616,-0.07113346717661084,-0.047422311451073895,-0.07882681483279153,0.09126170076158058,0.09808560652443221,0.006823905762851634,-0.009193902306504631
4,delay_1m_observed,0,10,recovery,0.09048575882671697,2021-01-04 13:23:00,2021-01-13 13:05:00,2021-03-08 11:11:00,34,7896,0.09497894524683304,0.08678959213523862,0.07123420893512478,0.04748947262341652,0.07893845218521511,0.4971640611043111,0.4889747079927167,-0.00818935311159441,0.007851139950023511
4,delay_1m_observed,3,1,decline,0.4710552343396994,2022-05-13 09:30:00,2022-05-13 09:30:00,2023-10-20 13:00:00,351,84120,-0.6368712653156787,-0.4852270539983069,-0.4776185608176141,-0.3183891197521891,-0.5292873185627645,4.181107845009214,4.226190440853252,0.04508259584403751,0.04406026456445755
4,delay_1m_observed,3,1,recovery,0.4710552343396994,2022-05-13 09:30:00,2023-10-20 13:00:00,2024-10-08 09:30:00,233,55560,0.6904635110621852,0.6759193748656496,0.517868674273771,0.34525980736092815,0.573870522587138,2.8303891886749772,2.7465059491165724,-0.08388323955840482,0.10204885227851157
4,delay_1m_observed,3,2,decline,0.20021395623328475,2024-11-29 13:02:00,2024-11-29 13:02:00,2025-09-23 14:34:00,201,48092,-0.2234110323756709,-0.12131000251151625,-0.16753942859115983,-0.11168039111392179,-0.1856662132212922,2.7872028977268233,2.8313698668269844,0.04416696910016116,0.06435621070977596
4,delay_1m_observed,3,2,recovery,0.20021395623328475,2024-11-29 13:02:00,2025-09-23 14:34:00,2025-10-21 13:02:00,15,3268,0.22361711129619116,0.17954635236394953,0.16771377913403698,0.1118098164044927,0.18585230486581947,0.34282894432143873,0.2962065082285852,-0.04662243609285355,-0.006305952501869938
4,delay_1m_observed,3,3,decline,0.1945856340904373,2021-01-04 13:23:00,2021-01-04 13:23:00,2021-05-07 10:30:00,81,19117,-0.2163983937365716,-0.17235930483279494,-0.16229052076085998,-0.10818816524981113,-0.17984581596012325,0.9882517419347803,1.005575860358054,0.01732411842327375,0.007486511127328316
4,delay_1m_observed,3,3,recovery,0.1945856340904373,2021-01-04 13:23:00,2021-05-07 10:30:00,2021-09-15 09:38:00,93,22028,0.21669888840527254,0.15714250179589756,0.16253281235555278,0.10836097111826692,0.18010822885228828,1.2528371510544867,1.1704670320611705,-0.08237011899331614,-0.022965727056390717
4,delay_1m_observed,3,4,decline,0.1398158508680196,2022-01-11 11:10:00,2022-01-11 11:10:00,2022-02-15 09:51:00,21,4721,-0.15060878575882414,-0.09628452034841001,-0.11295452912713569,-0.07530164623154696,-0.12517172006133642,0.1845648042252992,0.23093475859736978,0.04636995437207059,0.028887199712926415
4,delay_1m_observed,3,4,recovery,0.1398158508680196,2022-01-11 11:10:00,2022-02-15 09:51:00,2022-03-15 14:53:00,21,5012,0.1517521898787407,0.12230976785385834,0.11381579731736927,0.07587830126306527,0.12612480190856531,0.284161555034816,0.25066660039232813,-0.03349495464248786,-0.00381503405470697
4,delay_1m_observed,3,5,decline,0.11725777734893131,2025-11-24 10:07:00,2025-11-24 10:07:00,2025-12-31 10:55:00,28,6528,-0.12472205457657573,-0.1170777569788181,-0.09353897413586353,-0.062357605235210015,-0.10365648310246828,0.246030609888225,0.24752140686636093,0.001490796978135922,-0.013421273876349823
4,delay_1m_observed,3,5,recovery,0.11725777734893131,2025-11-24 10:07:00,2025-12-31 10:55:00,2025-12-31 14:54:00,1,149,0.00799390281609027,0.0031910066347088594,0.005995435552521706,0.003996962661421022,0.006643861054873706,0.016010905206992554,0.01135802027673627,-0.004652884930256285,-0.003452854420164847
4,delay_1m_observed,3,6,decline,0.08221497107570523,2024-11-08 10:35:00,2024-11-08 10:35:00,2024-11-14 09:53:00,5,918,-0.08579208906957309,-0.06568019264137132,-0.06434356019759396,-0.04289536912957381,-0.07130273643133013,0.11884611627912012,0.13670683083261448,0.01786071455349436,0.005622543789958814
4,delay_1m_observed,3,6,recovery,0.08221497107570523,2024-11-08 10:35:00,2024-11-14 09:53:00,2024-11-25 09:54:00,8,1681,0.08684273780082871,0.06933388104753434,0.06513259372884644,0.04342208933264127,0.0721767304381443,0.15225629448711242,0.13369661603019978,-0.018559678456912643,-0.0028428493906099556
4,delay_1m_observed,3,7,decline,0.08182443809015472,2024-10-22 09:50:00,2024-10-22 09:50:00,2024-10-29 09:51:00,6,1201,-0.08536666273592478,-0.061979103321322226,-0.06402449044735775,-0.042682655962749665,-0.0709491581071052,0.1625542545938572,0.18369063213375236,0.021136377539895168,0.008970054785782972
4,delay_1m_observed,3,7,recovery,0.08182443809015472,2024-10-22 09:50:00,2024-10-29 09:51:00,2024-11-08 10:35:00,9,1964,0.08624104913169531,0.07102525616492632,0.06468152986883072,0.04312151516015965,0.0716768094973046,0.19893235132521037,0.181615185113293,-0.017317166211917367,-0.0006515533323782768
