table,cell,start,end,days,pnl_log
short_long_eff,11,2021-09-08,2021-09-08,1,-0.0011064621064005
short_long_eff,01,2021-09-09,2021-09-09,1,-0.0125437018398115
short_long_eff,11,2021-09-10,2021-09-16,5,0.0319811445095527
short_long_eff,01,2021-09-17,2021-09-27,5,-0.015633311423197998
short_long_eff,11,2021-09-28,2021-09-28,1,-0.0033142616918809
short_long_eff,01,2021-09-29,2021-09-29,1,-0.0009983314182861
short_long_eff,10,2021-09-30,2021-09-30,1,-0.0121638719900878
short_long_eff,00,2021-10-08,2021-10-08,1,0.0049754103284707
short_long_eff,10,2021-10-11,2021-10-11,1,0.0125501366808081
short_long_eff,11,2021-10-12,2021-10-13,2,0.028984604623304898
short_long_eff,01,2021-10-14,2021-10-14,1,-0.0022537830535368
short_long_eff,10,2021-10-15,2021-10-15,1,0.0011427935354722
short_long_eff,00,2021-10-18,2021-10-18,1,0.0192255020709541
short_long_eff,10,2021-10-19,2021-10-19,1,0.0058764141512098
short_long_eff,00,2021-10-20,2021-10-20,1,0.0078447767115685
short_long_eff,10,2021-10-21,2021-10-21,1,-0.004019945728181
short_long_eff,00,2021-10-22,2021-10-22,1,-0.0003751183916312
short_long_eff,10,2021-10-25,2021-10-25,1,0.0051935480565528
short_long_eff,00,2021-10-26,2021-10-26,1,0.0027306751728429
short_long_eff,10,2021-10-27,2021-10-27,1,0.0144366879059404
short_long_eff,00,2021-10-28,2021-10-28,1,-0.0073298601499738
short_long_eff,10,2021-10-29,2021-10-29,1,0.0127102954034052
short_long_eff,00,2021-11-01,2021-11-03,3,-0.014583022631076999
short_long_eff,10,2021-11-04,2021-11-05,2,0.0081776211950409
short_long_eff,00,2021-11-08,2021-11-08,1,0.0080849097249824
short_long_eff,11,2021-11-09,2021-11-09,1,0.0057824712449827
short_long_eff,01,2021-11-10,2021-11-10,1,0.0079500456744744
short_long_eff,11,2021-11-11,2021-11-11,1,0.0075789460349059
short_long_eff,01,2021-11-12,2021-11-15,2,-0.0194185499126383
short_long_eff,10,2021-11-16,2021-11-16,1,-0.0022318950964207
short_long_eff,11,2021-11-17,2021-11-22,4,0.0146054390840043
short_long_eff,01,2021-11-23,2021-11-26,4,0.007713595371858099
short_long_eff,11,2021-11-29,2021-11-29,1,0.0060508561639809
short_long_eff,01,2021-11-30,2021-11-30,1,-0.003031385745636
short_long_eff,11,2021-12-01,2021-12-01,1,0.0064622434232081
short_long_eff,10,2021-12-02,2021-12-09,6,0.034388897226309195
short_long_eff,00,2021-12-10,2021-12-10,1,0.0056435941011382
short_long_eff,10,2021-12-13,2021-12-13,1,-0.0041705944912796
short_long_eff,00,2021-12-14,2021-12-14,1,5.810604113592143e-05
short_long_eff,10,2021-12-15,2021-12-15,1,0.0108160344567468
short_long_eff,00,2021-12-16,2021-12-16,1,-0.0130095007152149
short_long_eff,10,2021-12-17,2021-12-17,1,0.014587665075674
short_long_eff,11,2021-12-20,2021-12-21,2,0.0152726048626572
short_long_eff,01,2021-12-22,2021-12-23,2,-0.0070007244595270985
short_long_eff,11,2021-12-24,2021-12-24,1,0.0040907493703229
short_long_eff,01,2021-12-27,2021-12-27,1,-0.0038936960240862
short_long_eff,11,2021-12-28,2021-12-30,3,0.0111415058614262
short_long_eff,10,2021-12-31,2022-01-04,2,0.027308147122112603
short_long_eff,11,2022-01-05,2022-01-07,3,0.0255811390491563
short_long_eff,01,2022-01-10,2022-01-10,1,-0.0040995567549594
short_long_eff,11,2022-01-11,2022-01-17,5,-0.012260245763446
short_long_eff,00,2022-01-18,2022-01-18,1,-8.891420170624182e-05
short_long_eff,10,2022-01-19,2022-01-19,1,-0.0037302735012041
short_long_eff,11,2022-01-20,2022-01-21,2,0.010618165797798701
short_long_eff,10,2022-01-24,2022-01-24,1,-0.0184344934338803
short_long_eff,11,2022-01-25,2022-01-25,1,0.0036661466817081
short_long_eff,01,2022-01-26,2022-01-26,1,-0.0260460988088604
short_long_eff,11,2022-01-27,2022-01-27,1,0.0092075624083011
short_long_eff,01,2022-01-28,2022-02-07,2,-0.0479381167395854
short_long_eff,11,2022-02-08,2022-02-08,1,0.0316977635475307
short_long_eff,01,2022-02-09,2022-02-09,1,-0.0262683765692938
short_long_eff,11,2022-02-10,2022-02-11,2,0.0027834421334561998
short_long_eff,01,2022-02-14,2022-02-14,1,-0.0093932155303451
short_long_eff,11,2022-02-15,2022-02-15,1,0.0106076661734455
short_long_eff,01,2022-02-16,2022-02-18,3,-0.005026993820190999
short_long_eff,11,2022-02-21,2022-02-21,1,-0.0041004019531946
short_long_eff,01,2022-02-22,2022-02-22,1,0.0074605428487159
short_long_eff,11,2022-02-23,2022-02-23,1,0.0396962280435189
short_long_eff,01,2022-02-24,2022-02-24,1,0.0025757893284967
short_long_eff,10,2022-02-25,2022-02-25,1,0.0243341932208309
short_long_eff,00,2022-02-28,2022-02-28,1,-0.0150128257563747
short_long_eff,10,2022-03-01,2022-03-01,1,0.0016451078548195
short_long_eff,00,2022-03-02,2022-03-02,1,-0.0159661533509221
short_long_eff,10,2022-03-03,2022-03-03,1,-0.0082175680342261
short_long_eff,00,2022-03-04,2022-03-04,1,0.0157121295922474
short_long_eff,11,2022-03-07,2022-03-08,2,0.0336887460490089
short_long_eff,01,2022-03-09,2022-03-09,1,-0.0044028158976295
short_long_eff,10,2022-03-10,2022-03-10,1,0.0019938097486709
short_long_eff,00,2022-03-11,2022-03-11,1,0.0314145701862174
short_long_eff,10,2022-03-14,2022-03-14,1,-0.0118538399657816
short_long_eff,11,2022-03-15,2022-03-15,1,0.0354982154741863
short_long_eff,10,2022-03-16,2022-03-16,1,0.0387471153431086
short_long_eff,00,2022-03-17,2022-03-21,3,0.06522947712777591
short_long_eff,10,2022-03-22,2022-03-22,1,-0.0082774821881253
short_long_eff,01,2022-03-23,2022-03-23,1,-0.0114584346372474
short_long_eff,00,2022-03-24,2022-03-24,1,-0.0135181605624635
short_long_eff,11,2022-03-25,2022-03-31,5,0.011779310206525602
short_long_eff,01,2022-04-01,2022-04-01,1,-0.008051856142677
short_long_eff,11,2022-04-06,2022-04-07,2,0.0368049459331555
short_long_eff,01,2022-04-08,2022-04-08,1,0.0016317739509642
short_long_eff,11,2022-04-11,2022-04-11,1,0.0291739623588538
short_long_eff,01,2022-04-12,2022-04-12,1,0.0090084591284037
short_long_eff,11,2022-04-13,2022-04-13,1,0.000738557546057
short_long_eff,01,2022-04-14,2022-04-15,2,-0.0236002050485197
short_long_eff,11,2022-04-18,2022-04-27,8,0.12113318568905079
short_long_eff,01,2022-04-28,2022-04-28,1,-0.0253189124228137
short_long_eff,11,2022-04-29,2022-04-29,1,0.0472418300574636
short_long_eff,01,2022-05-05,2022-05-09,3,0.012144336555047
short_long_eff,10,2022-05-10,2022-05-11,2,0.0503769267405427
short_long_eff,00,2022-05-12,2022-05-13,2,-0.021815213895460497
short_long_eff,10,2022-05-16,2022-05-17,2,-0.0081328850446741
short_long_eff,00,2022-05-18,2022-05-18,1,-0.0108020620370995
short_long_eff,10,2022-05-19,2022-05-19,1,0.0017817001753095
short_long_eff,00,2022-05-20,2022-05-23,2,0.0165172561667994
short_long_eff,10,2022-05-24,2022-05-24,1,0.0232982357664934
short_long_eff,00,2022-05-25,2022-05-25,1,-0.0238147524380713
short_long_eff,01,2022-05-26,2022-05-30,3,-0.014940124912011602
short_long_eff,11,2022-05-31,2022-05-31,1,0.0162257629687937
short_long_eff,01,2022-06-01,2022-06-01,1,-0.035326510734602
short_long_eff,11,2022-06-02,2022-06-06,2,0.0677723081965643
short_long_eff,01,2022-06-07,2022-06-08,2,0.0018022969620766008
short_long_eff,11,2022-06-09,2022-06-13,3,-0.0279955340757203
short_long_eff,01,2022-06-14,2022-06-14,1,0.0210379949761251
short_long_eff,00,2022-06-15,2022-06-15,1,-0.0035555895596968
short_long_eff,10,2022-06-16,2022-06-16,1,-0.0226354421807041
short_long_eff,00,2022-06-17,2022-06-21,3,-0.0224163803450365
short_long_eff,10,2022-06-22,2022-06-22,1,-0.0080809921765978
short_long_eff,11,2022-06-23,2022-06-24,2,0.0281661286514617
short_long_eff,01,2022-06-27,2022-06-28,2,0.0302884146153709
short_long_eff,10,2022-06-29,2022-07-01,3,-0.0202139008010574
short_long_eff,00,2022-07-04,2022-07-08,5,-0.0013494937479306968
short_long_eff,10,2022-07-11,2022-07-12,2,0.014482597293272798
short_long_eff,00,2022-07-13,2022-07-13,1,-0.0047926335346708
short_long_eff,10,2022-07-14,2022-07-14,1,0.0172449938386885
short_long_eff,00,2022-07-15,2022-07-19,3,0.0162601902099457
short_long_eff,10,2022-07-20,2022-07-20,1,0.0062337456528406
short_long_eff,00,2022-07-21,2022-07-25,3,0.015003447730864402
short_long_eff,10,2022-07-26,2022-07-29,4,0.023626795388957702
short_long_eff,00,2022-08-01,2022-08-04,4,-0.041147605701002204
short_long_eff,10,2022-08-05,2022-08-05,1,0.0401748994843575
short_long_eff,00,2022-08-08,2022-08-08,1,-0.015191433345674
short_long_eff,01,2022-08-09,2022-08-10,2,-0.0244932553749974
short_long_eff,11,2022-08-11,2022-08-12,2,-0.0012107980786870993
short_long_eff,01,2022-08-15,2022-08-16,2,-0.0014049293808515002
short_long_eff,00,2022-08-17,2022-08-17,1,-0.0069405577457754
short_long_eff,10,2022-08-18,2022-08-19,2,0.021721744288191402
short_long_eff,00,2022-08-22,2022-08-23,2,0.007105194592443301
short_long_eff,10,2022-08-24,2022-08-26,3,0.0557886325323624
short_long_eff,00,2022-08-29,2022-08-30,2,-0.0383547023293201
short_long_eff,11,2022-08-31,2022-08-31,1,0.0218116778015843
short_long_eff,01,2022-09-01,2022-09-06,4,-0.046495524205921804
short_long_eff,11,2022-09-07,2022-09-08,2,0.006673167321201299
short_long_eff,01,2022-09-09,2022-09-14,3,0.006637816154867001
short_long_eff,11,2022-09-15,2022-09-15,1,0.018034155080137
short_long_eff,01,2022-09-16,2022-09-16,1,0.0229230842597035
short_long_eff,11,2022-09-19,2022-09-19,1,-0.0046853527833438
short_long_eff,01,2022-09-20,2022-09-20,1,0.017965232735806
short_long_eff,11,2022-09-21,2022-09-21,1,-0.0282177465712172
short_long_eff,01,2022-09-22,2022-09-22,1,-0.0213610365166447
short_long_eff,11,2022-09-23,2022-09-23,1,-0.0089333121113356
short_long_eff,01,2022-09-26,2022-09-26,1,0.0027674862661822
short_long_eff,11,2022-09-27,2022-09-28,2,-0.0023538185377941
short_long_eff,01,2022-09-29,2022-09-29,1,-0.0132802968395739
short_long_eff,11,2022-09-30,2022-10-10,2,0.046672151953229095
short_long_eff,01,2022-10-11,2022-10-11,1,-0.0038025450009726
short_long_eff,11,2022-10-12,2022-10-12,1,0.0376115094049214
short_long_eff,01,2022-10-13,2022-10-13,1,0.0176855486712085
short_long_eff,11,2022-10-14,2022-10-14,1,0.0236207094756028
short_long_eff,01,2022-10-17,2022-10-18,2,-0.009661465690289995
short_long_eff,11,2022-10-19,2022-10-19,1,-0.0033487218767644
short_long_eff,00,2022-10-20,2022-10-25,4,-0.04498883322891496
short_long_eff,10,2022-10-26,2022-10-26,1,0.0127586150421636
short_long_eff,00,2022-10-27,2022-10-28,2,0.004766663014432997
short_long_eff,10,2022-10-31,2022-11-01,2,-0.0420515568781407
short_long_eff,01,2022-11-02,2022-11-03,2,-0.0025202531990630994
short_long_eff,11,2022-11-04,2022-11-04,1,0.0241609331926207
short_long_eff,01,2022-11-07,2022-11-08,2,-0.0086591468294331
short_long_eff,11,2022-11-09,2022-11-10,2,-0.0201068476186396
short_long_eff,00,2022-11-11,2022-11-14,2,-0.0234791011291388
short_long_eff,11,2022-11-15,2022-11-16,2,0.0178490470874536
short_long_eff,01,2022-11-17,2022-11-17,1,0.0287746258124863
short_long_eff,00,2022-11-18,2022-11-21,2,-0.0039447351174947
short_long_eff,10,2022-11-22,2022-11-22,1,-0.0054744853494134
short_long_eff,00,2022-11-23,2022-11-24,2,0.006212797216792701
short_long_eff,10,2022-11-25,2022-11-25,1,0.0149926655730289
short_long_eff,00,2022-11-28,2022-11-28,1,0.0071735787856905
short_long_eff,10,2022-11-29,2022-11-29,1,-0.0083460655558905
short_long_eff,00,2022-11-30,2022-11-30,1,-0.0008876397352127
short_long_eff,10,2022-12-01,2022-12-01,1,-0.009536724571875
short_long_eff,01,2022-12-02,2022-12-05,2,0.002270546861556
short_long_eff,00,2022-12-06,2022-12-12,5,-0.0107522758969671
short_long_eff,11,2022-12-13,2022-12-13,1,0.014269840275219
short_long_eff,01,2022-12-14,2022-12-15,2,-0.0218439813309587
short_long_eff,11,2022-12-16,2022-12-19,2,0.013665889839292001
short_long_eff,01,2022-12-20,2022-12-20,1,-0.0165572792373088
short_long_eff,11,2022-12-21,2022-12-28,6,0.0705255258841814
short_long_eff,01,2022-12-29,2022-12-30,2,-0.0142153951889544
short_long_eff,10,2023-01-03,2023-01-06,4,0.0468335471921673
short_long_eff,00,2023-01-09,2023-01-10,2,0.0007954968444662995
short_long_eff,10,2023-01-11,2023-01-11,1,0.005154273327689
short_long_eff,00,2023-01-12,2023-01-13,2,0.0021677670779572
short_long_eff,10,2023-01-16,2023-01-16,1,0.0233944471520801
short_long_eff,11,2023-01-17,2023-01-17,1,-0.0130274428696655
short_long_eff,01,2023-01-18,2023-01-18,1,-0.0026325610295111
short_long_eff,11,2023-01-19,2023-01-19,1,0.0111077140452051
short_long_eff,01,2023-01-20,2023-01-30,2,0.0173923378585239
short_long_eff,11,2023-01-31,2023-02-01,2,0.0191133242297068
