view,year,feature,outcome,rho,n_days
5m_offset_3,2025,slow_work_opposition_5d,capture,-0.026574588142279677,223
5m_offset_3,2025,wick_1d,pnl_log,-0.07400293470921274,223
5m_offset_3,2025,wick_1d,capture,-0.04651708883771664,223
5m_offset_3,2025,gap_share_1d,pnl_log,-0.09245957199993074,223
5m_offset_3,2025,gap_share_1d,capture,-0.12135325588240385,223
5m_offset_3,2025,threshold_work_amplitude_5d,pnl_log,-0.19420156864103053,223
5m_offset_3,2025,threshold_work_amplitude_5d,capture,-0.18609324410893915,223
5m_offset_4,2021,eff_1d,pnl_log,0.3900212591221036,243
5m_offset_4,2021,eff_1d,capture,0.3940640048439352,243
5m_offset_4,2021,eff_5d,pnl_log,0.0585261457094542,243
5m_offset_4,2021,eff_5d,capture,0.04798272508158251,243
5m_offset_4,2021,eff_20d,pnl_log,-0.047925855675483096,243
5m_offset_4,2021,eff_20d,capture,-0.04390401782354092,243
5m_offset_4,2021,rv_1d,pnl_log,-0.011296103943893313,243
5m_offset_4,2021,rv_1d,capture,-0.03657288232549037,243
5m_offset_4,2021,rv_5d,pnl_log,-0.08033890820776066,243
5m_offset_4,2021,rv_5d,capture,-0.11027479631553153,243
5m_offset_4,2021,rv_20d,pnl_log,-0.026369005504623986,243
5m_offset_4,2021,rv_20d,capture,-0.04998068112822211,243
5m_offset_4,2021,rv_ratio_1_20,pnl_log,0.0374518491756445,243
5m_offset_4,2021,rv_ratio_1_20,capture,0.02729313335373941,243
5m_offset_4,2021,drift_disagree_1_20,pnl_log,-0.09312875266666622,243
5m_offset_4,2021,drift_disagree_1_20,capture,-0.10160585707606785,243
5m_offset_4,2021,acf1_5d,pnl_log,0.014682342551195007,243
5m_offset_4,2021,acf1_5d,capture,-0.005634252777819594,243
5m_offset_4,2021,acf3_5d,pnl_log,0.10824756925104663,243
5m_offset_4,2021,acf3_5d,capture,0.10393887542422067,243
5m_offset_4,2021,acf12_5d,pnl_log,0.022693401978051753,243
5m_offset_4,2021,acf12_5d,capture,0.039683973365046386,243
5m_offset_4,2021,fast_share_1d,pnl_log,-0.2369171094953509,243
5m_offset_4,2021,fast_share_1d,capture,-0.22368995468846437,243
5m_offset_4,2021,fast_share_5d,pnl_log,-0.13229329225355058,243
5m_offset_4,2021,fast_share_5d,capture,-0.09998561538551604,243
5m_offset_4,2021,fast_share_20d,pnl_log,-0.07100312614470586,243
5m_offset_4,2021,fast_share_20d,capture,-0.05670297945509072,243
5m_offset_4,2021,work_turns_5d,pnl_log,0.07996063106890036,243
5m_offset_4,2021,work_turns_5d,capture,0.09187524183367526,243
5m_offset_4,2021,slow_work_velocity_5d,pnl_log,0.10833789124896924,243
5m_offset_4,2021,slow_work_velocity_5d,capture,0.10944349940872541,243
5m_offset_4,2021,slow_work_opposition_5d,pnl_log,-0.013861958583840627,243
5m_offset_4,2021,slow_work_opposition_5d,capture,-0.027017199547224646,243
5m_offset_4,2021,wick_1d,pnl_log,-0.011155603058235944,243
5m_offset_4,2021,wick_1d,capture,0.01422571467280856,243
5m_offset_4,2021,gap_share_1d,pnl_log,-0.08540948481335961,243
5m_offset_4,2021,gap_share_1d,capture,-0.08832905976472791,243
5m_offset_4,2021,threshold_work_amplitude_5d,pnl_log,-0.14105201710765544,243
5m_offset_4,2021,threshold_work_amplitude_5d,capture,-0.1127042907966902,243
5m_offset_4,2022,eff_1d,pnl_log,0.3927497448181467,242
5m_offset_4,2022,eff_1d,capture,0.3908683210833343,242
5m_offset_4,2022,eff_5d,pnl_log,0.1332682201536722,242
5m_offset_4,2022,eff_5d,capture,0.1310142372634514,242
5m_offset_4,2022,eff_20d,pnl_log,0.06236005217521627,242
5m_offset_4,2022,eff_20d,capture,0.04594374102735728,242
5m_offset_4,2022,rv_1d,pnl_log,0.14672607291744724,242
5m_offset_4,2022,rv_1d,capture,0.1303690325443123,242
5m_offset_4,2022,rv_5d,pnl_log,0.06784175211183888,242
5m_offset_4,2022,rv_5d,capture,0.04602587338661777,242
5m_offset_4,2022,rv_20d,pnl_log,0.018580117787963885,242
5m_offset_4,2022,rv_20d,capture,0.008168782845005655,242
5m_offset_4,2022,rv_ratio_1_20,pnl_log,0.139690631957701,242
5m_offset_4,2022,rv_ratio_1_20,capture,0.12531408218570297,242
5m_offset_4,2022,drift_disagree_1_20,pnl_log,-0.017264151957484944,242
5m_offset_4,2022,drift_disagree_1_20,capture,-0.038678918845515046,242
5m_offset_4,2022,acf1_5d,pnl_log,-0.02991099646449829,242
5m_offset_4,2022,acf1_5d,capture,-0.06806952123184992,242
5m_offset_4,2022,acf3_5d,pnl_log,-0.007273794146672308,242
5m_offset_4,2022,acf3_5d,capture,-0.04119276507054704,242
5m_offset_4,2022,acf12_5d,pnl_log,0.01101378003176067,242
5m_offset_4,2022,acf12_5d,capture,0.016509874299387692,242
5m_offset_4,2022,fast_share_1d,pnl_log,-0.29576582286251596,242
5m_offset_4,2022,fast_share_1d,capture,-0.2694766940963345,242
5m_offset_4,2022,fast_share_5d,pnl_log,-0.13686595617942282,242
5m_offset_4,2022,fast_share_5d,capture,-0.09451275401231393,242
5m_offset_4,2022,fast_share_20d,pnl_log,-0.05707987287265548,242
5m_offset_4,2022,fast_share_20d,capture,-0.03450109460420035,242
5m_offset_4,2022,work_turns_5d,pnl_log,-0.1255492842786948,242
5m_offset_4,2022,work_turns_5d,capture,-0.11598766251965809,242
5m_offset_4,2022,slow_work_velocity_5d,pnl_log,0.20423142528008617,242
5m_offset_4,2022,slow_work_velocity_5d,capture,0.2006514704867528,242
5m_offset_4,2022,slow_work_opposition_5d,pnl_log,0.0056727454802329635,242
5m_offset_4,2022,slow_work_opposition_5d,capture,0.017827720954791272,242
5m_offset_4,2022,wick_1d,pnl_log,-0.08469836044336235,242
5m_offset_4,2022,wick_1d,capture,-0.0741862651833732,242
5m_offset_4,2022,gap_share_1d,pnl_log,0.1704682518212004,242
5m_offset_4,2022,gap_share_1d,capture,0.17239963235185166,242
5m_offset_4,2022,threshold_work_amplitude_5d,pnl_log,-0.22231917227516376,242
5m_offset_4,2022,threshold_work_amplitude_5d,capture,-0.18072463602452288,242
5m_offset_4,2023,eff_1d,pnl_log,0.40319748895129254,242
5m_offset_4,2023,eff_1d,capture,0.4069281608574957,242
5m_offset_4,2023,eff_5d,pnl_log,0.12574167848906942,242
5m_offset_4,2023,eff_5d,capture,0.14073379759284452,242
5m_offset_4,2023,eff_20d,pnl_log,0.05947356544615442,242
5m_offset_4,2023,eff_20d,capture,0.08515813231015043,242
5m_offset_4,2023,rv_1d,pnl_log,0.12018800689742473,242
5m_offset_4,2023,rv_1d,capture,0.09128673041661851,242
5m_offset_4,2023,rv_5d,pnl_log,0.02121851398853788,242
5m_offset_4,2023,rv_5d,capture,0.002908078225568481,242
5m_offset_4,2023,rv_20d,pnl_log,-0.1171431825273143,242
5m_offset_4,2023,rv_20d,capture,-0.1327119215966192,242
5m_offset_4,2023,rv_ratio_1_20,pnl_log,0.18616992677095784,242
5m_offset_4,2023,rv_ratio_1_20,capture,0.1589146843767742,242
5m_offset_4,2023,drift_disagree_1_20,pnl_log,-0.1465217823736012,242
5m_offset_4,2023,drift_disagree_1_20,capture,-0.1423234505004321,242
5m_offset_4,2023,acf1_5d,pnl_log,0.02949779449213625,242
5m_offset_4,2023,acf1_5d,capture,0.04304624686870381,242
5m_offset_4,2023,acf3_5d,pnl_log,0.050320464378052716,242
5m_offset_4,2023,acf3_5d,capture,0.04269062222035943,242
5m_offset_4,2023,acf12_5d,pnl_log,0.04864225472800854,242
5m_offset_4,2023,acf12_5d,capture,0.06308484907755624,242
5m_offset_4,2023,fast_share_1d,pnl_log,-0.2289016151709475,242
5m_offset_4,2023,fast_share_1d,capture,-0.2303139530600866,242
5m_offset_4,2023,fast_share_5d,pnl_log,-0.07744277089178385,242
5m_offset_4,2023,fast_share_5d,capture,-0.07961970177486336,242
5m_offset_4,2023,fast_share_20d,pnl_log,-0.030417338225712427,242
5m_offset_4,2023,fast_share_20d,capture,-0.03228944798163961,242
5m_offset_4,2023,work_turns_5d,pnl_log,0.030551366313339438,242
5m_offset_4,2023,work_turns_5d,capture,0.0327982084785519,242
5m_offset_4,2023,slow_work_velocity_5d,pnl_log,0.19822814252589183,242
5m_offset_4,2023,slow_work_velocity_5d,capture,0.2138807074051636,242
5m_offset_4,2023,slow_work_opposition_5d,pnl_log,0.08554859041562281,242
5m_offset_4,2023,slow_work_opposition_5d,capture,0.08177360916271423,242
5m_offset_4,2023,wick_1d,pnl_log,-0.04015721996358235,242
5m_offset_4,2023,wick_1d,capture,-0.016713088384155906,242
5m_offset_4,2023,gap_share_1d,pnl_log,0.13141727853157506,242
5m_offset_4,2023,gap_share_1d,capture,0.11830912333867195,242
5m_offset_4,2023,threshold_work_amplitude_5d,pnl_log,-0.1291395873314646,242
5m_offset_4,2023,threshold_work_amplitude_5d,capture,-0.12707442419500764,242
5m_offset_4,2024,eff_1d,pnl_log,0.295639660784889,242
5m_offset_4,2024,eff_1d,capture,0.3188475559907724,242
5m_offset_4,2024,eff_5d,pnl_log,0.11470884713686173,242
5m_offset_4,2024,eff_5d,capture,0.08983036280911297,242
5m_offset_4,2024,eff_20d,pnl_log,0.06839635721818547,242
5m_offset_4,2024,eff_20d,capture,0.03019888308458659,242
5m_offset_4,2024,rv_1d,pnl_log,0.1603253288152069,242
5m_offset_4,2024,rv_1d,capture,0.08132585336156316,242
5m_offset_4,2024,rv_5d,pnl_log,0.06326096795102203,242
5m_offset_4,2024,rv_5d,capture,-0.008555736331418465,242
5m_offset_4,2024,rv_20d,pnl_log,0.061194111363858626,242
5m_offset_4,2024,rv_20d,capture,-0.00839147161289749,242
5m_offset_4,2024,rv_ratio_1_20,pnl_log,0.18205060792763547,242
5m_offset_4,2024,rv_ratio_1_20,capture,0.1444991852385289,242
5m_offset_4,2024,drift_disagree_1_20,pnl_log,0.04997628601392197,242
5m_offset_4,2024,drift_disagree_1_20,capture,0.023203275649320915,242
5m_offset_4,2024,acf1_5d,pnl_log,0.09351531154624328,242
5m_offset_4,2024,acf1_5d,capture,0.09212244834022781,242
5m_offset_4,2024,acf3_5d,pnl_log,-0.02052673937497275,242
5m_offset_4,2024,acf3_5d,capture,-0.010037505699520033,242
5m_offset_4,2024,acf12_5d,pnl_log,-0.029823783753118595,242
5m_offset_4,2024,acf12_5d,capture,-0.008973171930546508,242
5m_offset_4,2024,fast_share_1d,pnl_log,-0.23165516601955682,242
5m_offset_4,2024,fast_share_1d,capture,-0.24706133382104717,242
5m_offset_4,2024,fast_share_5d,pnl_log,-0.18182961261045005,242
5m_offset_4,2024,fast_share_5d,capture,-0.16474269498285593,242
5m_offset_4,2024,fast_share_20d,pnl_log,-0.1558199032108249,242
5m_offset_4,2024,fast_share_20d,capture,-0.11537691344053723,242
5m_offset_4,2024,work_turns_5d,pnl_log,-0.04711809997474366,242
5m_offset_4,2024,work_turns_5d,capture,-0.022085176253437082,242
5m_offset_4,2024,slow_work_velocity_5d,pnl_log,0.22639530812547284,242
5m_offset_4,2024,slow_work_velocity_5d,capture,0.21323888958743728,242
5m_offset_4,2024,slow_work_opposition_5d,pnl_log,-0.014549362843042498,242
5m_offset_4,2024,slow_work_opposition_5d,capture,-0.05312000337243147,242
5m_offset_4,2024,wick_1d,pnl_log,-0.1124167616057469,242
5m_offset_4,2024,wick_1d,capture,-0.040402770316010604,242
5m_offset_4,2024,gap_share_1d,pnl_log,-0.03910558707490683,242
5m_offset_4,2024,gap_share_1d,capture,-0.048107124304785566,242
5m_offset_4,2024,threshold_work_amplitude_5d,pnl_log,-0.22444445291169798,242
5m_offset_4,2024,threshold_work_amplitude_5d,capture,-0.18145027965221605,242
5m_offset_4,2025,eff_1d,pnl_log,0.25657712485066747,223
5m_offset_4,2025,eff_1d,capture,0.2694673372924494,223
5m_offset_4,2025,eff_5d,pnl_log,0.12466778918572642,223
5m_offset_4,2025,eff_5d,capture,0.11394073445642951,223
5m_offset_4,2025,eff_20d,pnl_log,-0.039559057776546565,223
5m_offset_4,2025,eff_20d,capture,-0.07169801928770538,223
5m_offset_4,2025,rv_1d,pnl_log,0.022742914278788714,223
5m_offset_4,2025,rv_1d,capture,-0.011849213082396939,223
5m_offset_4,2025,rv_5d,pnl_log,-0.003971380092456326,223
5m_offset_4,2025,rv_5d,capture,-0.027371141160378826,223
5m_offset_4,2025,rv_20d,pnl_log,0.017647211593399933,223
5m_offset_4,2025,rv_20d,capture,0.0133208961684298,223
5m_offset_4,2025,rv_ratio_1_20,pnl_log,0.051165875997714556,223
5m_offset_4,2025,rv_ratio_1_20,capture,0.022562200252783212,223
5m_offset_4,2025,drift_disagree_1_20,pnl_log,-0.1723518858681721,223
5m_offset_4,2025,drift_disagree_1_20,capture,-0.1642728912181015,223
5m_offset_4,2025,acf1_5d,pnl_log,0.006174576241840815,223
5m_offset_4,2025,acf1_5d,capture,0.045078951469086,223
5m_offset_4,2025,acf3_5d,pnl_log,0.11912733521477915,223
5m_offset_4,2025,acf3_5d,capture,0.10341928251121076,223
5m_offset_4,2025,acf12_5d,pnl_log,0.05296976989802101,223
5m_offset_4,2025,acf12_5d,capture,0.04889558841352563,223
5m_offset_4,2025,fast_share_1d,pnl_log,-0.2550632390879028,223
5m_offset_4,2025,fast_share_1d,capture,-0.28111094759076816,223
5m_offset_4,2025,fast_share_5d,pnl_log,-0.0968573073393701,223
5m_offset_4,2025,fast_share_5d,capture,-0.1155996242879651,223
5m_offset_4,2025,fast_share_20d,pnl_log,-0.05854809806603529,223
5m_offset_4,2025,fast_share_20d,capture,-0.06564139411673044,223
5m_offset_4,2025,work_turns_5d,pnl_log,-0.02559659270350467,223
5m_offset_4,2025,work_turns_5d,capture,-0.0351424630446465,223
5m_offset_4,2025,slow_work_velocity_5d,pnl_log,0.14353130356493582,223
5m_offset_4,2025,slow_work_velocity_5d,capture,0.10901925307754902,223
5m_offset_4,2025,slow_work_opposition_5d,pnl_log,0.01574336190790182,223
5m_offset_4,2025,slow_work_opposition_5d,capture,-0.01206222371335769,223
5m_offset_4,2025,wick_1d,pnl_log,-0.0965099468462697,223
5m_offset_4,2025,wick_1d,capture,-0.07652535623387642,223
5m_offset_4,2025,gap_share_1d,pnl_log,-0.07917438578873556,223
5m_offset_4,2025,gap_share_1d,capture,-0.10370604428900394,223
5m_offset_4,2025,threshold_work_amplitude_5d,pnl_log,-0.11900613778416468,223
5m_offset_4,2025,threshold_work_amplitude_5d,capture,-0.1135522534065135,223
